 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20612 3.930000E+02 0.000000E+00 0.000000E+00 0.000000E+00 8.100000E+01
2.000000E-04 41690 1.741000E+03 0.000000E+00 4.000000E+00 0.000000E+00 1.680000E+02
3.000000E-04 63574 3.818000E+03 5.900000E+01 6.000000E+00 1.000000E+01 2.290000E+02
4.000000E-04 86150 6.336000E+03 1.470000E+02 1.200000E+01 3.300000E+01 3.090000E+02
5.000000E-04 108751 8.968000E+03 2.880000E+02 2.800000E+01 4.700000E+01 3.720000E+02
6.000000E-04 131362 1.166200E+04 4.180000E+02 4.900000E+01 5.600000E+01 4.130000E+02
7.000000E-04 153983 1.451600E+04 5.910000E+02 7.100000E+01 5.700000E+01 4.840000E+02
8.000000E-04 177151 1.743200E+04 6.910000E+02 9.000000E+01 6.800000E+01 5.460000E+02
9.000000E-04 199763 2.021000E+04 8.520000E+02 1.330000E+02 6.800000E+01 5.830000E+02
1.000000E-03 222310 2.299900E+04 9.660000E+02 1.650000E+02 8.900000E+01 6.420000E+02
1.100000E-03 244995 2.581000E+04 1.167000E+03 1.960000E+02 9.500000E+01 6.930000E+02
1.200000E-03 267830 2.863100E+04 1.306000E+03 2.290000E+02 1.130000E+02 7.580000E+02
1.300000E-03 290573 3.135300E+04 1.458000E+03 2.720000E+02 1.190000E+02 8.140000E+02
1.400000E-03 313468 3.407700E+04 1.598000E+03 3.190000E+02 1.470000E+02 8.470000E+02
1.500000E-03 335987 3.688600E+04 1.717000E+03 3.560000E+02 1.500000E+02 8.920000E+02
1.600000E-03 358593 3.962600E+04 1.854000E+03 4.060000E+02 1.610000E+02 9.290000E+02
1.700000E-03 381356 4.246600E+04 1.961000E+03 4.580000E+02 1.820000E+02 9.530000E+02
1.800000E-03 403720 4.519100E+04 2.059000E+03 4.970000E+02 1.930000E+02 1.001000E+03
1.900000E-03 426386 4.801000E+04 2.233000E+03 5.550000E+02 1.960000E+02 1.039000E+03
2.000000E-03 448961 5.078400E+04 2.380000E+03 6.130000E+02 2.080000E+02 1.063000E+03
2.100000E-03 472114 5.365800E+04 2.524000E+03 6.510000E+02 2.350000E+02 1.114000E+03
2.200000E-03 494705 5.644600E+04 2.623000E+03 6.920000E+02 2.610000E+02 1.158000E+03
2.300000E-03 517272 5.932600E+04 2.770000E+03 7.330000E+02 2.730000E+02 1.203000E+03
2.400000E-03 539987 6.213200E+04 2.907000E+03 7.700000E+02 2.750000E+02 1.248000E+03
2.500000E-03 562534 6.490200E+04 3.060000E+03 8.290000E+02 2.870000E+02 1.294000E+03
2.600000E-03 585023 6.775100E+04 3.196000E+03 8.780000E+02 2.910000E+02 1.344000E+03
2.700000E-03 607680 7.054500E+04 3.356000E+03 9.460000E+02 2.990000E+02 1.363000E+03
2.800000E-03 630359 7.337400E+04 3.498000E+03 1.016000E+03 3.080000E+02 1.392000E+03
2.900000E-03 652661 7.612400E+04 3.609000E+03 1.081000E+03 3.310000E+02 1.415000E+03
3.000000E-03 675330 7.898400E+04 3.769000E+03 1.136000E+03 3.410000E+02 1.454000E+03
3.100000E-03 697972 8.183900E+04 3.895000E+03 1.194000E+03 3.460000E+02 1.506000E+03
3.200000E-03 720653 8.484600E+04 4.068000E+03 1.272000E+03 3.720000E+02 1.539000E+03
3.300000E-03 743363 8.769000E+04 4.221000E+03 1.325000E+03 3.980000E+02 1.577000E+03
3.400000E-03 766347 9.053600E+04 4.325000E+03 1.421000E+03 4.050000E+02 1.597000E+03
3.500000E-03 789304 9.338600E+04 4.495000E+03 1.498000E+03 4.150000E+02 1.624000E+03
3.600000E-03 812057 9.623700E+04 4.638000E+03 1.586000E+03 4.200000E+02 1.648000E+03
3.700000E-03 835010 9.909700E+04 4.766000E+03 1.656000E+03 4.390000E+02 1.683000E+03
3.800000E-03 857694 1.018830E+05 4.924000E+03 1.739000E+03 4.510000E+02 1.719000E+03
3.900000E-03 880578 1.048190E+05 5.056000E+03 1.837000E+03 4.790000E+02 1.738000E+03
4.000000E-03 903174 1.075790E+05 5.239000E+03 1.894000E+03 4.990000E+02 1.765000E+03
4.100000E-03 925965 1.103260E+05 5.415000E+03 1.979000E+03 5.270000E+02 1.801000E+03
4.200000E-03 948733 1.130980E+05 5.540000E+03 2.073000E+03 5.530000E+02 1.816000E+03
4.300000E-03 971141 1.158890E+05 5.662000E+03 2.136000E+03 5.750000E+02 1.850000E+03
