 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19020 4.700000E+01 0.000000E+00 0.000000E+00 0.000000E+00 7.800000E+01
2.000000E-04 37764 2.730000E+02 0.000000E+00 8.000000E+00 1.600000E+01 1.540000E+02
3.000000E-04 57247 6.470000E+02 1.400000E+01 1.400000E+01 3.800000E+01 2.250000E+02
4.000000E-04 76608 1.118000E+03 2.500000E+01 2.600000E+01 4.400000E+01 2.830000E+02
5.000000E-04 95973 1.652000E+03 4.300000E+01 4.600000E+01 4.800000E+01 3.040000E+02
6.000000E-04 115394 2.216000E+03 1.180000E+02 5.600000E+01 4.800000E+01 3.290000E+02
7.000000E-04 134787 2.789000E+03 1.590000E+02 8.600000E+01 5.100000E+01 3.430000E+02
8.000000E-04 154194 3.380000E+03 1.970000E+02 1.200000E+02 5.800000E+01 3.480000E+02
9.000000E-04 173636 3.936000E+03 2.550000E+02 1.280000E+02 6.500000E+01 3.700000E+02
1.000000E-03 193149 4.517000E+03 3.300000E+02 1.470000E+02 7.200000E+01 3.820000E+02
1.100000E-03 212726 5.064000E+03 3.770000E+02 1.610000E+02 8.200000E+01 4.040000E+02
1.200000E-03 232212 5.597000E+03 4.260000E+02 1.750000E+02 8.200000E+01 4.230000E+02
1.300000E-03 251570 6.125000E+03 4.830000E+02 1.870000E+02 8.400000E+01 4.480000E+02
1.400000E-03 271197 6.663000E+03 5.300000E+02 2.070000E+02 8.500000E+01 4.610000E+02
1.500000E-03 290518 7.232000E+03 5.820000E+02 2.330000E+02 9.200000E+01 4.650000E+02
1.600000E-03 310441 7.794000E+03 6.300000E+02 2.720000E+02 9.300000E+01 4.810000E+02
1.700000E-03 329824 8.350000E+03 6.730000E+02 2.890000E+02 9.500000E+01 4.830000E+02
1.800000E-03 349349 8.936000E+03 7.500000E+02 3.280000E+02 1.000000E+02 4.900000E+02
1.900000E-03 368981 9.535000E+03 8.070000E+02 3.530000E+02 1.120000E+02 5.090000E+02
2.000000E-03 388466 1.015400E+04 8.460000E+02 3.750000E+02 1.160000E+02 5.240000E+02
2.100000E-03 408131 1.076600E+04 9.040000E+02 3.940000E+02 1.280000E+02 5.490000E+02
2.200000E-03 427522 1.138400E+04 9.320000E+02 4.350000E+02 1.380000E+02 5.600000E+02
2.300000E-03 447160 1.205000E+04 9.730000E+02 4.560000E+02 1.380000E+02 5.730000E+02
2.400000E-03 466735 1.263300E+04 1.060000E+03 4.950000E+02 1.380000E+02 5.710000E+02
