 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20704 3.570000E+02 0.000000E+00 2.000000E+00 0.000000E+00 8.100000E+01
2.000000E-04 41765 1.764000E+03 1.600000E+01 8.000000E+00 8.000000E+00 1.750000E+02
3.000000E-04 63837 3.910000E+03 7.600000E+01 1.200000E+01 8.000000E+00 2.540000E+02
4.000000E-04 86258 6.471000E+03 1.880000E+02 2.800000E+01 1.200000E+01 3.220000E+02
5.000000E-04 108848 9.295000E+03 3.210000E+02 4.800000E+01 3.800000E+01 3.690000E+02
6.000000E-04 131538 1.204300E+04 5.040000E+02 6.400000E+01 4.200000E+01 4.280000E+02
7.000000E-04 154147 1.493800E+04 5.940000E+02 8.900000E+01 4.800000E+01 4.930000E+02
8.000000E-04 176720 1.781100E+04 7.750000E+02 1.180000E+02 5.700000E+01 5.620000E+02
9.000000E-04 199088 2.058400E+04 8.980000E+02 1.480000E+02 7.500000E+01 6.200000E+02
1.000000E-03 221732 2.335600E+04 1.110000E+03 1.740000E+02 8.200000E+01 6.740000E+02
1.100000E-03 244472 2.614800E+04 1.194000E+03 2.090000E+02 8.900000E+01 7.310000E+02
1.200000E-03 267029 2.884700E+04 1.356000E+03 2.410000E+02 1.040000E+02 7.820000E+02
1.300000E-03 289558 3.162600E+04 1.522000E+03 2.840000E+02 1.240000E+02 8.330000E+02
1.400000E-03 311967 3.446200E+04 1.653000E+03 3.170000E+02 1.350000E+02 8.770000E+02
1.500000E-03 334723 3.722900E+04 1.782000E+03 3.700000E+02 1.510000E+02 9.130000E+02
1.600000E-03 357224 4.008100E+04 1.951000E+03 4.200000E+02 1.540000E+02 9.700000E+02
1.700000E-03 380167 4.289900E+04 2.090000E+03 4.820000E+02 1.540000E+02 1.011000E+03
1.800000E-03 402918 4.554500E+04 2.209000E+03 5.340000E+02 1.600000E+02 1.053000E+03
1.900000E-03 425807 4.845800E+04 2.358000E+03 5.920000E+02 1.780000E+02 1.107000E+03
2.000000E-03 448456 5.130600E+04 2.514000E+03 6.530000E+02 1.930000E+02 1.145000E+03
2.100000E-03 471137 5.415200E+04 2.704000E+03 7.040000E+02 2.100000E+02 1.174000E+03
2.200000E-03 493566 5.700700E+04 2.831000E+03 7.520000E+02 2.370000E+02 1.217000E+03
2.300000E-03 516206 5.979700E+04 2.930000E+03 8.100000E+02 2.460000E+02 1.245000E+03
2.400000E-03 538964 6.270700E+04 3.031000E+03 8.720000E+02 2.470000E+02 1.278000E+03
2.500000E-03 561462 6.552400E+04 3.154000E+03 9.210000E+02 2.540000E+02 1.317000E+03
2.600000E-03 584024 6.836400E+04 3.327000E+03 9.890000E+02 2.610000E+02 1.355000E+03
2.700000E-03 606918 7.123600E+04 3.469000E+03 1.066000E+03 2.930000E+02 1.379000E+03
2.800000E-03 629813 7.408900E+04 3.602000E+03 1.144000E+03 3.010000E+02 1.409000E+03
2.900000E-03 652557 7.692200E+04 3.751000E+03 1.220000E+03 3.080000E+02 1.453000E+03
3.000000E-03 675393 7.971200E+04 3.953000E+03 1.299000E+03 3.270000E+02 1.485000E+03
3.100000E-03 697740 8.251800E+04 4.112000E+03 1.377000E+03 3.360000E+02 1.522000E+03
3.200000E-03 720504 8.530900E+04 4.273000E+03 1.443000E+03 3.500000E+02 1.564000E+03
3.300000E-03 742897 8.816100E+04 4.412000E+03 1.527000E+03 3.580000E+02 1.589000E+03
3.400000E-03 765629 9.101400E+04 4.510000E+03 1.609000E+03 3.750000E+02 1.603000E+03
3.500000E-03 788238 9.379500E+04 4.671000E+03 1.693000E+03 3.800000E+02 1.615000E+03
3.600000E-03 811178 9.664600E+04 4.794000E+03 1.781000E+03 3.970000E+02 1.659000E+03
3.700000E-03 833843 9.942700E+04 4.939000E+03 1.863000E+03 4.130000E+02 1.673000E+03
3.800000E-03 856366 1.022040E+05 5.064000E+03 1.938000E+03 4.230000E+02 1.696000E+03
3.900000E-03 878968 1.049980E+05 5.218000E+03 2.011000E+03 4.410000E+02 1.736000E+03
4.000000E-03 901699 1.078280E+05 5.339000E+03 2.092000E+03 4.560000E+02 1.751000E+03
4.100000E-03 924280 1.106270E+05 5.506000E+03 2.192000E+03 4.720000E+02 1.771000E+03
4.200000E-03 946409 1.132980E+05 5.697000E+03 2.297000E+03 4.960000E+02 1.786000E+03
4.300000E-03 969028 1.161640E+05 5.779000E+03 2.386000E+03 5.060000E+02 1.814000E+03
4.400000E-03 991575 1.189830E+05 5.924000E+03 2.461000E+03 5.160000E+02 1.833000E+03
4.500000E-03 1014324 1.216890E+05 6.060000E+03 2.566000E+03 5.360000E+02 1.847000E+03
4.600000E-03 1036822 1.243960E+05 6.192000E+03 2.654000E+03 5.540000E+02 1.859000E+03
4.700000E-03 1059263 1.271040E+05 6.369000E+03 2.753000E+03 5.540000E+02 1.873000E+03
4.800000E-03 1081929 1.298710E+05 6.469000E+03 2.848000E+03 5.800000E+02 1.891000E+03
4.900000E-03 1104493 1.326940E+05 6.634000E+03 2.949000E+03 5.890000E+02 1.906000E+03
5.000000E-03 1127227 1.355060E+05 6.759000E+03 3.052000E+03 5.960000E+02 1.920000E+03
5.100000E-03 1149878 1.383260E+05 6.928000E+03 3.140000E+03 6.130000E+02 1.946000E+03
5.200000E-03 1172496 1.411990E+05 7.057000E+03 3.233000E+03 6.240000E+02 1.959000E+03
5.300000E-03 1195225 1.441160E+05 7.197000E+03 3.337000E+03 6.350000E+02 1.974000E+03
5.400000E-03 1217848 1.468770E+05 7.369000E+03 3.429000E+03 6.390000E+02 1.997000E+03
5.500000E-03 1240343 1.495900E+05 7.472000E+03 3.514000E+03 6.450000E+02 2.030000E+03
5.600000E-03 1263097 1.524370E+05 7.610000E+03 3.616000E+03 6.480000E+02 2.046000E+03
5.700000E-03 1285590 1.551090E+05 7.785000E+03 3.719000E+03 6.600000E+02 2.060000E+03
5.800000E-03 1308416 1.578960E+05 7.898000E+03 3.851000E+03 6.790000E+02 2.060000E+03
5.900000E-03 1331247 1.607100E+05 8.042000E+03 3.940000E+03 6.910000E+02 2.075000E+03
6.000000E-03 1353712 1.634300E+05 8.180000E+03 4.039000E+03 6.990000E+02 2.080000E+03
6.100000E-03 1376702 1.661520E+05 8.324000E+03 4.133000E+03 7.160000E+02 2.089000E+03
6.200000E-03 1399340 1.688940E+05 8.430000E+03 4.255000E+03 7.350000E+02 2.102000E+03
6.300000E-03 1422092 1.717070E+05 8.566000E+03 4.357000E+03 7.460000E+02 2.109000E+03
6.400000E-03 1444554 1.744540E+05 8.690000E+03 4.447000E+03 7.610000E+02 2.129000E+03
6.500000E-03 1467210 1.772400E+05 8.854000E+03 4.542000E+03 7.840000E+02 2.130000E+03
6.600000E-03 1490208 1.800770E+05 9.021000E+03 4.617000E+03 7.840000E+02 2.167000E+03
6.700000E-03 1512766 1.828410E+05 9.161000E+03 4.727000E+03 8.080000E+02 2.186000E+03
6.800000E-03 1535430 1.856110E+05 9.303000E+03 4.846000E+03 8.220000E+02 2.197000E+03
6.900000E-03 1557927 1.883880E+05 9.437000E+03 4.953000E+03 8.400000E+02 2.205000E+03
7.000000E-03 1580936 1.912650E+05 9.603000E+03 5.053000E+03 8.760000E+02 2.218000E+03
7.100000E-03 1603574 1.941560E+05 9.739000E+03 5.155000E+03 8.930000E+02 2.234000E+03
7.200000E-03 1626284 1.969980E+05 9.898000E+03 5.274000E+03 8.980000E+02 2.233000E+03
7.300000E-03 1648821 1.997970E+05 1.002200E+04 5.348000E+03 8.980000E+02 2.253000E+03
7.400000E-03 1671659 2.025980E+05 1.012700E+04 5.492000E+03 9.120000E+02 2.252000E+03
7.500000E-03 1694144 2.053740E+05 1.028200E+04 5.594000E+03 9.210000E+02 2.262000E+03
7.600000E-03 1716963 2.082020E+05 1.042000E+04 5.719000E+03 9.230000E+02 2.264000E+03
7.700000E-03 1739757 2.110400E+05 1.053700E+04 5.821000E+03 9.400000E+02 2.268000E+03
7.800000E-03 1762619 2.139780E+05 1.067100E+04 5.915000E+03 9.500000E+02 2.286000E+03
7.900000E-03 1784910 2.166900E+05 1.083800E+04 6.021000E+03 9.770000E+02 2.297000E+03
8.000000E-03 1807320 2.194020E+05 1.090800E+04 6.134000E+03 9.820000E+02 2.293000E+03
8.100000E-03 1830167 2.222080E+05 1.105500E+04 6.254000E+03 9.900000E+02 2.300000E+03
8.200000E-03 1852894 2.250840E+05 1.119900E+04 6.353000E+03 1.010000E+03 2.311000E+03
8.300000E-03 1875722 2.279800E+05 1.130000E+04 6.483000E+03 1.035000E+03 2.305000E+03
8.400000E-03 1898643 2.308170E+05 1.151200E+04 6.580000E+03 1.044000E+03 2.321000E+03
8.500000E-03 1921184 2.335910E+05 1.163900E+04 6.687000E+03 1.055000E+03 2.337000E+03
8.600000E-03 1943937 2.363900E+05 1.180100E+04 6.796000E+03 1.065000E+03 2.364000E+03
8.700000E-03 1966741 2.391880E+05 1.201300E+04 6.946000E+03 1.095000E+03 2.366000E+03
8.800000E-03 1989466 2.420030E+05 1.213700E+04 7.057000E+03 1.110000E+03 2.390000E+03
8.900000E-03 2011900 2.447970E+05 1.227800E+04 7.155000E+03 1.112000E+03 2.408000E+03
9.000000E-03 2034525 2.475000E+05 1.241200E+04 7.260000E+03 1.125000E+03 2.430000E+03
9.100000E-03 2056940 2.503460E+05 1.251100E+04 7.353000E+03 1.146000E+03 2.449000E+03
9.200000E-03 2079668 2.531460E+05 1.265700E+04 7.478000E+03 1.146000E+03 2.433000E+03
9.300000E-03 2102154 2.559470E+05 1.283900E+04 7.592000E+03 1.152000E+03 2.449000E+03
9.400000E-03 2124854 2.587540E+05 1.292900E+04 7.718000E+03 1.154000E+03 2.456000E+03
9.500000E-03 2147178 2.614980E+05 1.310400E+04 7.825000E+03 1.169000E+03 2.458000E+03
9.600000E-03 2169831 2.643350E+05 1.324500E+04 7.951000E+03 1.169000E+03 2.471000E+03
9.700000E-03 2192632 2.671320E+05 1.337600E+04 8.088000E+03 1.191000E+03 2.455000E+03
9.800000E-03 2215372 2.699790E+05 1.348000E+04 8.226000E+03 1.202000E+03 2.442000E+03
9.900000E-03 2238319 2.728860E+05 1.361900E+04 8.348000E+03 1.211000E+03 2.442000E+03
1.000000E-02 2260980 2.756730E+05 1.378800E+04 8.455000E+03 1.220000E+03 2.453000E+03
