 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20423 3.930000E+02 0.000000E+00 0.000000E+00 2.000000E+01 7.400000E+01
2.000000E-04 41775 1.761000E+03 6.000000E+00 8.000000E+00 2.600000E+01 1.690000E+02
3.000000E-04 63615 3.884000E+03 6.500000E+01 2.000000E+01 3.000000E+01 2.430000E+02
4.000000E-04 85966 6.406000E+03 1.700000E+02 3.800000E+01 3.600000E+01 3.070000E+02
5.000000E-04 108305 9.130000E+03 2.960000E+02 5.800000E+01 3.600000E+01 3.630000E+02
6.000000E-04 131281 1.185700E+04 4.580000E+02 7.200000E+01 3.700000E+01 4.310000E+02
7.000000E-04 153708 1.464600E+04 5.660000E+02 1.000000E+02 4.400000E+01 4.770000E+02
8.000000E-04 176364 1.744800E+04 7.670000E+02 1.160000E+02 6.300000E+01 5.540000E+02
9.000000E-04 199075 2.016300E+04 8.960000E+02 1.510000E+02 7.100000E+01 5.990000E+02
1.000000E-03 221937 2.294500E+04 1.070000E+03 1.860000E+02 1.020000E+02 6.500000E+02
1.100000E-03 244563 2.571800E+04 1.191000E+03 2.180000E+02 1.150000E+02 7.090000E+02
1.200000E-03 267035 2.857900E+04 1.327000E+03 2.540000E+02 1.290000E+02 7.560000E+02
1.300000E-03 289564 3.133300E+04 1.449000E+03 2.980000E+02 1.380000E+02 8.000000E+02
1.400000E-03 312315 3.425300E+04 1.559000E+03 3.420000E+02 1.490000E+02 8.550000E+02
1.500000E-03 334940 3.716700E+04 1.700000E+03 3.710000E+02 1.490000E+02 8.940000E+02
1.600000E-03 357483 4.006300E+04 1.887000E+03 4.110000E+02 1.640000E+02 9.460000E+02
1.700000E-03 380457 4.297100E+04 2.008000E+03 4.550000E+02 1.720000E+02 9.890000E+02
1.800000E-03 403194 4.577300E+04 2.207000E+03 5.050000E+02 1.780000E+02 1.035000E+03
1.900000E-03 425871 4.865500E+04 2.306000E+03 5.750000E+02 1.940000E+02 1.068000E+03
2.000000E-03 448388 5.142600E+04 2.425000E+03 6.350000E+02 2.000000E+02 1.107000E+03
2.100000E-03 470825 5.416400E+04 2.553000E+03 7.000000E+02 2.080000E+02 1.129000E+03
2.200000E-03 493332 5.693800E+04 2.726000E+03 7.650000E+02 2.310000E+02 1.170000E+03
2.300000E-03 515935 5.976300E+04 2.882000E+03 8.330000E+02 2.540000E+02 1.203000E+03
2.400000E-03 538333 6.252300E+04 3.023000E+03 8.940000E+02 2.640000E+02 1.236000E+03
2.500000E-03 561295 6.534900E+04 3.227000E+03 9.520000E+02 2.920000E+02 1.260000E+03
2.600000E-03 584029 6.828300E+04 3.299000E+03 1.019000E+03 3.110000E+02 1.299000E+03
2.700000E-03 606618 7.111900E+04 3.406000E+03 1.078000E+03 3.150000E+02 1.332000E+03
2.800000E-03 629203 7.388100E+04 3.570000E+03 1.156000E+03 3.260000E+02 1.369000E+03
2.900000E-03 651757 7.658000E+04 3.754000E+03 1.226000E+03 3.300000E+02 1.403000E+03
3.000000E-03 674234 7.925500E+04 3.899000E+03 1.296000E+03 3.410000E+02 1.444000E+03
3.100000E-03 696771 8.201200E+04 4.048000E+03 1.373000E+03 3.550000E+02 1.476000E+03
3.200000E-03 719443 8.490000E+04 4.200000E+03 1.451000E+03 3.690000E+02 1.507000E+03
3.300000E-03 742125 8.769500E+04 4.330000E+03 1.537000E+03 4.030000E+02 1.522000E+03
3.400000E-03 764703 9.039000E+04 4.484000E+03 1.599000E+03 4.060000E+02 1.560000E+03
3.500000E-03 787078 9.311000E+04 4.651000E+03 1.660000E+03 4.170000E+02 1.598000E+03
3.600000E-03 809814 9.582400E+04 4.724000E+03 1.746000E+03 4.210000E+02 1.615000E+03
3.700000E-03 832687 9.874400E+04 4.872000E+03 1.817000E+03 4.650000E+02 1.641000E+03
