 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18858 3.500000E+01 0.000000E+00 2.000000E+00 0.000000E+00 6.700000E+01
2.000000E-04 37782 1.920000E+02 0.000000E+00 8.000000E+00 1.600000E+01 1.650000E+02
3.000000E-04 56639 5.000000E+02 0.000000E+00 1.600000E+01 2.800000E+01 2.340000E+02
4.000000E-04 76187 9.480000E+02 3.800000E+01 3.800000E+01 3.200000E+01 2.760000E+02
5.000000E-04 95652 1.458000E+03 7.200000E+01 6.000000E+01 4.200000E+01 3.090000E+02
6.000000E-04 115079 1.990000E+03 1.300000E+02 8.200000E+01 4.200000E+01 3.350000E+02
7.000000E-04 134543 2.583000E+03 1.770000E+02 9.200000E+01 6.000000E+01 3.510000E+02
8.000000E-04 153907 3.193000E+03 2.330000E+02 1.080000E+02 6.000000E+01 3.600000E+02
9.000000E-04 173567 3.820000E+03 2.870000E+02 1.380000E+02 6.400000E+01 3.690000E+02
1.000000E-03 192945 4.414000E+03 3.400000E+02 1.420000E+02 6.400000E+01 3.900000E+02
1.100000E-03 212479 4.974000E+03 3.900000E+02 1.680000E+02 6.500000E+01 4.200000E+02
1.200000E-03 231849 5.578000E+03 4.730000E+02 1.870000E+02 7.300000E+01 4.400000E+02
1.300000E-03 251254 6.112000E+03 5.270000E+02 2.030000E+02 7.300000E+01 4.670000E+02
1.400000E-03 270364 6.628000E+03 5.570000E+02 2.210000E+02 7.500000E+01 4.870000E+02
1.500000E-03 289787 7.109000E+03 6.200000E+02 2.430000E+02 7.700000E+01 5.100000E+02
1.600000E-03 309147 7.663000E+03 6.680000E+02 2.610000E+02 7.700000E+01 5.190000E+02
1.700000E-03 328663 8.220000E+03 7.090000E+02 2.810000E+02 7.700000E+01 5.250000E+02
1.800000E-03 348138 8.759000E+03 7.680000E+02 3.050000E+02 8.200000E+01 5.470000E+02
1.900000E-03 367619 9.261000E+03 8.250000E+02 3.330000E+02 8.300000E+01 5.620000E+02
2.000000E-03 386970 9.795000E+03 8.690000E+02 3.580000E+02 8.700000E+01 5.680000E+02
2.100000E-03 406251 1.034100E+04 8.940000E+02 3.860000E+02 8.700000E+01 5.760000E+02
2.200000E-03 425487 1.088000E+04 9.640000E+02 4.100000E+02 9.100000E+01 5.870000E+02
2.300000E-03 445183 1.147100E+04 1.037000E+03 4.290000E+02 9.600000E+01 6.060000E+02
2.400000E-03 464891 1.206800E+04 1.136000E+03 4.700000E+02 9.800000E+01 6.240000E+02
2.500000E-03 484166 1.266800E+04 1.235000E+03 4.910000E+02 1.060000E+02 6.480000E+02
2.600000E-03 503963 1.321900E+04 1.285000E+03 5.190000E+02 1.160000E+02 6.720000E+02
2.700000E-03 523434 1.376800E+04 1.359000E+03 5.550000E+02 1.160000E+02 7.010000E+02
2.800000E-03 542984 1.434100E+04 1.420000E+03 5.840000E+02 1.160000E+02 7.240000E+02
2.900000E-03 562359 1.484900E+04 1.510000E+03 6.180000E+02 1.160000E+02 7.440000E+02
3.000000E-03 582091 1.543500E+04 1.551000E+03 6.420000E+02 1.190000E+02 7.650000E+02
3.100000E-03 601703 1.600700E+04 1.583000E+03 6.740000E+02 1.200000E+02 7.830000E+02
3.200000E-03 621384 1.658600E+04 1.635000E+03 7.110000E+02 1.360000E+02 7.840000E+02
3.300000E-03 640963 1.716500E+04 1.690000E+03 7.530000E+02 1.360000E+02 7.770000E+02
3.400000E-03 660492 1.771800E+04 1.783000E+03 8.010000E+02 1.530000E+02 7.770000E+02
3.500000E-03 680138 1.829700E+04 1.844000E+03 8.430000E+02 1.530000E+02 7.860000E+02
3.600000E-03 699893 1.887200E+04 1.914000E+03 8.770000E+02 1.660000E+02 8.020000E+02
3.700000E-03 719228 1.938600E+04 1.982000E+03 9.040000E+02 1.710000E+02 8.180000E+02
3.800000E-03 738586 1.989200E+04 2.040000E+03 9.350000E+02 1.780000E+02 8.280000E+02
3.900000E-03 757998 2.048400E+04 2.087000E+03 9.990000E+02 1.820000E+02 8.260000E+02
4.000000E-03 777847 2.105800E+04 2.142000E+03 1.033000E+03 1.820000E+02 8.340000E+02
4.100000E-03 797309 2.158900E+04 2.191000E+03 1.071000E+03 1.830000E+02 8.460000E+02
4.200000E-03 816974 2.219100E+04 2.252000E+03 1.106000E+03 1.970000E+02 8.580000E+02
4.300000E-03 836247 2.274800E+04 2.298000E+03 1.152000E+03 2.160000E+02 8.570000E+02
4.400000E-03 855524 2.333700E+04 2.346000E+03 1.199000E+03 2.160000E+02 8.530000E+02
4.500000E-03 874960 2.392400E+04 2.396000E+03 1.242000E+03 2.190000E+02 8.570000E+02
4.600000E-03 894350 2.446300E+04 2.436000E+03 1.285000E+03 2.190000E+02 8.590000E+02
4.700000E-03 913946 2.501800E+04 2.487000E+03 1.327000E+03 2.330000E+02 8.590000E+02
4.800000E-03 933338 2.553600E+04 2.559000E+03 1.366000E+03 2.560000E+02 8.610000E+02
4.900000E-03 952800 2.604700E+04 2.602000E+03 1.421000E+03 2.610000E+02 8.610000E+02
5.000000E-03 972185 2.659200E+04 2.671000E+03 1.459000E+03 2.610000E+02 8.760000E+02
5.100000E-03 991740 2.716700E+04 2.697000E+03 1.490000E+03 2.620000E+02 8.850000E+02
5.200000E-03 1011492 2.773200E+04 2.776000E+03 1.535000E+03 2.680000E+02 8.820000E+02
5.300000E-03 1030989 2.834500E+04 2.858000E+03 1.591000E+03 2.710000E+02 8.750000E+02
5.400000E-03 1050496 2.891000E+04 2.913000E+03 1.639000E+03 2.750000E+02 8.800000E+02
5.500000E-03 1069800 2.949000E+04 2.958000E+03 1.670000E+03 2.810000E+02 8.940000E+02
5.600000E-03 1089225 3.003800E+04 3.011000E+03 1.706000E+03 2.850000E+02 9.040000E+02
5.700000E-03 1108780 3.056800E+04 3.066000E+03 1.745000E+03 2.880000E+02 9.110000E+02
5.800000E-03 1128324 3.110900E+04 3.139000E+03 1.781000E+03 2.940000E+02 9.150000E+02
5.900000E-03 1147676 3.164300E+04 3.196000E+03 1.817000E+03 3.000000E+02 9.260000E+02
6.000000E-03 1167177 3.219700E+04 3.260000E+03 1.861000E+03 3.000000E+02 9.330000E+02
6.100000E-03 1186542 3.281500E+04 3.326000E+03 1.892000E+03 3.130000E+02 9.460000E+02
