 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20370 3.220000E+02 0.000000E+00 0.000000E+00 0.000000E+00 7.700000E+01
2.000000E-04 41171 1.606000E+03 0.000000E+00 2.000000E+00 6.000000E+00 1.680000E+02
3.000000E-04 63179 3.683000E+03 4.400000E+01 8.000000E+00 1.000000E+01 2.570000E+02
4.000000E-04 85540 6.260000E+03 1.600000E+02 3.200000E+01 1.000000E+01 3.150000E+02
5.000000E-04 108171 8.964000E+03 3.070000E+02 5.800000E+01 1.900000E+01 3.720000E+02
6.000000E-04 130726 1.174100E+04 4.910000E+02 7.200000E+01 3.100000E+01 4.320000E+02
7.000000E-04 153579 1.451400E+04 5.990000E+02 1.060000E+02 4.000000E+01 4.850000E+02
8.000000E-04 176304 1.727800E+04 7.030000E+02 1.350000E+02 5.300000E+01 5.380000E+02
9.000000E-04 199015 1.999100E+04 9.010000E+02 1.750000E+02 7.400000E+01 5.760000E+02
1.000000E-03 221591 2.292300E+04 1.039000E+03 2.040000E+02 7.900000E+01 6.440000E+02
1.100000E-03 244767 2.580700E+04 1.127000E+03 2.380000E+02 9.200000E+01 6.950000E+02
1.200000E-03 267587 2.865000E+04 1.305000E+03 2.740000E+02 9.500000E+01 7.340000E+02
1.300000E-03 290475 3.143800E+04 1.470000E+03 3.260000E+02 1.130000E+02 7.910000E+02
1.400000E-03 313341 3.420000E+04 1.646000E+03 3.640000E+02 1.370000E+02 8.410000E+02
1.500000E-03 336074 3.700200E+04 1.735000E+03 4.260000E+02 1.520000E+02 8.720000E+02
1.600000E-03 358578 3.976000E+04 1.867000E+03 4.750000E+02 1.700000E+02 9.140000E+02
1.700000E-03 381307 4.252400E+04 2.061000E+03 5.330000E+02 1.810000E+02 9.530000E+02
1.800000E-03 403829 4.530400E+04 2.207000E+03 5.750000E+02 1.880000E+02 1.000000E+03
1.900000E-03 426290 4.810500E+04 2.308000E+03 6.050000E+02 1.960000E+02 1.056000E+03
2.000000E-03 448700 5.091300E+04 2.442000E+03 6.520000E+02 2.130000E+02 1.090000E+03
2.100000E-03 471512 5.376200E+04 2.620000E+03 7.230000E+02 2.190000E+02 1.119000E+03
2.200000E-03 494136 5.654500E+04 2.751000E+03 7.920000E+02 2.340000E+02 1.169000E+03
2.300000E-03 516920 5.937800E+04 2.870000E+03 8.450000E+02 2.430000E+02 1.210000E+03
2.400000E-03 539754 6.220900E+04 3.006000E+03 8.940000E+02 2.540000E+02 1.253000E+03
2.500000E-03 562408 6.505400E+04 3.157000E+03 9.470000E+02 2.670000E+02 1.298000E+03
2.600000E-03 585158 6.788100E+04 3.346000E+03 9.990000E+02 2.910000E+02 1.325000E+03
2.700000E-03 607890 7.074000E+04 3.519000E+03 1.048000E+03 3.060000E+02 1.378000E+03
2.800000E-03 630709 7.356800E+04 3.675000E+03 1.107000E+03 3.190000E+02 1.424000E+03
2.900000E-03 653470 7.641800E+04 3.828000E+03 1.174000E+03 3.250000E+02 1.451000E+03
3.000000E-03 676082 7.919400E+04 3.939000E+03 1.253000E+03 3.320000E+02 1.485000E+03
3.100000E-03 698688 8.198200E+04 4.063000E+03 1.319000E+03 3.400000E+02 1.519000E+03
3.200000E-03 721150 8.473500E+04 4.178000E+03 1.369000E+03 3.610000E+02 1.565000E+03
3.300000E-03 743843 8.743100E+04 4.304000E+03 1.449000E+03 3.810000E+02 1.579000E+03
3.400000E-03 766439 9.027200E+04 4.474000E+03 1.519000E+03 4.070000E+02 1.602000E+03
3.500000E-03 788822 9.301400E+04 4.630000E+03 1.608000E+03 4.130000E+02 1.628000E+03
3.600000E-03 811399 9.585300E+04 4.729000E+03 1.675000E+03 4.290000E+02 1.662000E+03
3.700000E-03 834173 9.862700E+04 4.924000E+03 1.743000E+03 4.580000E+02 1.700000E+03
3.800000E-03 856932 1.014120E+05 5.077000E+03 1.807000E+03 4.740000E+02 1.738000E+03
3.900000E-03 879884 1.042600E+05 5.229000E+03 1.887000E+03 4.900000E+02 1.764000E+03
4.000000E-03 902590 1.071480E+05 5.376000E+03 1.937000E+03 4.990000E+02 1.804000E+03
4.100000E-03 925292 1.100680E+05 5.503000E+03 2.008000E+03 5.050000E+02 1.831000E+03
4.200000E-03 948198 1.130200E+05 5.632000E+03 2.102000E+03 5.350000E+02 1.851000E+03
4.300000E-03 970790 1.158170E+05 5.766000E+03 2.213000E+03 5.510000E+02 1.858000E+03
4.400000E-03 993781 1.186590E+05 5.898000E+03 2.294000E+03 5.510000E+02 1.897000E+03
4.500000E-03 1016460 1.214110E+05 6.049000E+03 2.392000E+03 5.530000E+02 1.910000E+03
4.600000E-03 1039012 1.241860E+05 6.164000E+03 2.451000E+03 5.660000E+02 1.930000E+03
4.700000E-03 1061396 1.268980E+05 6.329000E+03 2.536000E+03 5.800000E+02 1.948000E+03
4.800000E-03 1084210 1.298100E+05 6.429000E+03 2.641000E+03 5.940000E+02 1.963000E+03
4.900000E-03 1106979 1.326320E+05 6.625000E+03 2.761000E+03 6.090000E+02 1.976000E+03
5.000000E-03 1129987 1.356210E+05 6.712000E+03 2.867000E+03 6.290000E+02 1.998000E+03
5.100000E-03 1153053 1.385430E+05 6.852000E+03 2.943000E+03 6.360000E+02 2.022000E+03
5.200000E-03 1175857 1.414130E+05 6.967000E+03 3.041000E+03 6.420000E+02 2.032000E+03
5.300000E-03 1198528 1.442630E+05 7.142000E+03 3.114000E+03 6.770000E+02 2.058000E+03
5.400000E-03 1221278 1.470910E+05 7.296000E+03 3.214000E+03 6.960000E+02 2.076000E+03
5.500000E-03 1243526 1.498610E+05 7.459000E+03 3.296000E+03 7.050000E+02 2.092000E+03
5.600000E-03 1265858 1.525860E+05 7.600000E+03 3.381000E+03 7.140000E+02 2.118000E+03
5.700000E-03 1288662 1.553730E+05 7.715000E+03 3.464000E+03 7.220000E+02 2.134000E+03
5.800000E-03 1311356 1.582000E+05 7.888000E+03 3.559000E+03 7.440000E+02 2.156000E+03
5.900000E-03 1334091 1.610650E+05 8.028000E+03 3.663000E+03 7.550000E+02 2.173000E+03
6.000000E-03 1356678 1.637570E+05 8.182000E+03 3.766000E+03 7.630000E+02 2.186000E+03
6.100000E-03 1379618 1.665030E+05 8.274000E+03 3.865000E+03 7.810000E+02 2.203000E+03
6.200000E-03 1402329 1.693460E+05 8.410000E+03 3.964000E+03 7.900000E+02 2.220000E+03
