 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18935 5.900000E+01 0.000000E+00 0.000000E+00 0.000000E+00 5.800000E+01
2.000000E-04 38022 2.910000E+02 0.000000E+00 6.000000E+00 4.000000E+00 1.350000E+02
3.000000E-04 57270 6.350000E+02 9.000000E+00 1.600000E+01 1.600000E+01 2.110000E+02
4.000000E-04 76588 1.136000E+03 2.700000E+01 2.800000E+01 2.200000E+01 2.680000E+02
5.000000E-04 96072 1.702000E+03 7.800000E+01 3.600000E+01 2.600000E+01 3.170000E+02
6.000000E-04 115728 2.252000E+03 1.120000E+02 5.800000E+01 2.800000E+01 3.450000E+02
7.000000E-04 135125 2.809000E+03 1.810000E+02 7.800000E+01 2.800000E+01 3.680000E+02
8.000000E-04 154559 3.334000E+03 2.500000E+02 9.200000E+01 3.200000E+01 3.900000E+02
9.000000E-04 174060 3.855000E+03 3.130000E+02 1.160000E+02 3.200000E+01 4.070000E+02
1.000000E-03 193406 4.395000E+03 3.810000E+02 1.470000E+02 4.000000E+01 4.210000E+02
1.100000E-03 212912 5.004000E+03 4.380000E+02 1.630000E+02 5.400000E+01 4.500000E+02
1.200000E-03 232277 5.617000E+03 4.750000E+02 1.810000E+02 5.800000E+01 4.670000E+02
1.300000E-03 251767 6.236000E+03 5.300000E+02 2.010000E+02 5.900000E+01 4.800000E+02
1.400000E-03 270823 6.809000E+03 5.780000E+02 2.150000E+02 6.500000E+01 4.920000E+02
1.500000E-03 290210 7.379000E+03 6.330000E+02 2.370000E+02 6.500000E+01 5.050000E+02
1.600000E-03 309677 8.004000E+03 6.750000E+02 2.550000E+02 6.900000E+01 5.320000E+02
1.700000E-03 329150 8.594000E+03 7.290000E+02 2.870000E+02 7.500000E+01 5.420000E+02
1.800000E-03 348756 9.205000E+03 7.870000E+02 3.110000E+02 7.700000E+01 5.580000E+02
1.900000E-03 368245 9.736000E+03 8.500000E+02 3.360000E+02 8.400000E+01 5.740000E+02
2.000000E-03 387715 1.024700E+04 9.120000E+02 3.610000E+02 8.400000E+01 5.880000E+02
2.100000E-03 407235 1.076100E+04 9.410000E+02 3.990000E+02 9.100000E+01 5.910000E+02
2.200000E-03 426748 1.127500E+04 1.005000E+03 4.410000E+02 9.100000E+01 5.970000E+02
2.300000E-03 446289 1.182200E+04 1.049000E+03 4.800000E+02 9.500000E+01 6.020000E+02
