 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
7.700000E-03 1498294 4.193600E+04 4.387000E+03 2.733000E+03 4.270000E+02 1.012000E+03
7.800000E-03 1517754 4.250700E+04 4.427000E+03 2.770000E+03 4.310000E+02 1.018000E+03
7.900000E-03 1537096 4.307100E+04 4.451000E+03 2.810000E+03 4.390000E+02 1.014000E+03
8.000000E-03 1556544 4.366200E+04 4.548000E+03 2.881000E+03 4.490000E+02 1.005000E+03
8.100000E-03 1576283 4.424400E+04 4.601000E+03 2.940000E+03 4.490000E+02 1.012000E+03
8.200000E-03 1595481 4.482800E+04 4.653000E+03 2.992000E+03 4.540000E+02 1.009000E+03
8.300000E-03 1614930 4.537500E+04 4.684000E+03 3.024000E+03 4.570000E+02 1.021000E+03
8.400000E-03 1634661 4.594100E+04 4.744000E+03 3.072000E+03 4.620000E+02 1.013000E+03
8.500000E-03 1654263 4.650400E+04 4.787000E+03 3.126000E+03 4.670000E+02 1.000000E+03
8.600000E-03 1673635 4.709200E+04 4.827000E+03 3.181000E+03 4.750000E+02 9.930000E+02
8.700000E-03 1693270 4.765400E+04 4.898000E+03 3.212000E+03 4.830000E+02 9.910000E+02
8.800000E-03 1712638 4.823900E+04 4.934000E+03 3.262000E+03 4.970000E+02 9.940000E+02
8.900000E-03 1732147 4.882900E+04 4.986000E+03 3.302000E+03 5.010000E+02 1.001000E+03
9.000000E-03 1751747 4.942800E+04 5.060000E+03 3.348000E+03 5.010000E+02 1.002000E+03
9.100000E-03 1771039 4.999300E+04 5.074000E+03 3.385000E+03 5.010000E+02 1.006000E+03
9.200000E-03 1790633 5.053500E+04 5.144000E+03 3.444000E+03 5.070000E+02 1.001000E+03
9.300000E-03 1810042 5.104600E+04 5.235000E+03 3.485000E+03 5.090000E+02 1.009000E+03
9.400000E-03 1829291 5.156900E+04 5.282000E+03 3.515000E+03 5.090000E+02 1.020000E+03
9.500000E-03 1848727 5.204600E+04 5.334000E+03 3.552000E+03 5.200000E+02 1.021000E+03
9.600000E-03 1868356 5.257600E+04 5.390000E+03 3.607000E+03 5.330000E+02 1.016000E+03
9.700000E-03 1887620 5.308400E+04 5.429000E+03 3.656000E+03 5.330000E+02 1.016000E+03
9.800000E-03 1907186 5.360100E+04 5.498000E+03 3.702000E+03 5.440000E+02 1.019000E+03
9.900000E-03 1926719 5.420000E+04 5.546000E+03 3.760000E+03 5.570000E+02 1.017000E+03
1.000000E-02 1946547 5.479300E+04 5.599000E+03 3.799000E+03 5.750000E+02 1.018000E+03
