 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20522 3.460000E+02 0.000000E+00 0.000000E+00 1.000000E+01 7.900000E+01
2.000000E-04 41317 1.637000E+03 0.000000E+00 4.000000E+00 1.000000E+01 1.600000E+02
3.000000E-04 62975 3.700000E+03 3.900000E+01 1.400000E+01 1.600000E+01 2.320000E+02
4.000000E-04 85528 6.284000E+03 1.270000E+02 2.600000E+01 1.800000E+01 3.100000E+02
5.000000E-04 107655 9.028000E+03 2.580000E+02 4.600000E+01 2.400000E+01 3.570000E+02
6.000000E-04 130409 1.180900E+04 4.240000E+02 6.300000E+01 3.000000E+01 4.020000E+02
7.000000E-04 152831 1.447800E+04 5.700000E+02 8.500000E+01 3.000000E+01 4.520000E+02
8.000000E-04 175749 1.731300E+04 7.050000E+02 1.070000E+02 5.300000E+01 5.040000E+02
9.000000E-04 198381 2.023200E+04 8.440000E+02 1.370000E+02 5.500000E+01 5.790000E+02
1.000000E-03 221122 2.302500E+04 1.012000E+03 1.760000E+02 6.600000E+01 6.390000E+02
1.100000E-03 244022 2.576800E+04 1.093000E+03 1.970000E+02 8.000000E+01 7.050000E+02
1.200000E-03 266800 2.870200E+04 1.290000E+03 2.190000E+02 1.000000E+02 7.560000E+02
1.300000E-03 289527 3.149400E+04 1.423000E+03 2.580000E+02 1.120000E+02 8.040000E+02
1.400000E-03 311792 3.422700E+04 1.552000E+03 2.910000E+02 1.190000E+02 8.570000E+02
1.500000E-03 334720 3.711900E+04 1.692000E+03 3.360000E+02 1.360000E+02 8.980000E+02
1.600000E-03 357443 3.999900E+04 1.867000E+03 3.940000E+02 1.530000E+02 9.350000E+02
1.700000E-03 380257 4.284000E+04 2.008000E+03 4.410000E+02 1.830000E+02 9.900000E+02
1.800000E-03 402673 4.562900E+04 2.186000E+03 4.910000E+02 2.060000E+02 1.036000E+03
1.900000E-03 425468 4.844200E+04 2.319000E+03 5.410000E+02 2.160000E+02 1.085000E+03
2.000000E-03 448204 5.121300E+04 2.428000E+03 5.820000E+02 2.560000E+02 1.142000E+03
2.100000E-03 470610 5.400200E+04 2.635000E+03 6.390000E+02 2.660000E+02 1.171000E+03
2.200000E-03 493552 5.683200E+04 2.770000E+03 7.040000E+02 2.790000E+02 1.201000E+03
