 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20344 3.370000E+02 0.000000E+00 2.000000E+00 1.000000E+01 7.000000E+01
2.000000E-04 41395 1.646000E+03 1.000000E+01 1.200000E+01 1.600000E+01 1.710000E+02
3.000000E-04 63641 3.761000E+03 1.120000E+02 2.800000E+01 2.400000E+01 2.540000E+02
4.000000E-04 85956 6.243000E+03 2.150000E+02 4.200000E+01 2.400000E+01 3.200000E+02
5.000000E-04 108587 9.041000E+03 3.070000E+02 5.800000E+01 3.400000E+01 3.820000E+02
6.000000E-04 131467 1.187300E+04 4.750000E+02 8.000000E+01 4.900000E+01 4.380000E+02
7.000000E-04 154618 1.463000E+04 6.600000E+02 1.060000E+02 4.900000E+01 4.930000E+02
8.000000E-04 177530 1.748200E+04 7.570000E+02 1.290000E+02 5.400000E+01 5.650000E+02
9.000000E-04 200256 2.031900E+04 9.410000E+02 1.600000E+02 6.400000E+01 6.260000E+02
1.000000E-03 222810 2.309300E+04 1.117000E+03 1.870000E+02 8.800000E+01 6.770000E+02
1.100000E-03 245610 2.591000E+04 1.258000E+03 2.210000E+02 1.130000E+02 7.350000E+02
1.200000E-03 268196 2.878800E+04 1.383000E+03 2.480000E+02 1.240000E+02 7.820000E+02
1.300000E-03 290937 3.153600E+04 1.552000E+03 2.810000E+02 1.330000E+02 8.380000E+02
1.400000E-03 313647 3.434400E+04 1.715000E+03 3.160000E+02 1.600000E+02 8.930000E+02
1.500000E-03 336260 3.713800E+04 1.882000E+03 3.570000E+02 1.830000E+02 9.460000E+02
1.600000E-03 358923 3.987200E+04 2.027000E+03 4.250000E+02 1.960000E+02 9.850000E+02
1.700000E-03 381629 4.271800E+04 2.150000E+03 4.900000E+02 2.110000E+02 1.021000E+03
1.800000E-03 403974 4.551800E+04 2.372000E+03 5.390000E+02 2.110000E+02 1.074000E+03
1.900000E-03 426751 4.828200E+04 2.476000E+03 5.860000E+02 2.360000E+02 1.125000E+03
2.000000E-03 449083 5.106900E+04 2.616000E+03 6.430000E+02 2.640000E+02 1.165000E+03
2.100000E-03 471669 5.374700E+04 2.802000E+03 7.000000E+02 2.840000E+02 1.190000E+03
2.200000E-03 494376 5.650100E+04 2.933000E+03 7.490000E+02 3.050000E+02 1.246000E+03
2.300000E-03 517058 5.922700E+04 3.071000E+03 8.080000E+02 3.170000E+02 1.299000E+03
2.400000E-03 539762 6.206900E+04 3.186000E+03 8.640000E+02 3.220000E+02 1.331000E+03
2.500000E-03 562754 6.489600E+04 3.392000E+03 9.280000E+02 3.240000E+02 1.362000E+03
2.600000E-03 585189 6.763500E+04 3.536000E+03 9.860000E+02 3.540000E+02 1.398000E+03
2.700000E-03 607980 7.042800E+04 3.635000E+03 1.065000E+03 3.700000E+02 1.438000E+03
2.800000E-03 630413 7.325600E+04 3.772000E+03 1.133000E+03 3.900000E+02 1.463000E+03
2.900000E-03 653235 7.603400E+04 3.925000E+03 1.206000E+03 4.050000E+02 1.501000E+03
3.000000E-03 676120 7.882800E+04 4.146000E+03 1.295000E+03 4.160000E+02 1.517000E+03
3.100000E-03 698986 8.166700E+04 4.257000E+03 1.362000E+03 4.250000E+02 1.555000E+03
3.200000E-03 721567 8.430400E+04 4.404000E+03 1.441000E+03 4.460000E+02 1.593000E+03
3.300000E-03 744297 8.701400E+04 4.535000E+03 1.512000E+03 4.610000E+02 1.630000E+03
3.400000E-03 767227 8.986000E+04 4.699000E+03 1.576000E+03 4.800000E+02 1.671000E+03
3.500000E-03 789816 9.265000E+04 4.832000E+03 1.646000E+03 4.970000E+02 1.700000E+03
3.600000E-03 812368 9.537800E+04 4.957000E+03 1.719000E+03 5.080000E+02 1.728000E+03
3.700000E-03 834974 9.813500E+04 5.183000E+03 1.794000E+03 5.260000E+02 1.749000E+03
3.800000E-03 857695 1.009770E+05 5.325000E+03 1.881000E+03 5.450000E+02 1.781000E+03
3.900000E-03 880189 1.038080E+05 5.464000E+03 1.937000E+03 5.580000E+02 1.816000E+03
4.000000E-03 902798 1.065350E+05 5.635000E+03 2.021000E+03 5.700000E+02 1.844000E+03
4.100000E-03 925426 1.093580E+05 5.753000E+03 2.116000E+03 5.720000E+02 1.865000E+03
4.200000E-03 948248 1.121320E+05 5.857000E+03 2.251000E+03 5.830000E+02 1.880000E+03
4.300000E-03 970947 1.149420E+05 5.959000E+03 2.348000E+03 6.000000E+02 1.895000E+03
4.400000E-03 993743 1.176700E+05 6.156000E+03 2.432000E+03 6.100000E+02 1.918000E+03
4.500000E-03 1016682 1.205070E+05 6.359000E+03 2.536000E+03 6.260000E+02 1.937000E+03
4.600000E-03 1039213 1.234000E+05 6.496000E+03 2.645000E+03 6.490000E+02 1.941000E+03
4.700000E-03 1062167 1.262950E+05 6.600000E+03 2.728000E+03 6.660000E+02 1.961000E+03
4.800000E-03 1085165 1.291550E+05 6.723000E+03 2.793000E+03 6.880000E+02 1.990000E+03
4.900000E-03 1107933 1.320440E+05 6.891000E+03 2.896000E+03 7.040000E+02 2.015000E+03
5.000000E-03 1130888 1.348410E+05 7.022000E+03 2.981000E+03 7.340000E+02 2.026000E+03
5.100000E-03 1153686 1.376250E+05 7.164000E+03 3.076000E+03 7.580000E+02 2.038000E+03
5.200000E-03 1176611 1.404360E+05 7.344000E+03 3.168000E+03 7.700000E+02 2.057000E+03
5.300000E-03 1199393 1.432680E+05 7.492000E+03 3.264000E+03 7.820000E+02 2.087000E+03
5.400000E-03 1221942 1.460690E+05 7.647000E+03 3.350000E+03 8.000000E+02 2.115000E+03
5.500000E-03 1244576 1.488530E+05 7.789000E+03 3.440000E+03 8.040000E+02 2.131000E+03
5.600000E-03 1267076 1.515860E+05 7.897000E+03 3.531000E+03 8.200000E+02 2.148000E+03
5.700000E-03 1289527 1.543540E+05 7.988000E+03 3.675000E+03 8.420000E+02 2.146000E+03
5.800000E-03 1311959 1.570980E+05 8.186000E+03 3.758000E+03 8.600000E+02 2.150000E+03
5.900000E-03 1334646 1.598870E+05 8.314000E+03 3.892000E+03 8.920000E+02 2.145000E+03
6.000000E-03 1357504 1.626220E+05 8.472000E+03 4.013000E+03 9.140000E+02 2.143000E+03
6.100000E-03 1380216 1.654070E+05 8.591000E+03 4.125000E+03 9.340000E+02 2.159000E+03
