 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20535 3.600000E+02 0.000000E+00 2.000000E+00 0.000000E+00 7.500000E+01
2.000000E-04 41609 1.759000E+03 1.000000E+01 6.000000E+00 0.000000E+00 1.730000E+02
3.000000E-04 63563 3.955000E+03 7.400000E+01 2.000000E+01 0.000000E+00 2.530000E+02
4.000000E-04 85791 6.491000E+03 1.650000E+02 3.200000E+01 4.000000E+00 3.230000E+02
5.000000E-04 108341 9.221000E+03 3.180000E+02 4.600000E+01 2.200000E+01 3.750000E+02
6.000000E-04 130798 1.193800E+04 4.850000E+02 7.200000E+01 3.700000E+01 4.360000E+02
7.000000E-04 153662 1.477800E+04 6.840000E+02 9.600000E+01 4.300000E+01 4.890000E+02
8.000000E-04 176489 1.759100E+04 8.210000E+02 1.210000E+02 7.200000E+01 5.510000E+02
9.000000E-04 198989 2.038200E+04 9.200000E+02 1.620000E+02 8.900000E+01 6.080000E+02
1.000000E-03 221599 2.315700E+04 1.025000E+03 1.850000E+02 1.260000E+02 6.520000E+02
1.100000E-03 244303 2.595000E+04 1.267000E+03 2.110000E+02 1.410000E+02 7.010000E+02
1.200000E-03 267064 2.876300E+04 1.412000E+03 2.610000E+02 1.670000E+02 7.460000E+02
1.300000E-03 289618 3.149900E+04 1.581000E+03 3.180000E+02 1.760000E+02 8.000000E+02
1.400000E-03 312499 3.429100E+04 1.704000E+03 3.600000E+02 2.070000E+02 8.480000E+02
1.500000E-03 335146 3.719000E+04 1.863000E+03 4.110000E+02 2.240000E+02 8.840000E+02
1.600000E-03 357546 3.999700E+04 2.013000E+03 4.480000E+02 2.580000E+02 9.380000E+02
1.700000E-03 380170 4.274400E+04 2.184000E+03 5.040000E+02 2.710000E+02 9.750000E+02
1.800000E-03 402863 4.555200E+04 2.338000E+03 5.560000E+02 2.750000E+02 1.031000E+03
1.900000E-03 425703 4.835800E+04 2.504000E+03 5.930000E+02 2.790000E+02 1.084000E+03
2.000000E-03 448325 5.120800E+04 2.603000E+03 6.350000E+02 2.960000E+02 1.145000E+03
2.100000E-03 471134 5.400200E+04 2.783000E+03 6.900000E+02 2.990000E+02 1.190000E+03
2.200000E-03 493881 5.677500E+04 2.938000E+03 7.350000E+02 3.220000E+02 1.246000E+03
2.300000E-03 516329 5.947800E+04 3.063000E+03 7.850000E+02 3.440000E+02 1.281000E+03
2.400000E-03 539030 6.228400E+04 3.178000E+03 8.530000E+02 3.710000E+02 1.305000E+03
2.500000E-03 561520 6.507100E+04 3.300000E+03 9.190000E+02 3.800000E+02 1.326000E+03
2.600000E-03 584309 6.783300E+04 3.467000E+03 9.890000E+02 3.800000E+02 1.356000E+03
2.700000E-03 607304 7.071200E+04 3.580000E+03 1.076000E+03 4.030000E+02 1.382000E+03
2.800000E-03 630081 7.364400E+04 3.771000E+03 1.144000E+03 4.240000E+02 1.410000E+03
2.900000E-03 652751 7.653500E+04 3.920000E+03 1.197000E+03 4.460000E+02 1.458000E+03
3.000000E-03 675468 7.935800E+04 4.056000E+03 1.253000E+03 4.700000E+02 1.498000E+03
3.100000E-03 698420 8.209200E+04 4.243000E+03 1.310000E+03 4.960000E+02 1.544000E+03
3.200000E-03 720978 8.492400E+04 4.401000E+03 1.379000E+03 5.050000E+02 1.569000E+03
3.300000E-03 744065 8.784900E+04 4.509000E+03 1.449000E+03 5.110000E+02 1.606000E+03
3.400000E-03 766940 9.068200E+04 4.678000E+03 1.520000E+03 5.370000E+02 1.642000E+03
3.500000E-03 789482 9.346900E+04 4.826000E+03 1.624000E+03 5.500000E+02 1.669000E+03
3.600000E-03 812149 9.624900E+04 4.975000E+03 1.695000E+03 5.600000E+02 1.702000E+03
3.700000E-03 834865 9.904800E+04 5.090000E+03 1.792000E+03 5.630000E+02 1.729000E+03
3.800000E-03 857578 1.018480E+05 5.255000E+03 1.866000E+03 5.960000E+02 1.749000E+03
3.900000E-03 880195 1.047360E+05 5.399000E+03 1.970000E+03 6.100000E+02 1.754000E+03
4.000000E-03 903345 1.075680E+05 5.593000E+03 2.066000E+03 6.400000E+02 1.787000E+03
4.100000E-03 925961 1.103920E+05 5.711000E+03 2.132000E+03 6.510000E+02 1.823000E+03
4.200000E-03 948808 1.132210E+05 5.910000E+03 2.224000E+03 6.610000E+02 1.847000E+03
4.300000E-03 971475 1.158710E+05 6.064000E+03 2.334000E+03 6.610000E+02 1.869000E+03
4.400000E-03 994347 1.187090E+05 6.149000E+03 2.445000E+03 6.680000E+02 1.882000E+03
4.500000E-03 1016729 1.213970E+05 6.338000E+03 2.518000E+03 6.850000E+02 1.909000E+03
4.600000E-03 1039713 1.242370E+05 6.483000E+03 2.588000E+03 7.300000E+02 1.947000E+03
4.700000E-03 1062193 1.269860E+05 6.618000E+03 2.669000E+03 7.340000E+02 1.971000E+03
4.800000E-03 1084849 1.297060E+05 6.786000E+03 2.744000E+03 7.490000E+02 2.004000E+03
4.900000E-03 1107559 1.325240E+05 6.913000E+03 2.822000E+03 7.690000E+02 2.030000E+03
5.000000E-03 1130502 1.353510E+05 7.060000E+03 2.905000E+03 7.930000E+02 2.044000E+03
5.100000E-03 1153343 1.381400E+05 7.193000E+03 2.994000E+03 8.050000E+02 2.058000E+03
5.200000E-03 1175738 1.409790E+05 7.334000E+03 3.098000E+03 8.100000E+02 2.069000E+03
5.300000E-03 1198539 1.437700E+05 7.507000E+03 3.224000E+03 8.410000E+02 2.073000E+03
5.400000E-03 1221170 1.465370E+05 7.648000E+03 3.335000E+03 8.500000E+02 2.090000E+03
5.500000E-03 1244064 1.493930E+05 7.808000E+03 3.419000E+03 8.660000E+02 2.113000E+03
5.600000E-03 1266709 1.523190E+05 7.947000E+03 3.526000E+03 8.880000E+02 2.124000E+03
5.700000E-03 1289411 1.551950E+05 8.065000E+03 3.623000E+03 9.240000E+02 2.131000E+03
5.800000E-03 1312139 1.580320E+05 8.159000E+03 3.726000E+03 9.370000E+02 2.129000E+03
5.900000E-03 1334821 1.609160E+05 8.340000E+03 3.832000E+03 9.530000E+02 2.145000E+03
6.000000E-03 1357561 1.637750E+05 8.472000E+03 3.945000E+03 9.670000E+02 2.154000E+03
6.100000E-03 1380059 1.664690E+05 8.617000E+03 4.056000E+03 9.770000E+02 2.166000E+03
6.200000E-03 1402567 1.692590E+05 8.749000E+03 4.152000E+03 9.810000E+02 2.183000E+03
6.300000E-03 1425067 1.720090E+05 8.864000E+03 4.263000E+03 9.810000E+02 2.200000E+03
6.400000E-03 1447545 1.747150E+05 9.033000E+03 4.365000E+03 9.960000E+02 2.214000E+03
6.500000E-03 1469983 1.775610E+05 9.153000E+03 4.471000E+03 1.005000E+03 2.223000E+03
6.600000E-03 1492684 1.803560E+05 9.313000E+03 4.589000E+03 1.021000E+03 2.238000E+03
6.700000E-03 1515391 1.831970E+05 9.446000E+03 4.696000E+03 1.025000E+03 2.246000E+03
