 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20575 3.340000E+02 0.000000E+00 2.000000E+00 6.000000E+00 7.900000E+01
2.000000E-04 41769 1.723000E+03 1.300000E+01 8.000000E+00 1.000000E+01 1.580000E+02
3.000000E-04 63712 3.898000E+03 3.600000E+01 1.000000E+01 1.000000E+01 2.330000E+02
4.000000E-04 86173 6.538000E+03 1.620000E+02 3.000000E+01 1.200000E+01 3.030000E+02
5.000000E-04 108926 9.310000E+03 3.170000E+02 4.600000E+01 3.200000E+01 3.700000E+02
6.000000E-04 131472 1.207100E+04 4.370000E+02 7.800000E+01 5.200000E+01 4.110000E+02
7.000000E-04 154222 1.477700E+04 6.360000E+02 1.080000E+02 8.000000E+01 4.720000E+02
8.000000E-04 176992 1.748100E+04 7.550000E+02 1.380000E+02 1.010000E+02 5.270000E+02
9.000000E-04 199544 2.026000E+04 9.010000E+02 1.640000E+02 1.040000E+02 5.840000E+02
1.000000E-03 222600 2.308800E+04 1.036000E+03 1.880000E+02 1.230000E+02 6.390000E+02
1.100000E-03 245219 2.596600E+04 1.174000E+03 2.270000E+02 1.420000E+02 6.970000E+02
1.200000E-03 267665 2.882300E+04 1.352000E+03 2.570000E+02 1.660000E+02 7.450000E+02
1.300000E-03 290280 3.163100E+04 1.525000E+03 3.110000E+02 1.710000E+02 7.880000E+02
1.400000E-03 312743 3.451200E+04 1.663000E+03 3.440000E+02 1.820000E+02 8.390000E+02
1.500000E-03 335880 3.747000E+04 1.823000E+03 3.910000E+02 1.980000E+02 8.860000E+02
1.600000E-03 358391 4.018500E+04 1.955000E+03 4.400000E+02 1.990000E+02 9.330000E+02
1.700000E-03 381027 4.298100E+04 2.085000E+03 4.840000E+02 2.070000E+02 9.820000E+02
1.800000E-03 403652 4.567200E+04 2.189000E+03 5.310000E+02 2.150000E+02 1.023000E+03
1.900000E-03 426595 4.850900E+04 2.336000E+03 5.880000E+02 2.420000E+02 1.067000E+03
2.000000E-03 449302 5.125700E+04 2.504000E+03 6.350000E+02 2.640000E+02 1.126000E+03
2.100000E-03 472131 5.406500E+04 2.655000E+03 6.850000E+02 2.770000E+02 1.162000E+03
2.200000E-03 494607 5.686600E+04 2.785000E+03 7.390000E+02 2.790000E+02 1.201000E+03
2.300000E-03 517724 5.978300E+04 2.924000E+03 8.000000E+02 2.950000E+02 1.224000E+03
2.400000E-03 540410 6.266200E+04 3.053000E+03 8.430000E+02 3.250000E+02 1.263000E+03
2.500000E-03 563042 6.545000E+04 3.183000E+03 8.880000E+02 3.300000E+02 1.310000E+03
2.600000E-03 585907 6.821200E+04 3.372000E+03 9.620000E+02 3.420000E+02 1.346000E+03
2.700000E-03 608646 7.103500E+04 3.490000E+03 1.021000E+03 3.510000E+02 1.381000E+03
2.800000E-03 631378 7.385200E+04 3.631000E+03 1.077000E+03 3.590000E+02 1.424000E+03
2.900000E-03 654004 7.674700E+04 3.771000E+03 1.147000E+03 3.640000E+02 1.456000E+03
3.000000E-03 676832 7.954000E+04 3.908000E+03 1.217000E+03 3.810000E+02 1.493000E+03
3.100000E-03 699476 8.236500E+04 4.075000E+03 1.293000E+03 4.050000E+02 1.520000E+03
3.200000E-03 722224 8.517800E+04 4.174000E+03 1.363000E+03 4.110000E+02 1.544000E+03
3.300000E-03 745047 8.791300E+04 4.291000E+03 1.433000E+03 4.120000E+02 1.575000E+03
3.400000E-03 767840 9.069500E+04 4.438000E+03 1.519000E+03 4.270000E+02 1.597000E+03
3.500000E-03 790825 9.343500E+04 4.561000E+03 1.601000E+03 4.340000E+02 1.628000E+03
3.600000E-03 813555 9.627300E+04 4.738000E+03 1.668000E+03 4.420000E+02 1.659000E+03
3.700000E-03 836079 9.900200E+04 4.919000E+03 1.753000E+03 4.730000E+02 1.673000E+03
3.800000E-03 858947 1.018330E+05 5.041000E+03 1.815000E+03 4.750000E+02 1.706000E+03
3.900000E-03 881688 1.046380E+05 5.207000E+03 1.906000E+03 4.940000E+02 1.723000E+03
4.000000E-03 904343 1.073820E+05 5.334000E+03 1.985000E+03 5.190000E+02 1.762000E+03
4.100000E-03 927120 1.102220E+05 5.455000E+03 2.067000E+03 5.240000E+02 1.772000E+03
4.200000E-03 949633 1.130530E+05 5.624000E+03 2.158000E+03 5.480000E+02 1.804000E+03
4.300000E-03 971894 1.158310E+05 5.742000E+03 2.260000E+03 5.770000E+02 1.805000E+03
4.400000E-03 994679 1.186410E+05 5.853000E+03 2.356000E+03 5.840000E+02 1.822000E+03
4.500000E-03 1017257 1.215020E+05 6.016000E+03 2.421000E+03 5.970000E+02 1.856000E+03
4.600000E-03 1039794 1.242920E+05 6.163000E+03 2.520000E+03 6.190000E+02 1.869000E+03
4.700000E-03 1062237 1.270650E+05 6.293000E+03 2.574000E+03 6.330000E+02 1.895000E+03
4.800000E-03 1085235 1.298860E+05 6.372000E+03 2.706000E+03 6.610000E+02 1.890000E+03
4.900000E-03 1107978 1.328310E+05 6.551000E+03 2.836000E+03 6.730000E+02 1.876000E+03
5.000000E-03 1130710 1.357120E+05 6.725000E+03 2.930000E+03 6.870000E+02 1.891000E+03
5.100000E-03 1153747 1.386050E+05 6.877000E+03 3.053000E+03 7.130000E+02 1.902000E+03
5.200000E-03 1176542 1.414060E+05 6.995000E+03 3.143000E+03 7.290000E+02 1.918000E+03
5.300000E-03 1199010 1.441190E+05 7.128000E+03 3.257000E+03 7.470000E+02 1.924000E+03
5.400000E-03 1221929 1.469270E+05 7.278000E+03 3.363000E+03 7.880000E+02 1.942000E+03
5.500000E-03 1244681 1.497150E+05 7.403000E+03 3.460000E+03 7.980000E+02 1.951000E+03
5.600000E-03 1267452 1.525170E+05 7.538000E+03 3.546000E+03 8.000000E+02 1.980000E+03
5.700000E-03 1290186 1.553630E+05 7.747000E+03 3.640000E+03 8.060000E+02 2.014000E+03
5.800000E-03 1312876 1.581750E+05 7.900000E+03 3.741000E+03 8.290000E+02 2.031000E+03
5.900000E-03 1335918 1.609650E+05 8.022000E+03 3.832000E+03 8.580000E+02 2.044000E+03
6.000000E-03 1358398 1.637090E+05 8.172000E+03 3.934000E+03 8.650000E+02 2.052000E+03
6.100000E-03 1380761 1.664940E+05 8.255000E+03 4.029000E+03 8.780000E+02 2.065000E+03
6.200000E-03 1403259 1.692180E+05 8.372000E+03 4.128000E+03 8.880000E+02 2.083000E+03
6.300000E-03 1425802 1.719980E+05 8.511000E+03 4.215000E+03 9.010000E+02 2.090000E+03
