 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19175 3.700000E+01 0.000000E+00 0.000000E+00 1.000000E+01 7.600000E+01
2.000000E-04 38038 2.000000E+02 0.000000E+00 2.000000E+00 2.400000E+01 1.710000E+02
3.000000E-04 57012 5.080000E+02 1.700000E+01 8.000000E+00 3.000000E+01 2.440000E+02
4.000000E-04 75943 9.410000E+02 3.200000E+01 1.800000E+01 3.000000E+01 2.910000E+02
5.000000E-04 95182 1.466000E+03 8.900000E+01 3.400000E+01 3.400000E+01 3.220000E+02
6.000000E-04 114592 1.978000E+03 1.600000E+02 5.000000E+01 3.400000E+01 3.540000E+02
7.000000E-04 133841 2.565000E+03 2.210000E+02 7.600000E+01 3.500000E+01 3.720000E+02
8.000000E-04 153151 3.167000E+03 2.830000E+02 9.000000E+01 3.500000E+01 4.030000E+02
9.000000E-04 172659 3.776000E+03 3.270000E+02 9.400000E+01 4.600000E+01 4.350000E+02
1.000000E-03 192001 4.385000E+03 3.710000E+02 1.040000E+02 4.800000E+01 4.600000E+02
1.100000E-03 211425 4.962000E+03 4.030000E+02 1.300000E+02 4.800000E+01 4.780000E+02
1.200000E-03 231173 5.586000E+03 4.500000E+02 1.500000E+02 4.800000E+01 4.820000E+02
1.300000E-03 250842 6.206000E+03 4.960000E+02 1.650000E+02 4.800000E+01 5.010000E+02
1.400000E-03 270475 6.784000E+03 5.650000E+02 1.840000E+02 5.700000E+01 5.090000E+02
1.500000E-03 290053 7.406000E+03 5.910000E+02 2.050000E+02 5.900000E+01 5.210000E+02
1.600000E-03 309849 8.059000E+03 6.300000E+02 2.280000E+02 6.000000E+01 5.260000E+02
1.700000E-03 329611 8.657000E+03 7.040000E+02 2.560000E+02 7.600000E+01 5.340000E+02
1.800000E-03 349174 9.226000E+03 7.750000E+02 2.820000E+02 7.900000E+01 5.560000E+02
1.900000E-03 368784 9.737000E+03 8.140000E+02 3.220000E+02 9.200000E+01 5.670000E+02
2.000000E-03 388653 1.030600E+04 8.610000E+02 3.450000E+02 9.200000E+01 5.710000E+02
2.100000E-03 408113 1.091400E+04 8.920000E+02 3.650000E+02 9.700000E+01 5.820000E+02
2.200000E-03 427536 1.150000E+04 9.260000E+02 3.930000E+02 1.080000E+02 5.870000E+02
2.300000E-03 447276 1.208200E+04 9.990000E+02 4.250000E+02 1.080000E+02 5.960000E+02
2.400000E-03 466568 1.265100E+04 1.071000E+03 4.480000E+02 1.150000E+02 6.060000E+02
2.500000E-03 486056 1.320500E+04 1.135000E+03 4.800000E+02 1.250000E+02 6.130000E+02
2.600000E-03 505378 1.372000E+04 1.169000E+03 5.110000E+02 1.300000E+02 6.240000E+02
2.700000E-03 524448 1.427800E+04 1.185000E+03 5.410000E+02 1.320000E+02 6.350000E+02
2.800000E-03 543863 1.480600E+04 1.228000E+03 5.690000E+02 1.410000E+02 6.470000E+02
2.900000E-03 563272 1.529600E+04 1.277000E+03 5.960000E+02 1.460000E+02 6.420000E+02
3.000000E-03 582817 1.581200E+04 1.358000E+03 6.450000E+02 1.530000E+02 6.350000E+02
3.100000E-03 602277 1.639000E+04 1.442000E+03 6.610000E+02 1.550000E+02 6.580000E+02
3.200000E-03 621751 1.693800E+04 1.503000E+03 7.010000E+02 1.610000E+02 6.720000E+02
3.300000E-03 641141 1.756100E+04 1.552000E+03 7.250000E+02 1.750000E+02 6.930000E+02
3.400000E-03 660452 1.816000E+04 1.627000E+03 7.610000E+02 1.920000E+02 7.130000E+02
3.500000E-03 680194 1.881500E+04 1.669000E+03 8.010000E+02 1.920000E+02 7.160000E+02
3.600000E-03 699504 1.945000E+04 1.729000E+03 8.460000E+02 1.980000E+02 7.120000E+02
3.700000E-03 718949 2.001000E+04 1.781000E+03 8.770000E+02 1.980000E+02 7.250000E+02
3.800000E-03 738172 2.058400E+04 1.830000E+03 9.050000E+02 2.080000E+02 7.520000E+02
3.900000E-03 757566 2.111400E+04 1.871000E+03 9.460000E+02 2.080000E+02 7.530000E+02
4.000000E-03 776867 2.163100E+04 1.927000E+03 9.860000E+02 2.080000E+02 7.530000E+02
4.100000E-03 796159 2.217500E+04 1.963000E+03 1.025000E+03 2.210000E+02 7.480000E+02
4.200000E-03 816010 2.276700E+04 2.028000E+03 1.063000E+03 2.300000E+02 7.500000E+02
4.300000E-03 835467 2.335700E+04 2.078000E+03 1.094000E+03 2.300000E+02 7.570000E+02
4.400000E-03 855003 2.398100E+04 2.151000E+03 1.125000E+03 2.300000E+02 7.650000E+02
4.500000E-03 874795 2.465000E+04 2.188000E+03 1.172000E+03 2.310000E+02 7.680000E+02
4.600000E-03 894360 2.521600E+04 2.258000E+03 1.211000E+03 2.320000E+02 7.840000E+02
4.700000E-03 913732 2.580700E+04 2.325000E+03 1.245000E+03 2.320000E+02 8.010000E+02
4.800000E-03 933360 2.642700E+04 2.404000E+03 1.276000E+03 2.360000E+02 8.070000E+02
4.900000E-03 952871 2.699600E+04 2.448000E+03 1.307000E+03 2.420000E+02 8.260000E+02
5.000000E-03 972088 2.756200E+04 2.487000E+03 1.337000E+03 2.420000E+02 8.420000E+02
5.100000E-03 991778 2.807900E+04 2.541000E+03 1.378000E+03 2.560000E+02 8.410000E+02
5.200000E-03 1011471 2.871600E+04 2.582000E+03 1.413000E+03 2.630000E+02 8.520000E+02
5.300000E-03 1030767 2.932300E+04 2.662000E+03 1.453000E+03 2.710000E+02 8.540000E+02
5.400000E-03 1050147 2.992100E+04 2.735000E+03 1.495000E+03 2.960000E+02 8.600000E+02
5.500000E-03 1069438 3.043900E+04 2.797000E+03 1.523000E+03 3.010000E+02 8.820000E+02
5.600000E-03 1089128 3.099800E+04 2.881000E+03 1.577000E+03 3.030000E+02 8.900000E+02
5.700000E-03 1108319 3.153800E+04 2.954000E+03 1.616000E+03 3.070000E+02 8.920000E+02
5.800000E-03 1127439 3.204400E+04 3.019000E+03 1.667000E+03 3.070000E+02 8.990000E+02
5.900000E-03 1146653 3.260200E+04 3.062000E+03 1.714000E+03 3.150000E+02 9.000000E+02
6.000000E-03 1166178 3.316800E+04 3.144000E+03 1.758000E+03 3.200000E+02 9.140000E+02
6.100000E-03 1185576 3.373000E+04 3.234000E+03 1.809000E+03 3.290000E+02 9.290000E+02
6.200000E-03 1205109 3.435700E+04 3.286000E+03 1.852000E+03 3.460000E+02 9.370000E+02
6.300000E-03 1224652 3.492100E+04 3.341000E+03 1.893000E+03 3.530000E+02 9.390000E+02
6.400000E-03 1244130 3.552200E+04 3.384000E+03 1.930000E+03 3.640000E+02 9.390000E+02
6.500000E-03 1263673 3.608200E+04 3.477000E+03 1.967000E+03 3.640000E+02 9.560000E+02
6.600000E-03 1283044 3.665800E+04 3.525000E+03 2.012000E+03 3.690000E+02 9.550000E+02
6.700000E-03 1302559 3.723600E+04 3.563000E+03 2.039000E+03 3.710000E+02 9.730000E+02
6.800000E-03 1322053 3.777700E+04 3.639000E+03 2.080000E+03 3.710000E+02 9.810000E+02
6.900000E-03 1341472 3.832100E+04 3.681000E+03 2.126000E+03 3.850000E+02 9.870000E+02
7.000000E-03 1360938 3.885700E+04 3.708000E+03 2.173000E+03 3.880000E+02 9.840000E+02
7.100000E-03 1380321 3.941900E+04 3.765000E+03 2.230000E+03 3.880000E+02 9.780000E+02
7.200000E-03 1399822 4.003100E+04 3.824000E+03 2.289000E+03 3.930000E+02 9.690000E+02
7.300000E-03 1419387 4.062400E+04 3.893000E+03 2.341000E+03 4.030000E+02 9.680000E+02
7.400000E-03 1438759 4.123900E+04 3.953000E+03 2.391000E+03 4.150000E+02 9.600000E+02
7.500000E-03 1458115 4.179500E+04 4.013000E+03 2.423000E+03 4.280000E+02 9.760000E+02
7.600000E-03 1477573 4.242000E+04 4.080000E+03 2.476000E+03 4.300000E+02 9.790000E+02
7.700000E-03 1497034 4.301800E+04 4.149000E+03 2.517000E+03 4.300000E+02 9.920000E+02
7.800000E-03 1516675 4.363500E+04 4.228000E+03 2.571000E+03 4.330000E+02 1.009000E+03
7.900000E-03 1536115 4.422600E+04 4.291000E+03 2.627000E+03 4.330000E+02 1.014000E+03
8.000000E-03 1555701 4.475700E+04 4.364000E+03 2.665000E+03 4.390000E+02 1.027000E+03
8.100000E-03 1575425 4.533800E+04 4.428000E+03 2.728000E+03 4.410000E+02 1.032000E+03
8.200000E-03 1594774 4.590300E+04 4.518000E+03 2.800000E+03 4.410000E+02 1.024000E+03
8.300000E-03 1614187 4.643100E+04 4.561000E+03 2.870000E+03 4.440000E+02 1.021000E+03
8.400000E-03 1633724 4.696100E+04 4.596000E+03 2.928000E+03 4.570000E+02 1.023000E+03
8.500000E-03 1653262 4.753300E+04 4.654000E+03 2.980000E+03 4.570000E+02 1.022000E+03
8.600000E-03 1672831 4.810100E+04 4.698000E+03 3.023000E+03 4.580000E+02 1.019000E+03
8.700000E-03 1692208 4.870900E+04 4.760000E+03 3.080000E+03 4.580000E+02 1.016000E+03
8.800000E-03 1711731 4.927600E+04 4.830000E+03 3.120000E+03 4.580000E+02 1.027000E+03
8.900000E-03 1731268 4.982700E+04 4.904000E+03 3.168000E+03 4.580000E+02 1.031000E+03
9.000000E-03 1750626 5.028500E+04 4.973000E+03 3.207000E+03 4.760000E+02 1.043000E+03
9.100000E-03 1770174 5.088900E+04 5.002000E+03 3.253000E+03 4.820000E+02 1.046000E+03
9.200000E-03 1789456 5.148500E+04 5.105000E+03 3.318000E+03 4.820000E+02 1.049000E+03
9.300000E-03 1808989 5.206400E+04 5.157000E+03 3.370000E+03 4.980000E+02 1.054000E+03
9.400000E-03 1828301 5.263200E+04 5.196000E+03 3.410000E+03 5.030000E+02 1.061000E+03
9.500000E-03 1847919 5.324500E+04 5.236000E+03 3.463000E+03 5.050000E+02 1.060000E+03
9.600000E-03 1867254 5.376000E+04 5.351000E+03 3.507000E+03 5.100000E+02 1.071000E+03
9.700000E-03 1886598 5.436900E+04 5.405000E+03 3.567000E+03 5.150000E+02 1.076000E+03
9.800000E-03 1906250 5.496600E+04 5.474000E+03 3.614000E+03 5.150000E+02 1.080000E+03
9.900000E-03 1925691 5.556900E+04 5.511000E+03 3.672000E+03 5.170000E+02 1.079000E+03
1.000000E-02 1945116 5.619100E+04 5.595000E+03 3.715000E+03 5.220000E+02 1.087000E+03
