 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19188 2.900000E+01 0.000000E+00 6.000000E+00 0.000000E+00 7.900000E+01
2.000000E-04 38158 2.000000E+02 0.000000E+00 1.200000E+01 8.000000E+00 1.660000E+02
3.000000E-04 57030 5.500000E+02 1.800000E+01 2.200000E+01 1.400000E+01 2.440000E+02
4.000000E-04 76375 1.004000E+03 4.900000E+01 3.400000E+01 2.200000E+01 2.940000E+02
5.000000E-04 95829 1.588000E+03 9.100000E+01 4.600000E+01 2.400000E+01 3.310000E+02
6.000000E-04 115218 2.146000E+03 1.580000E+02 6.600000E+01 2.800000E+01 3.660000E+02
7.000000E-04 134633 2.714000E+03 2.530000E+02 8.200000E+01 3.100000E+01 3.930000E+02
8.000000E-04 154015 3.219000E+03 2.810000E+02 9.800000E+01 3.600000E+01 4.140000E+02
9.000000E-04 173453 3.738000E+03 3.830000E+02 1.060000E+02 4.300000E+01 4.410000E+02
1.000000E-03 192882 4.284000E+03 4.190000E+02 1.220000E+02 5.400000E+01 4.720000E+02
1.100000E-03 212368 4.889000E+03 4.860000E+02 1.440000E+02 5.400000E+01 4.880000E+02
1.200000E-03 231611 5.510000E+03 5.590000E+02 1.580000E+02 5.600000E+01 5.140000E+02
1.300000E-03 251342 6.090000E+03 6.120000E+02 1.920000E+02 6.700000E+01 5.260000E+02
1.400000E-03 270445 6.629000E+03 6.590000E+02 2.090000E+02 6.800000E+01 5.430000E+02
1.500000E-03 289955 7.164000E+03 7.300000E+02 2.320000E+02 7.600000E+01 5.660000E+02
1.600000E-03 309516 7.747000E+03 7.840000E+02 2.620000E+02 8.800000E+01 5.750000E+02
1.700000E-03 328976 8.303000E+03 8.240000E+02 2.900000E+02 1.020000E+02 5.840000E+02
1.800000E-03 348285 8.841000E+03 8.660000E+02 3.120000E+02 1.020000E+02 5.950000E+02
1.900000E-03 367797 9.396000E+03 9.660000E+02 3.320000E+02 1.050000E+02 6.130000E+02
2.000000E-03 387361 9.982000E+03 9.940000E+02 3.650000E+02 1.120000E+02 6.190000E+02
2.100000E-03 406852 1.056700E+04 1.077000E+03 4.020000E+02 1.170000E+02 6.200000E+02
2.200000E-03 426279 1.107900E+04 1.148000E+03 4.280000E+02 1.330000E+02 6.390000E+02
2.300000E-03 445550 1.164300E+04 1.211000E+03 4.650000E+02 1.370000E+02 6.620000E+02
2.400000E-03 465075 1.220600E+04 1.257000E+03 4.930000E+02 1.460000E+02 6.770000E+02
2.500000E-03 484436 1.274900E+04 1.312000E+03 5.240000E+02 1.460000E+02 6.860000E+02
2.600000E-03 503810 1.330100E+04 1.386000E+03 5.620000E+02 1.490000E+02 6.920000E+02
2.700000E-03 523205 1.385200E+04 1.468000E+03 5.910000E+02 1.660000E+02 7.190000E+02
2.800000E-03 542469 1.442400E+04 1.524000E+03 6.230000E+02 1.680000E+02 7.390000E+02
2.900000E-03 561972 1.499900E+04 1.591000E+03 6.680000E+02 1.680000E+02 7.440000E+02
3.000000E-03 581332 1.548600E+04 1.669000E+03 6.890000E+02 1.830000E+02 7.590000E+02
3.100000E-03 601020 1.600400E+04 1.707000E+03 7.220000E+02 1.880000E+02 7.690000E+02
3.200000E-03 620368 1.661700E+04 1.776000E+03 7.550000E+02 1.980000E+02 7.760000E+02
3.300000E-03 639811 1.719300E+04 1.839000E+03 7.930000E+02 2.020000E+02 7.860000E+02
3.400000E-03 659052 1.771500E+04 1.868000E+03 8.380000E+02 2.180000E+02 8.010000E+02
3.500000E-03 678535 1.823800E+04 1.969000E+03 8.750000E+02 2.270000E+02 8.050000E+02
3.600000E-03 697892 1.871500E+04 2.008000E+03 9.020000E+02 2.340000E+02 8.210000E+02
3.700000E-03 717314 1.927800E+04 2.128000E+03 9.460000E+02 2.360000E+02 8.240000E+02
3.800000E-03 736700 1.982100E+04 2.166000E+03 9.940000E+02 2.470000E+02 8.380000E+02
3.900000E-03 755859 2.037700E+04 2.201000E+03 1.036000E+03 2.470000E+02 8.460000E+02
