 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18828 7.000000E+01 0.000000E+00 2.000000E+00 0.000000E+00 7.500000E+01
2.000000E-04 37972 2.870000E+02 0.000000E+00 1.000000E+01 2.000000E+01 1.710000E+02
3.000000E-04 57350 6.630000E+02 8.000000E+00 1.800000E+01 2.000000E+01 2.390000E+02
4.000000E-04 76890 1.209000E+03 8.300000E+01 3.600000E+01 2.800000E+01 2.990000E+02
5.000000E-04 96331 1.785000E+03 1.180000E+02 4.400000E+01 2.800000E+01 3.420000E+02
6.000000E-04 115719 2.346000E+03 1.920000E+02 7.400000E+01 2.800000E+01 3.640000E+02
7.000000E-04 135046 2.898000E+03 2.480000E+02 9.400000E+01 2.800000E+01 3.920000E+02
8.000000E-04 154585 3.463000E+03 2.930000E+02 1.200000E+02 3.800000E+01 4.050000E+02
9.000000E-04 173976 4.062000E+03 3.730000E+02 1.410000E+02 4.600000E+01 4.170000E+02
1.000000E-03 193193 4.608000E+03 4.300000E+02 1.580000E+02 4.800000E+01 4.390000E+02
1.100000E-03 212567 5.196000E+03 4.520000E+02 1.840000E+02 5.400000E+01 4.590000E+02
1.200000E-03 231901 5.701000E+03 5.110000E+02 2.220000E+02 5.700000E+01 4.700000E+02
1.300000E-03 251623 6.241000E+03 5.760000E+02 2.560000E+02 5.700000E+01 4.710000E+02
1.400000E-03 271182 6.765000E+03 6.090000E+02 2.740000E+02 6.700000E+01 4.810000E+02
1.500000E-03 290500 7.317000E+03 6.970000E+02 2.960000E+02 7.600000E+01 4.900000E+02
1.600000E-03 310178 7.893000E+03 7.440000E+02 3.250000E+02 8.900000E+01 5.050000E+02
1.700000E-03 329488 8.482000E+03 7.910000E+02 3.500000E+02 9.600000E+01 5.260000E+02
1.800000E-03 348755 8.998000E+03 8.580000E+02 3.690000E+02 9.800000E+01 5.430000E+02
1.900000E-03 368175 9.573000E+03 9.110000E+02 3.990000E+02 1.170000E+02 5.520000E+02
2.000000E-03 387589 1.018400E+04 9.880000E+02 4.180000E+02 1.210000E+02 5.690000E+02
2.100000E-03 407363 1.080500E+04 1.020000E+03 4.340000E+02 1.210000E+02 5.860000E+02
2.200000E-03 426934 1.140900E+04 1.039000E+03 4.660000E+02 1.280000E+02 5.900000E+02
2.300000E-03 446631 1.206100E+04 1.105000E+03 4.950000E+02 1.410000E+02 5.950000E+02
2.400000E-03 466110 1.266400E+04 1.207000E+03 5.320000E+02 1.410000E+02 6.110000E+02
2.500000E-03 485485 1.325000E+04 1.253000E+03 5.530000E+02 1.490000E+02 6.360000E+02
2.600000E-03 504746 1.381500E+04 1.300000E+03 5.750000E+02 1.490000E+02 6.490000E+02
2.700000E-03 524030 1.436700E+04 1.368000E+03 6.180000E+02 1.490000E+02 6.630000E+02
2.800000E-03 543629 1.495400E+04 1.425000E+03 6.400000E+02 1.570000E+02 6.730000E+02
2.900000E-03 563133 1.552200E+04 1.501000E+03 6.600000E+02 1.590000E+02 6.870000E+02
3.000000E-03 582857 1.610000E+04 1.549000E+03 6.940000E+02 1.710000E+02 6.950000E+02
3.100000E-03 602315 1.665600E+04 1.622000E+03 7.200000E+02 1.720000E+02 7.160000E+02
