 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19067 5.800000E+01 0.000000E+00 2.000000E+00 0.000000E+00 8.300000E+01
2.000000E-04 37938 2.440000E+02 0.000000E+00 1.200000E+01 4.000000E+00 1.790000E+02
3.000000E-04 56755 6.180000E+02 0.000000E+00 2.600000E+01 4.000000E+00 2.440000E+02
4.000000E-04 76188 1.129000E+03 4.100000E+01 3.800000E+01 1.200000E+01 2.990000E+02
5.000000E-04 95723 1.675000E+03 1.130000E+02 7.000000E+01 1.200000E+01 3.330000E+02
6.000000E-04 114937 2.237000E+03 1.640000E+02 8.500000E+01 1.300000E+01 3.550000E+02
7.000000E-04 134317 2.793000E+03 2.370000E+02 1.110000E+02 3.100000E+01 3.700000E+02
8.000000E-04 153658 3.387000E+03 3.400000E+02 1.250000E+02 3.100000E+01 3.970000E+02
9.000000E-04 172827 3.943000E+03 4.230000E+02 1.430000E+02 3.200000E+01 4.310000E+02
1.000000E-03 192029 4.469000E+03 4.830000E+02 1.750000E+02 4.800000E+01 4.520000E+02
1.100000E-03 211513 5.038000E+03 5.380000E+02 1.890000E+02 6.300000E+01 4.760000E+02
1.200000E-03 231146 5.662000E+03 5.860000E+02 2.170000E+02 6.500000E+01 5.030000E+02
1.300000E-03 250580 6.294000E+03 6.410000E+02 2.400000E+02 7.400000E+01 5.070000E+02
1.400000E-03 270135 6.909000E+03 7.050000E+02 2.640000E+02 8.400000E+01 5.220000E+02
1.500000E-03 289605 7.454000E+03 7.780000E+02 2.900000E+02 9.200000E+01 5.300000E+02
1.600000E-03 308889 8.018000E+03 8.400000E+02 3.120000E+02 9.200000E+01 5.570000E+02
1.700000E-03 328472 8.593000E+03 9.270000E+02 3.340000E+02 9.200000E+01 5.710000E+02
1.800000E-03 347927 9.146000E+03 9.700000E+02 3.560000E+02 9.800000E+01 5.890000E+02
1.900000E-03 367558 9.723000E+03 1.043000E+03 3.770000E+02 1.040000E+02 6.150000E+02
2.000000E-03 387306 1.028500E+04 1.096000E+03 4.060000E+02 1.110000E+02 6.410000E+02
2.100000E-03 406621 1.094100E+04 1.172000E+03 4.610000E+02 1.240000E+02 6.380000E+02
2.200000E-03 426237 1.149300E+04 1.228000E+03 4.890000E+02 1.240000E+02 6.560000E+02
2.300000E-03 445821 1.208100E+04 1.311000E+03 5.250000E+02 1.360000E+02 6.670000E+02
