 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20421 3.450000E+02 0.000000E+00 4.000000E+00 0.000000E+00 8.000000E+01
2.000000E-04 41520 1.690000E+03 7.000000E+00 1.200000E+01 1.200000E+01 1.720000E+02
3.000000E-04 63321 3.790000E+03 5.500000E+01 2.200000E+01 1.900000E+01 2.370000E+02
4.000000E-04 85824 6.313000E+03 1.720000E+02 3.000000E+01 3.300000E+01 3.200000E+02
5.000000E-04 108312 9.093000E+03 3.050000E+02 5.000000E+01 3.700000E+01 3.730000E+02
6.000000E-04 131273 1.191200E+04 4.240000E+02 7.900000E+01 5.500000E+01 4.070000E+02
7.000000E-04 154092 1.473000E+04 6.100000E+02 9.100000E+01 8.300000E+01 4.740000E+02
8.000000E-04 176655 1.751800E+04 7.480000E+02 1.020000E+02 9.900000E+01 5.340000E+02
9.000000E-04 199515 2.031000E+04 9.050000E+02 1.310000E+02 1.090000E+02 5.870000E+02
1.000000E-03 222141 2.314000E+04 1.052000E+03 1.670000E+02 1.130000E+02 6.470000E+02
1.100000E-03 244961 2.594900E+04 1.194000E+03 2.050000E+02 1.320000E+02 7.010000E+02
1.200000E-03 267458 2.886200E+04 1.303000E+03 2.380000E+02 1.500000E+02 7.530000E+02
1.300000E-03 289999 3.168300E+04 1.439000E+03 2.710000E+02 1.660000E+02 7.980000E+02
1.400000E-03 312547 3.453700E+04 1.608000E+03 3.180000E+02 1.770000E+02 8.390000E+02
1.500000E-03 335201 3.724300E+04 1.756000E+03 3.600000E+02 1.990000E+02 8.750000E+02
1.600000E-03 358066 4.006300E+04 1.960000E+03 4.110000E+02 2.310000E+02 9.250000E+02
1.700000E-03 380647 4.287200E+04 2.078000E+03 4.570000E+02 2.500000E+02 9.710000E+02
1.800000E-03 403148 4.562300E+04 2.203000E+03 4.920000E+02 2.750000E+02 1.020000E+03
1.900000E-03 425424 4.848400E+04 2.397000E+03 5.370000E+02 2.790000E+02 1.065000E+03
2.000000E-03 448143 5.131300E+04 2.507000E+03 5.870000E+02 3.000000E+02 1.111000E+03
2.100000E-03 471024 5.421100E+04 2.615000E+03 6.370000E+02 3.070000E+02 1.153000E+03
2.200000E-03 493538 5.699700E+04 2.732000E+03 6.910000E+02 3.340000E+02 1.186000E+03
2.300000E-03 516108 5.981600E+04 2.964000E+03 7.440000E+02 3.420000E+02 1.231000E+03
2.400000E-03 538490 6.251800E+04 3.076000E+03 8.040000E+02 3.560000E+02 1.278000E+03
2.500000E-03 560940 6.530400E+04 3.227000E+03 8.810000E+02 3.780000E+02 1.306000E+03
2.600000E-03 583587 6.815900E+04 3.350000E+03 9.330000E+02 4.000000E+02 1.348000E+03
2.700000E-03 606356 7.096300E+04 3.499000E+03 9.890000E+02 4.110000E+02 1.389000E+03
2.800000E-03 629121 7.381100E+04 3.676000E+03 1.060000E+03 4.190000E+02 1.413000E+03
2.900000E-03 651923 7.679800E+04 3.781000E+03 1.122000E+03 4.270000E+02 1.445000E+03
3.000000E-03 674463 7.961000E+04 3.922000E+03 1.203000E+03 4.390000E+02 1.471000E+03
3.100000E-03 697195 8.248400E+04 4.027000E+03 1.267000E+03 4.570000E+02 1.503000E+03
3.200000E-03 720066 8.538100E+04 4.179000E+03 1.352000E+03 4.720000E+02 1.519000E+03
3.300000E-03 743005 8.829300E+04 4.325000E+03 1.417000E+03 4.900000E+02 1.550000E+03
3.400000E-03 765922 9.111700E+04 4.472000E+03 1.490000E+03 4.960000E+02 1.584000E+03
3.500000E-03 788195 9.377400E+04 4.632000E+03 1.563000E+03 5.070000E+02 1.620000E+03
3.600000E-03 810777 9.667800E+04 4.777000E+03 1.639000E+03 5.210000E+02 1.645000E+03
3.700000E-03 833547 9.948700E+04 4.902000E+03 1.707000E+03 5.280000E+02 1.679000E+03
3.800000E-03 856056 1.022840E+05 5.055000E+03 1.804000E+03 5.310000E+02 1.692000E+03
3.900000E-03 879191 1.052170E+05 5.159000E+03 1.882000E+03 5.520000E+02 1.713000E+03
4.000000E-03 902023 1.081490E+05 5.317000E+03 1.964000E+03 5.540000E+02 1.751000E+03
4.100000E-03 924750 1.109840E+05 5.457000E+03 2.070000E+03 5.630000E+02 1.768000E+03
4.200000E-03 947534 1.138020E+05 5.614000E+03 2.152000E+03 5.750000E+02 1.798000E+03
4.300000E-03 970114 1.166140E+05 5.758000E+03 2.240000E+03 6.040000E+02 1.821000E+03
4.400000E-03 992512 1.192800E+05 5.942000E+03 2.335000E+03 6.390000E+02 1.831000E+03
4.500000E-03 1015392 1.221300E+05 6.056000E+03 2.426000E+03 6.500000E+02 1.869000E+03
4.600000E-03 1038431 1.249520E+05 6.244000E+03 2.518000E+03 6.610000E+02 1.891000E+03
4.700000E-03 1061045 1.278270E+05 6.404000E+03 2.605000E+03 6.760000E+02 1.899000E+03
4.800000E-03 1083728 1.306810E+05 6.495000E+03 2.687000E+03 6.760000E+02 1.930000E+03
4.900000E-03 1106540 1.336640E+05 6.611000E+03 2.781000E+03 6.840000E+02 1.945000E+03
5.000000E-03 1129341 1.364710E+05 6.756000E+03 2.893000E+03 7.060000E+02 1.963000E+03
5.100000E-03 1151910 1.392530E+05 6.904000E+03 2.991000E+03 7.100000E+02 1.962000E+03
5.200000E-03 1174427 1.420040E+05 7.001000E+03 3.097000E+03 7.300000E+02 1.969000E+03
5.300000E-03 1197000 1.447960E+05 7.160000E+03 3.191000E+03 7.380000E+02 1.990000E+03
5.400000E-03 1219445 1.477090E+05 7.321000E+03 3.271000E+03 7.690000E+02 2.018000E+03
5.500000E-03 1241747 1.505100E+05 7.506000E+03 3.375000E+03 7.850000E+02 2.025000E+03
5.600000E-03 1264577 1.533520E+05 7.624000E+03 3.462000E+03 8.050000E+02 2.047000E+03
5.700000E-03 1287554 1.561580E+05 7.746000E+03 3.559000E+03 8.170000E+02 2.056000E+03
5.800000E-03 1310405 1.590500E+05 7.860000E+03 3.640000E+03 8.270000E+02 2.093000E+03
5.900000E-03 1333199 1.619420E+05 8.062000E+03 3.739000E+03 8.270000E+02 2.114000E+03
6.000000E-03 1355978 1.647600E+05 8.160000E+03 3.823000E+03 8.510000E+02 2.129000E+03
6.100000E-03 1378603 1.675070E+05 8.324000E+03 3.916000E+03 8.570000E+02 2.138000E+03
6.200000E-03 1401585 1.703910E+05 8.481000E+03 4.040000E+03 8.590000E+02 2.145000E+03
