 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19051 5.800000E+01 0.000000E+00 2.000000E+00 1.000000E+01 7.200000E+01
2.000000E-04 37829 2.620000E+02 0.000000E+00 6.000000E+00 3.600000E+01 1.700000E+02
3.000000E-04 56711 5.920000E+02 1.800000E+01 2.000000E+01 5.000000E+01 2.510000E+02
4.000000E-04 75775 1.055000E+03 5.000000E+01 2.800000E+01 6.500000E+01 2.930000E+02
5.000000E-04 95242 1.588000E+03 9.300000E+01 3.800000E+01 6.500000E+01 3.290000E+02
6.000000E-04 114633 2.125000E+03 1.710000E+02 6.000000E+01 8.000000E+01 3.460000E+02
7.000000E-04 134285 2.740000E+03 2.490000E+02 7.400000E+01 8.000000E+01 3.660000E+02
8.000000E-04 153746 3.331000E+03 2.770000E+02 9.200000E+01 8.000000E+01 3.840000E+02
9.000000E-04 173039 3.868000E+03 3.240000E+02 1.110000E+02 8.000000E+01 4.120000E+02
1.000000E-03 192302 4.448000E+03 4.110000E+02 1.370000E+02 8.100000E+01 4.260000E+02
1.100000E-03 211711 4.977000E+03 4.570000E+02 1.610000E+02 9.000000E+01 4.440000E+02
1.200000E-03 231064 5.604000E+03 5.240000E+02 1.890000E+02 9.500000E+01 4.640000E+02
1.300000E-03 250535 6.212000E+03 5.730000E+02 2.110000E+02 9.500000E+01 4.850000E+02
1.400000E-03 270074 6.753000E+03 6.180000E+02 2.400000E+02 9.800000E+01 4.990000E+02
1.500000E-03 289744 7.335000E+03 6.880000E+02 2.560000E+02 1.050000E+02 5.220000E+02
1.600000E-03 309219 7.942000E+03 7.410000E+02 2.730000E+02 1.080000E+02 5.370000E+02
1.700000E-03 328622 8.568000E+03 7.960000E+02 2.880000E+02 1.090000E+02 5.610000E+02
1.800000E-03 348176 9.174000E+03 8.680000E+02 3.000000E+02 1.090000E+02 5.850000E+02
1.900000E-03 367469 9.799000E+03 9.580000E+02 3.210000E+02 1.090000E+02 6.100000E+02
2.000000E-03 386948 1.040800E+04 1.009000E+03 3.480000E+02 1.120000E+02 6.370000E+02
2.100000E-03 406453 1.096900E+04 1.069000E+03 3.820000E+02 1.180000E+02 6.540000E+02
2.200000E-03 425832 1.158900E+04 1.123000E+03 3.940000E+02 1.180000E+02 6.750000E+02
2.300000E-03 445219 1.212300E+04 1.210000E+03 4.220000E+02 1.230000E+02 6.910000E+02
2.400000E-03 464579 1.271700E+04 1.261000E+03 4.520000E+02 1.250000E+02 7.050000E+02
2.500000E-03 484329 1.332500E+04 1.305000E+03 4.870000E+02 1.300000E+02 7.070000E+02
2.600000E-03 503707 1.393200E+04 1.355000E+03 5.220000E+02 1.300000E+02 7.220000E+02
2.700000E-03 523011 1.454000E+04 1.407000E+03 5.550000E+02 1.350000E+02 7.260000E+02
2.800000E-03 542403 1.510800E+04 1.459000E+03 6.040000E+02 1.390000E+02 7.300000E+02
2.900000E-03 561832 1.568000E+04 1.540000E+03 6.350000E+02 1.440000E+02 7.440000E+02
3.000000E-03 581334 1.624100E+04 1.624000E+03 6.860000E+02 1.690000E+02 7.530000E+02
3.100000E-03 601010 1.678400E+04 1.692000E+03 7.260000E+02 1.790000E+02 7.710000E+02
3.200000E-03 620435 1.729200E+04 1.733000E+03 7.710000E+02 1.800000E+02 7.790000E+02
3.300000E-03 639694 1.780400E+04 1.778000E+03 8.170000E+02 1.880000E+02 7.750000E+02
3.400000E-03 659025 1.829600E+04 1.839000E+03 8.510000E+02 1.900000E+02 7.840000E+02
3.500000E-03 678479 1.882200E+04 1.874000E+03 8.840000E+02 1.920000E+02 7.860000E+02
3.600000E-03 697914 1.937000E+04 1.958000E+03 9.200000E+02 2.050000E+02 8.030000E+02
3.700000E-03 717430 1.991300E+04 2.020000E+03 9.540000E+02 2.200000E+02 8.190000E+02
3.800000E-03 736957 2.046700E+04 2.078000E+03 9.940000E+02 2.340000E+02 8.230000E+02
3.900000E-03 756480 2.108100E+04 2.118000E+03 1.032000E+03 2.350000E+02 8.180000E+02
4.000000E-03 775954 2.164700E+04 2.155000E+03 1.066000E+03 2.380000E+02 8.180000E+02
4.100000E-03 795458 2.221900E+04 2.231000E+03 1.105000E+03 2.510000E+02 8.180000E+02
4.200000E-03 814443 2.275500E+04 2.298000E+03 1.137000E+03 2.550000E+02 8.230000E+02
4.300000E-03 833798 2.332400E+04 2.320000E+03 1.174000E+03 2.610000E+02 8.290000E+02
4.400000E-03 853436 2.387500E+04 2.381000E+03 1.204000E+03 2.610000E+02 8.490000E+02
4.500000E-03 872930 2.439200E+04 2.426000E+03 1.252000E+03 2.700000E+02 8.480000E+02
4.600000E-03 892151 2.491400E+04 2.490000E+03 1.292000E+03 2.790000E+02 8.550000E+02
4.700000E-03 911706 2.552400E+04 2.538000E+03 1.334000E+03 2.810000E+02 8.580000E+02
4.800000E-03 931135 2.609800E+04 2.631000E+03 1.383000E+03 2.960000E+02 8.590000E+02
4.900000E-03 950561 2.668600E+04 2.707000E+03 1.422000E+03 2.960000E+02 8.710000E+02
5.000000E-03 970110 2.721700E+04 2.740000E+03 1.464000E+03 3.070000E+02 8.810000E+02
5.100000E-03 989561 2.774800E+04 2.785000E+03 1.501000E+03 3.150000E+02 8.810000E+02
5.200000E-03 1008884 2.831600E+04 2.811000E+03 1.530000E+03 3.170000E+02 8.870000E+02
5.300000E-03 1028541 2.898100E+04 2.857000E+03 1.563000E+03 3.170000E+02 8.960000E+02
5.400000E-03 1048064 2.957300E+04 2.914000E+03 1.610000E+03 3.320000E+02 8.900000E+02
5.500000E-03 1067630 3.011700E+04 2.967000E+03 1.653000E+03 3.440000E+02 8.840000E+02
5.600000E-03 1087265 3.064300E+04 3.033000E+03 1.687000E+03 3.440000E+02 8.960000E+02
5.700000E-03 1106635 3.118800E+04 3.097000E+03 1.723000E+03 3.470000E+02 9.030000E+02
5.800000E-03 1125956 3.174100E+04 3.147000E+03 1.769000E+03 3.540000E+02 9.090000E+02
5.900000E-03 1145501 3.231600E+04 3.216000E+03 1.809000E+03 3.590000E+02 9.210000E+02
6.000000E-03 1164992 3.294100E+04 3.262000E+03 1.855000E+03 3.600000E+02 9.310000E+02
6.100000E-03 1184331 3.350800E+04 3.331000E+03 1.888000E+03 3.600000E+02 9.470000E+02
6.200000E-03 1203770 3.405400E+04 3.403000E+03 1.937000E+03 3.650000E+02 9.540000E+02
6.300000E-03 1223295 3.464400E+04 3.454000E+03 1.983000E+03 3.710000E+02 9.600000E+02
6.400000E-03 1243012 3.517700E+04 3.495000E+03 2.022000E+03 3.810000E+02 9.570000E+02
6.500000E-03 1262521 3.572700E+04 3.568000E+03 2.072000E+03 3.830000E+02 9.520000E+02
6.600000E-03 1281650 3.632000E+04 3.636000E+03 2.115000E+03 3.990000E+02 9.600000E+02
6.700000E-03 1301159 3.689200E+04 3.694000E+03 2.166000E+03 4.050000E+02 9.570000E+02
6.800000E-03 1320782 3.742900E+04 3.744000E+03 2.221000E+03 4.050000E+02 9.630000E+02
