 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20609 3.660000E+02 0.000000E+00 2.000000E+00 0.000000E+00 7.300000E+01
2.000000E-04 41689 1.751000E+03 0.000000E+00 1.000000E+01 0.000000E+00 1.560000E+02
3.000000E-04 63585 3.901000E+03 2.200000E+01 2.600000E+01 1.200000E+01 2.220000E+02
4.000000E-04 85760 6.463000E+03 1.100000E+02 4.000000E+01 1.800000E+01 2.920000E+02
5.000000E-04 108312 9.270000E+03 2.290000E+02 6.600000E+01 2.600000E+01 3.410000E+02
6.000000E-04 131003 1.197700E+04 4.580000E+02 1.000000E+02 3.100000E+01 3.990000E+02
7.000000E-04 153552 1.475300E+04 6.040000E+02 1.280000E+02 4.600000E+01 4.530000E+02
8.000000E-04 176121 1.752200E+04 7.790000E+02 1.440000E+02 7.900000E+01 5.160000E+02
9.000000E-04 198714 2.029800E+04 9.070000E+02 1.760000E+02 8.500000E+01 5.760000E+02
1.000000E-03 221479 2.320500E+04 1.026000E+03 2.060000E+02 9.200000E+01 6.250000E+02
1.100000E-03 244097 2.602800E+04 1.136000E+03 2.280000E+02 1.020000E+02 6.800000E+02
1.200000E-03 266444 2.887000E+04 1.278000E+03 2.550000E+02 1.280000E+02 7.410000E+02
1.300000E-03 289187 3.171600E+04 1.452000E+03 2.920000E+02 1.350000E+02 7.890000E+02
1.400000E-03 311909 3.454000E+04 1.559000E+03 3.290000E+02 1.530000E+02 8.480000E+02
1.500000E-03 334412 3.724500E+04 1.741000E+03 3.900000E+02 1.570000E+02 8.730000E+02
1.600000E-03 356941 4.000400E+04 1.875000E+03 4.330000E+02 1.570000E+02 9.340000E+02
1.700000E-03 379397 4.283300E+04 1.980000E+03 4.680000E+02 1.690000E+02 9.790000E+02
1.800000E-03 401819 4.559200E+04 2.148000E+03 5.230000E+02 1.820000E+02 1.020000E+03
1.900000E-03 424570 4.834500E+04 2.276000E+03 5.930000E+02 2.000000E+02 1.050000E+03
2.000000E-03 447093 5.115600E+04 2.472000E+03 6.540000E+02 2.030000E+02 1.084000E+03
2.100000E-03 469580 5.396200E+04 2.627000E+03 6.900000E+02 2.260000E+02 1.145000E+03
2.200000E-03 492465 5.677900E+04 2.738000E+03 7.740000E+02 2.350000E+02 1.166000E+03
2.300000E-03 515100 5.947200E+04 2.858000E+03 8.520000E+02 2.380000E+02 1.195000E+03
2.400000E-03 537790 6.226600E+04 2.941000E+03 9.210000E+02 2.540000E+02 1.222000E+03
