 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20601 3.720000E+02 0.000000E+00 0.000000E+00 2.000000E+01 6.500000E+01
2.000000E-04 41796 1.768000E+03 0.000000E+00 8.000000E+00 2.000000E+01 1.460000E+02
3.000000E-04 63517 3.858000E+03 3.800000E+01 2.000000E+01 2.000000E+01 2.170000E+02
4.000000E-04 85886 6.426000E+03 1.290000E+02 3.400000E+01 2.600000E+01 2.840000E+02
5.000000E-04 108588 9.096000E+03 2.640000E+02 5.200000E+01 3.600000E+01 3.360000E+02
6.000000E-04 130949 1.191400E+04 4.010000E+02 6.800000E+01 5.800000E+01 3.860000E+02
7.000000E-04 153345 1.472300E+04 5.260000E+02 9.800000E+01 6.000000E+01 4.550000E+02
8.000000E-04 176032 1.765300E+04 6.940000E+02 1.200000E+02 6.600000E+01 5.230000E+02
9.000000E-04 198565 2.049100E+04 8.710000E+02 1.460000E+02 8.300000E+01 5.930000E+02
1.000000E-03 221312 2.321700E+04 9.870000E+02 1.850000E+02 8.900000E+01 6.350000E+02
1.100000E-03 244153 2.604500E+04 1.144000E+03 2.260000E+02 1.010000E+02 6.780000E+02
1.200000E-03 266971 2.878800E+04 1.317000E+03 2.540000E+02 1.130000E+02 7.320000E+02
1.300000E-03 289765 3.160300E+04 1.426000E+03 3.030000E+02 1.340000E+02 7.910000E+02
1.400000E-03 312554 3.447500E+04 1.577000E+03 3.400000E+02 1.540000E+02 8.490000E+02
1.500000E-03 335633 3.734100E+04 1.750000E+03 3.820000E+02 1.580000E+02 8.980000E+02
1.600000E-03 358511 4.019900E+04 1.962000E+03 4.430000E+02 1.740000E+02 9.380000E+02
1.700000E-03 381206 4.304100E+04 2.102000E+03 4.950000E+02 1.840000E+02 9.920000E+02
1.800000E-03 403804 4.590900E+04 2.229000E+03 5.520000E+02 1.840000E+02 1.031000E+03
1.900000E-03 426549 4.864000E+04 2.419000E+03 5.950000E+02 1.940000E+02 1.094000E+03
2.000000E-03 449099 5.139900E+04 2.549000E+03 6.380000E+02 2.190000E+02 1.134000E+03
2.100000E-03 471915 5.433900E+04 2.739000E+03 7.110000E+02 2.400000E+02 1.161000E+03
2.200000E-03 494692 5.721000E+04 2.841000E+03 7.440000E+02 2.490000E+02 1.212000E+03
2.300000E-03 517741 6.010600E+04 2.941000E+03 8.290000E+02 2.570000E+02 1.237000E+03
2.400000E-03 540277 6.283100E+04 3.100000E+03 8.920000E+02 2.680000E+02 1.265000E+03
2.500000E-03 563012 6.565200E+04 3.215000E+03 9.740000E+02 3.030000E+02 1.288000E+03
2.600000E-03 585774 6.855600E+04 3.449000E+03 1.034000E+03 3.060000E+02 1.337000E+03
2.700000E-03 608618 7.152300E+04 3.542000E+03 1.114000E+03 3.420000E+02 1.363000E+03
2.800000E-03 631498 7.438400E+04 3.641000E+03 1.169000E+03 3.430000E+02 1.410000E+03
2.900000E-03 654147 7.724200E+04 3.729000E+03 1.240000E+03 3.560000E+02 1.430000E+03
3.000000E-03 676899 8.005800E+04 3.904000E+03 1.292000E+03 3.600000E+02 1.453000E+03
3.100000E-03 699416 8.283800E+04 4.035000E+03 1.355000E+03 3.680000E+02 1.477000E+03
3.200000E-03 721988 8.551300E+04 4.158000E+03 1.437000E+03 3.960000E+02 1.507000E+03
3.300000E-03 744311 8.824600E+04 4.308000E+03 1.495000E+03 4.010000E+02 1.540000E+03
3.400000E-03 767125 9.093400E+04 4.482000E+03 1.555000E+03 4.130000E+02 1.574000E+03
3.500000E-03 789704 9.386200E+04 4.619000E+03 1.638000E+03 4.340000E+02 1.615000E+03
3.600000E-03 812470 9.659600E+04 4.787000E+03 1.712000E+03 4.420000E+02 1.637000E+03
3.700000E-03 835275 9.931500E+04 4.891000E+03 1.788000E+03 4.660000E+02 1.667000E+03
3.800000E-03 857906 1.020650E+05 5.075000E+03 1.871000E+03 4.720000E+02 1.689000E+03
3.900000E-03 880491 1.048190E+05 5.201000E+03 1.944000E+03 4.990000E+02 1.722000E+03
4.000000E-03 903115 1.076470E+05 5.363000E+03 2.017000E+03 5.200000E+02 1.764000E+03
4.100000E-03 925750 1.104570E+05 5.509000E+03 2.098000E+03 5.320000E+02 1.775000E+03
4.200000E-03 948268 1.134060E+05 5.631000E+03 2.184000E+03 5.510000E+02 1.815000E+03
4.300000E-03 970608 1.161450E+05 5.804000E+03 2.247000E+03 5.700000E+02 1.841000E+03
