 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19090 4.800000E+01 0.000000E+00 0.000000E+00 0.000000E+00 6.800000E+01
2.000000E-04 38013 2.450000E+02 0.000000E+00 4.000000E+00 1.200000E+01 1.790000E+02
3.000000E-04 57396 5.900000E+02 2.700000E+01 1.800000E+01 2.400000E+01 2.590000E+02
4.000000E-04 76481 1.074000E+03 5.700000E+01 3.200000E+01 2.400000E+01 2.960000E+02
5.000000E-04 95983 1.586000E+03 1.140000E+02 4.600000E+01 3.300000E+01 3.250000E+02
6.000000E-04 115675 2.110000E+03 1.530000E+02 6.200000E+01 3.700000E+01 3.530000E+02
7.000000E-04 134939 2.688000E+03 1.790000E+02 7.600000E+01 4.800000E+01 3.660000E+02
8.000000E-04 154479 3.264000E+03 2.390000E+02 9.000000E+01 4.800000E+01 3.870000E+02
9.000000E-04 173917 3.856000E+03 2.740000E+02 1.000000E+02 5.300000E+01 4.070000E+02
1.000000E-03 193309 4.434000E+03 3.050000E+02 1.170000E+02 5.400000E+01 4.180000E+02
1.100000E-03 212944 4.925000E+03 3.670000E+02 1.450000E+02 5.500000E+01 4.280000E+02
1.200000E-03 232494 5.506000E+03 4.300000E+02 1.770000E+02 6.500000E+01 4.470000E+02
1.300000E-03 252096 6.094000E+03 4.770000E+02 2.100000E+02 7.200000E+01 4.500000E+02
1.400000E-03 271972 6.760000E+03 5.380000E+02 2.270000E+02 7.200000E+01 4.590000E+02
1.500000E-03 291585 7.391000E+03 5.770000E+02 2.500000E+02 7.700000E+01 4.700000E+02
1.600000E-03 311135 7.963000E+03 6.050000E+02 2.690000E+02 8.600000E+01 4.860000E+02
1.700000E-03 330286 8.544000E+03 6.370000E+02 3.010000E+02 9.200000E+01 4.880000E+02
1.800000E-03 349943 9.072000E+03 6.560000E+02 3.130000E+02 9.800000E+01 4.990000E+02
1.900000E-03 369519 9.666000E+03 7.030000E+02 3.440000E+02 1.000000E+02 4.910000E+02
2.000000E-03 388802 1.020400E+04 7.670000E+02 3.760000E+02 1.090000E+02 4.890000E+02
2.100000E-03 408215 1.076800E+04 7.900000E+02 3.970000E+02 1.140000E+02 4.990000E+02
2.200000E-03 427458 1.134300E+04 8.430000E+02 4.190000E+02 1.150000E+02 5.050000E+02
2.300000E-03 446585 1.189700E+04 8.840000E+02 4.430000E+02 1.150000E+02 5.190000E+02
2.400000E-03 465989 1.242200E+04 9.270000E+02 4.700000E+02 1.210000E+02 5.330000E+02
2.500000E-03 485519 1.296300E+04 9.900000E+02 4.930000E+02 1.210000E+02 5.500000E+02
2.600000E-03 504950 1.347200E+04 1.018000E+03 5.080000E+02 1.390000E+02 5.640000E+02
2.700000E-03 524740 1.397400E+04 1.090000E+03 5.400000E+02 1.440000E+02 5.690000E+02
