 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19076 6.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 6.700000E+01
2.000000E-04 37959 2.860000E+02 0.000000E+00 6.000000E+00 8.000000E+00 1.500000E+02
3.000000E-04 57170 6.660000E+02 0.000000E+00 1.600000E+01 8.000000E+00 2.290000E+02
4.000000E-04 76256 1.136000E+03 2.600000E+01 2.400000E+01 8.000000E+00 2.850000E+02
5.000000E-04 95641 1.675000E+03 6.600000E+01 3.200000E+01 1.200000E+01 3.260000E+02
6.000000E-04 115201 2.279000E+03 1.190000E+02 4.600000E+01 2.000000E+01 3.550000E+02
7.000000E-04 134639 2.904000E+03 1.910000E+02 6.800000E+01 2.000000E+01 3.680000E+02
8.000000E-04 154003 3.478000E+03 2.450000E+02 8.400000E+01 2.000000E+01 3.910000E+02
9.000000E-04 173926 4.050000E+03 2.850000E+02 1.020000E+02 2.000000E+01 4.110000E+02
1.000000E-03 193432 4.665000E+03 3.420000E+02 1.170000E+02 2.200000E+01 4.290000E+02
1.100000E-03 213069 5.265000E+03 3.990000E+02 1.370000E+02 3.300000E+01 4.400000E+02
1.200000E-03 232617 5.865000E+03 4.450000E+02 1.530000E+02 5.200000E+01 4.640000E+02
1.300000E-03 251966 6.419000E+03 4.980000E+02 1.860000E+02 5.300000E+01 4.750000E+02
1.400000E-03 271103 6.962000E+03 5.500000E+02 2.150000E+02 5.400000E+01 4.900000E+02
1.500000E-03 290461 7.511000E+03 6.220000E+02 2.380000E+02 5.700000E+01 5.070000E+02
1.600000E-03 309818 8.074000E+03 6.710000E+02 2.580000E+02 5.700000E+01 5.240000E+02
1.700000E-03 329208 8.622000E+03 6.970000E+02 2.920000E+02 5.700000E+01 5.330000E+02
1.800000E-03 348992 9.239000E+03 7.840000E+02 3.150000E+02 5.700000E+01 5.410000E+02
1.900000E-03 368693 9.852000E+03 8.200000E+02 3.390000E+02 5.800000E+01 5.570000E+02
2.000000E-03 387976 1.047000E+04 8.680000E+02 3.620000E+02 7.300000E+01 5.620000E+02
2.100000E-03 407482 1.105500E+04 9.340000E+02 4.000000E+02 7.500000E+01 5.720000E+02
2.200000E-03 426990 1.162500E+04 9.610000E+02 4.280000E+02 8.700000E+01 5.890000E+02
2.300000E-03 446292 1.216100E+04 1.026000E+03 4.460000E+02 9.400000E+01 6.070000E+02
2.400000E-03 465814 1.268900E+04 1.105000E+03 4.760000E+02 9.700000E+01 6.110000E+02
2.500000E-03 485263 1.325000E+04 1.138000E+03 5.040000E+02 1.080000E+02 6.240000E+02
2.600000E-03 504631 1.384100E+04 1.217000E+03 5.330000E+02 1.180000E+02 6.370000E+02
2.700000E-03 524098 1.446200E+04 1.289000E+03 5.630000E+02 1.180000E+02 6.530000E+02
2.800000E-03 543560 1.500700E+04 1.335000E+03 5.910000E+02 1.260000E+02 6.740000E+02
2.900000E-03 563324 1.560900E+04 1.376000E+03 6.290000E+02 1.260000E+02 6.790000E+02
3.000000E-03 582705 1.618200E+04 1.417000E+03 6.590000E+02 1.310000E+02 6.900000E+02
3.100000E-03 601904 1.679300E+04 1.458000E+03 6.860000E+02 1.310000E+02 7.020000E+02
3.200000E-03 621425 1.735400E+04 1.542000E+03 7.190000E+02 1.330000E+02 7.150000E+02
3.300000E-03 640829 1.781800E+04 1.573000E+03 7.530000E+02 1.360000E+02 7.240000E+02
3.400000E-03 660311 1.836500E+04 1.653000E+03 7.910000E+02 1.360000E+02 7.320000E+02
3.500000E-03 679867 1.888900E+04 1.720000E+03 8.260000E+02 1.360000E+02 7.470000E+02
3.600000E-03 699142 1.940300E+04 1.763000E+03 8.550000E+02 1.420000E+02 7.610000E+02
3.700000E-03 718740 1.997700E+04 1.801000E+03 8.990000E+02 1.420000E+02 7.640000E+02
3.800000E-03 738266 2.056700E+04 1.890000E+03 9.390000E+02 1.560000E+02 7.720000E+02
3.900000E-03 757682 2.114400E+04 1.955000E+03 9.840000E+02 1.560000E+02 7.790000E+02
4.000000E-03 777243 2.169300E+04 2.024000E+03 1.024000E+03 1.790000E+02 7.860000E+02
4.100000E-03 796793 2.223600E+04 2.101000E+03 1.050000E+03 1.790000E+02 8.010000E+02
4.200000E-03 816198 2.276800E+04 2.126000E+03 1.084000E+03 1.860000E+02 8.080000E+02
4.300000E-03 835495 2.331800E+04 2.213000E+03 1.144000E+03 1.910000E+02 8.070000E+02
4.400000E-03 855039 2.384300E+04 2.267000E+03 1.171000E+03 1.960000E+02 8.280000E+02
4.500000E-03 874682 2.437600E+04 2.323000E+03 1.203000E+03 2.070000E+02 8.390000E+02
4.600000E-03 894241 2.490200E+04 2.401000E+03 1.245000E+03 2.130000E+02 8.450000E+02
4.700000E-03 913580 2.544600E+04 2.489000E+03 1.298000E+03 2.220000E+02 8.530000E+02
4.800000E-03 932943 2.593500E+04 2.560000E+03 1.346000E+03 2.350000E+02 8.560000E+02
4.900000E-03 952528 2.643300E+04 2.626000E+03 1.387000E+03 2.460000E+02 8.620000E+02
5.000000E-03 971957 2.696200E+04 2.654000E+03 1.428000E+03 2.640000E+02 8.740000E+02
