 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20614 3.550000E+02 0.000000E+00 0.000000E+00 0.000000E+00 7.200000E+01
2.000000E-04 41687 1.759000E+03 1.000000E+00 6.000000E+00 1.000000E+01 1.420000E+02
3.000000E-04 63598 3.911000E+03 3.200000E+01 1.600000E+01 1.200000E+01 2.280000E+02
4.000000E-04 85602 6.501000E+03 1.720000E+02 3.200000E+01 2.600000E+01 3.010000E+02
5.000000E-04 107911 9.089000E+03 2.890000E+02 5.200000E+01 3.800000E+01 3.570000E+02
6.000000E-04 130514 1.186000E+04 4.120000E+02 8.300000E+01 4.300000E+01 4.100000E+02
7.000000E-04 153265 1.465700E+04 5.740000E+02 1.250000E+02 5.600000E+01 4.550000E+02
8.000000E-04 175960 1.751900E+04 7.640000E+02 1.430000E+02 7.200000E+01 5.270000E+02
9.000000E-04 198669 2.036700E+04 9.200000E+02 1.630000E+02 8.900000E+01 5.770000E+02
1.000000E-03 221267 2.314900E+04 1.028000E+03 1.900000E+02 1.130000E+02 6.360000E+02
1.100000E-03 244256 2.597700E+04 1.175000E+03 2.100000E+02 1.270000E+02 7.060000E+02
1.200000E-03 266938 2.875300E+04 1.302000E+03 2.340000E+02 1.320000E+02 7.570000E+02
1.300000E-03 289774 3.150000E+04 1.499000E+03 2.730000E+02 1.410000E+02 8.100000E+02
1.400000E-03 312111 3.433600E+04 1.612000E+03 3.150000E+02 1.600000E+02 8.650000E+02
1.500000E-03 334704 3.722500E+04 1.786000E+03 3.550000E+02 1.640000E+02 9.210000E+02
1.600000E-03 357494 3.997200E+04 1.922000E+03 4.020000E+02 1.730000E+02 9.720000E+02
1.700000E-03 379935 4.271800E+04 2.083000E+03 4.490000E+02 1.850000E+02 1.016000E+03
1.800000E-03 402622 4.556100E+04 2.195000E+03 4.930000E+02 1.990000E+02 1.051000E+03
1.900000E-03 425177 4.837700E+04 2.358000E+03 5.480000E+02 2.100000E+02 1.094000E+03
2.000000E-03 448059 5.118400E+04 2.456000E+03 6.000000E+02 2.280000E+02 1.127000E+03
2.100000E-03 470859 5.410200E+04 2.650000E+03 6.520000E+02 2.360000E+02 1.163000E+03
2.200000E-03 493678 5.698600E+04 2.801000E+03 6.940000E+02 2.570000E+02 1.222000E+03
2.300000E-03 516470 5.975500E+04 2.899000E+03 7.370000E+02 2.870000E+02 1.252000E+03
2.400000E-03 539184 6.250200E+04 3.037000E+03 8.070000E+02 2.900000E+02 1.279000E+03
2.500000E-03 562143 6.531400E+04 3.231000E+03 8.720000E+02 3.110000E+02 1.313000E+03
2.600000E-03 584748 6.809300E+04 3.366000E+03 9.250000E+02 3.250000E+02 1.362000E+03
2.700000E-03 607295 7.088800E+04 3.503000E+03 9.970000E+02 3.360000E+02 1.394000E+03
2.800000E-03 629870 7.386900E+04 3.610000E+03 1.067000E+03 3.620000E+02 1.422000E+03
2.900000E-03 652864 7.681800E+04 3.771000E+03 1.135000E+03 3.980000E+02 1.456000E+03
3.000000E-03 675667 7.966500E+04 3.925000E+03 1.208000E+03 4.020000E+02 1.481000E+03
3.100000E-03 698632 8.251300E+04 4.019000E+03 1.297000E+03 4.300000E+02 1.483000E+03
3.200000E-03 721282 8.529800E+04 4.149000E+03 1.353000E+03 4.370000E+02 1.526000E+03
3.300000E-03 743750 8.811800E+04 4.349000E+03 1.397000E+03 4.530000E+02 1.568000E+03
3.400000E-03 766409 9.083100E+04 4.466000E+03 1.465000E+03 4.530000E+02 1.609000E+03
3.500000E-03 789512 9.365500E+04 4.627000E+03 1.540000E+03 4.530000E+02 1.641000E+03
3.600000E-03 812334 9.653500E+04 4.776000E+03 1.601000E+03 4.680000E+02 1.685000E+03
3.700000E-03 834993 9.936700E+04 4.907000E+03 1.673000E+03 4.730000E+02 1.717000E+03
3.800000E-03 857571 1.021910E+05 5.086000E+03 1.758000E+03 4.860000E+02 1.746000E+03
3.900000E-03 880274 1.050160E+05 5.218000E+03 1.824000E+03 5.010000E+02 1.782000E+03
4.000000E-03 903294 1.079420E+05 5.368000E+03 1.913000E+03 5.160000E+02 1.812000E+03
4.100000E-03 925784 1.106900E+05 5.516000E+03 1.997000E+03 5.160000E+02 1.839000E+03
4.200000E-03 948611 1.135350E+05 5.680000E+03 2.083000E+03 5.440000E+02 1.874000E+03
4.300000E-03 971047 1.163320E+05 5.817000E+03 2.179000E+03 5.650000E+02 1.907000E+03
4.400000E-03 993711 1.191590E+05 6.002000E+03 2.272000E+03 5.920000E+02 1.921000E+03
4.500000E-03 1016480 1.219140E+05 6.172000E+03 2.384000E+03 6.000000E+02 1.916000E+03
4.600000E-03 1039117 1.246710E+05 6.302000E+03 2.484000E+03 6.450000E+02 1.940000E+03
4.700000E-03 1061471 1.273800E+05 6.460000E+03 2.570000E+03 6.740000E+02 1.978000E+03
4.800000E-03 1084504 1.302810E+05 6.629000E+03 2.647000E+03 6.880000E+02 2.010000E+03
4.900000E-03 1107249 1.331100E+05 6.775000E+03 2.738000E+03 7.270000E+02 2.016000E+03
5.000000E-03 1129977 1.359340E+05 6.912000E+03 2.823000E+03 7.390000E+02 2.046000E+03
5.100000E-03 1152800 1.387770E+05 7.022000E+03 2.907000E+03 7.420000E+02 2.071000E+03
5.200000E-03 1175458 1.416140E+05 7.147000E+03 3.012000E+03 7.560000E+02 2.083000E+03
5.300000E-03 1198278 1.444180E+05 7.347000E+03 3.125000E+03 7.730000E+02 2.087000E+03
5.400000E-03 1220990 1.474150E+05 7.449000E+03 3.238000E+03 7.760000E+02 2.093000E+03
5.500000E-03 1243943 1.501740E+05 7.609000E+03 3.355000E+03 7.790000E+02 2.118000E+03
5.600000E-03 1266752 1.530420E+05 7.741000E+03 3.442000E+03 7.900000E+02 2.151000E+03
5.700000E-03 1289502 1.559300E+05 7.908000E+03 3.533000E+03 7.970000E+02 2.167000E+03
5.800000E-03 1312167 1.587560E+05 8.034000E+03 3.622000E+03 8.010000E+02 2.170000E+03
5.900000E-03 1334670 1.615920E+05 8.172000E+03 3.704000E+03 8.220000E+02 2.201000E+03
6.000000E-03 1357510 1.644850E+05 8.276000E+03 3.812000E+03 8.420000E+02 2.207000E+03
6.100000E-03 1379888 1.672340E+05 8.480000E+03 3.917000E+03 8.510000E+02 2.220000E+03
6.200000E-03 1402676 1.701010E+05 8.593000E+03 4.000000E+03 8.630000E+02 2.239000E+03
6.300000E-03 1425263 1.728710E+05 8.732000E+03 4.109000E+03 8.960000E+02 2.257000E+03
6.400000E-03 1447917 1.757090E+05 8.911000E+03 4.204000E+03 9.220000E+02 2.268000E+03
6.500000E-03 1470548 1.785460E+05 9.030000E+03 4.294000E+03 9.220000E+02 2.299000E+03
6.600000E-03 1493462 1.813230E+05 9.221000E+03 4.400000E+03 9.340000E+02 2.316000E+03
6.700000E-03 1516148 1.842330E+05 9.340000E+03 4.505000E+03 9.690000E+02 2.327000E+03
6.800000E-03 1538718 1.871330E+05 9.469000E+03 4.597000E+03 9.960000E+02 2.343000E+03
6.900000E-03 1561436 1.899380E+05 9.675000E+03 4.695000E+03 1.030000E+03 2.352000E+03
7.000000E-03 1584255 1.927970E+05 9.826000E+03 4.828000E+03 1.039000E+03 2.349000E+03
7.100000E-03 1606737 1.955480E+05 9.974000E+03 4.960000E+03 1.061000E+03 2.337000E+03
7.200000E-03 1629333 1.984100E+05 1.009200E+04 5.055000E+03 1.069000E+03 2.345000E+03
7.300000E-03 1651997 2.013110E+05 1.022400E+04 5.149000E+03 1.083000E+03 2.377000E+03
7.400000E-03 1674669 2.041590E+05 1.035900E+04 5.251000E+03 1.090000E+03 2.401000E+03
7.500000E-03 1697697 2.070500E+05 1.047200E+04 5.345000E+03 1.102000E+03 2.423000E+03
7.600000E-03 1720361 2.097170E+05 1.064200E+04 5.456000E+03 1.121000E+03 2.433000E+03
7.700000E-03 1743006 2.125710E+05 1.079200E+04 5.559000E+03 1.141000E+03 2.437000E+03
7.800000E-03 1765973 2.154460E+05 1.092900E+04 5.677000E+03 1.155000E+03 2.444000E+03
7.900000E-03 1788601 2.182850E+05 1.114100E+04 5.787000E+03 1.175000E+03 2.454000E+03
8.000000E-03 1811120 2.210320E+05 1.129500E+04 5.916000E+03 1.196000E+03 2.475000E+03
8.100000E-03 1833645 2.237710E+05 1.146700E+04 6.034000E+03 1.218000E+03 2.484000E+03
8.200000E-03 1856382 2.265140E+05 1.159000E+04 6.173000E+03 1.235000E+03 2.476000E+03
8.300000E-03 1878815 2.292420E+05 1.170700E+04 6.309000E+03 1.250000E+03 2.469000E+03
8.400000E-03 1901731 2.322960E+05 1.185000E+04 6.409000E+03 1.276000E+03 2.481000E+03
8.500000E-03 1924332 2.351940E+05 1.201700E+04 6.518000E+03 1.295000E+03 2.492000E+03
8.600000E-03 1946854 2.380370E+05 1.215800E+04 6.639000E+03 1.322000E+03 2.489000E+03
8.700000E-03 1969365 2.408180E+05 1.227500E+04 6.750000E+03 1.326000E+03 2.491000E+03
8.800000E-03 1991852 2.435100E+05 1.242100E+04 6.870000E+03 1.334000E+03 2.516000E+03
8.900000E-03 2014526 2.463460E+05 1.258600E+04 6.993000E+03 1.367000E+03 2.509000E+03
9.000000E-03 2037068 2.491020E+05 1.272500E+04 7.113000E+03 1.373000E+03 2.519000E+03
9.100000E-03 2059732 2.519550E+05 1.289200E+04 7.219000E+03 1.380000E+03 2.526000E+03
9.200000E-03 2082384 2.547980E+05 1.302600E+04 7.332000E+03 1.394000E+03 2.541000E+03
9.300000E-03 2105144 2.575050E+05 1.315000E+04 7.455000E+03 1.419000E+03 2.546000E+03
9.400000E-03 2127611 2.601620E+05 1.329500E+04 7.569000E+03 1.427000E+03 2.560000E+03
9.500000E-03 2150374 2.630470E+05 1.345200E+04 7.687000E+03 1.449000E+03 2.557000E+03
9.600000E-03 2172919 2.658630E+05 1.360000E+04 7.802000E+03 1.451000E+03 2.575000E+03
9.700000E-03 2195728 2.687940E+05 1.370900E+04 7.932000E+03 1.468000E+03 2.561000E+03
9.800000E-03 2218546 2.716620E+05 1.385100E+04 8.073000E+03 1.484000E+03 2.557000E+03
9.900000E-03 2241472 2.744470E+05 1.402300E+04 8.211000E+03 1.497000E+03 2.569000E+03
1.000000E-02 2264219 2.772630E+05 1.417000E+04 8.325000E+03 1.508000E+03 2.552000E+03
