 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20713 3.630000E+02 0.000000E+00 0.000000E+00 6.000000E+00 6.400000E+01
2.000000E-04 41953 1.733000E+03 2.700000E+01 0.000000E+00 1.600000E+01 1.680000E+02
3.000000E-04 64180 3.891000E+03 6.300000E+01 8.000000E+00 1.600000E+01 2.640000E+02
4.000000E-04 86669 6.451000E+03 2.150000E+02 3.000000E+01 2.000000E+01 3.220000E+02
5.000000E-04 109144 9.224000E+03 3.300000E+02 5.000000E+01 2.700000E+01 3.750000E+02
6.000000E-04 131851 1.201300E+04 4.470000E+02 6.400000E+01 3.700000E+01 4.210000E+02
7.000000E-04 154526 1.486400E+04 6.490000E+02 9.600000E+01 5.000000E+01 4.900000E+02
8.000000E-04 177340 1.769400E+04 7.700000E+02 1.200000E+02 7.100000E+01 5.430000E+02
9.000000E-04 199911 2.044300E+04 9.110000E+02 1.580000E+02 1.120000E+02 5.970000E+02
1.000000E-03 222547 2.318900E+04 1.038000E+03 1.800000E+02 1.270000E+02 6.420000E+02
1.100000E-03 245423 2.602400E+04 1.190000E+03 2.060000E+02 1.510000E+02 6.910000E+02
1.200000E-03 268016 2.880200E+04 1.319000E+03 2.380000E+02 1.600000E+02 7.380000E+02
1.300000E-03 290692 3.149200E+04 1.428000E+03 2.740000E+02 1.680000E+02 7.810000E+02
1.400000E-03 313182 3.422600E+04 1.591000E+03 3.210000E+02 1.810000E+02 8.230000E+02
1.500000E-03 336183 3.705000E+04 1.688000E+03 3.550000E+02 1.860000E+02 8.680000E+02
1.600000E-03 358933 3.982500E+04 1.841000E+03 3.950000E+02 2.040000E+02 9.180000E+02
1.700000E-03 381525 4.270400E+04 1.974000E+03 4.220000E+02 2.190000E+02 9.710000E+02
