 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19024 3.400000E+01 0.000000E+00 0.000000E+00 0.000000E+00 7.300000E+01
2.000000E-04 37629 2.120000E+02 0.000000E+00 6.000000E+00 1.600000E+01 1.680000E+02
3.000000E-04 56576 5.290000E+02 0.000000E+00 1.000000E+01 2.800000E+01 2.300000E+02
4.000000E-04 75958 1.027000E+03 3.200000E+01 2.000000E+01 3.600000E+01 2.760000E+02
5.000000E-04 95253 1.539000E+03 6.400000E+01 3.000000E+01 4.000000E+01 3.180000E+02
6.000000E-04 114587 2.137000E+03 1.020000E+02 4.600000E+01 4.400000E+01 3.530000E+02
7.000000E-04 134166 2.714000E+03 1.310000E+02 5.800000E+01 4.400000E+01 3.660000E+02
8.000000E-04 153452 3.241000E+03 2.170000E+02 7.400000E+01 4.400000E+01 3.770000E+02
9.000000E-04 173242 3.809000E+03 2.620000E+02 1.020000E+02 5.100000E+01 3.870000E+02
1.000000E-03 192929 4.405000E+03 3.150000E+02 1.110000E+02 5.100000E+01 4.100000E+02
1.100000E-03 212238 4.983000E+03 3.560000E+02 1.330000E+02 6.100000E+01 4.220000E+02
1.200000E-03 232243 5.555000E+03 4.300000E+02 1.560000E+02 7.400000E+01 4.440000E+02
1.300000E-03 251505 6.123000E+03 4.790000E+02 1.760000E+02 8.300000E+01 4.630000E+02
1.400000E-03 270906 6.753000E+03 5.450000E+02 1.850000E+02 8.800000E+01 4.790000E+02
1.500000E-03 290483 7.361000E+03 5.990000E+02 2.090000E+02 9.600000E+01 4.940000E+02
1.600000E-03 309912 7.952000E+03 7.130000E+02 2.380000E+02 9.600000E+01 5.040000E+02
1.700000E-03 329598 8.522000E+03 7.310000E+02 2.630000E+02 1.070000E+02 5.220000E+02
1.800000E-03 348871 9.052000E+03 7.980000E+02 2.790000E+02 1.140000E+02 5.410000E+02
1.900000E-03 368184 9.642000E+03 8.450000E+02 3.090000E+02 1.190000E+02 5.550000E+02
2.000000E-03 387760 1.024800E+04 8.730000E+02 3.310000E+02 1.340000E+02 5.690000E+02
2.100000E-03 407122 1.079400E+04 9.590000E+02 3.660000E+02 1.380000E+02 5.740000E+02
2.200000E-03 426572 1.132300E+04 1.046000E+03 3.860000E+02 1.430000E+02 5.980000E+02
2.300000E-03 446276 1.184500E+04 1.139000E+03 4.050000E+02 1.570000E+02 6.200000E+02
2.400000E-03 465701 1.232200E+04 1.201000E+03 4.390000E+02 1.620000E+02 6.330000E+02
2.500000E-03 485116 1.286700E+04 1.268000E+03 4.830000E+02 1.680000E+02 6.560000E+02
2.600000E-03 504677 1.338300E+04 1.294000E+03 5.200000E+02 1.680000E+02 6.620000E+02
2.700000E-03 524003 1.394000E+04 1.360000E+03 5.470000E+02 1.820000E+02 6.720000E+02
2.800000E-03 543481 1.452900E+04 1.401000E+03 5.770000E+02 1.840000E+02 6.740000E+02
2.900000E-03 562568 1.511200E+04 1.459000E+03 6.100000E+02 2.100000E+02 6.800000E+02
3.000000E-03 582030 1.573500E+04 1.500000E+03 6.580000E+02 2.100000E+02 6.730000E+02
3.100000E-03 601486 1.643500E+04 1.538000E+03 7.040000E+02 2.100000E+02 6.700000E+02
3.200000E-03 620803 1.702200E+04 1.591000E+03 7.400000E+02 2.150000E+02 6.810000E+02
3.300000E-03 640093 1.764100E+04 1.632000E+03 7.680000E+02 2.170000E+02 6.930000E+02
3.400000E-03 659602 1.820000E+04 1.690000E+03 7.890000E+02 2.240000E+02 7.070000E+02
3.500000E-03 679301 1.883200E+04 1.739000E+03 8.140000E+02 2.240000E+02 7.160000E+02
3.600000E-03 698607 1.934900E+04 1.783000E+03 8.480000E+02 2.260000E+02 7.250000E+02
3.700000E-03 718045 1.992100E+04 1.804000E+03 8.980000E+02 2.420000E+02 7.180000E+02
3.800000E-03 737395 2.049200E+04 1.849000E+03 9.250000E+02 2.550000E+02 7.210000E+02
3.900000E-03 757016 2.111200E+04 1.920000E+03 9.670000E+02 2.550000E+02 7.190000E+02
4.000000E-03 776423 2.175600E+04 1.957000E+03 1.003000E+03 2.590000E+02 7.210000E+02
4.100000E-03 795737 2.234800E+04 2.016000E+03 1.035000E+03 2.880000E+02 7.210000E+02
4.200000E-03 815217 2.294200E+04 2.073000E+03 1.062000E+03 2.910000E+02 7.330000E+02
4.300000E-03 834780 2.355300E+04 2.104000E+03 1.100000E+03 3.000000E+02 7.450000E+02
4.400000E-03 854417 2.420600E+04 2.164000E+03 1.156000E+03 3.050000E+02 7.410000E+02
4.500000E-03 874049 2.485000E+04 2.177000E+03 1.192000E+03 3.050000E+02 7.380000E+02
4.600000E-03 893483 2.548800E+04 2.223000E+03 1.233000E+03 3.050000E+02 7.350000E+02
4.700000E-03 912865 2.606600E+04 2.271000E+03 1.279000E+03 3.070000E+02 7.350000E+02
4.800000E-03 932540 2.664100E+04 2.343000E+03 1.319000E+03 3.100000E+02 7.370000E+02
4.900000E-03 951754 2.719900E+04 2.424000E+03 1.355000E+03 3.150000E+02 7.440000E+02
5.000000E-03 971157 2.777100E+04 2.497000E+03 1.395000E+03 3.250000E+02 7.480000E+02
5.100000E-03 990879 2.834800E+04 2.545000E+03 1.427000E+03 3.250000E+02 7.640000E+02
5.200000E-03 1010248 2.894200E+04 2.601000E+03 1.466000E+03 3.410000E+02 7.770000E+02
5.300000E-03 1029848 2.957300E+04 2.637000E+03 1.513000E+03 3.480000E+02 7.770000E+02
5.400000E-03 1049241 3.012900E+04 2.650000E+03 1.551000E+03 3.500000E+02 7.760000E+02
5.500000E-03 1068869 3.072600E+04 2.721000E+03 1.578000E+03 3.500000E+02 7.820000E+02
5.600000E-03 1088401 3.130000E+04 2.795000E+03 1.628000E+03 3.550000E+02 7.870000E+02
5.700000E-03 1108071 3.183200E+04 2.867000E+03 1.672000E+03 3.550000E+02 7.970000E+02
5.800000E-03 1127478 3.235300E+04 2.928000E+03 1.733000E+03 3.660000E+02 8.020000E+02
5.900000E-03 1147085 3.292800E+04 3.002000E+03 1.787000E+03 3.710000E+02 8.020000E+02
6.000000E-03 1166334 3.350600E+04 3.085000E+03 1.827000E+03 3.770000E+02 8.120000E+02
6.100000E-03 1185718 3.406200E+04 3.144000E+03 1.872000E+03 3.830000E+02 8.200000E+02
6.200000E-03 1205210 3.460700E+04 3.192000E+03 1.928000E+03 3.940000E+02 8.250000E+02
6.300000E-03 1224708 3.512800E+04 3.247000E+03 1.966000E+03 3.940000E+02 8.280000E+02
6.400000E-03 1244188 3.562400E+04 3.287000E+03 1.999000E+03 4.000000E+02 8.320000E+02
6.500000E-03 1263778 3.614100E+04 3.325000E+03 2.067000E+03 4.080000E+02 8.320000E+02
6.600000E-03 1282945 3.664100E+04 3.383000E+03 2.101000E+03 4.080000E+02 8.340000E+02
6.700000E-03 1302154 3.715700E+04 3.463000E+03 2.132000E+03 4.140000E+02 8.440000E+02
6.800000E-03 1321592 3.768500E+04 3.518000E+03 2.186000E+03 4.140000E+02 8.410000E+02
6.900000E-03 1341199 3.826900E+04 3.548000E+03 2.227000E+03 4.190000E+02 8.540000E+02
7.000000E-03 1360549 3.885100E+04 3.600000E+03 2.261000E+03 4.300000E+02 8.590000E+02
7.100000E-03 1380103 3.940700E+04 3.675000E+03 2.306000E+03 4.300000E+02 8.620000E+02
7.200000E-03 1399662 3.999200E+04 3.716000E+03 2.361000E+03 4.360000E+02 8.610000E+02
7.300000E-03 1419371 4.052700E+04 3.755000E+03 2.410000E+03 4.420000E+02 8.610000E+02
7.400000E-03 1438824 4.107100E+04 3.793000E+03 2.433000E+03 4.420000E+02 8.680000E+02
7.500000E-03 1458155 4.160800E+04 3.858000E+03 2.467000E+03 4.420000E+02 8.730000E+02
7.600000E-03 1477710 4.215600E+04 3.956000E+03 2.510000E+03 4.430000E+02 8.830000E+02
7.700000E-03 1497407 4.272300E+04 4.019000E+03 2.554000E+03 4.670000E+02 8.790000E+02
7.800000E-03 1516902 4.328200E+04 4.094000E+03 2.600000E+03 4.700000E+02 8.910000E+02
7.900000E-03 1536251 4.385400E+04 4.122000E+03 2.648000E+03 4.700000E+02 9.040000E+02
8.000000E-03 1555447 4.440200E+04 4.193000E+03 2.703000E+03 4.720000E+02 8.980000E+02
8.100000E-03 1574836 4.492900E+04 4.255000E+03 2.750000E+03 4.780000E+02 9.020000E+02
8.200000E-03 1594292 4.540500E+04 4.312000E+03 2.801000E+03 5.040000E+02 9.020000E+02
8.300000E-03 1613969 4.593600E+04 4.385000E+03 2.840000E+03 5.070000E+02 9.070000E+02
8.400000E-03 1633603 4.651300E+04 4.412000E+03 2.878000E+03 5.190000E+02 9.100000E+02
8.500000E-03 1653396 4.709800E+04 4.496000E+03 2.922000E+03 5.210000E+02 9.080000E+02
8.600000E-03 1672845 4.764000E+04 4.542000E+03 2.975000E+03 5.250000E+02 9.130000E+02
8.700000E-03 1692210 4.819200E+04 4.624000E+03 3.011000E+03 5.330000E+02 9.380000E+02
8.800000E-03 1711802 4.873700E+04 4.700000E+03 3.060000E+03 5.360000E+02 9.430000E+02
8.900000E-03 1731146 4.925200E+04 4.761000E+03 3.114000E+03 5.430000E+02 9.450000E+02
9.000000E-03 1750525 4.975300E+04 4.830000E+03 3.153000E+03 5.500000E+02 9.580000E+02
9.100000E-03 1769716 5.032000E+04 4.870000E+03 3.200000E+03 5.550000E+02 9.600000E+02
9.200000E-03 1789069 5.080800E+04 4.901000E+03 3.241000E+03 5.560000E+02 9.610000E+02
9.300000E-03 1808341 5.139300E+04 4.951000E+03 3.287000E+03 5.650000E+02 9.570000E+02
9.400000E-03 1827787 5.198500E+04 4.985000E+03 3.334000E+03 5.660000E+02 9.590000E+02
9.500000E-03 1847439 5.249100E+04 5.068000E+03 3.376000E+03 5.660000E+02 9.680000E+02
9.600000E-03 1866902 5.301200E+04 5.123000E+03 3.423000E+03 5.880000E+02 9.720000E+02
9.700000E-03 1886468 5.357900E+04 5.190000E+03 3.493000E+03 5.920000E+02 9.590000E+02
9.800000E-03 1905854 5.414000E+04 5.284000E+03 3.540000E+03 5.990000E+02 9.640000E+02
9.900000E-03 1925362 5.472500E+04 5.320000E+03 3.607000E+03 6.040000E+02 9.640000E+02
1.000000E-02 1945034 5.525500E+04 5.367000E+03 3.661000E+03 6.210000E+02 9.580000E+02
