 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19091 5.900000E+01 0.000000E+00 0.000000E+00 0.000000E+00 7.800000E+01
2.000000E-04 37902 2.980000E+02 0.000000E+00 2.000000E+00 0.000000E+00 1.720000E+02
3.000000E-04 56948 6.630000E+02 2.000000E+01 1.200000E+01 1.800000E+01 2.480000E+02
4.000000E-04 76039 1.192000E+03 5.500000E+01 2.000000E+01 1.800000E+01 3.050000E+02
5.000000E-04 95529 1.796000E+03 8.200000E+01 2.600000E+01 2.500000E+01 3.430000E+02
6.000000E-04 115162 2.431000E+03 1.170000E+02 4.800000E+01 2.800000E+01 3.560000E+02
7.000000E-04 134489 3.038000E+03 1.720000E+02 7.100000E+01 3.400000E+01 3.600000E+02
8.000000E-04 153903 3.679000E+03 2.160000E+02 8.300000E+01 3.400000E+01 3.860000E+02
9.000000E-04 173534 4.329000E+03 2.880000E+02 9.300000E+01 4.000000E+01 4.080000E+02
1.000000E-03 193172 4.916000E+03 3.650000E+02 1.250000E+02 4.000000E+01 4.250000E+02
1.100000E-03 212667 5.525000E+03 3.990000E+02 1.450000E+02 4.900000E+01 4.450000E+02
1.200000E-03 232141 6.100000E+03 4.630000E+02 1.670000E+02 4.900000E+01 4.680000E+02
1.300000E-03 251641 6.678000E+03 5.610000E+02 1.840000E+02 6.100000E+01 4.900000E+02
1.400000E-03 271150 7.288000E+03 6.000000E+02 2.000000E+02 6.100000E+01 5.080000E+02
1.500000E-03 290748 7.787000E+03 6.540000E+02 2.260000E+02 6.300000E+01 5.260000E+02
1.600000E-03 310297 8.324000E+03 7.100000E+02 2.500000E+02 6.300000E+01 5.480000E+02
1.700000E-03 329827 8.867000E+03 7.800000E+02 2.810000E+02 7.000000E+01 5.590000E+02
1.800000E-03 349241 9.422000E+03 8.750000E+02 3.120000E+02 7.000000E+01 5.800000E+02
1.900000E-03 368662 9.990000E+03 9.230000E+02 3.480000E+02 7.000000E+01 5.980000E+02
2.000000E-03 388261 1.061200E+04 9.960000E+02 3.800000E+02 7.000000E+01 6.240000E+02
2.100000E-03 407501 1.118100E+04 1.026000E+03 4.140000E+02 7.800000E+01 6.270000E+02
2.200000E-03 426994 1.181900E+04 1.057000E+03 4.600000E+02 7.800000E+01 6.310000E+02
2.300000E-03 446534 1.246300E+04 1.108000E+03 4.920000E+02 8.000000E+01 6.310000E+02
2.400000E-03 466027 1.306700E+04 1.179000E+03 5.250000E+02 9.400000E+01 6.370000E+02
