 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20616 3.750000E+02 0.000000E+00 2.000000E+00 0.000000E+00 8.900000E+01
2.000000E-04 41753 1.738000E+03 1.900000E+01 6.000000E+00 4.000000E+00 1.780000E+02
3.000000E-04 63616 3.871000E+03 6.300000E+01 1.600000E+01 8.000000E+00 2.440000E+02
4.000000E-04 86242 6.470000E+03 1.550000E+02 4.200000E+01 8.000000E+00 3.120000E+02
5.000000E-04 108831 9.193000E+03 3.110000E+02 6.200000E+01 9.000000E+00 3.700000E+02
6.000000E-04 131163 1.192100E+04 4.860000E+02 9.400000E+01 2.800000E+01 4.300000E+02
7.000000E-04 153816 1.467300E+04 5.770000E+02 1.160000E+02 4.600000E+01 4.800000E+02
8.000000E-04 176433 1.741500E+04 7.020000E+02 1.320000E+02 5.000000E+01 5.440000E+02
9.000000E-04 198926 2.016700E+04 8.660000E+02 1.650000E+02 6.600000E+01 5.880000E+02
1.000000E-03 221403 2.291300E+04 9.670000E+02 2.030000E+02 7.400000E+01 6.320000E+02
1.100000E-03 244075 2.567000E+04 1.109000E+03 2.410000E+02 8.600000E+01 6.840000E+02
1.200000E-03 266676 2.846200E+04 1.244000E+03 2.610000E+02 9.500000E+01 7.340000E+02
1.300000E-03 289501 3.126400E+04 1.440000E+03 2.940000E+02 1.360000E+02 7.850000E+02
1.400000E-03 311831 3.400300E+04 1.623000E+03 3.190000E+02 1.520000E+02 8.360000E+02
1.500000E-03 334436 3.668200E+04 1.748000E+03 3.700000E+02 1.720000E+02 8.930000E+02
1.600000E-03 357618 3.941700E+04 1.849000E+03 4.070000E+02 1.810000E+02 9.310000E+02
1.700000E-03 380207 4.218500E+04 2.036000E+03 4.540000E+02 1.940000E+02 9.700000E+02
1.800000E-03 402745 4.490600E+04 2.214000E+03 5.040000E+02 2.220000E+02 1.016000E+03
1.900000E-03 425689 4.774700E+04 2.328000E+03 5.460000E+02 2.360000E+02 1.068000E+03
2.000000E-03 448615 5.063700E+04 2.430000E+03 5.910000E+02 2.420000E+02 1.107000E+03
2.100000E-03 471262 5.344500E+04 2.567000E+03 6.490000E+02 2.510000E+02 1.144000E+03
2.200000E-03 493992 5.634000E+04 2.679000E+03 7.050000E+02 2.580000E+02 1.170000E+03
