 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18747 4.600000E+01 0.000000E+00 0.000000E+00 1.000000E+01 8.200000E+01
2.000000E-04 37601 1.820000E+02 0.000000E+00 8.000000E+00 1.800000E+01 1.750000E+02
3.000000E-04 56540 4.770000E+02 7.000000E+00 1.600000E+01 3.600000E+01 2.420000E+02
4.000000E-04 75558 8.580000E+02 2.800000E+01 2.600000E+01 4.000000E+01 2.750000E+02
5.000000E-04 95044 1.366000E+03 7.000000E+01 4.400000E+01 6.000000E+01 3.080000E+02
6.000000E-04 114429 1.898000E+03 1.260000E+02 7.200000E+01 6.000000E+01 3.270000E+02
7.000000E-04 133706 2.458000E+03 1.640000E+02 8.400000E+01 6.400000E+01 3.430000E+02
8.000000E-04 153432 3.047000E+03 2.270000E+02 9.700000E+01 7.300000E+01 3.630000E+02
9.000000E-04 172991 3.591000E+03 2.900000E+02 1.150000E+02 7.300000E+01 3.820000E+02
1.000000E-03 192497 4.184000E+03 3.600000E+02 1.200000E+02 7.700000E+01 4.100000E+02
1.100000E-03 211948 4.745000E+03 4.120000E+02 1.410000E+02 8.700000E+01 4.290000E+02
1.200000E-03 231329 5.257000E+03 4.710000E+02 1.730000E+02 9.900000E+01 4.420000E+02
1.300000E-03 250863 5.843000E+03 5.170000E+02 1.930000E+02 9.900000E+01 4.640000E+02
1.400000E-03 270310 6.392000E+03 5.680000E+02 2.150000E+02 1.030000E+02 4.820000E+02
1.500000E-03 289884 7.029000E+03 6.250000E+02 2.320000E+02 1.160000E+02 4.920000E+02
1.600000E-03 309200 7.575000E+03 6.950000E+02 2.510000E+02 1.180000E+02 5.060000E+02
1.700000E-03 329032 8.191000E+03 8.150000E+02 2.720000E+02 1.180000E+02 5.290000E+02
1.800000E-03 348431 8.735000E+03 8.630000E+02 3.100000E+02 1.360000E+02 5.380000E+02
1.900000E-03 368165 9.331000E+03 9.050000E+02 3.390000E+02 1.460000E+02 5.590000E+02
2.000000E-03 387687 9.872000E+03 9.560000E+02 3.650000E+02 1.660000E+02 5.810000E+02
2.100000E-03 407244 1.044500E+04 1.053000E+03 3.970000E+02 1.810000E+02 5.930000E+02
2.200000E-03 426836 1.105600E+04 1.137000E+03 4.190000E+02 1.890000E+02 6.120000E+02
2.300000E-03 446425 1.165400E+04 1.208000E+03 4.590000E+02 1.950000E+02 6.330000E+02
2.400000E-03 465555 1.219200E+04 1.269000E+03 4.950000E+02 1.980000E+02 6.490000E+02
2.500000E-03 484694 1.274200E+04 1.308000E+03 5.220000E+02 1.980000E+02 6.640000E+02
2.600000E-03 504095 1.331400E+04 1.380000E+03 5.580000E+02 2.050000E+02 6.770000E+02
2.700000E-03 523512 1.388400E+04 1.426000E+03 5.910000E+02 2.050000E+02 6.830000E+02
2.800000E-03 543037 1.444400E+04 1.488000E+03 6.240000E+02 2.090000E+02 6.900000E+02
2.900000E-03 562402 1.502800E+04 1.515000E+03 6.610000E+02 2.100000E+02 7.020000E+02
3.000000E-03 581926 1.555600E+04 1.578000E+03 7.090000E+02 2.200000E+02 7.110000E+02
3.100000E-03 601318 1.612900E+04 1.646000E+03 7.240000E+02 2.250000E+02 7.280000E+02
3.200000E-03 620922 1.669500E+04 1.671000E+03 7.750000E+02 2.280000E+02 7.310000E+02
3.300000E-03 640426 1.724300E+04 1.760000E+03 8.120000E+02 2.320000E+02 7.350000E+02
3.400000E-03 659834 1.770500E+04 1.789000E+03 8.460000E+02 2.350000E+02 7.450000E+02
3.500000E-03 679732 1.826800E+04 1.866000E+03 8.930000E+02 2.470000E+02 7.480000E+02
3.600000E-03 698958 1.881800E+04 1.899000E+03 9.230000E+02 2.470000E+02 7.510000E+02
3.700000E-03 718945 1.940400E+04 1.946000E+03 9.620000E+02 2.470000E+02 7.580000E+02
3.800000E-03 738350 2.002000E+04 2.063000E+03 9.930000E+02 2.560000E+02 7.740000E+02
3.900000E-03 757821 2.058800E+04 2.115000E+03 1.023000E+03 2.720000E+02 7.870000E+02
4.000000E-03 777488 2.111800E+04 2.162000E+03 1.061000E+03 2.760000E+02 7.950000E+02
4.100000E-03 797022 2.167600E+04 2.217000E+03 1.102000E+03 2.780000E+02 8.030000E+02
4.200000E-03 816315 2.222700E+04 2.262000E+03 1.146000E+03 2.960000E+02 8.010000E+02
4.300000E-03 835831 2.277200E+04 2.359000E+03 1.183000E+03 2.980000E+02 8.100000E+02
4.400000E-03 855266 2.330700E+04 2.430000E+03 1.214000E+03 2.980000E+02 8.360000E+02
4.500000E-03 874626 2.381500E+04 2.494000E+03 1.252000E+03 3.050000E+02 8.420000E+02
4.600000E-03 894095 2.439200E+04 2.580000E+03 1.288000E+03 3.140000E+02 8.470000E+02
4.700000E-03 913809 2.498200E+04 2.628000E+03 1.319000E+03 3.160000E+02 8.720000E+02
4.800000E-03 933132 2.551900E+04 2.679000E+03 1.352000E+03 3.270000E+02 8.910000E+02
4.900000E-03 952629 2.605600E+04 2.735000E+03 1.400000E+03 3.270000E+02 8.980000E+02
5.000000E-03 972248 2.666300E+04 2.781000E+03 1.453000E+03 3.390000E+02 9.000000E+02
5.100000E-03 991546 2.727600E+04 2.849000E+03 1.499000E+03 3.390000E+02 8.990000E+02
5.200000E-03 1010921 2.782900E+04 2.957000E+03 1.536000E+03 3.470000E+02 9.190000E+02
5.300000E-03 1030734 2.843500E+04 2.994000E+03 1.577000E+03 3.540000E+02 9.330000E+02
5.400000E-03 1050356 2.900900E+04 3.040000E+03 1.620000E+03 3.540000E+02 9.390000E+02
5.500000E-03 1069450 2.949800E+04 3.068000E+03 1.657000E+03 3.540000E+02 9.470000E+02
5.600000E-03 1088892 3.003000E+04 3.124000E+03 1.706000E+03 3.690000E+02 9.350000E+02
5.700000E-03 1108488 3.063400E+04 3.177000E+03 1.748000E+03 3.710000E+02 9.310000E+02
5.800000E-03 1128004 3.124000E+04 3.229000E+03 1.790000E+03 3.710000E+02 9.310000E+02
5.900000E-03 1147606 3.181300E+04 3.289000E+03 1.830000E+03 3.830000E+02 9.390000E+02
6.000000E-03 1167157 3.241600E+04 3.383000E+03 1.881000E+03 3.990000E+02 9.390000E+02
6.100000E-03 1186307 3.293700E+04 3.414000E+03 1.921000E+03 3.990000E+02 9.500000E+02
6.200000E-03 1205871 3.348000E+04 3.488000E+03 1.977000E+03 4.070000E+02 9.480000E+02
6.300000E-03 1225442 3.404100E+04 3.594000E+03 2.024000E+03 4.190000E+02 9.630000E+02
6.400000E-03 1244734 3.457300E+04 3.673000E+03 2.066000E+03 4.300000E+02 9.700000E+02
6.500000E-03 1263980 3.516400E+04 3.792000E+03 2.103000E+03 4.450000E+02 9.910000E+02
6.600000E-03 1283314 3.567500E+04 3.855000E+03 2.165000E+03 4.460000E+02 9.940000E+02
6.700000E-03 1302755 3.624800E+04 3.885000E+03 2.216000E+03 4.570000E+02 1.011000E+03
6.800000E-03 1322309 3.684400E+04 3.996000E+03 2.265000E+03 4.570000E+02 1.016000E+03
6.900000E-03 1341725 3.739900E+04 4.064000E+03 2.312000E+03 4.720000E+02 1.028000E+03
7.000000E-03 1361098 3.789900E+04 4.143000E+03 2.348000E+03 4.750000E+02 1.045000E+03
7.100000E-03 1380555 3.845800E+04 4.232000E+03 2.406000E+03 4.880000E+02 1.051000E+03
7.200000E-03 1400080 3.900100E+04 4.303000E+03 2.444000E+03 4.920000E+02 1.069000E+03
7.300000E-03 1419384 3.955800E+04 4.386000E+03 2.496000E+03 4.920000E+02 1.082000E+03
7.400000E-03 1438950 4.014200E+04 4.439000E+03 2.547000E+03 4.930000E+02 1.109000E+03
7.500000E-03 1458729 4.073000E+04 4.480000E+03 2.602000E+03 4.950000E+02 1.116000E+03
7.600000E-03 1478079 4.130900E+04 4.535000E+03 2.650000E+03 5.000000E+02 1.116000E+03
7.700000E-03 1497744 4.193300E+04 4.595000E+03 2.709000E+03 5.090000E+02 1.104000E+03
7.800000E-03 1517214 4.245800E+04 4.657000E+03 2.768000E+03 5.090000E+02 1.101000E+03
7.900000E-03 1536371 4.301000E+04 4.707000E+03 2.825000E+03 5.170000E+02 1.091000E+03
8.000000E-03 1555932 4.358300E+04 4.814000E+03 2.871000E+03 5.220000E+02 1.088000E+03
8.100000E-03 1575271 4.412700E+04 4.859000E+03 2.932000E+03 5.250000E+02 1.084000E+03
8.200000E-03 1594705 4.469700E+04 4.931000E+03 2.991000E+03 5.250000E+02 1.099000E+03
8.300000E-03 1614151 4.520000E+04 4.973000E+03 3.034000E+03 5.270000E+02 1.110000E+03
8.400000E-03 1633458 4.577300E+04 5.048000E+03 3.100000E+03 5.500000E+02 1.111000E+03
8.500000E-03 1652941 4.641500E+04 5.136000E+03 3.148000E+03 5.550000E+02 1.120000E+03
8.600000E-03 1672524 4.706600E+04 5.198000E+03 3.210000E+03 5.700000E+02 1.116000E+03
8.700000E-03 1691940 4.767100E+04 5.243000E+03 3.260000E+03 5.720000E+02 1.119000E+03
8.800000E-03 1711268 4.830600E+04 5.280000E+03 3.312000E+03 5.780000E+02 1.107000E+03
8.900000E-03 1730740 4.890900E+04 5.326000E+03 3.366000E+03 5.890000E+02 1.103000E+03
9.000000E-03 1750142 4.944300E+04 5.371000E+03 3.400000E+03 5.890000E+02 1.108000E+03
9.100000E-03 1769538 4.999600E+04 5.424000E+03 3.467000E+03 5.940000E+02 1.096000E+03
9.200000E-03 1789052 5.051200E+04 5.525000E+03 3.515000E+03 5.940000E+02 1.094000E+03
9.300000E-03 1808567 5.110100E+04 5.608000E+03 3.555000E+03 6.010000E+02 1.111000E+03
9.400000E-03 1828068 5.170900E+04 5.655000E+03 3.604000E+03 6.080000E+02 1.125000E+03
9.500000E-03 1847723 5.231100E+04 5.736000E+03 3.666000E+03 6.180000E+02 1.119000E+03
9.600000E-03 1866941 5.294000E+04 5.795000E+03 3.731000E+03 6.390000E+02 1.121000E+03
9.700000E-03 1886218 5.350900E+04 5.844000E+03 3.772000E+03 6.500000E+02 1.127000E+03
9.800000E-03 1905527 5.407800E+04 5.900000E+03 3.843000E+03 6.500000E+02 1.111000E+03
9.900000E-03 1925028 5.458100E+04 6.011000E+03 3.884000E+03 6.530000E+02 1.118000E+03
1.000000E-02 1944688 5.515900E+04 6.064000E+03 3.944000E+03 6.590000E+02 1.133000E+03
