 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18674 3.900000E+01 0.000000E+00 0.000000E+00 0.000000E+00 9.800000E+01
2.000000E-04 37653 2.140000E+02 8.000000E+00 4.000000E+00 1.400000E+01 1.780000E+02
3.000000E-04 56919 5.440000E+02 2.600000E+01 1.800000E+01 3.000000E+01 2.580000E+02
4.000000E-04 75908 9.810000E+02 6.000000E+01 2.000000E+01 4.400000E+01 3.020000E+02
5.000000E-04 95018 1.470000E+03 8.900000E+01 3.400000E+01 4.600000E+01 3.350000E+02
6.000000E-04 114744 2.043000E+03 1.660000E+02 5.400000E+01 4.600000E+01 3.490000E+02
7.000000E-04 134511 2.663000E+03 2.320000E+02 7.800000E+01 4.700000E+01 3.690000E+02
8.000000E-04 153812 3.214000E+03 2.810000E+02 1.070000E+02 4.700000E+01 3.820000E+02
9.000000E-04 173211 3.775000E+03 3.040000E+02 1.290000E+02 5.100000E+01 3.970000E+02
1.000000E-03 192398 4.368000E+03 3.850000E+02 1.530000E+02 6.400000E+01 4.150000E+02
1.100000E-03 211847 4.992000E+03 4.310000E+02 1.720000E+02 6.400000E+01 4.310000E+02
1.200000E-03 231481 5.532000E+03 5.290000E+02 1.880000E+02 7.000000E+01 4.520000E+02
1.300000E-03 250970 6.095000E+03 5.910000E+02 2.070000E+02 7.000000E+01 4.870000E+02
1.400000E-03 270753 6.710000E+03 6.410000E+02 2.290000E+02 7.900000E+01 5.200000E+02
1.500000E-03 290144 7.299000E+03 7.150000E+02 2.450000E+02 8.200000E+01 5.450000E+02
1.600000E-03 309752 7.896000E+03 7.610000E+02 2.630000E+02 8.300000E+01 5.610000E+02
1.700000E-03 329452 8.515000E+03 8.170000E+02 2.840000E+02 8.900000E+01 5.820000E+02
1.800000E-03 349019 9.069000E+03 8.750000E+02 2.950000E+02 8.900000E+01 5.980000E+02
1.900000E-03 368331 9.580000E+03 9.160000E+02 3.370000E+02 9.700000E+01 6.020000E+02
2.000000E-03 388023 1.020100E+04 9.480000E+02 3.780000E+02 1.090000E+02 6.050000E+02
2.100000E-03 407894 1.081800E+04 1.045000E+03 3.990000E+02 1.300000E+02 6.150000E+02
2.200000E-03 427435 1.140500E+04 1.092000E+03 4.280000E+02 1.300000E+02 6.220000E+02
2.300000E-03 446651 1.194500E+04 1.137000E+03 4.530000E+02 1.300000E+02 6.340000E+02
2.400000E-03 466042 1.255700E+04 1.201000E+03 4.840000E+02 1.380000E+02 6.530000E+02
2.500000E-03 485376 1.316200E+04 1.267000E+03 5.190000E+02 1.400000E+02 6.590000E+02
2.600000E-03 504789 1.373300E+04 1.315000E+03 5.430000E+02 1.430000E+02 6.800000E+02
2.700000E-03 524127 1.428800E+04 1.359000E+03 5.710000E+02 1.430000E+02 6.870000E+02
2.800000E-03 543631 1.484000E+04 1.414000E+03 5.960000E+02 1.490000E+02 7.050000E+02
2.900000E-03 563045 1.542800E+04 1.480000E+03 6.270000E+02 1.490000E+02 7.140000E+02
3.000000E-03 582526 1.601900E+04 1.526000E+03 6.640000E+02 1.570000E+02 7.270000E+02
3.100000E-03 601682 1.654400E+04 1.574000E+03 6.950000E+02 1.610000E+02 7.450000E+02
3.200000E-03 621031 1.703300E+04 1.624000E+03 7.210000E+02 1.770000E+02 7.580000E+02
3.300000E-03 640600 1.760900E+04 1.668000E+03 7.600000E+02 1.770000E+02 7.560000E+02
3.400000E-03 659998 1.818400E+04 1.717000E+03 7.920000E+02 1.770000E+02 7.580000E+02
3.500000E-03 679264 1.871300E+04 1.778000E+03 8.340000E+02 1.810000E+02 7.580000E+02
3.600000E-03 699012 1.928100E+04 1.836000E+03 8.820000E+02 1.880000E+02 7.630000E+02
