 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20589 3.210000E+02 0.000000E+00 2.000000E+00 0.000000E+00 9.000000E+01
2.000000E-04 41466 1.678000E+03 0.000000E+00 2.000000E+00 0.000000E+00 1.750000E+02
3.000000E-04 63531 3.841000E+03 4.500000E+01 1.400000E+01 1.400000E+01 2.410000E+02
4.000000E-04 85701 6.390000E+03 1.470000E+02 2.400000E+01 3.000000E+01 3.030000E+02
5.000000E-04 108311 9.148000E+03 3.050000E+02 4.100000E+01 3.400000E+01 3.640000E+02
6.000000E-04 131042 1.194200E+04 4.560000E+02 5.200000E+01 4.700000E+01 4.090000E+02
7.000000E-04 153394 1.468700E+04 6.090000E+02 6.900000E+01 5.600000E+01 4.620000E+02
8.000000E-04 176162 1.754800E+04 7.100000E+02 1.030000E+02 6.000000E+01 5.170000E+02
9.000000E-04 198827 2.040300E+04 8.420000E+02 1.290000E+02 6.600000E+01 5.660000E+02
1.000000E-03 221584 2.329600E+04 9.600000E+02 1.570000E+02 7.200000E+01 6.170000E+02
1.100000E-03 244367 2.619400E+04 1.060000E+03 1.990000E+02 7.300000E+01 6.720000E+02
1.200000E-03 267066 2.904600E+04 1.212000E+03 2.360000E+02 8.200000E+01 7.220000E+02
1.300000E-03 289777 3.188900E+04 1.350000E+03 2.880000E+02 1.000000E+02 7.610000E+02
1.400000E-03 312263 3.464900E+04 1.479000E+03 3.210000E+02 1.190000E+02 8.110000E+02
1.500000E-03 334805 3.747500E+04 1.615000E+03 3.510000E+02 1.360000E+02 8.600000E+02
1.600000E-03 357286 4.018000E+04 1.832000E+03 3.870000E+02 1.530000E+02 9.070000E+02
1.700000E-03 379974 4.294800E+04 1.931000E+03 4.340000E+02 1.730000E+02 9.540000E+02
1.800000E-03 402937 4.575500E+04 2.067000E+03 4.760000E+02 1.770000E+02 9.940000E+02
1.900000E-03 425476 4.855900E+04 2.226000E+03 5.260000E+02 2.190000E+02 1.044000E+03
2.000000E-03 447665 5.133000E+04 2.366000E+03 5.540000E+02 2.240000E+02 1.095000E+03
2.100000E-03 470005 5.409400E+04 2.508000E+03 6.000000E+02 2.420000E+02 1.142000E+03
2.200000E-03 493218 5.697600E+04 2.630000E+03 6.840000E+02 2.750000E+02 1.160000E+03
2.300000E-03 516173 5.980400E+04 2.795000E+03 7.540000E+02 2.940000E+02 1.187000E+03
2.400000E-03 538565 6.249300E+04 2.957000E+03 8.090000E+02 3.160000E+02 1.230000E+03
2.500000E-03 561473 6.530200E+04 3.094000E+03 8.620000E+02 3.300000E+02 1.268000E+03
2.600000E-03 583821 6.808600E+04 3.235000E+03 9.210000E+02 3.570000E+02 1.300000E+03
2.700000E-03 606499 7.085700E+04 3.362000E+03 9.950000E+02 3.620000E+02 1.328000E+03
2.800000E-03 628943 7.361300E+04 3.479000E+03 1.068000E+03 3.660000E+02 1.349000E+03
2.900000E-03 651942 7.640900E+04 3.621000E+03 1.132000E+03 3.660000E+02 1.376000E+03
3.000000E-03 674390 7.914500E+04 3.765000E+03 1.202000E+03 3.900000E+02 1.419000E+03
3.100000E-03 696993 8.187600E+04 3.920000E+03 1.267000E+03 4.020000E+02 1.448000E+03
3.200000E-03 719544 8.463900E+04 4.054000E+03 1.325000E+03 4.100000E+02 1.470000E+03
3.300000E-03 742185 8.738400E+04 4.135000E+03 1.395000E+03 4.130000E+02 1.510000E+03
3.400000E-03 764633 9.024400E+04 4.269000E+03 1.471000E+03 4.170000E+02 1.534000E+03
3.500000E-03 787401 9.306100E+04 4.444000E+03 1.546000E+03 4.260000E+02 1.563000E+03
3.600000E-03 809863 9.583300E+04 4.637000E+03 1.611000E+03 4.620000E+02 1.610000E+03
3.700000E-03 832330 9.856200E+04 4.726000E+03 1.686000E+03 4.710000E+02 1.627000E+03
3.800000E-03 855137 1.014260E+05 4.865000E+03 1.776000E+03 4.730000E+02 1.663000E+03
3.900000E-03 877888 1.042210E+05 4.998000E+03 1.837000E+03 4.760000E+02 1.705000E+03
4.000000E-03 900512 1.070480E+05 5.157000E+03 1.919000E+03 5.070000E+02 1.710000E+03
4.100000E-03 923363 1.098810E+05 5.302000E+03 1.982000E+03 5.260000E+02 1.746000E+03
4.200000E-03 946259 1.126820E+05 5.439000E+03 2.070000E+03 5.330000E+02 1.753000E+03
4.300000E-03 969168 1.155530E+05 5.587000E+03 2.151000E+03 5.330000E+02 1.787000E+03
4.400000E-03 992032 1.184800E+05 5.718000E+03 2.235000E+03 5.480000E+02 1.809000E+03
4.500000E-03 1014939 1.213170E+05 5.853000E+03 2.301000E+03 5.720000E+02 1.839000E+03
4.600000E-03 1037495 1.240690E+05 5.967000E+03 2.407000E+03 5.840000E+02 1.838000E+03
4.700000E-03 1060176 1.268280E+05 6.112000E+03 2.484000E+03 6.050000E+02 1.865000E+03
4.800000E-03 1082543 1.296210E+05 6.216000E+03 2.575000E+03 6.150000E+02 1.880000E+03
4.900000E-03 1105283 1.325130E+05 6.342000E+03 2.661000E+03 6.220000E+02 1.909000E+03
5.000000E-03 1127887 1.353270E+05 6.452000E+03 2.767000E+03 6.330000E+02 1.921000E+03
5.100000E-03 1150609 1.380890E+05 6.587000E+03 2.877000E+03 6.430000E+02 1.924000E+03
5.200000E-03 1173281 1.409750E+05 6.753000E+03 2.986000E+03 6.690000E+02 1.927000E+03
5.300000E-03 1195908 1.438510E+05 6.932000E+03 3.081000E+03 6.690000E+02 1.942000E+03
