 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19087 4.200000E+01 0.000000E+00 2.000000E+00 0.000000E+00 5.500000E+01
2.000000E-04 37873 2.070000E+02 0.000000E+00 4.000000E+00 0.000000E+00 1.500000E+02
3.000000E-04 56965 5.630000E+02 0.000000E+00 1.600000E+01 1.400000E+01 2.270000E+02
4.000000E-04 76228 1.018000E+03 1.100000E+01 2.800000E+01 2.200000E+01 2.830000E+02
5.000000E-04 96012 1.582000E+03 3.200000E+01 4.000000E+01 2.600000E+01 3.210000E+02
6.000000E-04 115390 2.125000E+03 8.700000E+01 5.200000E+01 2.700000E+01 3.390000E+02
7.000000E-04 134664 2.665000E+03 1.660000E+02 6.000000E+01 4.300000E+01 3.570000E+02
8.000000E-04 153938 3.162000E+03 2.350000E+02 7.800000E+01 5.100000E+01 3.730000E+02
9.000000E-04 173348 3.741000E+03 2.770000E+02 9.900000E+01 5.100000E+01 3.890000E+02
1.000000E-03 193130 4.282000E+03 3.490000E+02 1.200000E+02 5.100000E+01 4.120000E+02
1.100000E-03 212526 4.854000E+03 3.910000E+02 1.410000E+02 6.600000E+01 4.290000E+02
1.200000E-03 232067 5.466000E+03 4.650000E+02 1.690000E+02 8.300000E+01 4.420000E+02
1.300000E-03 251613 6.058000E+03 5.010000E+02 1.850000E+02 8.300000E+01 4.610000E+02
1.400000E-03 271252 6.678000E+03 5.510000E+02 1.980000E+02 8.300000E+01 4.850000E+02
1.500000E-03 290870 7.309000E+03 5.840000E+02 2.270000E+02 8.700000E+01 5.000000E+02
1.600000E-03 310533 7.875000E+03 7.000000E+02 2.440000E+02 1.010000E+02 5.200000E+02
1.700000E-03 330018 8.459000E+03 7.550000E+02 2.620000E+02 1.110000E+02 5.450000E+02
1.800000E-03 349442 8.972000E+03 8.350000E+02 2.750000E+02 1.140000E+02 5.650000E+02
1.900000E-03 368755 9.505000E+03 8.870000E+02 2.990000E+02 1.200000E+02 5.840000E+02
2.000000E-03 388539 1.004000E+04 9.420000E+02 3.370000E+02 1.200000E+02 6.080000E+02
2.100000E-03 408209 1.061300E+04 1.005000E+03 3.490000E+02 1.270000E+02 6.300000E+02
2.200000E-03 427515 1.118100E+04 1.072000E+03 3.890000E+02 1.270000E+02 6.360000E+02
2.300000E-03 446910 1.170800E+04 1.099000E+03 4.210000E+02 1.270000E+02 6.420000E+02
2.400000E-03 466378 1.227000E+04 1.182000E+03 4.690000E+02 1.270000E+02 6.430000E+02
2.500000E-03 485899 1.285400E+04 1.272000E+03 4.970000E+02 1.290000E+02 6.560000E+02
2.600000E-03 505365 1.345700E+04 1.305000E+03 5.310000E+02 1.310000E+02 6.680000E+02
2.700000E-03 525133 1.403200E+04 1.354000E+03 5.760000E+02 1.360000E+02 6.840000E+02
2.800000E-03 544376 1.458600E+04 1.405000E+03 6.160000E+02 1.420000E+02 6.890000E+02
2.900000E-03 563904 1.521300E+04 1.455000E+03 6.410000E+02 1.530000E+02 7.040000E+02
3.000000E-03 583306 1.579000E+04 1.537000E+03 6.660000E+02 1.620000E+02 7.100000E+02
3.100000E-03 602579 1.633400E+04 1.571000E+03 7.130000E+02 1.620000E+02 7.170000E+02
3.200000E-03 622025 1.684000E+04 1.613000E+03 7.400000E+02 1.700000E+02 7.310000E+02
3.300000E-03 641278 1.737500E+04 1.689000E+03 7.690000E+02 1.800000E+02 7.440000E+02
3.400000E-03 660782 1.795500E+04 1.764000E+03 8.120000E+02 2.010000E+02 7.480000E+02
3.500000E-03 680640 1.854900E+04 1.816000E+03 8.420000E+02 2.160000E+02 7.620000E+02
3.600000E-03 700362 1.914600E+04 1.860000E+03 8.770000E+02 2.160000E+02 7.650000E+02
3.700000E-03 719630 1.975500E+04 1.906000E+03 9.050000E+02 2.210000E+02 7.750000E+02
3.800000E-03 739362 2.038800E+04 1.934000E+03 9.480000E+02 2.230000E+02 7.800000E+02
3.900000E-03 758983 2.097000E+04 2.008000E+03 9.890000E+02 2.230000E+02 7.820000E+02
4.000000E-03 778362 2.155000E+04 2.069000E+03 1.021000E+03 2.250000E+02 7.890000E+02
4.100000E-03 797997 2.210000E+04 2.114000E+03 1.057000E+03 2.310000E+02 7.960000E+02
4.200000E-03 817580 2.267400E+04 2.169000E+03 1.090000E+03 2.350000E+02 8.040000E+02
4.300000E-03 836935 2.318400E+04 2.217000E+03 1.148000E+03 2.470000E+02 8.010000E+02
4.400000E-03 856487 2.369700E+04 2.293000E+03 1.189000E+03 2.470000E+02 8.130000E+02
4.500000E-03 875791 2.422400E+04 2.354000E+03 1.219000E+03 2.550000E+02 8.280000E+02
4.600000E-03 895171 2.478100E+04 2.435000E+03 1.244000E+03 2.550000E+02 8.400000E+02
4.700000E-03 914483 2.534200E+04 2.462000E+03 1.301000E+03 2.610000E+02 8.290000E+02
4.800000E-03 934165 2.588000E+04 2.515000E+03 1.354000E+03 2.650000E+02 8.390000E+02
4.900000E-03 953664 2.648500E+04 2.554000E+03 1.398000E+03 2.650000E+02 8.440000E+02
5.000000E-03 973118 2.713700E+04 2.611000E+03 1.438000E+03 2.750000E+02 8.410000E+02
5.100000E-03 992641 2.782600E+04 2.652000E+03 1.473000E+03 2.750000E+02 8.460000E+02
5.200000E-03 1011981 2.844000E+04 2.728000E+03 1.512000E+03 2.800000E+02 8.480000E+02
5.300000E-03 1031211 2.903300E+04 2.798000E+03 1.565000E+03 2.820000E+02 8.560000E+02
5.400000E-03 1050582 2.958400E+04 2.857000E+03 1.609000E+03 2.910000E+02 8.600000E+02
5.500000E-03 1070024 3.014900E+04 2.910000E+03 1.645000E+03 2.990000E+02 8.770000E+02
5.600000E-03 1089491 3.070200E+04 2.971000E+03 1.702000E+03 3.000000E+02 8.700000E+02
5.700000E-03 1109091 3.130400E+04 3.011000E+03 1.739000E+03 3.010000E+02 8.810000E+02
5.800000E-03 1128547 3.185800E+04 3.091000E+03 1.776000E+03 3.010000E+02 8.930000E+02
5.900000E-03 1147897 3.241400E+04 3.158000E+03 1.821000E+03 3.060000E+02 9.030000E+02
6.000000E-03 1167485 3.301500E+04 3.235000E+03 1.879000E+03 3.220000E+02 9.030000E+02
6.100000E-03 1187022 3.358100E+04 3.291000E+03 1.926000E+03 3.220000E+02 9.150000E+02
6.200000E-03 1206315 3.418100E+04 3.330000E+03 1.962000E+03 3.220000E+02 9.250000E+02
6.300000E-03 1225881 3.482200E+04 3.386000E+03 2.002000E+03 3.240000E+02 9.270000E+02
6.400000E-03 1245320 3.539600E+04 3.404000E+03 2.050000E+03 3.320000E+02 9.220000E+02
6.500000E-03 1264740 3.598100E+04 3.494000E+03 2.108000E+03 3.330000E+02 9.130000E+02
6.600000E-03 1284038 3.658200E+04 3.592000E+03 2.153000E+03 3.430000E+02 9.110000E+02
6.700000E-03 1303591 3.717000E+04 3.642000E+03 2.183000E+03 3.720000E+02 9.320000E+02
6.800000E-03 1322875 3.769700E+04 3.700000E+03 2.223000E+03 3.760000E+02 9.480000E+02
6.900000E-03 1342422 3.826100E+04 3.758000E+03 2.267000E+03 4.060000E+02 9.460000E+02
7.000000E-03 1362204 3.881200E+04 3.814000E+03 2.314000E+03 4.060000E+02 9.440000E+02
7.100000E-03 1381987 3.936000E+04 3.851000E+03 2.362000E+03 4.140000E+02 9.400000E+02
7.200000E-03 1401300 3.988500E+04 3.885000E+03 2.386000E+03 4.140000E+02 9.480000E+02
7.300000E-03 1420858 4.046400E+04 3.944000E+03 2.410000E+03 4.200000E+02 9.560000E+02
7.400000E-03 1440244 4.098400E+04 3.983000E+03 2.458000E+03 4.290000E+02 9.490000E+02
7.500000E-03 1459741 4.159100E+04 4.031000E+03 2.507000E+03 4.370000E+02 9.480000E+02
7.600000E-03 1479199 4.217500E+04 4.057000E+03 2.560000E+03 4.430000E+02 9.430000E+02
7.700000E-03 1498867 4.272300E+04 4.140000E+03 2.585000E+03 4.440000E+02 9.470000E+02
7.800000E-03 1518499 4.325100E+04 4.218000E+03 2.632000E+03 4.610000E+02 9.470000E+02
7.900000E-03 1537926 4.380300E+04 4.295000E+03 2.687000E+03 4.610000E+02 9.630000E+02
8.000000E-03 1557447 4.440400E+04 4.354000E+03 2.738000E+03 4.610000E+02 9.780000E+02
8.100000E-03 1577057 4.496500E+04 4.384000E+03 2.783000E+03 4.730000E+02 9.840000E+02
8.200000E-03 1596488 4.554600E+04 4.482000E+03 2.825000E+03 4.730000E+02 9.860000E+02
8.300000E-03 1616064 4.615500E+04 4.511000E+03 2.877000E+03 4.810000E+02 9.860000E+02
8.400000E-03 1635493 4.671000E+04 4.561000E+03 2.926000E+03 4.810000E+02 9.840000E+02
8.500000E-03 1654857 4.731100E+04 4.624000E+03 2.961000E+03 4.810000E+02 9.950000E+02
8.600000E-03 1674154 4.785800E+04 4.670000E+03 3.003000E+03 4.880000E+02 9.980000E+02
8.700000E-03 1693846 4.843800E+04 4.721000E+03 3.051000E+03 4.880000E+02 1.007000E+03
8.800000E-03 1713227 4.902200E+04 4.756000E+03 3.108000E+03 4.940000E+02 1.002000E+03
8.900000E-03 1732747 4.957700E+04 4.832000E+03 3.152000E+03 4.940000E+02 1.001000E+03
9.000000E-03 1752389 5.018800E+04 4.839000E+03 3.202000E+03 4.990000E+02 1.005000E+03
9.100000E-03 1771728 5.078700E+04 4.890000E+03 3.244000E+03 4.990000E+02 9.950000E+02
9.200000E-03 1791217 5.131500E+04 4.962000E+03 3.281000E+03 5.230000E+02 9.980000E+02
9.300000E-03 1810583 5.189600E+04 5.016000E+03 3.312000E+03 5.290000E+02 9.990000E+02
9.400000E-03 1830182 5.246600E+04 5.074000E+03 3.348000E+03 5.400000E+02 1.007000E+03
9.500000E-03 1849614 5.300700E+04 5.117000E+03 3.397000E+03 5.590000E+02 1.004000E+03
9.600000E-03 1869047 5.356400E+04 5.181000E+03 3.442000E+03 5.600000E+02 9.980000E+02
9.700000E-03 1888458 5.413400E+04 5.245000E+03 3.498000E+03 5.710000E+02 9.890000E+02
9.800000E-03 1908004 5.471300E+04 5.323000E+03 3.558000E+03 5.710000E+02 9.840000E+02
9.900000E-03 1927441 5.529200E+04 5.388000E+03 3.619000E+03 5.850000E+02 9.940000E+02
1.000000E-02 1946760 5.587100E+04 5.451000E+03 3.667000E+03 5.870000E+02 1.007000E+03
