 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18667 4.800000E+01 0.000000E+00 0.000000E+00 0.000000E+00 7.700000E+01
2.000000E-04 37471 2.650000E+02 0.000000E+00 6.000000E+00 0.000000E+00 1.540000E+02
3.000000E-04 56399 6.250000E+02 9.000000E+00 2.400000E+01 1.200000E+01 2.380000E+02
4.000000E-04 75533 1.105000E+03 4.900000E+01 4.000000E+01 1.800000E+01 2.870000E+02
5.000000E-04 95091 1.652000E+03 8.900000E+01 5.600000E+01 3.900000E+01 3.230000E+02
6.000000E-04 114735 2.231000E+03 1.370000E+02 7.200000E+01 3.900000E+01 3.530000E+02
7.000000E-04 134315 2.809000E+03 2.180000E+02 8.600000E+01 4.700000E+01 3.740000E+02
8.000000E-04 153838 3.312000E+03 2.640000E+02 1.020000E+02 4.700000E+01 3.990000E+02
9.000000E-04 173128 3.792000E+03 2.990000E+02 1.370000E+02 4.700000E+01 4.060000E+02
1.000000E-03 192545 4.345000E+03 3.510000E+02 1.630000E+02 5.700000E+01 4.080000E+02
1.100000E-03 211865 4.896000E+03 4.550000E+02 1.730000E+02 5.700000E+01 4.280000E+02
1.200000E-03 231166 5.500000E+03 5.270000E+02 1.970000E+02 6.800000E+01 4.420000E+02
1.300000E-03 250344 6.087000E+03 5.760000E+02 2.300000E+02 7.100000E+01 4.630000E+02
1.400000E-03 269936 6.702000E+03 6.450000E+02 2.620000E+02 7.100000E+01 4.790000E+02
1.500000E-03 289370 7.291000E+03 6.990000E+02 2.780000E+02 7.100000E+01 5.080000E+02
1.600000E-03 308974 7.850000E+03 7.520000E+02 2.940000E+02 7.400000E+01 5.300000E+02
1.700000E-03 328523 8.425000E+03 8.310000E+02 3.170000E+02 8.700000E+01 5.550000E+02
1.800000E-03 348148 9.024000E+03 8.750000E+02 3.440000E+02 1.070000E+02 5.640000E+02
1.900000E-03 367505 9.588000E+03 9.250000E+02 3.760000E+02 1.140000E+02 5.740000E+02
2.000000E-03 386922 1.013500E+04 9.850000E+02 4.070000E+02 1.200000E+02 5.830000E+02
2.100000E-03 406466 1.074900E+04 1.054000E+03 4.390000E+02 1.320000E+02 5.940000E+02
2.200000E-03 425934 1.137300E+04 1.120000E+03 4.630000E+02 1.390000E+02 5.970000E+02
