 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18912 4.700000E+01 0.000000E+00 0.000000E+00 0.000000E+00 6.400000E+01
2.000000E-04 37688 2.450000E+02 0.000000E+00 2.000000E+00 1.200000E+01 1.550000E+02
3.000000E-04 56799 5.820000E+02 7.000000E+00 1.400000E+01 2.800000E+01 2.360000E+02
4.000000E-04 76081 1.040000E+03 4.400000E+01 3.200000E+01 3.400000E+01 2.880000E+02
5.000000E-04 95460 1.562000E+03 5.600000E+01 5.200000E+01 3.400000E+01 3.280000E+02
6.000000E-04 114771 2.073000E+03 1.080000E+02 7.200000E+01 3.600000E+01 3.480000E+02
7.000000E-04 134067 2.555000E+03 1.800000E+02 9.400000E+01 3.600000E+01 3.630000E+02
8.000000E-04 153461 3.049000E+03 2.230000E+02 1.040000E+02 3.600000E+01 3.780000E+02
9.000000E-04 172885 3.555000E+03 2.850000E+02 1.330000E+02 4.100000E+01 3.920000E+02
1.000000E-03 192537 4.081000E+03 3.090000E+02 1.510000E+02 4.200000E+01 4.070000E+02
1.100000E-03 211989 4.623000E+03 3.790000E+02 1.710000E+02 4.200000E+01 4.240000E+02
1.200000E-03 231621 5.177000E+03 4.170000E+02 1.970000E+02 4.200000E+01 4.340000E+02
1.300000E-03 251005 5.721000E+03 4.860000E+02 2.190000E+02 4.200000E+01 4.480000E+02
1.400000E-03 270733 6.338000E+03 5.320000E+02 2.490000E+02 4.200000E+01 4.740000E+02
1.500000E-03 290228 6.914000E+03 6.040000E+02 2.710000E+02 5.600000E+01 4.840000E+02
1.600000E-03 309640 7.471000E+03 6.870000E+02 2.970000E+02 6.400000E+01 5.060000E+02
1.700000E-03 329328 8.028000E+03 7.240000E+02 3.220000E+02 7.600000E+01 5.250000E+02
1.800000E-03 348629 8.624000E+03 7.540000E+02 3.430000E+02 7.800000E+01 5.380000E+02
1.900000E-03 367932 9.153000E+03 8.160000E+02 3.750000E+02 8.300000E+01 5.450000E+02
2.000000E-03 387463 9.661000E+03 8.760000E+02 4.080000E+02 9.000000E+01 5.460000E+02
2.100000E-03 407034 1.022400E+04 8.930000E+02 4.340000E+02 9.000000E+01 5.590000E+02
2.200000E-03 426608 1.083100E+04 9.300000E+02 4.500000E+02 9.000000E+01 5.650000E+02
2.300000E-03 445901 1.149200E+04 9.620000E+02 4.780000E+02 1.050000E+02 5.660000E+02
2.400000E-03 465597 1.215500E+04 1.028000E+03 5.100000E+02 1.100000E+02 5.660000E+02
2.500000E-03 485256 1.278900E+04 1.134000E+03 5.520000E+02 1.310000E+02 5.710000E+02
2.600000E-03 504684 1.336800E+04 1.168000E+03 5.800000E+02 1.370000E+02 5.830000E+02
2.700000E-03 523805 1.396600E+04 1.192000E+03 6.080000E+02 1.370000E+02 5.970000E+02
2.800000E-03 543342 1.449200E+04 1.247000E+03 6.350000E+02 1.380000E+02 6.010000E+02
2.900000E-03 562786 1.507100E+04 1.297000E+03 6.730000E+02 1.470000E+02 6.030000E+02
3.000000E-03 582109 1.567300E+04 1.341000E+03 7.110000E+02 1.660000E+02 6.070000E+02
3.100000E-03 601532 1.626500E+04 1.386000E+03 7.570000E+02 1.660000E+02 6.140000E+02
3.200000E-03 621046 1.681900E+04 1.491000E+03 7.930000E+02 1.680000E+02 6.260000E+02
3.300000E-03 640517 1.735500E+04 1.566000E+03 8.230000E+02 1.790000E+02 6.410000E+02
3.400000E-03 660068 1.793800E+04 1.610000E+03 8.460000E+02 1.790000E+02 6.630000E+02
3.500000E-03 679546 1.848100E+04 1.658000E+03 8.840000E+02 1.980000E+02 6.700000E+02
3.600000E-03 699357 1.905400E+04 1.755000E+03 9.200000E+02 2.130000E+02 6.820000E+02
3.700000E-03 718845 1.960400E+04 1.812000E+03 9.530000E+02 2.130000E+02 6.950000E+02
3.800000E-03 738193 2.018000E+04 1.846000E+03 9.950000E+02 2.130000E+02 7.000000E+02
3.900000E-03 757641 2.072900E+04 1.928000E+03 1.042000E+03 2.140000E+02 6.980000E+02
4.000000E-03 777103 2.127600E+04 2.003000E+03 1.079000E+03 2.220000E+02 7.090000E+02
4.100000E-03 796504 2.184900E+04 2.022000E+03 1.112000E+03 2.410000E+02 7.160000E+02
4.200000E-03 815709 2.240800E+04 2.067000E+03 1.148000E+03 2.550000E+02 7.150000E+02
4.300000E-03 835208 2.299900E+04 2.155000E+03 1.183000E+03 2.680000E+02 7.260000E+02
4.400000E-03 854815 2.352500E+04 2.187000E+03 1.217000E+03 2.740000E+02 7.320000E+02
4.500000E-03 874278 2.405400E+04 2.209000E+03 1.247000E+03 2.740000E+02 7.430000E+02
4.600000E-03 893611 2.467800E+04 2.302000E+03 1.284000E+03 2.740000E+02 7.450000E+02
4.700000E-03 912959 2.525500E+04 2.402000E+03 1.308000E+03 2.780000E+02 7.580000E+02
4.800000E-03 932695 2.582800E+04 2.457000E+03 1.353000E+03 2.860000E+02 7.650000E+02
4.900000E-03 952251 2.640200E+04 2.506000E+03 1.405000E+03 2.860000E+02 7.760000E+02
5.000000E-03 971538 2.693000E+04 2.558000E+03 1.453000E+03 2.860000E+02 7.820000E+02
5.100000E-03 990937 2.751100E+04 2.625000E+03 1.481000E+03 3.090000E+02 7.950000E+02
5.200000E-03 1010361 2.813300E+04 2.700000E+03 1.514000E+03 3.150000E+02 8.000000E+02
5.300000E-03 1029659 2.875200E+04 2.755000E+03 1.550000E+03 3.160000E+02 8.100000E+02
5.400000E-03 1049059 2.935500E+04 2.783000E+03 1.588000E+03 3.260000E+02 8.260000E+02
5.500000E-03 1068466 2.994600E+04 2.868000E+03 1.615000E+03 3.340000E+02 8.350000E+02
5.600000E-03 1087909 3.052200E+04 2.926000E+03 1.645000E+03 3.440000E+02 8.510000E+02
5.700000E-03 1107323 3.110300E+04 3.001000E+03 1.663000E+03 3.580000E+02 8.710000E+02
5.800000E-03 1127042 3.170300E+04 3.063000E+03 1.702000E+03 3.580000E+02 8.800000E+02
5.900000E-03 1146281 3.223300E+04 3.117000E+03 1.740000E+03 3.610000E+02 8.890000E+02
6.000000E-03 1165735 3.277300E+04 3.212000E+03 1.783000E+03 3.610000E+02 9.040000E+02
6.100000E-03 1185408 3.332300E+04 3.252000E+03 1.826000E+03 3.690000E+02 9.140000E+02
6.200000E-03 1204819 3.379500E+04 3.304000E+03 1.878000E+03 3.690000E+02 9.200000E+02
6.300000E-03 1224367 3.437600E+04 3.372000E+03 1.910000E+03 3.780000E+02 9.320000E+02
6.400000E-03 1243800 3.494700E+04 3.448000E+03 1.952000E+03 3.840000E+02 9.430000E+02
6.500000E-03 1263513 3.555100E+04 3.507000E+03 1.996000E+03 3.920000E+02 9.630000E+02
6.600000E-03 1283192 3.611900E+04 3.545000E+03 2.026000E+03 3.920000E+02 9.770000E+02
6.700000E-03 1302957 3.670200E+04 3.643000E+03 2.060000E+03 4.190000E+02 9.810000E+02
6.800000E-03 1322424 3.727300E+04 3.682000E+03 2.105000E+03 4.260000E+02 9.820000E+02
6.900000E-03 1342038 3.787300E+04 3.729000E+03 2.153000E+03 4.300000E+02 9.870000E+02
7.000000E-03 1361784 3.845100E+04 3.771000E+03 2.186000E+03 4.300000E+02 9.900000E+02
7.100000E-03 1381286 3.898500E+04 3.842000E+03 2.240000E+03 4.300000E+02 9.860000E+02
7.200000E-03 1400794 3.953600E+04 3.884000E+03 2.277000E+03 4.300000E+02 9.930000E+02
7.300000E-03 1420283 4.011100E+04 3.926000E+03 2.309000E+03 4.300000E+02 1.001000E+03
7.400000E-03 1439704 4.070600E+04 3.974000E+03 2.349000E+03 4.390000E+02 1.008000E+03
7.500000E-03 1458686 4.125800E+04 4.053000E+03 2.414000E+03 4.390000E+02 9.970000E+02
7.600000E-03 1477991 4.177400E+04 4.094000E+03 2.463000E+03 4.520000E+02 1.004000E+03
7.700000E-03 1497535 4.229300E+04 4.171000E+03 2.514000E+03 4.570000E+02 9.930000E+02
7.800000E-03 1517189 4.283300E+04 4.250000E+03 2.577000E+03 4.650000E+02 9.950000E+02
7.900000E-03 1536705 4.345100E+04 4.335000E+03 2.630000E+03 4.680000E+02 9.970000E+02
8.000000E-03 1555964 4.401400E+04 4.370000E+03 2.676000E+03 4.710000E+02 1.007000E+03
8.100000E-03 1575254 4.457600E+04 4.462000E+03 2.726000E+03 4.720000E+02 1.009000E+03
8.200000E-03 1594967 4.511400E+04 4.506000E+03 2.781000E+03 4.810000E+02 1.027000E+03
8.300000E-03 1614493 4.566300E+04 4.570000E+03 2.829000E+03 4.930000E+02 1.026000E+03
8.400000E-03 1633992 4.626200E+04 4.625000E+03 2.880000E+03 4.930000E+02 1.027000E+03
8.500000E-03 1653305 4.680600E+04 4.682000E+03 2.922000E+03 5.000000E+02 1.029000E+03
8.600000E-03 1672892 4.734500E+04 4.723000E+03 2.988000E+03 5.000000E+02 1.031000E+03
8.700000E-03 1692247 4.789500E+04 4.809000E+03 3.055000E+03 5.070000E+02 1.019000E+03
8.800000E-03 1711754 4.841700E+04 4.860000E+03 3.120000E+03 5.070000E+02 1.013000E+03
8.900000E-03 1730998 4.891500E+04 4.926000E+03 3.167000E+03 5.100000E+02 1.019000E+03
9.000000E-03 1750253 4.948700E+04 4.995000E+03 3.217000E+03 5.160000E+02 1.027000E+03
9.100000E-03 1769684 5.002400E+04 5.058000E+03 3.277000E+03 5.160000E+02 1.024000E+03
9.200000E-03 1789082 5.056300E+04 5.091000E+03 3.332000E+03 5.180000E+02 1.026000E+03
9.300000E-03 1808595 5.111600E+04 5.117000E+03 3.366000E+03 5.180000E+02 1.023000E+03
9.400000E-03 1827974 5.169000E+04 5.165000E+03 3.411000E+03 5.180000E+02 1.025000E+03
9.500000E-03 1847409 5.229000E+04 5.202000E+03 3.465000E+03 5.250000E+02 1.008000E+03
9.600000E-03 1866839 5.286000E+04 5.239000E+03 3.519000E+03 5.260000E+02 1.008000E+03
9.700000E-03 1886269 5.341400E+04 5.301000E+03 3.563000E+03 5.260000E+02 1.006000E+03
9.800000E-03 1905913 5.404000E+04 5.384000E+03 3.596000E+03 5.290000E+02 1.023000E+03
9.900000E-03 1925545 5.459600E+04 5.454000E+03 3.645000E+03 5.310000E+02 1.039000E+03
1.000000E-02 1944696 5.513300E+04 5.497000E+03 3.698000E+03 5.340000E+02 1.033000E+03
