 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18948 5.200000E+01 0.000000E+00 0.000000E+00 0.000000E+00 8.000000E+01
2.000000E-04 37998 2.640000E+02 0.000000E+00 6.000000E+00 8.000000E+00 1.830000E+02
3.000000E-04 57155 6.010000E+02 0.000000E+00 2.000000E+01 8.000000E+00 2.520000E+02
4.000000E-04 76366 1.029000E+03 1.600000E+01 3.600000E+01 1.800000E+01 3.020000E+02
5.000000E-04 95726 1.561000E+03 6.700000E+01 5.000000E+01 1.800000E+01 3.310000E+02
6.000000E-04 115314 2.118000E+03 1.070000E+02 7.700000E+01 2.200000E+01 3.450000E+02
7.000000E-04 134959 2.713000E+03 1.760000E+02 9.700000E+01 3.700000E+01 3.590000E+02
8.000000E-04 154610 3.313000E+03 2.110000E+02 1.170000E+02 3.700000E+01 3.790000E+02
9.000000E-04 173881 3.880000E+03 2.920000E+02 1.330000E+02 3.700000E+01 3.970000E+02
1.000000E-03 193562 4.445000E+03 3.510000E+02 1.590000E+02 3.700000E+01 4.200000E+02
1.100000E-03 213105 5.004000E+03 4.120000E+02 1.760000E+02 3.700000E+01 4.380000E+02
1.200000E-03 232310 5.539000E+03 4.640000E+02 1.880000E+02 3.700000E+01 4.670000E+02
1.300000E-03 251878 6.066000E+03 5.250000E+02 2.220000E+02 3.900000E+01 4.830000E+02
1.400000E-03 271453 6.597000E+03 5.970000E+02 2.350000E+02 4.700000E+01 5.050000E+02
1.500000E-03 290707 7.191000E+03 6.610000E+02 2.580000E+02 5.900000E+01 5.290000E+02
1.600000E-03 310129 7.730000E+03 7.230000E+02 2.790000E+02 6.200000E+01 5.400000E+02
1.700000E-03 329983 8.285000E+03 7.920000E+02 3.050000E+02 7.300000E+01 5.500000E+02
1.800000E-03 349665 8.858000E+03 8.390000E+02 3.390000E+02 8.600000E+01 5.680000E+02
1.900000E-03 369069 9.388000E+03 8.900000E+02 3.730000E+02 9.900000E+01 5.820000E+02
2.000000E-03 388678 9.963000E+03 9.510000E+02 4.060000E+02 1.020000E+02 5.910000E+02
2.100000E-03 408256 1.055300E+04 1.018000E+03 4.400000E+02 1.040000E+02 5.980000E+02
2.200000E-03 427587 1.117400E+04 1.063000E+03 4.620000E+02 1.130000E+02 6.120000E+02
2.300000E-03 447030 1.171400E+04 1.153000E+03 4.930000E+02 1.230000E+02 6.280000E+02
2.400000E-03 466367 1.224300E+04 1.228000E+03 5.260000E+02 1.320000E+02 6.400000E+02
2.500000E-03 485944 1.281800E+04 1.305000E+03 5.650000E+02 1.390000E+02 6.600000E+02
2.600000E-03 505273 1.340300E+04 1.421000E+03 5.890000E+02 1.390000E+02 6.770000E+02
2.700000E-03 524905 1.393100E+04 1.479000E+03 6.190000E+02 1.500000E+02 7.000000E+02
2.800000E-03 544321 1.446500E+04 1.514000E+03 6.620000E+02 1.580000E+02 7.150000E+02
2.900000E-03 563847 1.501600E+04 1.596000E+03 6.960000E+02 1.670000E+02 7.270000E+02
3.000000E-03 583400 1.559500E+04 1.676000E+03 7.210000E+02 1.710000E+02 7.530000E+02
3.100000E-03 602974 1.622000E+04 1.730000E+03 7.470000E+02 1.750000E+02 7.670000E+02
3.200000E-03 622590 1.680700E+04 1.772000E+03 7.830000E+02 1.870000E+02 7.780000E+02
3.300000E-03 642166 1.743400E+04 1.840000E+03 8.070000E+02 1.880000E+02 8.040000E+02
3.400000E-03 661683 1.800800E+04 1.913000E+03 8.350000E+02 1.880000E+02 8.190000E+02
3.500000E-03 681095 1.857900E+04 1.995000E+03 8.740000E+02 2.060000E+02 8.390000E+02
3.600000E-03 700378 1.914900E+04 2.034000E+03 9.180000E+02 2.120000E+02 8.450000E+02
3.700000E-03 719580 1.967800E+04 2.077000E+03 9.580000E+02 2.180000E+02 8.410000E+02
3.800000E-03 738768 2.021500E+04 2.100000E+03 1.001000E+03 2.180000E+02 8.400000E+02
3.900000E-03 758276 2.085300E+04 2.151000E+03 1.031000E+03 2.210000E+02 8.470000E+02
4.000000E-03 777580 2.149300E+04 2.184000E+03 1.094000E+03 2.210000E+02 8.390000E+02
4.100000E-03 797146 2.207300E+04 2.266000E+03 1.123000E+03 2.250000E+02 8.440000E+02
4.200000E-03 816569 2.267600E+04 2.313000E+03 1.180000E+03 2.330000E+02 8.450000E+02
4.300000E-03 835785 2.327100E+04 2.356000E+03 1.239000E+03 2.350000E+02 8.330000E+02
