 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20292 3.520000E+02 0.000000E+00 2.000000E+00 0.000000E+00 8.700000E+01
2.000000E-04 41130 1.638000E+03 1.900000E+01 1.800000E+01 1.200000E+01 1.630000E+02
3.000000E-04 62899 3.610000E+03 7.500000E+01 2.600000E+01 1.800000E+01 2.610000E+02
4.000000E-04 85407 6.258000E+03 1.920000E+02 4.400000E+01 3.600000E+01 3.160000E+02
5.000000E-04 107952 9.001000E+03 3.730000E+02 6.400000E+01 5.200000E+01 3.830000E+02
6.000000E-04 130570 1.179400E+04 5.390000E+02 8.400000E+01 6.500000E+01 4.430000E+02
7.000000E-04 153199 1.455000E+04 6.760000E+02 1.100000E+02 9.700000E+01 5.110000E+02
8.000000E-04 176063 1.752000E+04 7.950000E+02 1.290000E+02 1.080000E+02 5.610000E+02
9.000000E-04 198476 2.041800E+04 9.410000E+02 1.520000E+02 1.280000E+02 6.150000E+02
1.000000E-03 221205 2.315500E+04 1.106000E+03 1.840000E+02 1.350000E+02 6.610000E+02
1.100000E-03 243822 2.592500E+04 1.259000E+03 2.360000E+02 1.450000E+02 6.970000E+02
1.200000E-03 266409 2.871800E+04 1.357000E+03 2.760000E+02 1.530000E+02 7.570000E+02
1.300000E-03 289143 3.156900E+04 1.500000E+03 3.080000E+02 1.720000E+02 8.080000E+02
1.400000E-03 311999 3.446900E+04 1.662000E+03 3.370000E+02 1.840000E+02 8.590000E+02
1.500000E-03 334700 3.728800E+04 1.773000E+03 3.820000E+02 1.930000E+02 9.020000E+02
1.600000E-03 357288 4.005700E+04 1.896000E+03 4.240000E+02 1.990000E+02 9.420000E+02
1.700000E-03 380141 4.286400E+04 2.049000E+03 4.660000E+02 2.020000E+02 9.960000E+02
1.800000E-03 403029 4.561400E+04 2.233000E+03 5.170000E+02 2.260000E+02 1.029000E+03
1.900000E-03 425719 4.834700E+04 2.354000E+03 5.570000E+02 2.440000E+02 1.081000E+03
2.000000E-03 448409 5.112500E+04 2.490000E+03 6.250000E+02 2.710000E+02 1.091000E+03
2.100000E-03 470961 5.390900E+04 2.631000E+03 6.870000E+02 3.030000E+02 1.134000E+03
2.200000E-03 493680 5.677800E+04 2.831000E+03 7.540000E+02 3.080000E+02 1.164000E+03
2.300000E-03 516257 5.961400E+04 2.956000E+03 8.160000E+02 3.140000E+02 1.205000E+03
2.400000E-03 538982 6.247000E+04 3.027000E+03 8.850000E+02 3.380000E+02 1.239000E+03
2.500000E-03 561592 6.530700E+04 3.179000E+03 9.550000E+02 3.550000E+02 1.275000E+03
2.600000E-03 584130 6.808700E+04 3.342000E+03 1.002000E+03 3.560000E+02 1.309000E+03
2.700000E-03 606760 7.094600E+04 3.478000E+03 1.072000E+03 3.970000E+02 1.338000E+03
2.800000E-03 629213 7.374900E+04 3.620000E+03 1.131000E+03 3.970000E+02 1.370000E+03
2.900000E-03 651900 7.645900E+04 3.754000E+03 1.202000E+03 4.210000E+02 1.399000E+03
3.000000E-03 674524 7.920200E+04 3.906000E+03 1.260000E+03 4.440000E+02 1.433000E+03
3.100000E-03 697203 8.215000E+04 4.010000E+03 1.322000E+03 4.510000E+02 1.464000E+03
3.200000E-03 719817 8.496500E+04 4.130000E+03 1.394000E+03 4.530000E+02 1.488000E+03
3.300000E-03 742243 8.774800E+04 4.305000E+03 1.476000E+03 4.600000E+02 1.521000E+03
3.400000E-03 764759 9.064800E+04 4.398000E+03 1.529000E+03 4.600000E+02 1.549000E+03
3.500000E-03 787370 9.334600E+04 4.503000E+03 1.591000E+03 4.790000E+02 1.573000E+03
3.600000E-03 810149 9.628100E+04 4.653000E+03 1.663000E+03 4.900000E+02 1.604000E+03
3.700000E-03 832927 9.909700E+04 4.809000E+03 1.735000E+03 5.090000E+02 1.649000E+03
3.800000E-03 855605 1.019020E+05 4.946000E+03 1.829000E+03 5.290000E+02 1.663000E+03
3.900000E-03 878350 1.047360E+05 5.113000E+03 1.908000E+03 5.420000E+02 1.681000E+03
4.000000E-03 901436 1.075490E+05 5.267000E+03 1.976000E+03 5.560000E+02 1.727000E+03
4.100000E-03 923934 1.103360E+05 5.395000E+03 2.048000E+03 5.570000E+02 1.755000E+03
4.200000E-03 946509 1.131440E+05 5.528000E+03 2.124000E+03 5.800000E+02 1.786000E+03
4.300000E-03 969286 1.159670E+05 5.697000E+03 2.223000E+03 5.850000E+02 1.802000E+03
4.400000E-03 991784 1.188620E+05 5.819000E+03 2.301000E+03 6.170000E+02 1.817000E+03
4.500000E-03 1014534 1.216860E+05 5.957000E+03 2.395000E+03 6.240000E+02 1.840000E+03
4.600000E-03 1036958 1.244980E+05 6.121000E+03 2.481000E+03 6.340000E+02 1.858000E+03
4.700000E-03 1059661 1.272340E+05 6.286000E+03 2.551000E+03 6.730000E+02 1.901000E+03
4.800000E-03 1082557 1.299950E+05 6.420000E+03 2.653000E+03 6.760000E+02 1.921000E+03
4.900000E-03 1105057 1.328080E+05 6.583000E+03 2.743000E+03 6.950000E+02 1.943000E+03
5.000000E-03 1127577 1.355770E+05 6.711000E+03 2.826000E+03 7.030000E+02 1.966000E+03
5.100000E-03 1150477 1.383410E+05 6.893000E+03 2.933000E+03 7.170000E+02 1.960000E+03
5.200000E-03 1173389 1.411730E+05 7.011000E+03 3.033000E+03 7.230000E+02 1.994000E+03
5.300000E-03 1196163 1.439630E+05 7.141000E+03 3.132000E+03 7.250000E+02 2.013000E+03
5.400000E-03 1218925 1.466870E+05 7.262000E+03 3.202000E+03 7.350000E+02 2.040000E+03
5.500000E-03 1241656 1.495880E+05 7.452000E+03 3.284000E+03 7.570000E+02 2.075000E+03
5.600000E-03 1264205 1.524050E+05 7.557000E+03 3.400000E+03 7.680000E+02 2.064000E+03
5.700000E-03 1286749 1.551480E+05 7.679000E+03 3.501000E+03 7.770000E+02 2.085000E+03
5.800000E-03 1309178 1.578940E+05 7.808000E+03 3.586000E+03 8.020000E+02 2.100000E+03
5.900000E-03 1331887 1.607630E+05 7.976000E+03 3.685000E+03 8.050000E+02 2.125000E+03
6.000000E-03 1354777 1.635900E+05 8.128000E+03 3.786000E+03 8.070000E+02 2.147000E+03
6.100000E-03 1377582 1.663840E+05 8.248000E+03 3.883000E+03 8.310000E+02 2.152000E+03
6.200000E-03 1400247 1.692030E+05 8.400000E+03 3.984000E+03 8.460000E+02 2.165000E+03
6.300000E-03 1422837 1.720410E+05 8.506000E+03 4.075000E+03 8.750000E+02 2.189000E+03
6.400000E-03 1445628 1.748900E+05 8.677000E+03 4.196000E+03 8.800000E+02 2.196000E+03
6.500000E-03 1468476 1.776140E+05 8.839000E+03 4.302000E+03 9.000000E+02 2.216000E+03
6.600000E-03 1491374 1.805350E+05 9.027000E+03 4.397000E+03 9.020000E+02 2.227000E+03
