 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20625 4.340000E+02 0.000000E+00 2.000000E+00 0.000000E+00 8.000000E+01
2.000000E-04 41690 1.875000E+03 2.000000E+01 2.000000E+00 1.800000E+01 1.650000E+02
3.000000E-04 63881 4.032000E+03 1.000000E+02 8.000000E+00 1.800000E+01 2.600000E+02
4.000000E-04 86204 6.593000E+03 1.890000E+02 2.400000E+01 2.500000E+01 3.250000E+02
5.000000E-04 108689 9.316000E+03 3.350000E+02 4.600000E+01 2.500000E+01 3.860000E+02
6.000000E-04 131105 1.208800E+04 5.200000E+02 7.000000E+01 3.200000E+01 4.410000E+02
7.000000E-04 153677 1.484400E+04 5.980000E+02 9.400000E+01 3.700000E+01 5.060000E+02
8.000000E-04 176362 1.761700E+04 8.080000E+02 1.270000E+02 4.000000E+01 5.620000E+02
9.000000E-04 199198 2.054700E+04 8.830000E+02 1.530000E+02 4.500000E+01 6.050000E+02
1.000000E-03 221870 2.346000E+04 1.011000E+03 1.830000E+02 5.500000E+01 6.720000E+02
1.100000E-03 244611 2.637700E+04 1.141000E+03 2.170000E+02 5.500000E+01 7.210000E+02
1.200000E-03 267398 2.927800E+04 1.291000E+03 2.610000E+02 6.500000E+01 7.670000E+02
1.300000E-03 290146 3.213100E+04 1.426000E+03 2.950000E+02 7.900000E+01 8.070000E+02
1.400000E-03 312936 3.492300E+04 1.570000E+03 3.480000E+02 1.090000E+02 8.490000E+02
1.500000E-03 335712 3.766300E+04 1.701000E+03 4.000000E+02 1.270000E+02 8.840000E+02
1.600000E-03 358435 4.039100E+04 1.875000E+03 4.440000E+02 1.560000E+02 9.120000E+02
1.700000E-03 380950 4.316600E+04 1.979000E+03 4.980000E+02 1.570000E+02 9.420000E+02
1.800000E-03 403629 4.604600E+04 2.173000E+03 5.490000E+02 1.640000E+02 1.003000E+03
1.900000E-03 426254 4.883300E+04 2.276000E+03 5.840000E+02 1.680000E+02 1.070000E+03
2.000000E-03 448841 5.164500E+04 2.438000E+03 6.230000E+02 1.820000E+02 1.111000E+03
2.100000E-03 471385 5.441400E+04 2.545000E+03 6.750000E+02 1.990000E+02 1.156000E+03
2.200000E-03 494083 5.717100E+04 2.731000E+03 7.330000E+02 2.070000E+02 1.192000E+03
2.300000E-03 516726 5.992700E+04 2.828000E+03 7.960000E+02 2.140000E+02 1.228000E+03
2.400000E-03 539399 6.272200E+04 3.021000E+03 8.690000E+02 2.390000E+02 1.265000E+03
2.500000E-03 561844 6.545900E+04 3.146000E+03 9.420000E+02 2.630000E+02 1.290000E+03
2.600000E-03 584494 6.819600E+04 3.325000E+03 1.003000E+03 2.870000E+02 1.333000E+03
2.700000E-03 607079 7.093700E+04 3.462000E+03 1.055000E+03 2.990000E+02 1.384000E+03
2.800000E-03 629789 7.365200E+04 3.690000E+03 1.113000E+03 3.120000E+02 1.431000E+03
2.900000E-03 652818 7.649000E+04 3.816000E+03 1.200000E+03 3.430000E+02 1.450000E+03
3.000000E-03 675562 7.921500E+04 3.893000E+03 1.279000E+03 3.430000E+02 1.472000E+03
3.100000E-03 698472 8.207600E+04 4.028000E+03 1.337000E+03 3.540000E+02 1.504000E+03
3.200000E-03 721345 8.494900E+04 4.177000E+03 1.420000E+03 3.640000E+02 1.541000E+03
3.300000E-03 743918 8.783300E+04 4.315000E+03 1.490000E+03 3.740000E+02 1.574000E+03
3.400000E-03 766275 9.057300E+04 4.419000E+03 1.575000E+03 3.990000E+02 1.583000E+03
3.500000E-03 789005 9.342300E+04 4.573000E+03 1.637000E+03 4.150000E+02 1.621000E+03
3.600000E-03 811691 9.629400E+04 4.778000E+03 1.711000E+03 4.170000E+02 1.666000E+03
3.700000E-03 834463 9.911000E+04 4.905000E+03 1.806000E+03 4.280000E+02 1.683000E+03
3.800000E-03 857365 1.019580E+05 5.035000E+03 1.876000E+03 4.330000E+02 1.723000E+03
3.900000E-03 880040 1.047530E+05 5.183000E+03 1.944000E+03 4.410000E+02 1.750000E+03
4.000000E-03 902473 1.074520E+05 5.306000E+03 2.028000E+03 4.520000E+02 1.771000E+03
4.100000E-03 925291 1.102420E+05 5.503000E+03 2.126000E+03 4.870000E+02 1.793000E+03
4.200000E-03 947712 1.129700E+05 5.664000E+03 2.210000E+03 5.080000E+02 1.816000E+03
4.300000E-03 970318 1.158690E+05 5.814000E+03 2.307000E+03 5.220000E+02 1.846000E+03
4.400000E-03 992831 1.187130E+05 5.929000E+03 2.383000E+03 5.280000E+02 1.877000E+03
4.500000E-03 1015209 1.215460E+05 6.075000E+03 2.467000E+03 5.400000E+02 1.911000E+03
4.600000E-03 1037787 1.243970E+05 6.252000E+03 2.546000E+03 5.460000E+02 1.934000E+03
4.700000E-03 1060351 1.272120E+05 6.433000E+03 2.628000E+03 5.700000E+02 1.971000E+03
4.800000E-03 1083245 1.300490E+05 6.557000E+03 2.724000E+03 5.760000E+02 1.991000E+03
4.900000E-03 1105844 1.328950E+05 6.719000E+03 2.810000E+03 5.960000E+02 2.015000E+03
5.000000E-03 1128412 1.356470E+05 6.836000E+03 2.903000E+03 6.130000E+02 2.023000E+03
5.100000E-03 1151136 1.385400E+05 6.977000E+03 2.994000E+03 6.350000E+02 2.043000E+03
5.200000E-03 1174168 1.412830E+05 7.082000E+03 3.092000E+03 6.410000E+02 2.046000E+03
5.300000E-03 1196984 1.441830E+05 7.254000E+03 3.200000E+03 6.720000E+02 2.051000E+03
5.400000E-03 1219598 1.470120E+05 7.421000E+03 3.309000E+03 6.810000E+02 2.056000E+03
5.500000E-03 1241919 1.497630E+05 7.527000E+03 3.418000E+03 6.920000E+02 2.054000E+03
5.600000E-03 1264640 1.525840E+05 7.666000E+03 3.510000E+03 6.980000E+02 2.076000E+03
5.700000E-03 1287141 1.553610E+05 7.799000E+03 3.598000E+03 7.430000E+02 2.104000E+03
5.800000E-03 1309759 1.581420E+05 7.953000E+03 3.710000E+03 7.590000E+02 2.106000E+03
5.900000E-03 1332538 1.608990E+05 8.166000E+03 3.818000E+03 7.800000E+02 2.123000E+03
6.000000E-03 1355449 1.637440E+05 8.313000E+03 3.927000E+03 8.090000E+02 2.129000E+03
6.100000E-03 1378098 1.666130E+05 8.427000E+03 4.048000E+03 8.540000E+02 2.143000E+03
6.200000E-03 1400684 1.694480E+05 8.604000E+03 4.148000E+03 8.700000E+02 2.156000E+03
6.300000E-03 1423507 1.721960E+05 8.716000E+03 4.267000E+03 8.760000E+02 2.161000E+03
6.400000E-03 1445961 1.749850E+05 8.830000E+03 4.390000E+03 8.870000E+02 2.171000E+03
6.500000E-03 1468627 1.778560E+05 9.003000E+03 4.477000E+03 9.010000E+02 2.183000E+03
6.600000E-03 1491411 1.806400E+05 9.145000E+03 4.565000E+03 9.170000E+02 2.218000E+03
6.700000E-03 1513907 1.833700E+05 9.306000E+03 4.667000E+03 9.300000E+02 2.231000E+03
6.800000E-03 1536872 1.862070E+05 9.448000E+03 4.779000E+03 9.450000E+02 2.241000E+03
6.900000E-03 1559369 1.889980E+05 9.586000E+03 4.900000E+03 9.790000E+02 2.237000E+03
7.000000E-03 1582153 1.918370E+05 9.724000E+03 5.010000E+03 1.004000E+03 2.249000E+03
7.100000E-03 1604593 1.945040E+05 9.883000E+03 5.113000E+03 1.004000E+03 2.244000E+03
7.200000E-03 1627519 1.974030E+05 9.987000E+03 5.220000E+03 1.027000E+03 2.258000E+03
7.300000E-03 1650466 2.002400E+05 1.017100E+04 5.317000E+03 1.040000E+03 2.265000E+03
7.400000E-03 1673436 2.030220E+05 1.031700E+04 5.422000E+03 1.070000E+03 2.275000E+03
7.500000E-03 1696148 2.058390E+05 1.045200E+04 5.537000E+03 1.070000E+03 2.287000E+03
