 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20566 3.410000E+02 0.000000E+00 2.000000E+00 0.000000E+00 8.000000E+01
2.000000E-04 41553 1.658000E+03 9.000000E+00 1.200000E+01 1.000000E+01 1.640000E+02
3.000000E-04 63160 3.725000E+03 4.300000E+01 2.400000E+01 1.800000E+01 2.280000E+02
4.000000E-04 85456 6.218000E+03 1.380000E+02 4.000000E+01 2.300000E+01 2.930000E+02
5.000000E-04 108060 8.911000E+03 2.670000E+02 4.600000E+01 3.500000E+01 3.480000E+02
6.000000E-04 130791 1.176300E+04 4.030000E+02 6.600000E+01 4.600000E+01 3.950000E+02
7.000000E-04 153677 1.458500E+04 5.440000E+02 8.800000E+01 4.600000E+01 4.550000E+02
8.000000E-04 176093 1.739500E+04 6.610000E+02 1.120000E+02 5.200000E+01 5.170000E+02
9.000000E-04 198635 2.016800E+04 8.340000E+02 1.420000E+02 7.200000E+01 5.790000E+02
1.000000E-03 221582 2.302700E+04 9.990000E+02 1.780000E+02 9.000000E+01 6.290000E+02
1.100000E-03 244376 2.582400E+04 1.198000E+03 2.090000E+02 1.120000E+02 6.970000E+02
1.200000E-03 267132 2.872700E+04 1.302000E+03 2.330000E+02 1.200000E+02 7.440000E+02
1.300000E-03 289691 3.158300E+04 1.400000E+03 2.560000E+02 1.450000E+02 7.920000E+02
1.400000E-03 312373 3.442800E+04 1.570000E+03 3.130000E+02 1.540000E+02 8.330000E+02
1.500000E-03 334863 3.720100E+04 1.777000E+03 3.440000E+02 1.660000E+02 8.910000E+02
1.600000E-03 357444 3.997500E+04 1.857000E+03 3.860000E+02 1.800000E+02 9.460000E+02
