 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19010 2.900000E+01 0.000000E+00 0.000000E+00 0.000000E+00 8.200000E+01
2.000000E-04 38016 2.140000E+02 0.000000E+00 4.000000E+00 1.600000E+01 1.750000E+02
3.000000E-04 57049 5.610000E+02 0.000000E+00 1.400000E+01 2.800000E+01 2.410000E+02
4.000000E-04 76113 1.034000E+03 4.100000E+01 2.000000E+01 5.000000E+01 2.840000E+02
5.000000E-04 95532 1.574000E+03 1.290000E+02 3.600000E+01 5.600000E+01 3.300000E+02
6.000000E-04 114835 2.151000E+03 1.950000E+02 5.400000E+01 5.600000E+01 3.560000E+02
7.000000E-04 134229 2.725000E+03 2.370000E+02 7.000000E+01 6.000000E+01 3.780000E+02
8.000000E-04 153639 3.278000E+03 2.780000E+02 9.200000E+01 6.000000E+01 3.950000E+02
9.000000E-04 173147 3.835000E+03 3.390000E+02 1.170000E+02 6.000000E+01 4.150000E+02
1.000000E-03 192561 4.427000E+03 3.800000E+02 1.450000E+02 6.700000E+01 4.360000E+02
1.100000E-03 211823 5.009000E+03 4.610000E+02 1.630000E+02 7.400000E+01 4.530000E+02
1.200000E-03 231518 5.565000E+03 4.920000E+02 1.910000E+02 8.600000E+01 4.710000E+02
1.300000E-03 250883 6.150000E+03 5.330000E+02 2.120000E+02 1.060000E+02 4.790000E+02
1.400000E-03 270626 6.715000E+03 6.050000E+02 2.320000E+02 1.060000E+02 4.820000E+02
1.500000E-03 290041 7.316000E+03 6.560000E+02 2.510000E+02 1.070000E+02 5.000000E+02
1.600000E-03 309873 7.928000E+03 7.430000E+02 2.850000E+02 1.130000E+02 5.170000E+02
1.700000E-03 329362 8.504000E+03 7.980000E+02 3.130000E+02 1.130000E+02 5.400000E+02
1.800000E-03 348888 9.119000E+03 8.580000E+02 3.390000E+02 1.170000E+02 5.510000E+02
1.900000E-03 368533 9.721000E+03 9.060000E+02 3.650000E+02 1.270000E+02 5.750000E+02
2.000000E-03 387910 1.033200E+04 9.750000E+02 3.850000E+02 1.350000E+02 5.890000E+02
2.100000E-03 407421 1.094900E+04 1.012000E+03 4.080000E+02 1.350000E+02 6.040000E+02
2.200000E-03 427029 1.160100E+04 1.071000E+03 4.370000E+02 1.350000E+02 6.130000E+02
2.300000E-03 446670 1.226000E+04 1.125000E+03 4.680000E+02 1.350000E+02 6.240000E+02
2.400000E-03 466170 1.290500E+04 1.209000E+03 5.050000E+02 1.350000E+02 6.400000E+02
2.500000E-03 485496 1.353400E+04 1.273000E+03 5.400000E+02 1.400000E+02 6.550000E+02
2.600000E-03 504970 1.413200E+04 1.342000E+03 5.720000E+02 1.400000E+02 6.760000E+02
2.700000E-03 524449 1.475700E+04 1.412000E+03 6.190000E+02 1.420000E+02 6.910000E+02
2.800000E-03 543834 1.535800E+04 1.477000E+03 6.550000E+02 1.550000E+02 6.980000E+02
2.900000E-03 563276 1.588900E+04 1.546000E+03 6.700000E+02 1.550000E+02 7.220000E+02
3.000000E-03 582577 1.643100E+04 1.581000E+03 7.050000E+02 1.550000E+02 7.340000E+02
3.100000E-03 602313 1.698800E+04 1.629000E+03 7.240000E+02 1.590000E+02 7.530000E+02
3.200000E-03 621640 1.756000E+04 1.673000E+03 7.730000E+02 1.650000E+02 7.420000E+02
3.300000E-03 640862 1.814000E+04 1.708000E+03 7.980000E+02 1.650000E+02 7.490000E+02
3.400000E-03 660691 1.876800E+04 1.762000E+03 8.340000E+02 1.750000E+02 7.480000E+02
3.500000E-03 680162 1.938600E+04 1.805000E+03 8.670000E+02 1.750000E+02 7.580000E+02
3.600000E-03 699811 2.002500E+04 1.853000E+03 9.100000E+02 1.800000E+02 7.620000E+02
3.700000E-03 719339 2.061800E+04 1.909000E+03 9.510000E+02 1.800000E+02 7.610000E+02
3.800000E-03 738721 2.117600E+04 1.988000E+03 9.920000E+02 1.850000E+02 7.700000E+02
3.900000E-03 758408 2.169100E+04 2.062000E+03 1.037000E+03 1.910000E+02 7.770000E+02
4.000000E-03 777762 2.230700E+04 2.108000E+03 1.068000E+03 2.020000E+02 8.030000E+02
4.100000E-03 797003 2.291600E+04 2.142000E+03 1.109000E+03 2.220000E+02 8.030000E+02
4.200000E-03 816334 2.347700E+04 2.166000E+03 1.137000E+03 2.260000E+02 8.000000E+02
4.300000E-03 835756 2.403400E+04 2.245000E+03 1.174000E+03 2.280000E+02 8.010000E+02
4.400000E-03 854921 2.454800E+04 2.275000E+03 1.205000E+03 2.380000E+02 8.170000E+02
4.500000E-03 874634 2.511800E+04 2.323000E+03 1.252000E+03 2.450000E+02 8.150000E+02
4.600000E-03 894180 2.571800E+04 2.381000E+03 1.276000E+03 2.450000E+02 8.250000E+02
4.700000E-03 913703 2.633300E+04 2.431000E+03 1.311000E+03 2.510000E+02 8.300000E+02
4.800000E-03 933215 2.687600E+04 2.502000E+03 1.342000E+03 2.510000E+02 8.320000E+02
4.900000E-03 952642 2.743400E+04 2.550000E+03 1.373000E+03 2.590000E+02 8.400000E+02
5.000000E-03 972070 2.797200E+04 2.597000E+03 1.417000E+03 2.730000E+02 8.510000E+02
5.100000E-03 991464 2.847800E+04 2.666000E+03 1.451000E+03 2.730000E+02 8.570000E+02
5.200000E-03 1010895 2.905300E+04 2.718000E+03 1.503000E+03 2.730000E+02 8.580000E+02
5.300000E-03 1030673 2.970500E+04 2.754000E+03 1.564000E+03 2.780000E+02 8.460000E+02
5.400000E-03 1050254 3.026700E+04 2.763000E+03 1.607000E+03 2.780000E+02 8.510000E+02
5.500000E-03 1069512 3.086200E+04 2.844000E+03 1.644000E+03 2.860000E+02 8.530000E+02
5.600000E-03 1088990 3.146600E+04 2.890000E+03 1.665000E+03 2.920000E+02 8.630000E+02
5.700000E-03 1108829 3.203100E+04 2.946000E+03 1.713000E+03 2.920000E+02 8.650000E+02
5.800000E-03 1128543 3.259500E+04 2.989000E+03 1.763000E+03 2.920000E+02 8.710000E+02
5.900000E-03 1148343 3.319800E+04 3.043000E+03 1.801000E+03 2.920000E+02 8.870000E+02
6.000000E-03 1167979 3.380000E+04 3.078000E+03 1.842000E+03 3.020000E+02 8.820000E+02
6.100000E-03 1187410 3.435400E+04 3.156000E+03 1.877000E+03 3.020000E+02 8.850000E+02
6.200000E-03 1206689 3.491500E+04 3.218000E+03 1.920000E+03 3.080000E+02 8.880000E+02
6.300000E-03 1226512 3.549200E+04 3.289000E+03 1.984000E+03 3.080000E+02 8.820000E+02
6.400000E-03 1245859 3.605200E+04 3.361000E+03 2.033000E+03 3.140000E+02 8.840000E+02
6.500000E-03 1265376 3.657400E+04 3.430000E+03 2.072000E+03 3.240000E+02 9.050000E+02
6.600000E-03 1284806 3.711300E+04 3.472000E+03 2.104000E+03 3.240000E+02 9.200000E+02
6.700000E-03 1304294 3.768100E+04 3.528000E+03 2.138000E+03 3.370000E+02 9.230000E+02
6.800000E-03 1323711 3.824700E+04 3.602000E+03 2.170000E+03 3.380000E+02 9.370000E+02
6.900000E-03 1343037 3.880300E+04 3.635000E+03 2.202000E+03 3.630000E+02 9.420000E+02
7.000000E-03 1362690 3.937200E+04 3.693000E+03 2.249000E+03 3.640000E+02 9.390000E+02
7.100000E-03 1382159 4.000700E+04 3.761000E+03 2.296000E+03 3.750000E+02 9.420000E+02
7.200000E-03 1401547 4.061300E+04 3.813000E+03 2.331000E+03 3.840000E+02 9.460000E+02
7.300000E-03 1421223 4.119500E+04 3.860000E+03 2.379000E+03 4.050000E+02 9.410000E+02
