 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20595 4.110000E+02 0.000000E+00 2.000000E+00 0.000000E+00 8.000000E+01
2.000000E-04 41792 1.746000E+03 5.000000E+00 6.000000E+00 1.000000E+01 1.630000E+02
3.000000E-04 63752 3.942000E+03 6.500000E+01 1.800000E+01 2.800000E+01 2.340000E+02
4.000000E-04 85993 6.438000E+03 1.860000E+02 3.000000E+01 4.200000E+01 3.050000E+02
5.000000E-04 108566 9.149000E+03 2.960000E+02 4.000000E+01 6.300000E+01 3.730000E+02
6.000000E-04 131163 1.198300E+04 4.510000E+02 5.500000E+01 8.500000E+01 4.270000E+02
7.000000E-04 153688 1.475000E+04 6.160000E+02 8.300000E+01 9.600000E+01 4.680000E+02
8.000000E-04 176359 1.757100E+04 7.510000E+02 1.120000E+02 1.060000E+02 5.270000E+02
9.000000E-04 199070 2.041500E+04 8.880000E+02 1.310000E+02 1.150000E+02 5.880000E+02
1.000000E-03 221774 2.331800E+04 1.006000E+03 1.620000E+02 1.340000E+02 6.410000E+02
1.100000E-03 244536 2.611400E+04 1.219000E+03 1.820000E+02 1.480000E+02 6.970000E+02
1.200000E-03 267195 2.886300E+04 1.395000E+03 2.270000E+02 1.730000E+02 7.380000E+02
1.300000E-03 289717 3.157400E+04 1.500000E+03 2.630000E+02 1.860000E+02 7.900000E+02
1.400000E-03 312311 3.431100E+04 1.619000E+03 3.050000E+02 1.870000E+02 8.430000E+02
1.500000E-03 334626 3.711300E+04 1.783000E+03 3.490000E+02 1.910000E+02 8.880000E+02
1.600000E-03 357175 3.984700E+04 1.935000E+03 3.850000E+02 1.990000E+02 9.460000E+02
1.700000E-03 379809 4.268700E+04 2.081000E+03 4.380000E+02 2.210000E+02 9.930000E+02
1.800000E-03 402477 4.555700E+04 2.219000E+03 4.930000E+02 2.260000E+02 1.041000E+03
1.900000E-03 425128 4.839800E+04 2.372000E+03 5.490000E+02 2.530000E+02 1.093000E+03
2.000000E-03 447544 5.107600E+04 2.547000E+03 6.040000E+02 2.660000E+02 1.127000E+03
2.100000E-03 470238 5.390600E+04 2.723000E+03 6.550000E+02 2.830000E+02 1.173000E+03
2.200000E-03 492985 5.659300E+04 2.856000E+03 7.040000E+02 2.910000E+02 1.221000E+03
2.300000E-03 515785 5.947600E+04 2.972000E+03 7.600000E+02 2.970000E+02 1.255000E+03
2.400000E-03 538338 6.226300E+04 3.081000E+03 8.180000E+02 3.090000E+02 1.287000E+03
2.500000E-03 560991 6.515200E+04 3.190000E+03 8.830000E+02 3.130000E+02 1.301000E+03
2.600000E-03 583736 6.790600E+04 3.354000E+03 9.360000E+02 3.320000E+02 1.341000E+03
2.700000E-03 606239 7.063300E+04 3.487000E+03 1.024000E+03 3.390000E+02 1.369000E+03
2.800000E-03 628748 7.341800E+04 3.633000E+03 1.087000E+03 3.590000E+02 1.391000E+03
2.900000E-03 651293 7.614400E+04 3.750000E+03 1.151000E+03 3.800000E+02 1.434000E+03
3.000000E-03 673855 7.884000E+04 3.886000E+03 1.213000E+03 4.040000E+02 1.470000E+03
3.100000E-03 696579 8.164600E+04 4.065000E+03 1.273000E+03 4.110000E+02 1.500000E+03
3.200000E-03 719375 8.451500E+04 4.204000E+03 1.336000E+03 4.370000E+02 1.526000E+03
3.300000E-03 742127 8.722400E+04 4.415000E+03 1.402000E+03 4.640000E+02 1.573000E+03
3.400000E-03 764937 9.003600E+04 4.568000E+03 1.485000E+03 4.660000E+02 1.624000E+03
3.500000E-03 787605 9.277500E+04 4.711000E+03 1.563000E+03 4.940000E+02 1.650000E+03
3.600000E-03 810389 9.567500E+04 4.864000E+03 1.653000E+03 5.050000E+02 1.667000E+03
3.700000E-03 833034 9.843800E+04 4.979000E+03 1.731000E+03 5.050000E+02 1.692000E+03
3.800000E-03 855765 1.012570E+05 5.111000E+03 1.808000E+03 5.320000E+02 1.725000E+03
3.900000E-03 878607 1.040590E+05 5.275000E+03 1.906000E+03 5.530000E+02 1.746000E+03
4.000000E-03 901361 1.068580E+05 5.413000E+03 1.990000E+03 5.670000E+02 1.781000E+03
4.100000E-03 924231 1.097010E+05 5.589000E+03 2.048000E+03 5.900000E+02 1.823000E+03
4.200000E-03 946815 1.124470E+05 5.705000E+03 2.106000E+03 5.940000E+02 1.860000E+03
4.300000E-03 969495 1.153750E+05 5.865000E+03 2.203000E+03 6.200000E+02 1.877000E+03
4.400000E-03 992276 1.181880E+05 6.039000E+03 2.293000E+03 6.250000E+02 1.890000E+03
4.500000E-03 1014960 1.211010E+05 6.187000E+03 2.395000E+03 6.370000E+02 1.910000E+03
4.600000E-03 1037406 1.239010E+05 6.320000E+03 2.495000E+03 6.570000E+02 1.932000E+03
4.700000E-03 1060157 1.268130E+05 6.454000E+03 2.593000E+03 6.780000E+02 1.946000E+03
4.800000E-03 1083076 1.297610E+05 6.598000E+03 2.679000E+03 6.910000E+02 1.969000E+03
4.900000E-03 1105798 1.325990E+05 6.775000E+03 2.767000E+03 7.050000E+02 1.992000E+03
5.000000E-03 1128555 1.354120E+05 6.893000E+03 2.835000E+03 7.240000E+02 2.025000E+03
5.100000E-03 1150895 1.381490E+05 7.063000E+03 2.937000E+03 7.510000E+02 2.030000E+03
5.200000E-03 1173307 1.409420E+05 7.202000E+03 3.048000E+03 7.610000E+02 2.039000E+03
5.300000E-03 1195715 1.436760E+05 7.306000E+03 3.129000E+03 7.670000E+02 2.066000E+03
5.400000E-03 1218106 1.463970E+05 7.478000E+03 3.198000E+03 7.760000E+02 2.098000E+03
5.500000E-03 1240557 1.490820E+05 7.568000E+03 3.319000E+03 7.920000E+02 2.103000E+03
5.600000E-03 1263192 1.519470E+05 7.743000E+03 3.406000E+03 8.080000E+02 2.129000E+03
5.700000E-03 1285521 1.547670E+05 7.856000E+03 3.512000E+03 8.330000E+02 2.134000E+03
5.800000E-03 1308565 1.575900E+05 7.953000E+03 3.601000E+03 8.630000E+02 2.156000E+03
