 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19173 5.800000E+01 0.000000E+00 0.000000E+00 8.000000E+00 7.100000E+01
2.000000E-04 38170 2.730000E+02 0.000000E+00 8.000000E+00 1.200000E+01 1.610000E+02
3.000000E-04 57379 6.860000E+02 1.500000E+01 1.200000E+01 3.200000E+01 2.440000E+02
4.000000E-04 76360 1.211000E+03 6.700000E+01 2.600000E+01 5.200000E+01 2.960000E+02
5.000000E-04 95986 1.846000E+03 1.340000E+02 3.600000E+01 5.400000E+01 3.280000E+02
6.000000E-04 115571 2.526000E+03 1.790000E+02 6.400000E+01 6.200000E+01 3.470000E+02
7.000000E-04 135181 3.115000E+03 2.270000E+02 8.600000E+01 6.200000E+01 3.650000E+02
8.000000E-04 154878 3.701000E+03 2.690000E+02 1.120000E+02 7.700000E+01 3.940000E+02
9.000000E-04 174441 4.302000E+03 3.550000E+02 1.290000E+02 8.000000E+01 4.170000E+02
1.000000E-03 193793 4.900000E+03 4.320000E+02 1.450000E+02 8.000000E+01 4.320000E+02
1.100000E-03 213281 5.463000E+03 4.610000E+02 1.680000E+02 8.400000E+01 4.480000E+02
1.200000E-03 232865 6.021000E+03 4.960000E+02 1.900000E+02 8.600000E+01 4.620000E+02
1.300000E-03 252562 6.590000E+03 5.480000E+02 2.100000E+02 8.600000E+01 4.730000E+02
1.400000E-03 271718 7.154000E+03 6.000000E+02 2.360000E+02 1.020000E+02 4.860000E+02
1.500000E-03 291119 7.656000E+03 6.440000E+02 2.580000E+02 1.030000E+02 4.990000E+02
1.600000E-03 310623 8.242000E+03 7.000000E+02 2.850000E+02 1.030000E+02 5.080000E+02
1.700000E-03 330168 8.788000E+03 7.360000E+02 3.120000E+02 1.110000E+02 5.180000E+02
1.800000E-03 350055 9.406000E+03 8.130000E+02 3.300000E+02 1.290000E+02 5.360000E+02
1.900000E-03 369702 1.000300E+04 8.510000E+02 3.570000E+02 1.410000E+02 5.430000E+02
2.000000E-03 389025 1.057400E+04 9.020000E+02 3.800000E+02 1.500000E+02 5.560000E+02
2.100000E-03 408664 1.110800E+04 9.660000E+02 4.040000E+02 1.590000E+02 5.640000E+02
2.200000E-03 428054 1.164200E+04 1.020000E+03 4.160000E+02 1.590000E+02 5.850000E+02
2.300000E-03 447583 1.218100E+04 1.098000E+03 4.340000E+02 1.590000E+02 6.140000E+02
2.400000E-03 467253 1.274400E+04 1.140000E+03 4.580000E+02 1.590000E+02 6.280000E+02
2.500000E-03 486728 1.331600E+04 1.219000E+03 4.850000E+02 1.630000E+02 6.340000E+02
2.600000E-03 506400 1.387800E+04 1.301000E+03 5.080000E+02 1.630000E+02 6.540000E+02
2.700000E-03 525897 1.440200E+04 1.333000E+03 5.520000E+02 1.680000E+02 6.610000E+02
2.800000E-03 545450 1.497600E+04 1.392000E+03 5.900000E+02 1.810000E+02 6.750000E+02
2.900000E-03 564758 1.551100E+04 1.461000E+03 6.170000E+02 1.810000E+02 6.880000E+02
3.000000E-03 584267 1.604800E+04 1.515000E+03 6.570000E+02 1.810000E+02 7.040000E+02
3.100000E-03 603610 1.662200E+04 1.559000E+03 6.760000E+02 1.950000E+02 7.110000E+02
3.200000E-03 623198 1.724100E+04 1.588000E+03 7.070000E+02 2.010000E+02 7.210000E+02
3.300000E-03 642741 1.782600E+04 1.661000E+03 7.340000E+02 2.010000E+02 7.280000E+02
3.400000E-03 662151 1.834600E+04 1.707000E+03 7.730000E+02 2.050000E+02 7.310000E+02
3.500000E-03 681425 1.887900E+04 1.738000E+03 8.080000E+02 2.260000E+02 7.440000E+02
3.600000E-03 700755 1.939300E+04 1.827000E+03 8.340000E+02 2.260000E+02 7.490000E+02
3.700000E-03 720364 1.992700E+04 1.866000E+03 8.880000E+02 2.290000E+02 7.490000E+02
3.800000E-03 739728 2.048300E+04 1.933000E+03 9.160000E+02 2.290000E+02 7.670000E+02
3.900000E-03 759138 2.107200E+04 2.021000E+03 9.590000E+02 2.310000E+02 7.780000E+02
4.000000E-03 778513 2.161800E+04 2.063000E+03 9.880000E+02 2.380000E+02 7.940000E+02
4.100000E-03 798031 2.222500E+04 2.117000E+03 1.028000E+03 2.430000E+02 7.960000E+02
4.200000E-03 817472 2.281300E+04 2.149000E+03 1.067000E+03 2.450000E+02 8.020000E+02
4.300000E-03 836900 2.334500E+04 2.199000E+03 1.101000E+03 2.470000E+02 8.090000E+02
4.400000E-03 856314 2.388200E+04 2.249000E+03 1.129000E+03 2.620000E+02 8.240000E+02
4.500000E-03 875604 2.447100E+04 2.305000E+03 1.157000E+03 2.670000E+02 8.210000E+02
4.600000E-03 895164 2.502600E+04 2.345000E+03 1.182000E+03 2.720000E+02 8.330000E+02
4.700000E-03 914762 2.561700E+04 2.408000E+03 1.222000E+03 2.720000E+02 8.360000E+02
4.800000E-03 934261 2.613300E+04 2.462000E+03 1.264000E+03 2.750000E+02 8.430000E+02
4.900000E-03 953400 2.663900E+04 2.504000E+03 1.300000E+03 2.910000E+02 8.480000E+02
5.000000E-03 972758 2.717100E+04 2.549000E+03 1.339000E+03 2.910000E+02 8.510000E+02
5.100000E-03 992247 2.773700E+04 2.597000E+03 1.374000E+03 3.060000E+02 8.580000E+02
5.200000E-03 1011790 2.826500E+04 2.671000E+03 1.424000E+03 3.060000E+02 8.480000E+02
5.300000E-03 1031391 2.888100E+04 2.720000E+03 1.477000E+03 3.060000E+02 8.530000E+02
5.400000E-03 1050853 2.946500E+04 2.780000E+03 1.520000E+03 3.070000E+02 8.630000E+02
5.500000E-03 1070359 3.007000E+04 2.859000E+03 1.559000E+03 3.280000E+02 8.850000E+02
5.600000E-03 1089695 3.064100E+04 2.880000E+03 1.600000E+03 3.360000E+02 8.820000E+02
5.700000E-03 1108892 3.124200E+04 2.954000E+03 1.644000E+03 3.370000E+02 8.910000E+02
5.800000E-03 1128411 3.184400E+04 3.009000E+03 1.683000E+03 3.400000E+02 8.910000E+02
5.900000E-03 1147868 3.239100E+04 3.048000E+03 1.714000E+03 3.410000E+02 9.030000E+02
6.000000E-03 1167122 3.297700E+04 3.106000E+03 1.748000E+03 3.500000E+02 8.970000E+02
6.100000E-03 1186496 3.353600E+04 3.174000E+03 1.789000E+03 3.540000E+02 9.050000E+02
6.200000E-03 1206102 3.411200E+04 3.238000E+03 1.824000E+03 3.540000E+02 9.170000E+02
6.300000E-03 1225794 3.470900E+04 3.273000E+03 1.875000E+03 3.540000E+02 9.160000E+02
6.400000E-03 1245320 3.525300E+04 3.347000E+03 1.919000E+03 3.540000E+02 9.200000E+02
6.500000E-03 1264909 3.586000E+04 3.388000E+03 1.965000E+03 3.540000E+02 9.240000E+02
6.600000E-03 1284230 3.647800E+04 3.441000E+03 2.006000E+03 3.570000E+02 9.230000E+02
6.700000E-03 1303924 3.707800E+04 3.515000E+03 2.047000E+03 3.650000E+02 9.370000E+02
6.800000E-03 1323004 3.763600E+04 3.579000E+03 2.091000E+03 3.760000E+02 9.510000E+02
6.900000E-03 1342426 3.821600E+04 3.608000E+03 2.139000E+03 3.840000E+02 9.500000E+02
7.000000E-03 1361805 3.879300E+04 3.654000E+03 2.177000E+03 3.850000E+02 9.550000E+02
7.100000E-03 1380946 3.942500E+04 3.687000E+03 2.227000E+03 3.850000E+02 9.340000E+02
7.200000E-03 1400460 3.999600E+04 3.753000E+03 2.260000E+03 3.850000E+02 9.380000E+02
7.300000E-03 1419996 4.060000E+04 3.822000E+03 2.306000E+03 3.910000E+02 9.390000E+02
7.400000E-03 1439769 4.115700E+04 3.889000E+03 2.349000E+03 3.910000E+02 9.450000E+02
7.500000E-03 1459326 4.175400E+04 3.936000E+03 2.382000E+03 3.990000E+02 9.590000E+02
7.600000E-03 1478705 4.234000E+04 3.959000E+03 2.418000E+03 4.040000E+02 9.660000E+02
7.700000E-03 1498024 4.288700E+04 4.054000E+03 2.475000E+03 4.080000E+02 9.710000E+02
7.800000E-03 1517775 4.343900E+04 4.112000E+03 2.528000E+03 4.090000E+02 9.770000E+02
7.900000E-03 1537395 4.399300E+04 4.153000E+03 2.578000E+03 4.160000E+02 9.850000E+02
8.000000E-03 1556757 4.453600E+04 4.239000E+03 2.621000E+03 4.220000E+02 9.880000E+02
8.100000E-03 1576151 4.508900E+04 4.285000E+03 2.671000E+03 4.220000E+02 9.900000E+02
8.200000E-03 1595631 4.562300E+04 4.334000E+03 2.726000E+03 4.240000E+02 9.850000E+02
8.300000E-03 1615049 4.615300E+04 4.356000E+03 2.774000E+03 4.260000E+02 9.750000E+02
8.400000E-03 1634473 4.670600E+04 4.373000E+03 2.845000E+03 4.380000E+02 9.620000E+02
8.500000E-03 1653952 4.728400E+04 4.424000E+03 2.903000E+03 4.380000E+02 9.430000E+02
8.600000E-03 1673530 4.790400E+04 4.493000E+03 2.966000E+03 4.410000E+02 9.350000E+02
8.700000E-03 1692785 4.847800E+04 4.518000E+03 3.003000E+03 4.410000E+02 9.370000E+02
8.800000E-03 1712115 4.903200E+04 4.568000E+03 3.047000E+03 4.500000E+02 9.320000E+02
8.900000E-03 1731347 4.959300E+04 4.637000E+03 3.081000E+03 4.540000E+02 9.410000E+02
9.000000E-03 1750953 5.016300E+04 4.695000E+03 3.124000E+03 4.540000E+02 9.460000E+02
9.100000E-03 1770500 5.074000E+04 4.766000E+03 3.170000E+03 4.590000E+02 9.600000E+02
9.200000E-03 1790087 5.130900E+04 4.836000E+03 3.211000E+03 4.670000E+02 9.720000E+02
9.300000E-03 1809656 5.185800E+04 4.932000E+03 3.259000E+03 4.690000E+02 9.760000E+02
9.400000E-03 1829065 5.239900E+04 5.014000E+03 3.313000E+03 4.810000E+02 9.870000E+02
9.500000E-03 1848777 5.294400E+04 5.076000E+03 3.357000E+03 5.020000E+02 9.970000E+02
9.600000E-03 1867871 5.348900E+04 5.142000E+03 3.421000E+03 5.040000E+02 9.840000E+02
9.700000E-03 1887403 5.405200E+04 5.174000E+03 3.469000E+03 5.170000E+02 9.870000E+02
9.800000E-03 1906847 5.462700E+04 5.221000E+03 3.499000E+03 5.170000E+02 9.960000E+02
9.900000E-03 1926193 5.516900E+04 5.283000E+03 3.562000E+03 5.270000E+02 9.910000E+02
1.000000E-02 1945729 5.578600E+04 5.343000E+03 3.588000E+03 5.290000E+02 1.008000E+03
