 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19270 5.300000E+01 0.000000E+00 2.000000E+00 8.000000E+00 7.500000E+01
2.000000E-04 38108 2.250000E+02 0.000000E+00 6.000000E+00 2.800000E+01 1.480000E+02
3.000000E-04 57311 5.560000E+02 1.000000E+01 2.000000E+01 4.200000E+01 2.290000E+02
4.000000E-04 76812 9.990000E+02 2.900000E+01 3.600000E+01 4.400000E+01 2.830000E+02
5.000000E-04 96203 1.569000E+03 9.600000E+01 5.400000E+01 4.800000E+01 3.150000E+02
6.000000E-04 115923 2.162000E+03 1.550000E+02 6.600000E+01 4.900000E+01 3.450000E+02
7.000000E-04 135295 2.711000E+03 2.230000E+02 8.600000E+01 5.300000E+01 3.580000E+02
8.000000E-04 154974 3.253000E+03 2.540000E+02 1.120000E+02 6.300000E+01 3.760000E+02
9.000000E-04 174581 3.829000E+03 3.010000E+02 1.310000E+02 7.400000E+01 3.880000E+02
1.000000E-03 194126 4.374000E+03 3.770000E+02 1.500000E+02 7.700000E+01 4.040000E+02
1.100000E-03 213669 4.934000E+03 4.410000E+02 1.640000E+02 7.700000E+01 4.240000E+02
1.200000E-03 232970 5.555000E+03 4.730000E+02 1.820000E+02 8.700000E+01 4.440000E+02
1.300000E-03 252578 6.149000E+03 4.920000E+02 2.100000E+02 9.300000E+01 4.530000E+02
1.400000E-03 271942 6.773000E+03 5.630000E+02 2.380000E+02 9.500000E+01 4.690000E+02
1.500000E-03 291426 7.404000E+03 6.260000E+02 2.650000E+02 9.900000E+01 4.720000E+02
1.600000E-03 311047 8.026000E+03 6.780000E+02 2.920000E+02 1.140000E+02 4.860000E+02
1.700000E-03 330610 8.590000E+03 7.280000E+02 3.210000E+02 1.280000E+02 4.930000E+02
1.800000E-03 350433 9.165000E+03 8.160000E+02 3.390000E+02 1.360000E+02 5.070000E+02
1.900000E-03 369617 9.706000E+03 9.070000E+02 3.730000E+02 1.480000E+02 5.290000E+02
2.000000E-03 388990 1.023500E+04 9.730000E+02 4.010000E+02 1.550000E+02 5.410000E+02
2.100000E-03 408444 1.073400E+04 1.034000E+03 4.260000E+02 1.660000E+02 5.650000E+02
2.200000E-03 427853 1.125400E+04 1.104000E+03 4.600000E+02 1.780000E+02 5.760000E+02
2.300000E-03 447349 1.181000E+04 1.129000E+03 4.930000E+02 1.840000E+02 5.820000E+02
2.400000E-03 466922 1.238200E+04 1.174000E+03 5.270000E+02 1.840000E+02 5.920000E+02
2.500000E-03 486078 1.299000E+04 1.213000E+03 5.430000E+02 1.900000E+02 6.060000E+02
2.600000E-03 505734 1.358100E+04 1.257000E+03 5.770000E+02 1.900000E+02 6.130000E+02
2.700000E-03 525514 1.417300E+04 1.347000E+03 6.110000E+02 1.900000E+02 6.260000E+02
2.800000E-03 545196 1.479100E+04 1.412000E+03 6.410000E+02 2.020000E+02 6.380000E+02
2.900000E-03 564721 1.542300E+04 1.424000E+03 6.690000E+02 2.020000E+02 6.530000E+02
3.000000E-03 584375 1.598200E+04 1.478000E+03 7.010000E+02 2.020000E+02 6.620000E+02
3.100000E-03 603880 1.650800E+04 1.528000E+03 7.340000E+02 2.110000E+02 6.710000E+02
3.200000E-03 623481 1.709800E+04 1.589000E+03 7.660000E+02 2.190000E+02 6.800000E+02
3.300000E-03 643054 1.765900E+04 1.641000E+03 8.020000E+02 2.230000E+02 6.790000E+02
3.400000E-03 662630 1.827200E+04 1.676000E+03 8.240000E+02 2.270000E+02 6.940000E+02
3.500000E-03 682109 1.881200E+04 1.752000E+03 8.540000E+02 2.270000E+02 7.080000E+02
3.600000E-03 701664 1.933500E+04 1.777000E+03 8.920000E+02 2.270000E+02 7.130000E+02
3.700000E-03 721370 1.980500E+04 1.853000E+03 9.260000E+02 2.270000E+02 7.240000E+02
3.800000E-03 740566 2.038900E+04 1.909000E+03 9.570000E+02 2.400000E+02 7.310000E+02
3.900000E-03 760272 2.096000E+04 1.969000E+03 9.960000E+02 2.460000E+02 7.400000E+02
4.000000E-03 779548 2.159200E+04 2.022000E+03 1.020000E+03 2.520000E+02 7.560000E+02
4.100000E-03 799083 2.223000E+04 2.079000E+03 1.048000E+03 2.580000E+02 7.670000E+02
4.200000E-03 818764 2.279500E+04 2.179000E+03 1.087000E+03 2.640000E+02 7.680000E+02
4.300000E-03 837988 2.332700E+04 2.262000E+03 1.134000E+03 2.690000E+02 7.750000E+02
4.400000E-03 857452 2.392100E+04 2.349000E+03 1.163000E+03 2.820000E+02 8.020000E+02
4.500000E-03 876999 2.449800E+04 2.377000E+03 1.189000E+03 2.980000E+02 8.280000E+02
4.600000E-03 896266 2.502700E+04 2.394000E+03 1.216000E+03 2.980000E+02 8.380000E+02
4.700000E-03 916019 2.560200E+04 2.459000E+03 1.258000E+03 3.040000E+02 8.410000E+02
4.800000E-03 935471 2.615200E+04 2.524000E+03 1.308000E+03 3.130000E+02 8.480000E+02
4.900000E-03 954899 2.669500E+04 2.598000E+03 1.339000E+03 3.130000E+02 8.540000E+02
5.000000E-03 974371 2.724200E+04 2.633000E+03 1.392000E+03 3.130000E+02 8.580000E+02
5.100000E-03 993959 2.779200E+04 2.698000E+03 1.420000E+03 3.140000E+02 8.670000E+02
5.200000E-03 1013490 2.841000E+04 2.752000E+03 1.470000E+03 3.140000E+02 8.740000E+02
5.300000E-03 1032883 2.899500E+04 2.792000E+03 1.525000E+03 3.140000E+02 8.760000E+02
5.400000E-03 1052427 2.959000E+04 2.865000E+03 1.556000E+03 3.140000E+02 8.950000E+02
5.500000E-03 1071980 3.013900E+04 2.913000E+03 1.581000E+03 3.160000E+02 9.120000E+02
5.600000E-03 1091441 3.070000E+04 2.957000E+03 1.627000E+03 3.160000E+02 9.070000E+02
5.700000E-03 1110830 3.129400E+04 3.018000E+03 1.665000E+03 3.160000E+02 9.040000E+02
5.800000E-03 1130396 3.190000E+04 3.069000E+03 1.710000E+03 3.310000E+02 9.020000E+02
5.900000E-03 1150000 3.249900E+04 3.139000E+03 1.749000E+03 3.550000E+02 9.120000E+02
6.000000E-03 1169655 3.312800E+04 3.224000E+03 1.789000E+03 3.550000E+02 9.220000E+02
6.100000E-03 1189249 3.368700E+04 3.284000E+03 1.821000E+03 3.550000E+02 9.400000E+02
6.200000E-03 1208696 3.422400E+04 3.345000E+03 1.858000E+03 3.580000E+02 9.440000E+02
6.300000E-03 1228215 3.476300E+04 3.388000E+03 1.895000E+03 3.670000E+02 9.580000E+02
6.400000E-03 1247543 3.529700E+04 3.455000E+03 1.931000E+03 3.690000E+02 9.680000E+02
6.500000E-03 1266928 3.586900E+04 3.508000E+03 1.969000E+03 3.940000E+02 9.780000E+02
6.600000E-03 1286524 3.647300E+04 3.602000E+03 2.021000E+03 4.000000E+02 9.720000E+02
6.700000E-03 1305875 3.706500E+04 3.657000E+03 2.068000E+03 4.000000E+02 9.880000E+02
6.800000E-03 1325410 3.764600E+04 3.688000E+03 2.135000E+03 4.090000E+02 9.840000E+02
6.900000E-03 1344645 3.823300E+04 3.775000E+03 2.192000E+03 4.220000E+02 9.860000E+02
7.000000E-03 1364035 3.887900E+04 3.834000E+03 2.219000E+03 4.290000E+02 9.990000E+02
7.100000E-03 1383398 3.948000E+04 3.881000E+03 2.272000E+03 4.290000E+02 9.990000E+02
7.200000E-03 1403139 4.002000E+04 3.979000E+03 2.306000E+03 4.340000E+02 1.008000E+03
7.300000E-03 1422525 4.056700E+04 4.013000E+03 2.354000E+03 4.420000E+02 1.015000E+03
7.400000E-03 1441962 4.114200E+04 4.105000E+03 2.404000E+03 4.440000E+02 1.023000E+03
7.500000E-03 1461350 4.174300E+04 4.142000E+03 2.449000E+03 4.580000E+02 1.032000E+03
7.600000E-03 1481055 4.233000E+04 4.185000E+03 2.502000E+03 4.710000E+02 1.023000E+03
7.700000E-03 1500696 4.294500E+04 4.259000E+03 2.548000E+03 4.730000E+02 1.023000E+03
7.800000E-03 1520303 4.349100E+04 4.293000E+03 2.591000E+03 4.730000E+02 1.029000E+03
7.900000E-03 1539889 4.407400E+04 4.360000E+03 2.649000E+03 4.730000E+02 1.033000E+03
8.000000E-03 1559384 4.462300E+04 4.445000E+03 2.691000E+03 4.810000E+02 1.035000E+03
8.100000E-03 1578776 4.519400E+04 4.492000E+03 2.747000E+03 4.910000E+02 1.038000E+03
8.200000E-03 1598252 4.576400E+04 4.572000E+03 2.789000E+03 5.010000E+02 1.037000E+03
8.300000E-03 1617681 4.631000E+04 4.616000E+03 2.844000E+03 5.080000E+02 1.030000E+03
8.400000E-03 1637119 4.687600E+04 4.675000E+03 2.892000E+03 5.110000E+02 1.036000E+03
8.500000E-03 1656862 4.750100E+04 4.743000E+03 2.928000E+03 5.110000E+02 1.048000E+03
8.600000E-03 1676223 4.803500E+04 4.801000E+03 2.981000E+03 5.110000E+02 1.049000E+03
8.700000E-03 1695646 4.854000E+04 4.872000E+03 3.022000E+03 5.110000E+02 1.064000E+03
8.800000E-03 1714914 4.913600E+04 4.905000E+03 3.069000E+03 5.120000E+02 1.062000E+03
8.900000E-03 1734684 4.970100E+04 4.959000E+03 3.113000E+03 5.120000E+02 1.069000E+03
9.000000E-03 1754548 5.031000E+04 5.021000E+03 3.178000E+03 5.150000E+02 1.069000E+03
9.100000E-03 1774043 5.087400E+04 5.119000E+03 3.228000E+03 5.170000E+02 1.072000E+03
9.200000E-03 1793232 5.144400E+04 5.154000E+03 3.275000E+03 5.250000E+02 1.085000E+03
9.300000E-03 1812677 5.206100E+04 5.232000E+03 3.321000E+03 5.350000E+02 1.090000E+03
9.400000E-03 1832361 5.266900E+04 5.286000E+03 3.361000E+03 5.400000E+02 1.106000E+03
9.500000E-03 1851634 5.321000E+04 5.314000E+03 3.432000E+03 5.410000E+02 1.093000E+03
9.600000E-03 1871199 5.368300E+04 5.345000E+03 3.481000E+03 5.510000E+02 1.089000E+03
9.700000E-03 1890793 5.418100E+04 5.405000E+03 3.523000E+03 5.570000E+02 1.083000E+03
9.800000E-03 1910216 5.473600E+04 5.481000E+03 3.573000E+03 5.570000E+02 1.083000E+03
9.900000E-03 1929938 5.526600E+04 5.548000E+03 3.615000E+03 5.670000E+02 1.089000E+03
1.000000E-02 1949483 5.586000E+04 5.610000E+03 3.681000E+03 5.670000E+02 1.088000E+03
