 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18591 4.500000E+01 0.000000E+00 2.000000E+00 1.000000E+01 7.400000E+01
2.000000E-04 37442 2.410000E+02 0.000000E+00 6.000000E+00 2.000000E+01 1.570000E+02
3.000000E-04 56589 5.740000E+02 4.000000E+00 1.400000E+01 3.600000E+01 2.350000E+02
4.000000E-04 75930 1.071000E+03 1.900000E+01 2.800000E+01 5.400000E+01 2.860000E+02
5.000000E-04 95418 1.643000E+03 7.100000E+01 4.000000E+01 5.600000E+01 3.110000E+02
6.000000E-04 114903 2.179000E+03 1.060000E+02 5.400000E+01 5.600000E+01 3.310000E+02
7.000000E-04 134455 2.717000E+03 2.030000E+02 7.800000E+01 6.900000E+01 3.510000E+02
8.000000E-04 153699 3.268000E+03 2.770000E+02 8.800000E+01 7.300000E+01 3.820000E+02
9.000000E-04 173339 3.796000E+03 3.240000E+02 1.020000E+02 7.800000E+01 4.030000E+02
1.000000E-03 192803 4.418000E+03 3.620000E+02 1.130000E+02 8.100000E+01 4.260000E+02
1.100000E-03 212102 4.984000E+03 4.080000E+02 1.320000E+02 9.000000E+01 4.390000E+02
1.200000E-03 231260 5.563000E+03 4.510000E+02 1.570000E+02 9.900000E+01 4.520000E+02
1.300000E-03 250574 6.148000E+03 5.050000E+02 1.720000E+02 9.900000E+01 4.690000E+02
1.400000E-03 270063 6.723000E+03 5.570000E+02 1.980000E+02 9.900000E+01 4.790000E+02
1.500000E-03 289328 7.333000E+03 5.980000E+02 2.260000E+02 1.040000E+02 4.840000E+02
1.600000E-03 308762 7.923000E+03 6.500000E+02 2.500000E+02 1.130000E+02 4.910000E+02
1.700000E-03 328354 8.513000E+03 6.880000E+02 2.920000E+02 1.130000E+02 4.960000E+02
1.800000E-03 347819 9.062000E+03 7.400000E+02 3.130000E+02 1.130000E+02 5.180000E+02
1.900000E-03 367334 9.632000E+03 8.160000E+02 3.430000E+02 1.160000E+02 5.380000E+02
2.000000E-03 386573 1.018500E+04 8.760000E+02 3.720000E+02 1.200000E+02 5.450000E+02
2.100000E-03 406114 1.067400E+04 9.130000E+02 3.900000E+02 1.300000E+02 5.610000E+02
2.200000E-03 425725 1.122300E+04 9.950000E+02 4.100000E+02 1.340000E+02 5.790000E+02
2.300000E-03 445156 1.179300E+04 1.073000E+03 4.300000E+02 1.340000E+02 5.950000E+02
2.400000E-03 464394 1.232600E+04 1.122000E+03 4.560000E+02 1.340000E+02 6.130000E+02
2.500000E-03 484206 1.289600E+04 1.155000E+03 4.920000E+02 1.370000E+02 6.330000E+02
2.600000E-03 503624 1.345000E+04 1.198000E+03 5.120000E+02 1.400000E+02 6.500000E+02
2.700000E-03 523056 1.402800E+04 1.272000E+03 5.430000E+02 1.400000E+02 6.650000E+02
2.800000E-03 542646 1.455100E+04 1.340000E+03 5.780000E+02 1.490000E+02 6.760000E+02
2.900000E-03 562138 1.506700E+04 1.388000E+03 6.140000E+02 1.550000E+02 6.770000E+02
3.000000E-03 581552 1.563800E+04 1.450000E+03 6.510000E+02 1.550000E+02 6.890000E+02
3.100000E-03 600817 1.622100E+04 1.513000E+03 6.960000E+02 1.550000E+02 7.010000E+02
3.200000E-03 620195 1.678900E+04 1.550000E+03 7.340000E+02 1.600000E+02 7.070000E+02
3.300000E-03 639630 1.738800E+04 1.617000E+03 7.540000E+02 1.680000E+02 7.240000E+02
3.400000E-03 658973 1.794700E+04 1.644000E+03 8.070000E+02 1.840000E+02 7.170000E+02
3.500000E-03 678498 1.850100E+04 1.726000E+03 8.430000E+02 1.960000E+02 7.170000E+02
3.600000E-03 698204 1.905400E+04 1.789000E+03 8.730000E+02 1.990000E+02 7.300000E+02
