 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19044 5.700000E+01 0.000000E+00 2.000000E+00 2.000000E+01 8.800000E+01
2.000000E-04 37883 2.560000E+02 0.000000E+00 4.000000E+00 2.400000E+01 1.780000E+02
3.000000E-04 56812 5.910000E+02 5.000000E+00 1.800000E+01 2.400000E+01 2.480000E+02
4.000000E-04 76336 1.054000E+03 3.300000E+01 2.800000E+01 3.600000E+01 2.940000E+02
5.000000E-04 95879 1.579000E+03 7.800000E+01 3.600000E+01 4.200000E+01 3.180000E+02
6.000000E-04 115281 2.139000E+03 1.250000E+02 5.600000E+01 4.700000E+01 3.320000E+02
7.000000E-04 134648 2.724000E+03 1.880000E+02 6.400000E+01 5.300000E+01 3.570000E+02
8.000000E-04 154184 3.300000E+03 2.540000E+02 8.700000E+01 5.300000E+01 3.870000E+02
9.000000E-04 173775 3.877000E+03 2.950000E+02 1.120000E+02 6.200000E+01 4.010000E+02
1.000000E-03 193484 4.428000E+03 3.560000E+02 1.260000E+02 6.200000E+01 4.150000E+02
1.100000E-03 213125 4.974000E+03 4.420000E+02 1.600000E+02 6.500000E+01 4.370000E+02
1.200000E-03 232719 5.561000E+03 4.720000E+02 1.830000E+02 6.500000E+01 4.530000E+02
1.300000E-03 252073 6.227000E+03 5.290000E+02 2.030000E+02 6.800000E+01 4.760000E+02
1.400000E-03 271385 6.852000E+03 5.910000E+02 2.170000E+02 6.800000E+01 4.990000E+02
1.500000E-03 291205 7.442000E+03 6.460000E+02 2.500000E+02 6.800000E+01 5.100000E+02
1.600000E-03 310767 8.083000E+03 7.000000E+02 2.890000E+02 7.000000E+01 5.100000E+02
1.700000E-03 330157 8.638000E+03 7.630000E+02 3.110000E+02 7.000000E+01 5.270000E+02
