 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18992 2.800000E+01 0.000000E+00 2.000000E+00 1.000000E+01 6.600000E+01
2.000000E-04 38265 1.880000E+02 0.000000E+00 6.000000E+00 1.600000E+01 1.730000E+02
3.000000E-04 57312 4.890000E+02 2.500000E+01 1.400000E+01 1.800000E+01 2.460000E+02
4.000000E-04 76748 9.200000E+02 3.800000E+01 2.800000E+01 2.800000E+01 2.980000E+02
5.000000E-04 96007 1.413000E+03 7.500000E+01 4.200000E+01 2.800000E+01 3.270000E+02
6.000000E-04 115465 1.952000E+03 1.300000E+02 4.800000E+01 3.500000E+01 3.550000E+02
7.000000E-04 135090 2.557000E+03 2.020000E+02 6.800000E+01 3.500000E+01 3.810000E+02
8.000000E-04 154659 3.114000E+03 2.750000E+02 8.600000E+01 3.500000E+01 4.020000E+02
9.000000E-04 174192 3.647000E+03 3.530000E+02 1.000000E+02 5.000000E+01 4.240000E+02
1.000000E-03 193695 4.231000E+03 4.680000E+02 1.260000E+02 7.300000E+01 4.470000E+02
1.100000E-03 212840 4.791000E+03 5.260000E+02 1.530000E+02 7.900000E+01 4.670000E+02
1.200000E-03 232331 5.366000E+03 5.780000E+02 1.710000E+02 8.300000E+01 4.920000E+02
1.300000E-03 252061 5.899000E+03 6.610000E+02 1.950000E+02 9.900000E+01 5.120000E+02
1.400000E-03 271377 6.415000E+03 7.120000E+02 2.180000E+02 1.030000E+02 5.340000E+02
1.500000E-03 290871 6.985000E+03 7.730000E+02 2.520000E+02 1.150000E+02 5.450000E+02
1.600000E-03 310329 7.594000E+03 8.250000E+02 2.970000E+02 1.170000E+02 5.480000E+02
1.700000E-03 329703 8.182000E+03 8.720000E+02 3.260000E+02 1.210000E+02 5.570000E+02
1.800000E-03 349190 8.768000E+03 9.350000E+02 3.550000E+02 1.210000E+02 5.800000E+02
1.900000E-03 368733 9.307000E+03 1.001000E+03 3.810000E+02 1.280000E+02 5.900000E+02
2.000000E-03 387879 9.895000E+03 1.082000E+03 4.080000E+02 1.290000E+02 6.120000E+02
2.100000E-03 407340 1.045600E+04 1.134000E+03 4.310000E+02 1.470000E+02 6.300000E+02
2.200000E-03 426835 1.098800E+04 1.188000E+03 4.550000E+02 1.470000E+02 6.440000E+02
2.300000E-03 446005 1.156900E+04 1.240000E+03 4.810000E+02 1.480000E+02 6.540000E+02
