 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20753 3.370000E+02 0.000000E+00 0.000000E+00 8.000000E+00 8.000000E+01
2.000000E-04 41994 1.715000E+03 2.300000E+01 0.000000E+00 1.600000E+01 1.730000E+02
3.000000E-04 64141 3.811000E+03 5.900000E+01 1.000000E+01 2.400000E+01 2.540000E+02
4.000000E-04 86686 6.299000E+03 2.250000E+02 1.200000E+01 3.800000E+01 3.210000E+02
5.000000E-04 109020 8.936000E+03 3.880000E+02 3.600000E+01 5.500000E+01 3.840000E+02
6.000000E-04 131610 1.172000E+04 5.290000E+02 5.600000E+01 8.300000E+01 4.420000E+02
7.000000E-04 154556 1.454600E+04 6.530000E+02 8.600000E+01 9.300000E+01 5.050000E+02
8.000000E-04 176984 1.735900E+04 8.010000E+02 1.140000E+02 1.060000E+02 5.560000E+02
9.000000E-04 199449 2.018800E+04 9.700000E+02 1.380000E+02 1.250000E+02 6.140000E+02
1.000000E-03 221836 2.299600E+04 1.095000E+03 1.770000E+02 1.490000E+02 6.670000E+02
1.100000E-03 244769 2.580100E+04 1.309000E+03 1.900000E+02 1.580000E+02 7.250000E+02
1.200000E-03 267427 2.854600E+04 1.427000E+03 2.160000E+02 1.620000E+02 7.910000E+02
1.300000E-03 290070 3.128900E+04 1.540000E+03 2.570000E+02 1.620000E+02 8.360000E+02
1.400000E-03 312993 3.419700E+04 1.634000E+03 3.030000E+02 1.680000E+02 8.950000E+02
1.500000E-03 335737 3.699800E+04 1.841000E+03 3.430000E+02 1.900000E+02 9.430000E+02
1.600000E-03 358229 3.969500E+04 2.048000E+03 4.020000E+02 1.910000E+02 9.760000E+02
1.700000E-03 380855 4.255600E+04 2.176000E+03 4.610000E+02 2.250000E+02 1.016000E+03
1.800000E-03 403708 4.538100E+04 2.279000E+03 5.100000E+02 2.350000E+02 1.062000E+03
1.900000E-03 426407 4.817000E+04 2.403000E+03 5.660000E+02 2.450000E+02 1.103000E+03
2.000000E-03 449399 5.102400E+04 2.515000E+03 6.360000E+02 2.480000E+02 1.140000E+03
2.100000E-03 471787 5.380300E+04 2.718000E+03 7.080000E+02 2.710000E+02 1.168000E+03
2.200000E-03 494450 5.659300E+04 2.882000E+03 7.690000E+02 2.850000E+02 1.204000E+03
2.300000E-03 517165 5.937400E+04 3.008000E+03 8.320000E+02 3.010000E+02 1.247000E+03
2.400000E-03 539871 6.203900E+04 3.178000E+03 9.050000E+02 3.040000E+02 1.283000E+03
2.500000E-03 562723 6.492000E+04 3.280000E+03 9.740000E+02 3.150000E+02 1.323000E+03
2.600000E-03 585478 6.774900E+04 3.423000E+03 1.040000E+03 3.430000E+02 1.353000E+03
2.700000E-03 608338 7.056000E+04 3.552000E+03 1.103000E+03 3.550000E+02 1.397000E+03
2.800000E-03 630950 7.329300E+04 3.704000E+03 1.159000E+03 3.650000E+02 1.426000E+03
2.900000E-03 653611 7.611300E+04 3.853000E+03 1.228000E+03 3.680000E+02 1.468000E+03
3.000000E-03 676277 7.889300E+04 4.006000E+03 1.313000E+03 3.740000E+02 1.492000E+03
3.100000E-03 699121 8.180500E+04 4.081000E+03 1.389000E+03 3.890000E+02 1.508000E+03
3.200000E-03 721802 8.457200E+04 4.237000E+03 1.490000E+03 3.950000E+02 1.527000E+03
3.300000E-03 744499 8.743700E+04 4.409000E+03 1.560000E+03 4.180000E+02 1.553000E+03
3.400000E-03 767156 9.020500E+04 4.537000E+03 1.638000E+03 4.370000E+02 1.587000E+03
3.500000E-03 789831 9.303600E+04 4.739000E+03 1.719000E+03 4.560000E+02 1.607000E+03
3.600000E-03 812726 9.583100E+04 4.888000E+03 1.787000E+03 4.900000E+02 1.629000E+03
3.700000E-03 835679 9.869700E+04 5.006000E+03 1.868000E+03 4.900000E+02 1.661000E+03
3.800000E-03 858254 1.014980E+05 5.160000E+03 1.918000E+03 4.970000E+02 1.704000E+03
3.900000E-03 880764 1.042070E+05 5.278000E+03 1.992000E+03 5.110000E+02 1.752000E+03
4.000000E-03 903576 1.069980E+05 5.442000E+03 2.088000E+03 5.150000E+02 1.780000E+03
4.100000E-03 926181 1.098080E+05 5.627000E+03 2.162000E+03 5.280000E+02 1.806000E+03
4.200000E-03 949116 1.126420E+05 5.783000E+03 2.238000E+03 5.470000E+02 1.841000E+03
4.300000E-03 971672 1.153740E+05 5.964000E+03 2.320000E+03 5.680000E+02 1.871000E+03
4.400000E-03 994406 1.182040E+05 6.103000E+03 2.418000E+03 5.770000E+02 1.885000E+03
4.500000E-03 1017320 1.209670E+05 6.229000E+03 2.527000E+03 5.940000E+02 1.907000E+03
4.600000E-03 1040038 1.238720E+05 6.353000E+03 2.624000E+03 6.250000E+02 1.909000E+03
4.700000E-03 1063032 1.266890E+05 6.530000E+03 2.705000E+03 6.530000E+02 1.938000E+03
4.800000E-03 1086027 1.294920E+05 6.700000E+03 2.811000E+03 6.790000E+02 1.956000E+03
4.900000E-03 1108565 1.322580E+05 6.831000E+03 2.895000E+03 6.890000E+02 1.978000E+03
5.000000E-03 1131021 1.349720E+05 6.970000E+03 2.999000E+03 7.110000E+02 1.970000E+03
5.100000E-03 1153640 1.378040E+05 7.105000E+03 3.112000E+03 7.230000E+02 1.987000E+03
5.200000E-03 1176605 1.406690E+05 7.254000E+03 3.207000E+03 7.500000E+02 2.000000E+03
5.300000E-03 1199043 1.433730E+05 7.388000E+03 3.310000E+03 7.690000E+02 2.025000E+03
5.400000E-03 1221779 1.461310E+05 7.537000E+03 3.405000E+03 7.750000E+02 2.045000E+03
5.500000E-03 1244270 1.489230E+05 7.640000E+03 3.526000E+03 7.820000E+02 2.046000E+03
5.600000E-03 1266985 1.517590E+05 7.796000E+03 3.633000E+03 8.070000E+02 2.049000E+03
5.700000E-03 1289623 1.545670E+05 7.975000E+03 3.750000E+03 8.360000E+02 2.042000E+03
5.800000E-03 1312322 1.574080E+05 8.154000E+03 3.861000E+03 8.620000E+02 2.062000E+03
5.900000E-03 1335117 1.601700E+05 8.254000E+03 3.927000E+03 8.700000E+02 2.106000E+03
6.000000E-03 1357639 1.629870E+05 8.384000E+03 4.044000E+03 8.810000E+02 2.105000E+03
6.100000E-03 1380057 1.657840E+05 8.536000E+03 4.155000E+03 8.970000E+02 2.120000E+03
6.200000E-03 1402956 1.686560E+05 8.693000E+03 4.248000E+03 9.000000E+02 2.149000E+03
6.300000E-03 1425944 1.715630E+05 8.829000E+03 4.338000E+03 9.180000E+02 2.165000E+03
6.400000E-03 1448790 1.744920E+05 8.967000E+03 4.435000E+03 9.550000E+02 2.180000E+03
6.500000E-03 1471389 1.772010E+05 9.141000E+03 4.530000E+03 9.660000E+02 2.197000E+03
6.600000E-03 1493926 1.799230E+05 9.280000E+03 4.634000E+03 9.760000E+02 2.216000E+03
6.700000E-03 1516624 1.827280E+05 9.401000E+03 4.754000E+03 9.850000E+02 2.209000E+03
6.800000E-03 1539305 1.854920E+05 9.546000E+03 4.859000E+03 9.870000E+02 2.219000E+03
6.900000E-03 1561703 1.883610E+05 9.660000E+03 4.954000E+03 1.006000E+03 2.231000E+03
7.000000E-03 1584309 1.911320E+05 9.798000E+03 5.034000E+03 1.022000E+03 2.265000E+03
7.100000E-03 1607045 1.940130E+05 9.960000E+03 5.133000E+03 1.026000E+03 2.289000E+03
7.200000E-03 1629521 1.968130E+05 1.013800E+04 5.233000E+03 1.037000E+03 2.305000E+03
7.300000E-03 1652327 1.997530E+05 1.027100E+04 5.355000E+03 1.061000E+03 2.287000E+03
7.400000E-03 1675245 2.024830E+05 1.039000E+04 5.455000E+03 1.071000E+03 2.310000E+03
7.500000E-03 1697850 2.053040E+05 1.052500E+04 5.576000E+03 1.075000E+03 2.323000E+03
