 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20574 3.720000E+02 0.000000E+00 0.000000E+00 6.000000E+00 7.200000E+01
2.000000E-04 41728 1.792000E+03 8.000000E+00 8.000000E+00 6.000000E+00 1.590000E+02
3.000000E-04 63830 3.956000E+03 5.400000E+01 1.800000E+01 1.900000E+01 2.360000E+02
4.000000E-04 86586 6.717000E+03 1.850000E+02 2.600000E+01 2.700000E+01 3.150000E+02
5.000000E-04 109334 9.445000E+03 3.790000E+02 5.000000E+01 3.500000E+01 3.740000E+02
6.000000E-04 131809 1.213000E+04 4.640000E+02 7.000000E+01 5.600000E+01 4.280000E+02
7.000000E-04 154424 1.489000E+04 6.310000E+02 1.080000E+02 6.400000E+01 4.770000E+02
8.000000E-04 176955 1.766300E+04 7.950000E+02 1.260000E+02 8.400000E+01 5.330000E+02
9.000000E-04 199701 2.044300E+04 8.850000E+02 1.540000E+02 9.000000E+01 6.010000E+02
1.000000E-03 222300 2.320000E+04 1.033000E+03 1.890000E+02 9.800000E+01 6.430000E+02
1.100000E-03 245016 2.592400E+04 1.214000E+03 2.180000E+02 1.000000E+02 7.030000E+02
1.200000E-03 267614 2.866200E+04 1.306000E+03 2.630000E+02 1.000000E+02 7.560000E+02
1.300000E-03 290308 3.141600E+04 1.461000E+03 3.070000E+02 1.280000E+02 7.940000E+02
1.400000E-03 312936 3.418400E+04 1.585000E+03 3.440000E+02 1.280000E+02 8.540000E+02
1.500000E-03 335578 3.701900E+04 1.731000E+03 3.700000E+02 1.390000E+02 9.160000E+02
1.600000E-03 358158 3.982900E+04 1.901000E+03 4.040000E+02 1.480000E+02 9.590000E+02
1.700000E-03 381017 4.275300E+04 2.028000E+03 4.500000E+02 1.660000E+02 1.006000E+03
1.800000E-03 403698 4.548700E+04 2.196000E+03 5.010000E+02 1.760000E+02 1.034000E+03
1.900000E-03 426383 4.834100E+04 2.262000E+03 5.620000E+02 1.760000E+02 1.073000E+03
2.000000E-03 449330 5.116100E+04 2.459000E+03 6.100000E+02 1.830000E+02 1.129000E+03
2.100000E-03 472070 5.403300E+04 2.566000E+03 6.660000E+02 1.940000E+02 1.173000E+03
2.200000E-03 494560 5.685400E+04 2.766000E+03 7.120000E+02 2.110000E+02 1.222000E+03
2.300000E-03 517177 5.973100E+04 2.866000E+03 7.540000E+02 2.150000E+02 1.264000E+03
2.400000E-03 539925 6.268700E+04 3.031000E+03 8.080000E+02 2.370000E+02 1.300000E+03
2.500000E-03 562498 6.553000E+04 3.156000E+03 8.530000E+02 2.560000E+02 1.327000E+03
2.600000E-03 584959 6.828800E+04 3.327000E+03 9.270000E+02 2.560000E+02 1.365000E+03
2.700000E-03 607820 7.123400E+04 3.429000E+03 1.002000E+03 2.870000E+02 1.380000E+03
2.800000E-03 630761 7.422100E+04 3.582000E+03 1.080000E+03 3.010000E+02 1.425000E+03
2.900000E-03 653192 7.703000E+04 3.709000E+03 1.162000E+03 3.100000E+02 1.453000E+03
3.000000E-03 675817 7.995200E+04 3.866000E+03 1.240000E+03 3.280000E+02 1.483000E+03
3.100000E-03 698671 8.279200E+04 4.033000E+03 1.321000E+03 3.540000E+02 1.505000E+03
3.200000E-03 721556 8.571900E+04 4.220000E+03 1.379000E+03 3.730000E+02 1.535000E+03
3.300000E-03 744140 8.854300E+04 4.305000E+03 1.459000E+03 3.840000E+02 1.568000E+03
3.400000E-03 766799 9.142900E+04 4.406000E+03 1.523000E+03 3.880000E+02 1.586000E+03
3.500000E-03 789609 9.423000E+04 4.620000E+03 1.611000E+03 4.260000E+02 1.615000E+03
3.600000E-03 812549 9.698600E+04 4.739000E+03 1.686000E+03 4.380000E+02 1.649000E+03
3.700000E-03 834954 9.978300E+04 4.860000E+03 1.763000E+03 4.500000E+02 1.676000E+03
3.800000E-03 857619 1.026020E+05 5.029000E+03 1.840000E+03 4.620000E+02 1.689000E+03
3.900000E-03 880247 1.054170E+05 5.161000E+03 1.919000E+03 4.850000E+02 1.720000E+03
4.000000E-03 902881 1.082630E+05 5.338000E+03 2.000000E+03 4.880000E+02 1.745000E+03
4.100000E-03 925768 1.111690E+05 5.489000E+03 2.074000E+03 5.090000E+02 1.765000E+03
4.200000E-03 948470 1.140620E+05 5.632000E+03 2.178000E+03 5.200000E+02 1.764000E+03
4.300000E-03 971216 1.169250E+05 5.726000E+03 2.275000E+03 5.380000E+02 1.782000E+03
4.400000E-03 993946 1.197340E+05 5.820000E+03 2.371000E+03 5.500000E+02 1.807000E+03
4.500000E-03 1016634 1.225490E+05 5.993000E+03 2.480000E+03 5.620000E+02 1.821000E+03
4.600000E-03 1039188 1.253480E+05 6.141000E+03 2.552000E+03 5.820000E+02 1.850000E+03
4.700000E-03 1061511 1.280960E+05 6.264000E+03 2.633000E+03 5.910000E+02 1.878000E+03
4.800000E-03 1084182 1.308270E+05 6.409000E+03 2.712000E+03 6.330000E+02 1.902000E+03
4.900000E-03 1107085 1.336880E+05 6.545000E+03 2.806000E+03 6.340000E+02 1.948000E+03
5.000000E-03 1129789 1.365640E+05 6.771000E+03 2.886000E+03 6.380000E+02 1.981000E+03
5.100000E-03 1152398 1.393340E+05 6.916000E+03 2.991000E+03 6.560000E+02 1.996000E+03
5.200000E-03 1175136 1.421450E+05 7.065000E+03 3.084000E+03 6.850000E+02 2.012000E+03
5.300000E-03 1197967 1.449170E+05 7.207000E+03 3.144000E+03 7.190000E+02 2.044000E+03
5.400000E-03 1220498 1.476840E+05 7.384000E+03 3.246000E+03 7.200000E+02 2.057000E+03
5.500000E-03 1243203 1.504210E+05 7.491000E+03 3.349000E+03 7.310000E+02 2.075000E+03
5.600000E-03 1266137 1.533650E+05 7.670000E+03 3.433000E+03 7.470000E+02 2.097000E+03
5.700000E-03 1288846 1.561450E+05 7.790000E+03 3.534000E+03 7.630000E+02 2.125000E+03
5.800000E-03 1311270 1.590120E+05 7.974000E+03 3.626000E+03 8.020000E+02 2.139000E+03
5.900000E-03 1333920 1.618070E+05 8.122000E+03 3.758000E+03 8.290000E+02 2.133000E+03
6.000000E-03 1356345 1.646810E+05 8.241000E+03 3.863000E+03 8.360000E+02 2.143000E+03
