 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 19004 4.200000E+01 0.000000E+00 2.000000E+00 0.000000E+00 9.600000E+01
2.000000E-04 38044 2.660000E+02 0.000000E+00 1.000000E+01 0.000000E+00 1.930000E+02
3.000000E-04 57290 6.240000E+02 2.000000E+01 2.000000E+01 0.000000E+00 2.650000E+02
4.000000E-04 76583 1.138000E+03 3.300000E+01 3.400000E+01 0.000000E+00 3.240000E+02
5.000000E-04 96206 1.715000E+03 6.300000E+01 5.600000E+01 4.000000E+00 3.450000E+02
6.000000E-04 115808 2.312000E+03 1.190000E+02 7.600000E+01 4.000000E+00 3.560000E+02
7.000000E-04 135488 2.922000E+03 1.650000E+02 1.030000E+02 2.300000E+01 3.660000E+02
8.000000E-04 155374 3.570000E+03 2.410000E+02 1.110000E+02 2.300000E+01 3.910000E+02
9.000000E-04 175010 4.224000E+03 2.770000E+02 1.280000E+02 2.300000E+01 4.050000E+02
1.000000E-03 194445 4.812000E+03 3.300000E+02 1.440000E+02 3.100000E+01 4.280000E+02
1.100000E-03 213800 5.394000E+03 3.840000E+02 1.700000E+02 3.500000E+01 4.340000E+02
1.200000E-03 233362 5.966000E+03 4.490000E+02 1.880000E+02 3.900000E+01 4.520000E+02
1.300000E-03 252903 6.541000E+03 5.310000E+02 2.080000E+02 3.900000E+01 4.740000E+02
1.400000E-03 272273 7.072000E+03 5.760000E+02 2.380000E+02 4.600000E+01 4.870000E+02
1.500000E-03 291818 7.636000E+03 6.260000E+02 2.590000E+02 4.800000E+01 5.190000E+02
1.600000E-03 311219 8.174000E+03 6.990000E+02 2.920000E+02 5.600000E+01 5.250000E+02
1.700000E-03 330494 8.727000E+03 7.660000E+02 3.190000E+02 6.800000E+01 5.300000E+02
1.800000E-03 349958 9.295000E+03 8.040000E+02 3.590000E+02 6.800000E+01 5.360000E+02
1.900000E-03 369471 9.829000E+03 8.380000E+02 3.710000E+02 7.300000E+01 5.540000E+02
2.000000E-03 389024 1.041400E+04 8.990000E+02 3.940000E+02 7.300000E+01 5.690000E+02
2.100000E-03 408720 1.098900E+04 9.390000E+02 4.180000E+02 7.300000E+01 5.890000E+02
2.200000E-03 428382 1.156800E+04 1.019000E+03 4.570000E+02 7.500000E+01 5.980000E+02
2.300000E-03 447646 1.214300E+04 1.101000E+03 4.800000E+02 8.100000E+01 6.150000E+02
2.400000E-03 467346 1.274700E+04 1.159000E+03 5.150000E+02 8.100000E+01 6.290000E+02
2.500000E-03 486931 1.331400E+04 1.211000E+03 5.350000E+02 9.100000E+01 6.470000E+02
2.600000E-03 506524 1.396700E+04 1.267000E+03 5.700000E+02 9.600000E+01 6.610000E+02
2.700000E-03 526147 1.456500E+04 1.315000E+03 6.000000E+02 9.700000E+01 6.750000E+02
2.800000E-03 545608 1.507900E+04 1.387000E+03 6.370000E+02 1.050000E+02 6.820000E+02
2.900000E-03 564987 1.560900E+04 1.439000E+03 6.670000E+02 1.060000E+02 6.980000E+02
3.000000E-03 584382 1.614500E+04 1.475000E+03 7.020000E+02 1.060000E+02 7.040000E+02
3.100000E-03 603813 1.670900E+04 1.520000E+03 7.400000E+02 1.100000E+02 7.100000E+02
3.200000E-03 623268 1.725800E+04 1.607000E+03 7.620000E+02 1.100000E+02 7.190000E+02
3.300000E-03 642407 1.785100E+04 1.631000E+03 7.870000E+02 1.200000E+02 7.480000E+02
3.400000E-03 661713 1.840400E+04 1.726000E+03 8.160000E+02 1.280000E+02 7.510000E+02
3.500000E-03 681232 1.898100E+04 1.825000E+03 8.510000E+02 1.380000E+02 7.710000E+02
3.600000E-03 700709 1.955000E+04 1.955000E+03 8.910000E+02 1.470000E+02 7.830000E+02
3.700000E-03 720090 2.011200E+04 1.974000E+03 9.280000E+02 1.690000E+02 8.000000E+02
3.800000E-03 739768 2.073700E+04 2.035000E+03 9.690000E+02 1.770000E+02 8.090000E+02
3.900000E-03 759077 2.124000E+04 2.078000E+03 1.011000E+03 1.820000E+02 8.130000E+02
4.000000E-03 778547 2.177000E+04 2.110000E+03 1.049000E+03 1.820000E+02 8.210000E+02
4.100000E-03 797930 2.237900E+04 2.164000E+03 1.087000E+03 1.910000E+02 8.320000E+02
4.200000E-03 817371 2.296300E+04 2.209000E+03 1.125000E+03 2.060000E+02 8.340000E+02
4.300000E-03 836651 2.355900E+04 2.260000E+03 1.159000E+03 2.060000E+02 8.390000E+02
4.400000E-03 855925 2.415900E+04 2.318000E+03 1.197000E+03 2.100000E+02 8.410000E+02
4.500000E-03 875290 2.471200E+04 2.387000E+03 1.224000E+03 2.150000E+02 8.540000E+02
4.600000E-03 894624 2.524200E+04 2.466000E+03 1.248000E+03 2.250000E+02 8.790000E+02
4.700000E-03 914118 2.576800E+04 2.546000E+03 1.288000E+03 2.330000E+02 8.960000E+02
4.800000E-03 933787 2.637600E+04 2.610000E+03 1.332000E+03 2.330000E+02 9.140000E+02
4.900000E-03 953302 2.695600E+04 2.680000E+03 1.359000E+03 2.330000E+02 9.180000E+02
5.000000E-03 972944 2.747300E+04 2.736000E+03 1.404000E+03 2.450000E+02 9.270000E+02
5.100000E-03 992519 2.809500E+04 2.774000E+03 1.452000E+03 2.510000E+02 9.350000E+02
5.200000E-03 1012181 2.864200E+04 2.822000E+03 1.483000E+03 2.520000E+02 9.490000E+02
5.300000E-03 1031688 2.922400E+04 2.867000E+03 1.534000E+03 2.520000E+02 9.550000E+02
5.400000E-03 1051368 2.983900E+04 2.955000E+03 1.587000E+03 2.560000E+02 9.510000E+02
5.500000E-03 1070741 3.045300E+04 3.007000E+03 1.636000E+03 2.610000E+02 9.470000E+02
5.600000E-03 1090068 3.104900E+04 3.062000E+03 1.674000E+03 2.700000E+02 9.530000E+02
5.700000E-03 1109720 3.166400E+04 3.118000E+03 1.722000E+03 2.800000E+02 9.550000E+02
5.800000E-03 1129218 3.224000E+04 3.167000E+03 1.743000E+03 2.950000E+02 9.710000E+02
5.900000E-03 1148357 3.277600E+04 3.225000E+03 1.807000E+03 2.990000E+02 9.630000E+02
6.000000E-03 1167599 3.333500E+04 3.256000E+03 1.857000E+03 3.020000E+02 9.580000E+02
6.100000E-03 1186729 3.387600E+04 3.299000E+03 1.895000E+03 3.080000E+02 9.580000E+02
6.200000E-03 1206287 3.450400E+04 3.364000E+03 1.940000E+03 3.090000E+02 9.660000E+02
6.300000E-03 1225570 3.505900E+04 3.430000E+03 1.984000E+03 3.090000E+02 9.710000E+02
6.400000E-03 1245131 3.561800E+04 3.461000E+03 2.031000E+03 3.150000E+02 9.740000E+02
6.500000E-03 1264645 3.619800E+04 3.555000E+03 2.080000E+03 3.170000E+02 9.670000E+02
6.600000E-03 1283972 3.671400E+04 3.608000E+03 2.123000E+03 3.260000E+02 9.680000E+02
6.700000E-03 1303468 3.726500E+04 3.671000E+03 2.154000E+03 3.280000E+02 9.760000E+02
6.800000E-03 1322866 3.785500E+04 3.715000E+03 2.205000E+03 3.370000E+02 9.850000E+02
6.900000E-03 1342149 3.839600E+04 3.793000E+03 2.246000E+03 3.490000E+02 9.920000E+02
7.000000E-03 1361576 3.892400E+04 3.841000E+03 2.289000E+03 3.490000E+02 9.980000E+02
7.100000E-03 1381013 3.948200E+04 3.916000E+03 2.331000E+03 3.580000E+02 1.003000E+03
