 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20534 3.750000E+02 0.000000E+00 2.000000E+00 0.000000E+00 7.400000E+01
2.000000E-04 41871 1.749000E+03 8.000000E+00 4.000000E+00 0.000000E+00 1.620000E+02
3.000000E-04 63619 3.805000E+03 7.800000E+01 1.600000E+01 1.800000E+01 2.520000E+02
4.000000E-04 85895 6.375000E+03 2.040000E+02 3.600000E+01 2.000000E+01 3.340000E+02
5.000000E-04 108412 9.089000E+03 3.450000E+02 6.400000E+01 3.500000E+01 3.860000E+02
6.000000E-04 131094 1.188900E+04 5.310000E+02 8.800000E+01 3.700000E+01 4.520000E+02
7.000000E-04 153958 1.474800E+04 6.610000E+02 1.140000E+02 4.200000E+01 5.070000E+02
8.000000E-04 176729 1.763200E+04 7.850000E+02 1.460000E+02 5.700000E+01 5.490000E+02
9.000000E-04 199669 2.055300E+04 9.180000E+02 1.700000E+02 5.800000E+01 6.150000E+02
1.000000E-03 222333 2.349400E+04 1.056000E+03 1.890000E+02 7.500000E+01 6.830000E+02
1.100000E-03 245221 2.631100E+04 1.236000E+03 2.290000E+02 9.300000E+01 7.330000E+02
1.200000E-03 268032 2.915300E+04 1.367000E+03 2.670000E+02 1.070000E+02 7.860000E+02
1.300000E-03 290891 3.201800E+04 1.501000E+03 3.210000E+02 1.350000E+02 8.230000E+02
1.400000E-03 313726 3.489600E+04 1.653000E+03 3.560000E+02 1.490000E+02 8.630000E+02
1.500000E-03 336236 3.763200E+04 1.761000E+03 3.950000E+02 1.670000E+02 9.040000E+02
1.600000E-03 359149 4.044500E+04 1.905000E+03 4.310000E+02 1.790000E+02 9.530000E+02
1.700000E-03 381576 4.320000E+04 2.085000E+03 4.770000E+02 1.850000E+02 9.940000E+02
1.800000E-03 404267 4.603800E+04 2.213000E+03 5.380000E+02 2.060000E+02 1.029000E+03
1.900000E-03 426796 4.883300E+04 2.371000E+03 5.850000E+02 2.350000E+02 1.065000E+03
2.000000E-03 449482 5.168800E+04 2.513000E+03 6.170000E+02 2.470000E+02 1.130000E+03
2.100000E-03 472293 5.457500E+04 2.678000E+03 6.720000E+02 2.610000E+02 1.176000E+03
2.200000E-03 494889 5.738400E+04 2.837000E+03 7.090000E+02 2.780000E+02 1.223000E+03
2.300000E-03 517576 6.016500E+04 2.922000E+03 7.610000E+02 2.940000E+02 1.249000E+03
2.400000E-03 540340 6.301900E+04 3.047000E+03 8.250000E+02 3.040000E+02 1.273000E+03
2.500000E-03 562921 6.584000E+04 3.197000E+03 8.860000E+02 3.110000E+02 1.310000E+03
2.600000E-03 585619 6.861300E+04 3.346000E+03 9.450000E+02 3.490000E+02 1.350000E+03
2.700000E-03 608260 7.142000E+04 3.506000E+03 9.950000E+02 3.710000E+02 1.399000E+03
2.800000E-03 630803 7.419000E+04 3.662000E+03 1.060000E+03 3.910000E+02 1.433000E+03
2.900000E-03 653448 7.691800E+04 3.843000E+03 1.144000E+03 4.170000E+02 1.458000E+03
3.000000E-03 676115 7.978500E+04 3.956000E+03 1.217000E+03 4.380000E+02 1.478000E+03
3.100000E-03 698885 8.264200E+04 4.111000E+03 1.285000E+03 4.460000E+02 1.521000E+03
3.200000E-03 721814 8.546500E+04 4.236000E+03 1.372000E+03 4.490000E+02 1.544000E+03
3.300000E-03 744493 8.826500E+04 4.378000E+03 1.427000E+03 4.630000E+02 1.570000E+03
3.400000E-03 767145 9.116400E+04 4.522000E+03 1.511000E+03 4.740000E+02 1.600000E+03
3.500000E-03 789961 9.404200E+04 4.655000E+03 1.591000E+03 4.890000E+02 1.636000E+03
3.600000E-03 812882 9.691900E+04 4.756000E+03 1.673000E+03 4.960000E+02 1.660000E+03
3.700000E-03 835666 9.979100E+04 4.946000E+03 1.744000E+03 5.060000E+02 1.685000E+03
3.800000E-03 858187 1.025030E+05 5.051000E+03 1.822000E+03 5.060000E+02 1.715000E+03
3.900000E-03 881017 1.053530E+05 5.202000E+03 1.914000E+03 5.160000E+02 1.738000E+03
4.000000E-03 903547 1.080590E+05 5.366000E+03 1.980000E+03 5.370000E+02 1.773000E+03
4.100000E-03 926511 1.108750E+05 5.506000E+03 2.075000E+03 5.650000E+02 1.783000E+03
4.200000E-03 949586 1.137590E+05 5.663000E+03 2.165000E+03 5.880000E+02 1.798000E+03
4.300000E-03 972570 1.165370E+05 5.839000E+03 2.241000E+03 6.110000E+02 1.830000E+03
4.400000E-03 995266 1.194120E+05 5.956000E+03 2.334000E+03 6.240000E+02 1.852000E+03
4.500000E-03 1017690 1.222170E+05 6.107000E+03 2.423000E+03 6.240000E+02 1.885000E+03
4.600000E-03 1040435 1.250020E+05 6.210000E+03 2.531000E+03 6.370000E+02 1.889000E+03
4.700000E-03 1063268 1.279110E+05 6.353000E+03 2.611000E+03 6.560000E+02 1.911000E+03
4.800000E-03 1085926 1.308190E+05 6.493000E+03 2.689000E+03 6.560000E+02 1.933000E+03
4.900000E-03 1108773 1.336400E+05 6.598000E+03 2.781000E+03 6.650000E+02 1.950000E+03
5.000000E-03 1131557 1.364670E+05 6.700000E+03 2.872000E+03 6.690000E+02 1.962000E+03
5.100000E-03 1154069 1.393680E+05 6.855000E+03 2.952000E+03 6.910000E+02 1.981000E+03
5.200000E-03 1176852 1.422130E+05 7.010000E+03 3.041000E+03 7.090000E+02 1.994000E+03
5.300000E-03 1199488 1.450060E+05 7.117000E+03 3.118000E+03 7.130000E+02 2.024000E+03
5.400000E-03 1222085 1.478520E+05 7.261000E+03 3.222000E+03 7.300000E+02 2.022000E+03
5.500000E-03 1244937 1.506720E+05 7.373000E+03 3.330000E+03 7.380000E+02 2.024000E+03
5.600000E-03 1267703 1.534820E+05 7.539000E+03 3.420000E+03 7.610000E+02 2.054000E+03
5.700000E-03 1290220 1.562830E+05 7.643000E+03 3.517000E+03 7.650000E+02 2.061000E+03
5.800000E-03 1313030 1.591640E+05 7.814000E+03 3.615000E+03 7.810000E+02 2.085000E+03
5.900000E-03 1335554 1.619780E+05 7.959000E+03 3.733000E+03 8.010000E+02 2.072000E+03
6.000000E-03 1358014 1.648060E+05 8.111000E+03 3.832000E+03 8.270000E+02 2.098000E+03
6.100000E-03 1380688 1.676310E+05 8.260000E+03 3.924000E+03 8.350000E+02 2.118000E+03
6.200000E-03 1403474 1.704960E+05 8.430000E+03 4.019000E+03 8.560000E+02 2.136000E+03
6.300000E-03 1426218 1.733190E+05 8.571000E+03 4.103000E+03 8.600000E+02 2.172000E+03
6.400000E-03 1448657 1.761520E+05 8.743000E+03 4.218000E+03 8.820000E+02 2.177000E+03
6.500000E-03 1471430 1.789670E+05 8.883000E+03 4.328000E+03 9.120000E+02 2.187000E+03
6.600000E-03 1494075 1.817390E+05 8.998000E+03 4.441000E+03 9.320000E+02 2.189000E+03
6.700000E-03 1516751 1.845300E+05 9.136000E+03 4.582000E+03 9.320000E+02 2.181000E+03
6.800000E-03 1539464 1.873350E+05 9.317000E+03 4.672000E+03 9.480000E+02 2.204000E+03
6.900000E-03 1561989 1.899940E+05 9.449000E+03 4.768000E+03 9.630000E+02 2.234000E+03
7.000000E-03 1584852 1.928170E+05 9.575000E+03 4.881000E+03 9.660000E+02 2.248000E+03
7.100000E-03 1607456 1.956100E+05 9.701000E+03 5.007000E+03 9.700000E+02 2.254000E+03
7.200000E-03 1630316 1.984480E+05 9.805000E+03 5.123000E+03 9.830000E+02 2.256000E+03
7.300000E-03 1652925 2.012300E+05 9.957000E+03 5.228000E+03 9.830000E+02 2.274000E+03
7.400000E-03 1675574 2.040470E+05 1.011900E+04 5.313000E+03 1.004000E+03 2.287000E+03
