 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20647 3.630000E+02 0.000000E+00 0.000000E+00 0.000000E+00 6.600000E+01
2.000000E-04 41811 1.758000E+03 0.000000E+00 6.000000E+00 0.000000E+00 1.540000E+02
3.000000E-04 63856 3.906000E+03 3.500000E+01 1.800000E+01 2.000000E+00 2.340000E+02
4.000000E-04 86606 6.578000E+03 1.760000E+02 3.200000E+01 2.000000E+00 3.050000E+02
5.000000E-04 108816 9.323000E+03 2.940000E+02 5.400000E+01 6.000000E+00 3.930000E+02
6.000000E-04 131452 1.209700E+04 4.610000E+02 8.200000E+01 2.500000E+01 4.440000E+02
7.000000E-04 153728 1.478900E+04 6.590000E+02 1.120000E+02 2.800000E+01 4.950000E+02
8.000000E-04 176081 1.741400E+04 7.680000E+02 1.520000E+02 4.200000E+01 5.430000E+02
9.000000E-04 198888 2.027600E+04 8.780000E+02 1.930000E+02 5.300000E+01 5.940000E+02
1.000000E-03 221615 2.305100E+04 1.020000E+03 2.230000E+02 6.800000E+01 6.420000E+02
1.100000E-03 244377 2.601200E+04 1.194000E+03 2.520000E+02 9.300000E+01 7.050000E+02
1.200000E-03 266835 2.878400E+04 1.344000E+03 2.910000E+02 1.080000E+02 7.570000E+02
1.300000E-03 289634 3.166600E+04 1.470000E+03 3.320000E+02 1.350000E+02 7.930000E+02
1.400000E-03 312377 3.438900E+04 1.617000E+03 3.710000E+02 1.450000E+02 8.370000E+02
1.500000E-03 335186 3.726800E+04 1.724000E+03 4.100000E+02 1.530000E+02 8.960000E+02
1.600000E-03 357850 4.006200E+04 1.870000E+03 4.610000E+02 1.600000E+02 9.350000E+02
1.700000E-03 380707 4.303100E+04 2.053000E+03 4.930000E+02 1.690000E+02 9.840000E+02
1.800000E-03 403503 4.588700E+04 2.217000E+03 5.570000E+02 1.850000E+02 1.025000E+03
1.900000E-03 426154 4.874400E+04 2.355000E+03 6.130000E+02 2.100000E+02 1.048000E+03
2.000000E-03 449049 5.156200E+04 2.472000E+03 6.810000E+02 2.130000E+02 1.092000E+03
2.100000E-03 471682 5.441900E+04 2.641000E+03 7.550000E+02 2.220000E+02 1.125000E+03
2.200000E-03 494332 5.731500E+04 2.832000E+03 8.200000E+02 2.280000E+02 1.170000E+03
2.300000E-03 516766 6.006300E+04 2.965000E+03 8.800000E+02 2.420000E+02 1.221000E+03
2.400000E-03 539289 6.277400E+04 3.061000E+03 9.430000E+02 2.470000E+02 1.262000E+03
2.500000E-03 562003 6.555300E+04 3.183000E+03 1.005000E+03 2.580000E+02 1.289000E+03
2.600000E-03 584574 6.823100E+04 3.376000E+03 1.072000E+03 2.740000E+02 1.330000E+03
2.700000E-03 607283 7.102800E+04 3.579000E+03 1.126000E+03 2.860000E+02 1.369000E+03
2.800000E-03 629769 7.389000E+04 3.648000E+03 1.197000E+03 3.230000E+02 1.402000E+03
2.900000E-03 652551 7.673400E+04 3.823000E+03 1.249000E+03 3.350000E+02 1.452000E+03
3.000000E-03 675160 7.949400E+04 3.993000E+03 1.317000E+03 3.470000E+02 1.486000E+03
3.100000E-03 698087 8.224500E+04 4.171000E+03 1.413000E+03 3.500000E+02 1.516000E+03
3.200000E-03 720591 8.504300E+04 4.330000E+03 1.499000E+03 3.700000E+02 1.548000E+03
3.300000E-03 743667 8.786000E+04 4.472000E+03 1.587000E+03 3.780000E+02 1.582000E+03
3.400000E-03 766388 9.074100E+04 4.577000E+03 1.661000E+03 3.810000E+02 1.620000E+03
3.500000E-03 788774 9.354100E+04 4.709000E+03 1.723000E+03 3.820000E+02 1.654000E+03
3.600000E-03 811666 9.629200E+04 4.890000E+03 1.807000E+03 3.880000E+02 1.682000E+03
3.700000E-03 834525 9.903400E+04 5.064000E+03 1.909000E+03 3.940000E+02 1.699000E+03
3.800000E-03 857251 1.018340E+05 5.178000E+03 1.983000E+03 3.980000E+02 1.736000E+03
3.900000E-03 879893 1.045730E+05 5.316000E+03 2.049000E+03 4.110000E+02 1.755000E+03
4.000000E-03 902742 1.073370E+05 5.464000E+03 2.132000E+03 4.150000E+02 1.780000E+03
4.100000E-03 925501 1.103840E+05 5.587000E+03 2.220000E+03 4.330000E+02 1.789000E+03
4.200000E-03 948219 1.133460E+05 5.715000E+03 2.296000E+03 4.440000E+02 1.827000E+03
4.300000E-03 970974 1.161350E+05 5.888000E+03 2.370000E+03 4.540000E+02 1.871000E+03
4.400000E-03 993683 1.188680E+05 6.032000E+03 2.476000E+03 4.710000E+02 1.874000E+03
4.500000E-03 1016055 1.216150E+05 6.163000E+03 2.576000E+03 4.880000E+02 1.887000E+03
4.600000E-03 1038903 1.244500E+05 6.301000E+03 2.665000E+03 5.100000E+02 1.920000E+03
4.700000E-03 1061755 1.272510E+05 6.453000E+03 2.731000E+03 5.100000E+02 1.961000E+03
4.800000E-03 1084495 1.301050E+05 6.604000E+03 2.835000E+03 5.240000E+02 1.974000E+03
4.900000E-03 1107229 1.328890E+05 6.795000E+03 2.934000E+03 5.320000E+02 1.993000E+03
5.000000E-03 1129856 1.355820E+05 6.932000E+03 3.026000E+03 5.420000E+02 2.019000E+03
5.100000E-03 1152533 1.384540E+05 7.010000E+03 3.115000E+03 5.460000E+02 2.043000E+03
5.200000E-03 1175363 1.413560E+05 7.184000E+03 3.205000E+03 5.760000E+02 2.073000E+03
5.300000E-03 1197975 1.442110E+05 7.319000E+03 3.286000E+03 5.770000E+02 2.093000E+03
5.400000E-03 1220691 1.470700E+05 7.473000E+03 3.374000E+03 5.880000E+02 2.121000E+03
5.500000E-03 1243142 1.498970E+05 7.565000E+03 3.482000E+03 5.940000E+02 2.137000E+03
5.600000E-03 1265867 1.526430E+05 7.690000E+03 3.585000E+03 6.060000E+02 2.133000E+03
5.700000E-03 1288828 1.554500E+05 7.860000E+03 3.705000E+03 6.410000E+02 2.146000E+03
5.800000E-03 1311468 1.582350E+05 8.028000E+03 3.784000E+03 6.490000E+02 2.173000E+03
5.900000E-03 1334219 1.610430E+05 8.162000E+03 3.897000E+03 6.740000E+02 2.185000E+03
6.000000E-03 1356800 1.637380E+05 8.331000E+03 3.998000E+03 6.850000E+02 2.206000E+03
6.100000E-03 1379322 1.665890E+05 8.463000E+03 4.086000E+03 6.980000E+02 2.223000E+03
6.200000E-03 1401945 1.694930E+05 8.631000E+03 4.153000E+03 7.140000E+02 2.248000E+03
6.300000E-03 1424537 1.721440E+05 8.786000E+03 4.272000E+03 7.340000E+02 2.264000E+03
6.400000E-03 1447370 1.749030E+05 8.908000E+03 4.385000E+03 7.570000E+02 2.290000E+03
6.500000E-03 1470185 1.777970E+05 9.055000E+03 4.467000E+03 7.720000E+02 2.307000E+03
6.600000E-03 1492817 1.804930E+05 9.191000E+03 4.584000E+03 7.750000E+02 2.305000E+03
6.700000E-03 1515370 1.832270E+05 9.323000E+03 4.698000E+03 7.790000E+02 2.314000E+03
6.800000E-03 1538158 1.860410E+05 9.483000E+03 4.828000E+03 7.990000E+02 2.316000E+03
6.900000E-03 1560916 1.889120E+05 9.616000E+03 4.941000E+03 8.190000E+02 2.320000E+03
7.000000E-03 1583672 1.917100E+05 9.764000E+03 5.047000E+03 8.190000E+02 2.331000E+03
7.100000E-03 1606556 1.945560E+05 9.879000E+03 5.155000E+03 8.280000E+02 2.340000E+03
7.200000E-03 1629426 1.973480E+05 1.004200E+04 5.275000E+03 8.540000E+02 2.342000E+03
7.300000E-03 1652191 2.001260E+05 1.022400E+04 5.386000E+03 8.760000E+02 2.355000E+03
7.400000E-03 1674888 2.029030E+05 1.035100E+04 5.496000E+03 8.910000E+02 2.358000E+03
7.500000E-03 1697102 2.056040E+05 1.048400E+04 5.586000E+03 9.020000E+02 2.374000E+03
7.600000E-03 1719976 2.085030E+05 1.056600E+04 5.689000E+03 9.230000E+02 2.380000E+03
7.700000E-03 1742697 2.114010E+05 1.074000E+04 5.788000E+03 9.330000E+02 2.379000E+03
7.800000E-03 1765383 2.142500E+05 1.086900E+04 5.904000E+03 9.350000E+02 2.388000E+03
7.900000E-03 1787809 2.170500E+05 1.100100E+04 6.004000E+03 9.750000E+02 2.410000E+03
8.000000E-03 1810526 2.198990E+05 1.116300E+04 6.129000E+03 9.850000E+02 2.426000E+03
8.100000E-03 1833207 2.226560E+05 1.131400E+04 6.241000E+03 9.900000E+02 2.420000E+03
8.200000E-03 1855978 2.254460E+05 1.146700E+04 6.370000E+03 1.019000E+03 2.434000E+03
8.300000E-03 1878613 2.281810E+05 1.159800E+04 6.488000E+03 1.044000E+03 2.430000E+03
8.400000E-03 1901180 2.309680E+05 1.176300E+04 6.607000E+03 1.052000E+03 2.429000E+03
8.500000E-03 1924035 2.338310E+05 1.191500E+04 6.726000E+03 1.052000E+03 2.443000E+03
8.600000E-03 1946636 2.366550E+05 1.202700E+04 6.843000E+03 1.054000E+03 2.451000E+03
8.700000E-03 1969172 2.394900E+05 1.214200E+04 6.963000E+03 1.071000E+03 2.456000E+03
8.800000E-03 1991659 2.422830E+05 1.232400E+04 7.070000E+03 1.108000E+03 2.452000E+03
8.900000E-03 2014210 2.451140E+05 1.247500E+04 7.202000E+03 1.116000E+03 2.457000E+03
9.000000E-03 2036977 2.479370E+05 1.260100E+04 7.324000E+03 1.121000E+03 2.461000E+03
9.100000E-03 2059858 2.507070E+05 1.271200E+04 7.441000E+03 1.151000E+03 2.468000E+03
9.200000E-03 2082292 2.535400E+05 1.286700E+04 7.564000E+03 1.158000E+03 2.468000E+03
9.300000E-03 2105116 2.563350E+05 1.298100E+04 7.659000E+03 1.167000E+03 2.482000E+03
9.400000E-03 2127882 2.590960E+05 1.312500E+04 7.780000E+03 1.175000E+03 2.481000E+03
9.500000E-03 2150389 2.618860E+05 1.331900E+04 7.905000E+03 1.176000E+03 2.495000E+03
9.600000E-03 2172910 2.646820E+05 1.342400E+04 8.008000E+03 1.181000E+03 2.523000E+03
9.700000E-03 2195617 2.674560E+05 1.356600E+04 8.125000E+03 1.204000E+03 2.531000E+03
9.800000E-03 2218034 2.702370E+05 1.373700E+04 8.223000E+03 1.207000E+03 2.541000E+03
9.900000E-03 2240875 2.729630E+05 1.385200E+04 8.335000E+03 1.224000E+03 2.547000E+03
1.000000E-02 2263448 2.757580E+05 1.403100E+04 8.489000E+03 1.247000E+03 2.533000E+03
