 time E '10XNapC-electrons_given_to_SolubleIron' '10XNapC-electrons_given_to_mtrB' '10XNapC-electrons_from_Flavin' '10XNapC-electrons_from_mtrC' '10XNapC-electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 20713 4.060000E+02 0.000000E+00 2.000000E+00 0.000000E+00 8.900000E+01
2.000000E-04 41670 1.757000E+03 8.000000E+00 4.000000E+00 8.000000E+00 1.670000E+02
3.000000E-04 63490 3.916000E+03 7.200000E+01 8.000000E+00 8.000000E+00 2.530000E+02
4.000000E-04 85552 6.498000E+03 1.940000E+02 2.400000E+01 1.400000E+01 3.160000E+02
5.000000E-04 107960 9.238000E+03 3.060000E+02 5.000000E+01 2.400000E+01 3.630000E+02
6.000000E-04 130669 1.192300E+04 4.440000E+02 6.400000E+01 2.400000E+01 4.340000E+02
7.000000E-04 153513 1.470400E+04 5.530000E+02 8.400000E+01 3.900000E+01 4.880000E+02
8.000000E-04 175985 1.748300E+04 7.620000E+02 9.800000E+01 5.200000E+01 5.560000E+02
9.000000E-04 198596 2.023500E+04 8.880000E+02 1.330000E+02 6.600000E+01 6.060000E+02
1.000000E-03 221644 2.308600E+04 9.880000E+02 1.510000E+02 9.200000E+01 6.670000E+02
1.100000E-03 244288 2.585700E+04 1.148000E+03 1.800000E+02 1.040000E+02 7.160000E+02
1.200000E-03 267078 2.865700E+04 1.316000E+03 2.110000E+02 1.140000E+02 7.580000E+02
1.300000E-03 289676 3.142700E+04 1.452000E+03 2.450000E+02 1.520000E+02 8.080000E+02
1.400000E-03 312255 3.419600E+04 1.600000E+03 2.910000E+02 1.710000E+02 8.580000E+02
1.500000E-03 334954 3.700800E+04 1.727000E+03 3.350000E+02 1.750000E+02 8.970000E+02
1.600000E-03 357658 3.984200E+04 1.871000E+03 3.770000E+02 1.790000E+02 9.400000E+02
1.700000E-03 380395 4.272200E+04 1.961000E+03 4.370000E+02 1.970000E+02 9.820000E+02
1.800000E-03 402789 4.554800E+04 2.094000E+03 4.780000E+02 2.230000E+02 1.022000E+03
1.900000E-03 425245 4.829600E+04 2.274000E+03 5.130000E+02 2.270000E+02 1.063000E+03
