 time E 'electrons_given_to_SolubleIron' 'electrons_given_to_mtrB' 'electrons_from_Flavin' 'electrons_from_mtrC' '_electrons_stored_in_Flavin'
0.000000E+00 0 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-04 18787 5.700000E+01 0.000000E+00 4.000000E+00 0.000000E+00 6.900000E+01
2.000000E-04 37679 2.880000E+02 0.000000E+00 1.000000E+01 0.000000E+00 1.530000E+02
3.000000E-04 56543 7.140000E+02 1.400000E+01 3.000000E+01 1.400000E+01 2.220000E+02
4.000000E-04 75996 1.237000E+03 4.100000E+01 3.600000E+01 2.400000E+01 2.850000E+02
5.000000E-04 95296 1.824000E+03 8.300000E+01 4.800000E+01 2.400000E+01 3.170000E+02
6.000000E-04 114669 2.397000E+03 1.130000E+02 6.800000E+01 2.700000E+01 3.360000E+02
7.000000E-04 134334 2.947000E+03 2.180000E+02 8.400000E+01 3.700000E+01 3.730000E+02
8.000000E-04 153684 3.505000E+03 2.710000E+02 1.040000E+02 4.200000E+01 3.920000E+02
9.000000E-04 173043 4.052000E+03 3.610000E+02 1.340000E+02 5.300000E+01 4.100000E+02
1.000000E-03 192428 4.609000E+03 4.420000E+02 1.600000E+02 5.300000E+01 4.310000E+02
1.100000E-03 211695 5.176000E+03 4.960000E+02 1.800000E+02 6.300000E+01 4.600000E+02
1.200000E-03 231192 5.774000E+03 5.310000E+02 2.010000E+02 6.300000E+01 4.750000E+02
1.300000E-03 250578 6.378000E+03 5.530000E+02 2.250000E+02 6.500000E+01 4.890000E+02
1.400000E-03 270045 6.999000E+03 5.930000E+02 2.460000E+02 6.500000E+01 4.940000E+02
1.500000E-03 289669 7.614000E+03 6.640000E+02 2.580000E+02 6.600000E+01 5.080000E+02
1.600000E-03 309164 8.207000E+03 7.310000E+02 2.870000E+02 7.700000E+01 5.170000E+02
1.700000E-03 328691 8.770000E+03 8.090000E+02 3.110000E+02 7.900000E+01 5.380000E+02
