time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 4.000000E+00 1.000000E+01
2.000000E-05 0.000000E+00 0.000000E+00 2.600000E+01 3.000000E+01
3.000000E-05 2.000000E+00 0.000000E+00 3.800000E+01 6.000000E+01
4.000000E-05 4.000000E+00 0.000000E+00 7.400000E+01 7.000000E+01
5.000000E-05 4.000000E+00 0.000000E+00 1.260000E+02 7.000000E+01
6.000000E-05 6.000000E+00 0.000000E+00 1.680000E+02 7.000000E+01
7.000000E-05 1.000000E+01 0.000000E+00 2.140000E+02 9.000000E+01
8.000000E-05 1.000000E+01 0.000000E+00 2.480000E+02 1.000000E+02
9.000000E-05 1.600000E+01 0.000000E+00 2.840000E+02 1.100000E+02
1.000000E-04 2.400000E+01 0.000000E+00 3.120000E+02 1.100000E+02
1.100000E-04 2.800000E+01 0.000000E+00 3.600000E+02 1.400000E+02
1.200000E-04 3.000000E+01 0.000000E+00 3.840000E+02 1.700000E+02
1.300000E-04 3.400000E+01 0.000000E+00 4.200000E+02 1.800000E+02
1.400000E-04 4.000000E+01 0.000000E+00 4.580000E+02 2.000000E+02
1.500000E-04 4.800000E+01 0.000000E+00 4.980000E+02 2.200000E+02
1.600000E-04 5.600000E+01 0.000000E+00 5.460000E+02 2.300000E+02
1.700000E-04 6.000000E+01 0.000000E+00 5.900000E+02 2.300000E+02
1.800000E-04 6.600000E+01 1.000000E+01 6.240000E+02 2.300000E+02
1.900000E-04 7.400000E+01 1.000000E+01 6.640000E+02 2.400000E+02
2.000000E-04 8.000000E+01 1.000000E+01 7.060000E+02 2.600000E+02
2.100000E-04 8.800000E+01 1.000000E+01 7.540000E+02 2.800000E+02
2.200000E-04 9.600000E+01 2.000000E+01 7.980000E+02 2.800000E+02
2.300000E-04 1.020000E+02 2.000000E+01 8.180000E+02 2.800000E+02
2.400000E-04 1.120000E+02 3.000000E+01 8.560000E+02 2.900000E+02
2.500000E-04 1.260000E+02 3.000000E+01 8.860000E+02 2.900000E+02
2.600000E-04 1.320000E+02 3.000000E+01 9.280000E+02 3.000000E+02
2.700000E-04 1.400000E+02 3.000000E+01 9.680000E+02 3.200000E+02
2.800000E-04 1.560000E+02 4.000000E+01 1.006000E+03 3.300000E+02
2.900000E-04 1.720000E+02 4.000000E+01 1.046000E+03 3.300000E+02
3.000000E-04 1.760000E+02 4.000000E+01 1.090000E+03 3.300000E+02
3.100000E-04 1.860000E+02 5.000000E+01 1.128000E+03 3.300000E+02
3.200000E-04 2.020000E+02 6.000000E+01 1.160000E+03 3.500000E+02
3.300000E-04 2.160000E+02 6.000000E+01 1.198000E+03 3.600000E+02
3.400000E-04 2.320000E+02 6.000000E+01 1.248000E+03 3.700000E+02
3.500000E-04 2.420000E+02 6.000000E+01 1.290000E+03 3.800000E+02
3.600000E-04 2.460000E+02 6.000000E+01 1.320000E+03 4.000000E+02
3.700000E-04 2.600000E+02 6.000000E+01 1.358000E+03 4.300000E+02
3.800000E-04 2.720000E+02 6.000000E+01 1.404000E+03 4.500000E+02
3.900000E-04 2.860000E+02 6.000000E+01 1.422000E+03 4.500000E+02
4.000000E-04 3.020000E+02 7.000000E+01 1.468000E+03 4.500000E+02
4.100000E-04 3.080000E+02 7.000000E+01 1.498000E+03 4.600000E+02
4.200000E-04 3.280000E+02 7.000000E+01 1.542000E+03 4.700000E+02
4.300000E-04 3.420000E+02 9.000000E+01 1.580000E+03 4.700000E+02
4.400000E-04 3.560000E+02 9.000000E+01 1.620000E+03 4.900000E+02
4.500000E-04 3.760000E+02 1.100000E+02 1.658000E+03 4.900000E+02
4.600000E-04 3.820000E+02 1.200000E+02 1.698000E+03 5.000000E+02
4.700000E-04 3.960000E+02 1.200000E+02 1.738000E+03 5.100000E+02
4.800000E-04 4.120000E+02 1.200000E+02 1.786000E+03 5.200000E+02
4.900000E-04 4.160000E+02 1.200000E+02 1.826000E+03 5.700000E+02
5.000000E-04 4.400000E+02 1.200000E+02 1.860000E+03 5.700000E+02
5.100000E-04 4.540000E+02 1.200000E+02 1.914000E+03 5.800000E+02
5.200000E-04 4.660000E+02 1.300000E+02 1.942000E+03 5.800000E+02
5.300000E-04 4.820000E+02 1.300000E+02 1.994000E+03 5.800000E+02
5.400000E-04 5.060000E+02 1.400000E+02 2.030000E+03 5.800000E+02
5.500000E-04 5.120000E+02 1.400000E+02 2.080000E+03 6.000000E+02
5.600000E-04 5.420000E+02 1.400000E+02 2.114000E+03 6.000000E+02
5.700000E-04 5.640000E+02 1.400000E+02 2.148000E+03 6.300000E+02
5.800000E-04 5.820000E+02 1.400000E+02 2.208000E+03 6.300000E+02
5.900000E-04 5.960000E+02 1.400000E+02 2.262000E+03 6.500000E+02
6.000000E-04 6.160000E+02 1.500000E+02 2.302000E+03 6.500000E+02
6.100000E-04 6.300000E+02 1.500000E+02 2.360000E+03 6.600000E+02
6.200000E-04 6.460000E+02 1.500000E+02 2.404000E+03 6.700000E+02
6.300000E-04 6.740000E+02 1.500000E+02 2.440000E+03 6.800000E+02
6.400000E-04 6.960000E+02 1.500000E+02 2.468000E+03 6.900000E+02
6.500000E-04 7.160000E+02 1.500000E+02 2.508000E+03 6.900000E+02
6.600000E-04 7.560000E+02 1.500000E+02 2.556000E+03 6.900000E+02
6.700000E-04 7.800000E+02 1.500000E+02 2.588000E+03 6.900000E+02
6.800000E-04 7.940000E+02 1.500000E+02 2.628000E+03 7.000000E+02
6.900000E-04 8.260000E+02 1.500000E+02 2.674000E+03 7.100000E+02
7.000000E-04 8.540000E+02 1.600000E+02 2.704000E+03 7.400000E+02
7.100000E-04 8.760000E+02 1.600000E+02 2.750000E+03 7.400000E+02
7.200000E-04 8.900000E+02 1.600000E+02 2.778000E+03 7.400000E+02
7.300000E-04 9.100000E+02 1.600000E+02 2.826000E+03 7.400000E+02
7.400000E-04 9.420000E+02 1.700000E+02 2.848000E+03 7.500000E+02
7.500000E-04 9.560000E+02 1.900000E+02 2.900000E+03 7.800000E+02
7.600000E-04 9.800000E+02 2.000000E+02 2.940000E+03 7.900000E+02
7.700000E-04 1.008000E+03 2.000000E+02 2.970000E+03 8.200000E+02
7.800000E-04 1.050000E+03 2.000000E+02 3.014000E+03 8.200000E+02
7.900000E-04 1.070000E+03 2.200000E+02 3.054000E+03 8.200000E+02
8.000000E-04 1.094000E+03 2.200000E+02 3.096000E+03 8.300000E+02
8.100000E-04 1.126000E+03 2.300000E+02 3.134000E+03 8.400000E+02
8.200000E-04 1.150000E+03 2.300000E+02 3.168000E+03 8.500000E+02
8.300000E-04 1.166000E+03 2.400000E+02 3.214000E+03 8.600000E+02
8.400000E-04 1.196000E+03 2.400000E+02 3.256000E+03 8.600000E+02
8.500000E-04 1.218000E+03 2.400000E+02 3.304000E+03 8.600000E+02
8.600000E-04 1.250000E+03 2.400000E+02 3.334000E+03 8.600000E+02
8.700000E-04 1.272000E+03 2.400000E+02 3.384000E+03 8.600000E+02
8.800000E-04 1.294000E+03 2.400000E+02 3.420000E+03 8.700000E+02
8.900000E-04 1.314000E+03 2.400000E+02 3.456000E+03 8.700000E+02
9.000000E-04 1.348000E+03 2.500000E+02 3.506000E+03 8.700000E+02
9.100000E-04 1.370000E+03 2.500000E+02 3.544000E+03 8.700000E+02
9.200000E-04 1.396000E+03 2.600000E+02 3.582000E+03 8.800000E+02
9.300000E-04 1.428000E+03 2.600000E+02 3.624000E+03 9.000000E+02
9.400000E-04 1.454000E+03 2.600000E+02 3.662000E+03 9.100000E+02
9.500000E-04 1.496000E+03 2.700000E+02 3.694000E+03 9.200000E+02
9.600000E-04 1.510000E+03 2.800000E+02 3.734000E+03 9.400000E+02
9.700000E-04 1.538000E+03 2.900000E+02 3.778000E+03 9.400000E+02
9.800000E-04 1.558000E+03 2.900000E+02 3.834000E+03 9.500000E+02
9.900000E-04 1.592000E+03 3.100000E+02 3.882000E+03 9.500000E+02
1.000000E-03 1.616000E+03 3.100000E+02 3.906000E+03 9.600000E+02
