time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 0.000000E+00 1.000000E+01
2.000000E-05 0.000000E+00 0.000000E+00 2.000000E+01 1.000000E+01
3.000000E-05 0.000000E+00 0.000000E+00 3.600000E+01 2.000000E+01
4.000000E-05 0.000000E+00 0.000000E+00 8.400000E+01 3.000000E+01
5.000000E-05 4.000000E+00 0.000000E+00 1.220000E+02 5.000000E+01
6.000000E-05 8.000000E+00 0.000000E+00 1.600000E+02 5.000000E+01
7.000000E-05 1.000000E+01 0.000000E+00 1.940000E+02 7.000000E+01
8.000000E-05 1.400000E+01 0.000000E+00 2.340000E+02 7.000000E+01
9.000000E-05 1.800000E+01 0.000000E+00 2.820000E+02 7.000000E+01
1.000000E-04 2.000000E+01 0.000000E+00 3.300000E+02 7.000000E+01
1.100000E-04 2.400000E+01 0.000000E+00 3.480000E+02 7.000000E+01
1.200000E-04 2.400000E+01 0.000000E+00 4.020000E+02 7.000000E+01
1.300000E-04 2.400000E+01 0.000000E+00 4.460000E+02 7.000000E+01
1.400000E-04 2.800000E+01 0.000000E+00 4.780000E+02 8.000000E+01
1.500000E-04 3.400000E+01 0.000000E+00 5.140000E+02 9.000000E+01
1.600000E-04 3.800000E+01 0.000000E+00 5.440000E+02 9.000000E+01
1.700000E-04 4.400000E+01 0.000000E+00 5.820000E+02 1.000000E+02
1.800000E-04 4.800000E+01 0.000000E+00 6.060000E+02 1.100000E+02
1.900000E-04 5.600000E+01 0.000000E+00 6.560000E+02 1.200000E+02
2.000000E-04 6.600000E+01 0.000000E+00 6.860000E+02 1.300000E+02
2.100000E-04 6.800000E+01 0.000000E+00 7.300000E+02 1.300000E+02
2.200000E-04 8.000000E+01 1.000000E+01 7.700000E+02 1.300000E+02
2.300000E-04 8.800000E+01 1.000000E+01 8.040000E+02 1.300000E+02
2.400000E-04 1.000000E+02 1.000000E+01 8.480000E+02 1.300000E+02
2.500000E-04 1.000000E+02 2.000000E+01 8.860000E+02 1.400000E+02
2.600000E-04 1.120000E+02 2.000000E+01 9.200000E+02 1.400000E+02
2.700000E-04 1.160000E+02 2.000000E+01 9.520000E+02 1.400000E+02
2.800000E-04 1.300000E+02 2.000000E+01 9.840000E+02 1.500000E+02
2.900000E-04 1.360000E+02 2.000000E+01 1.036000E+03 1.800000E+02
3.000000E-04 1.480000E+02 2.000000E+01 1.082000E+03 2.000000E+02
3.100000E-04 1.620000E+02 2.000000E+01 1.120000E+03 2.200000E+02
3.200000E-04 1.760000E+02 2.000000E+01 1.154000E+03 2.200000E+02
3.300000E-04 1.800000E+02 2.000000E+01 1.178000E+03 2.300000E+02
3.400000E-04 1.880000E+02 2.000000E+01 1.234000E+03 2.300000E+02
3.500000E-04 2.020000E+02 2.000000E+01 1.274000E+03 2.300000E+02
3.600000E-04 2.140000E+02 2.000000E+01 1.300000E+03 2.400000E+02
3.700000E-04 2.220000E+02 2.000000E+01 1.332000E+03 2.500000E+02
3.800000E-04 2.300000E+02 2.000000E+01 1.368000E+03 2.600000E+02
3.900000E-04 2.340000E+02 2.000000E+01 1.394000E+03 2.600000E+02
4.000000E-04 2.480000E+02 2.000000E+01 1.428000E+03 2.600000E+02
4.100000E-04 2.640000E+02 3.000000E+01 1.474000E+03 2.800000E+02
4.200000E-04 2.800000E+02 3.000000E+01 1.518000E+03 3.000000E+02
4.300000E-04 2.920000E+02 3.000000E+01 1.564000E+03 3.000000E+02
4.400000E-04 3.100000E+02 3.000000E+01 1.596000E+03 3.000000E+02
4.500000E-04 3.320000E+02 3.000000E+01 1.632000E+03 3.000000E+02
4.600000E-04 3.420000E+02 4.000000E+01 1.676000E+03 3.000000E+02
4.700000E-04 3.620000E+02 4.000000E+01 1.742000E+03 3.100000E+02
4.800000E-04 3.740000E+02 4.000000E+01 1.782000E+03 3.300000E+02
4.900000E-04 3.840000E+02 4.000000E+01 1.820000E+03 3.300000E+02
5.000000E-04 3.960000E+02 5.000000E+01 1.848000E+03 3.500000E+02
5.100000E-04 4.040000E+02 7.000000E+01 1.906000E+03 3.500000E+02
5.200000E-04 4.200000E+02 7.000000E+01 1.936000E+03 3.600000E+02
5.300000E-04 4.420000E+02 7.000000E+01 1.968000E+03 3.600000E+02
5.400000E-04 4.640000E+02 7.000000E+01 2.002000E+03 3.700000E+02
5.500000E-04 4.780000E+02 7.000000E+01 2.042000E+03 3.800000E+02
5.600000E-04 4.960000E+02 8.000000E+01 2.088000E+03 3.900000E+02
5.700000E-04 5.100000E+02 8.000000E+01 2.146000E+03 3.900000E+02
5.800000E-04 5.300000E+02 9.000000E+01 2.190000E+03 4.000000E+02
5.900000E-04 5.540000E+02 9.000000E+01 2.226000E+03 4.200000E+02
6.000000E-04 5.720000E+02 9.000000E+01 2.256000E+03 4.300000E+02
6.100000E-04 5.880000E+02 9.000000E+01 2.302000E+03 4.400000E+02
6.200000E-04 6.140000E+02 9.000000E+01 2.342000E+03 4.500000E+02
6.300000E-04 6.300000E+02 1.000000E+02 2.390000E+03 4.600000E+02
6.400000E-04 6.520000E+02 1.000000E+02 2.430000E+03 4.700000E+02
6.500000E-04 6.720000E+02 1.100000E+02 2.464000E+03 4.700000E+02
6.600000E-04 7.060000E+02 1.100000E+02 2.502000E+03 4.800000E+02
6.700000E-04 7.260000E+02 1.100000E+02 2.542000E+03 4.900000E+02
6.800000E-04 7.400000E+02 1.100000E+02 2.590000E+03 5.100000E+02
6.900000E-04 7.520000E+02 1.100000E+02 2.634000E+03 5.100000E+02
7.000000E-04 7.700000E+02 1.300000E+02 2.678000E+03 5.100000E+02
7.100000E-04 7.900000E+02 1.400000E+02 2.726000E+03 5.200000E+02
7.200000E-04 8.120000E+02 1.500000E+02 2.764000E+03 5.200000E+02
7.300000E-04 8.280000E+02 1.600000E+02 2.794000E+03 5.200000E+02
7.400000E-04 8.440000E+02 1.600000E+02 2.838000E+03 5.200000E+02
7.500000E-04 8.640000E+02 1.600000E+02 2.884000E+03 5.300000E+02
7.600000E-04 8.820000E+02 1.800000E+02 2.920000E+03 5.300000E+02
7.700000E-04 9.040000E+02 1.800000E+02 2.964000E+03 5.300000E+02
7.800000E-04 9.160000E+02 1.800000E+02 3.006000E+03 5.300000E+02
7.900000E-04 9.420000E+02 1.800000E+02 3.054000E+03 5.400000E+02
8.000000E-04 9.740000E+02 1.900000E+02 3.080000E+03 5.600000E+02
8.100000E-04 1.006000E+03 2.100000E+02 3.106000E+03 5.700000E+02
8.200000E-04 1.028000E+03 2.200000E+02 3.148000E+03 6.100000E+02
8.300000E-04 1.036000E+03 2.200000E+02 3.174000E+03 6.200000E+02
8.400000E-04 1.062000E+03 2.200000E+02 3.208000E+03 6.200000E+02
8.500000E-04 1.086000E+03 2.200000E+02 3.248000E+03 6.200000E+02
8.600000E-04 1.108000E+03 2.200000E+02 3.280000E+03 6.300000E+02
8.700000E-04 1.140000E+03 2.300000E+02 3.324000E+03 6.300000E+02
