time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 2.000000E+00 1.000000E+01
2.000000E-05 0.000000E+00 0.000000E+00 3.000000E+01 3.000000E+01
3.000000E-05 0.000000E+00 0.000000E+00 4.400000E+01 3.000000E+01
4.000000E-05 0.000000E+00 0.000000E+00 9.200000E+01 5.000000E+01
5.000000E-05 0.000000E+00 0.000000E+00 1.300000E+02 6.000000E+01
6.000000E-05 0.000000E+00 0.000000E+00 1.720000E+02 6.000000E+01
7.000000E-05 0.000000E+00 0.000000E+00 2.060000E+02 9.000000E+01
8.000000E-05 0.000000E+00 0.000000E+00 2.360000E+02 1.000000E+02
9.000000E-05 4.000000E+00 1.000000E+01 2.860000E+02 1.100000E+02
1.000000E-04 6.000000E+00 1.000000E+01 3.300000E+02 1.100000E+02
1.100000E-04 8.000000E+00 1.000000E+01 3.740000E+02 1.300000E+02
1.200000E-04 1.200000E+01 1.000000E+01 4.200000E+02 1.400000E+02
1.300000E-04 2.200000E+01 1.000000E+01 4.520000E+02 1.400000E+02
1.400000E-04 2.400000E+01 1.000000E+01 5.020000E+02 1.400000E+02
1.500000E-04 3.000000E+01 1.000000E+01 5.360000E+02 1.600000E+02
1.600000E-04 3.600000E+01 2.000000E+01 5.960000E+02 1.600000E+02
1.700000E-04 4.000000E+01 3.000000E+01 6.260000E+02 1.700000E+02
1.800000E-04 4.000000E+01 3.000000E+01 6.720000E+02 1.700000E+02
1.900000E-04 4.400000E+01 3.000000E+01 7.220000E+02 1.700000E+02
2.000000E-04 6.000000E+01 3.000000E+01 7.680000E+02 1.800000E+02
2.100000E-04 6.600000E+01 3.000000E+01 8.120000E+02 1.800000E+02
2.200000E-04 7.000000E+01 3.000000E+01 8.520000E+02 2.000000E+02
2.300000E-04 7.600000E+01 3.000000E+01 8.900000E+02 2.200000E+02
2.400000E-04 8.600000E+01 3.000000E+01 9.320000E+02 2.300000E+02
2.500000E-04 1.000000E+02 3.000000E+01 9.720000E+02 2.400000E+02
2.600000E-04 1.120000E+02 3.000000E+01 1.012000E+03 2.400000E+02
2.700000E-04 1.220000E+02 3.000000E+01 1.046000E+03 2.600000E+02
2.800000E-04 1.280000E+02 3.000000E+01 1.090000E+03 2.600000E+02
2.900000E-04 1.380000E+02 3.000000E+01 1.124000E+03 2.700000E+02
3.000000E-04 1.500000E+02 3.000000E+01 1.168000E+03 2.900000E+02
3.100000E-04 1.620000E+02 4.000000E+01 1.218000E+03 3.000000E+02
3.200000E-04 1.720000E+02 4.000000E+01 1.268000E+03 3.100000E+02
3.300000E-04 1.860000E+02 4.000000E+01 1.306000E+03 3.100000E+02
3.400000E-04 1.880000E+02 5.000000E+01 1.356000E+03 3.100000E+02
3.500000E-04 2.060000E+02 5.000000E+01 1.392000E+03 3.100000E+02
3.600000E-04 2.200000E+02 5.000000E+01 1.436000E+03 3.200000E+02
3.700000E-04 2.260000E+02 5.000000E+01 1.476000E+03 3.400000E+02
3.800000E-04 2.360000E+02 5.000000E+01 1.514000E+03 3.400000E+02
3.900000E-04 2.440000E+02 5.000000E+01 1.546000E+03 3.600000E+02
4.000000E-04 2.680000E+02 5.000000E+01 1.576000E+03 3.600000E+02
4.100000E-04 2.740000E+02 5.000000E+01 1.604000E+03 3.600000E+02
4.200000E-04 2.900000E+02 5.000000E+01 1.640000E+03 3.600000E+02
