time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 1.000000E+01 1.000000E+01
2.000000E-05 0.000000E+00 0.000000E+00 2.800000E+01 1.000000E+01
3.000000E-05 0.000000E+00 1.000000E+01 5.800000E+01 1.000000E+01
4.000000E-05 4.000000E+00 1.000000E+01 8.600000E+01 2.000000E+01
5.000000E-05 8.000000E+00 1.000000E+01 1.200000E+02 3.000000E+01
6.000000E-05 1.000000E+01 1.000000E+01 1.580000E+02 5.000000E+01
7.000000E-05 1.000000E+01 1.000000E+01 1.840000E+02 6.000000E+01
8.000000E-05 1.400000E+01 1.000000E+01 2.160000E+02 8.000000E+01
9.000000E-05 1.400000E+01 1.000000E+01 2.340000E+02 9.000000E+01
1.000000E-04 2.200000E+01 1.000000E+01 2.640000E+02 9.000000E+01
1.100000E-04 2.400000E+01 1.000000E+01 3.000000E+02 1.000000E+02
1.200000E-04 3.000000E+01 2.000000E+01 3.380000E+02 1.000000E+02
1.300000E-04 3.000000E+01 3.000000E+01 3.720000E+02 1.100000E+02
1.400000E-04 3.600000E+01 3.000000E+01 4.180000E+02 1.300000E+02
1.500000E-04 3.800000E+01 3.000000E+01 4.540000E+02 1.400000E+02
1.600000E-04 4.200000E+01 3.000000E+01 5.000000E+02 1.400000E+02
1.700000E-04 4.600000E+01 3.000000E+01 5.440000E+02 1.400000E+02
1.800000E-04 5.800000E+01 3.000000E+01 5.840000E+02 1.500000E+02
1.900000E-04 6.600000E+01 3.000000E+01 6.200000E+02 1.700000E+02
2.000000E-04 6.800000E+01 3.000000E+01 6.580000E+02 1.700000E+02
2.100000E-04 7.200000E+01 3.000000E+01 7.080000E+02 1.700000E+02
2.200000E-04 8.400000E+01 3.000000E+01 7.460000E+02 1.700000E+02
2.300000E-04 9.600000E+01 3.000000E+01 7.720000E+02 1.700000E+02
2.400000E-04 1.020000E+02 3.000000E+01 8.280000E+02 2.000000E+02
2.500000E-04 1.160000E+02 3.000000E+01 8.640000E+02 2.000000E+02
2.600000E-04 1.320000E+02 3.000000E+01 8.900000E+02 2.200000E+02
2.700000E-04 1.440000E+02 3.000000E+01 9.260000E+02 2.300000E+02
2.800000E-04 1.460000E+02 3.000000E+01 9.680000E+02 2.400000E+02
2.900000E-04 1.560000E+02 3.000000E+01 1.014000E+03 2.600000E+02
3.000000E-04 1.720000E+02 3.000000E+01 1.050000E+03 2.600000E+02
3.100000E-04 1.860000E+02 5.000000E+01 1.086000E+03 2.700000E+02
3.200000E-04 1.900000E+02 5.000000E+01 1.126000E+03 2.700000E+02
3.300000E-04 2.040000E+02 5.000000E+01 1.160000E+03 2.800000E+02
3.400000E-04 2.200000E+02 6.000000E+01 1.184000E+03 2.800000E+02
3.500000E-04 2.360000E+02 6.000000E+01 1.234000E+03 2.800000E+02
3.600000E-04 2.480000E+02 6.000000E+01 1.260000E+03 3.100000E+02
3.700000E-04 2.660000E+02 6.000000E+01 1.302000E+03 3.200000E+02
3.800000E-04 2.860000E+02 6.000000E+01 1.334000E+03 3.400000E+02
3.900000E-04 3.000000E+02 6.000000E+01 1.364000E+03 3.600000E+02
4.000000E-04 3.040000E+02 7.000000E+01 1.404000E+03 3.600000E+02
4.100000E-04 3.200000E+02 7.000000E+01 1.444000E+03 3.600000E+02
4.200000E-04 3.360000E+02 7.000000E+01 1.486000E+03 3.600000E+02
4.300000E-04 3.500000E+02 8.000000E+01 1.536000E+03 3.600000E+02
4.400000E-04 3.640000E+02 8.000000E+01 1.576000E+03 3.600000E+02
4.500000E-04 3.800000E+02 8.000000E+01 1.606000E+03 3.700000E+02
4.600000E-04 3.820000E+02 8.000000E+01 1.640000E+03 3.700000E+02
4.700000E-04 4.080000E+02 8.000000E+01 1.678000E+03 3.900000E+02
4.800000E-04 4.180000E+02 8.000000E+01 1.710000E+03 4.000000E+02
4.900000E-04 4.300000E+02 8.000000E+01 1.744000E+03 4.100000E+02
5.000000E-04 4.560000E+02 1.000000E+02 1.788000E+03 4.300000E+02
5.100000E-04 4.660000E+02 1.000000E+02 1.828000E+03 4.400000E+02
5.200000E-04 4.760000E+02 1.000000E+02 1.864000E+03 4.500000E+02
5.300000E-04 4.880000E+02 1.100000E+02 1.898000E+03 4.500000E+02
5.400000E-04 5.060000E+02 1.100000E+02 1.954000E+03 4.500000E+02
5.500000E-04 5.240000E+02 1.100000E+02 1.992000E+03 4.500000E+02
5.600000E-04 5.440000E+02 1.100000E+02 2.028000E+03 4.500000E+02
5.700000E-04 5.540000E+02 1.100000E+02 2.062000E+03 4.500000E+02
5.800000E-04 5.740000E+02 1.200000E+02 2.106000E+03 4.800000E+02
5.900000E-04 5.960000E+02 1.200000E+02 2.148000E+03 4.800000E+02
6.000000E-04 6.120000E+02 1.200000E+02 2.180000E+03 4.900000E+02
6.100000E-04 6.280000E+02 1.300000E+02 2.224000E+03 4.900000E+02
6.200000E-04 6.440000E+02 1.300000E+02 2.268000E+03 4.900000E+02
6.300000E-04 6.680000E+02 1.300000E+02 2.318000E+03 4.900000E+02
6.400000E-04 6.920000E+02 1.400000E+02 2.352000E+03 5.100000E+02
6.500000E-04 7.000000E+02 1.400000E+02 2.390000E+03 5.300000E+02
6.600000E-04 7.200000E+02 1.400000E+02 2.446000E+03 5.500000E+02
6.700000E-04 7.420000E+02 1.400000E+02 2.488000E+03 5.500000E+02
6.800000E-04 7.560000E+02 1.400000E+02 2.518000E+03 5.600000E+02
6.900000E-04 7.760000E+02 1.500000E+02 2.552000E+03 5.600000E+02
7.000000E-04 7.920000E+02 1.500000E+02 2.596000E+03 5.700000E+02
7.100000E-04 8.060000E+02 1.600000E+02 2.630000E+03 5.900000E+02
7.200000E-04 8.300000E+02 1.600000E+02 2.668000E+03 6.200000E+02
7.300000E-04 8.420000E+02 1.800000E+02 2.726000E+03 6.200000E+02
7.400000E-04 8.660000E+02 1.900000E+02 2.762000E+03 6.400000E+02
7.500000E-04 8.920000E+02 1.900000E+02 2.806000E+03 6.600000E+02
