time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 8.000000E+00 0.000000E+00
2.000000E-05 0.000000E+00 0.000000E+00 4.000000E+01 4.000000E+01
3.000000E-05 0.000000E+00 0.000000E+00 7.400000E+01 4.000000E+01
4.000000E-05 0.000000E+00 0.000000E+00 1.120000E+02 4.000000E+01
5.000000E-05 0.000000E+00 0.000000E+00 1.420000E+02 4.000000E+01
6.000000E-05 0.000000E+00 0.000000E+00 1.920000E+02 7.000000E+01
7.000000E-05 2.000000E+00 1.000000E+01 2.320000E+02 8.000000E+01
8.000000E-05 4.000000E+00 1.000000E+01 2.680000E+02 9.000000E+01
9.000000E-05 8.000000E+00 1.000000E+01 2.980000E+02 1.200000E+02
1.000000E-04 1.000000E+01 1.000000E+01 3.400000E+02 1.200000E+02
1.100000E-04 2.000000E+01 2.000000E+01 3.820000E+02 1.400000E+02
1.200000E-04 2.200000E+01 2.000000E+01 4.200000E+02 1.700000E+02
1.300000E-04 2.600000E+01 2.000000E+01 4.620000E+02 1.800000E+02
1.400000E-04 3.600000E+01 2.000000E+01 4.880000E+02 1.800000E+02
1.500000E-04 4.000000E+01 2.000000E+01 5.280000E+02 1.800000E+02
1.600000E-04 4.400000E+01 2.000000E+01 5.620000E+02 1.900000E+02
1.700000E-04 5.600000E+01 2.000000E+01 5.960000E+02 2.000000E+02
1.800000E-04 6.400000E+01 2.000000E+01 6.480000E+02 2.000000E+02
1.900000E-04 6.400000E+01 2.000000E+01 6.860000E+02 2.100000E+02
2.000000E-04 7.200000E+01 2.000000E+01 7.260000E+02 2.200000E+02
2.100000E-04 8.000000E+01 2.000000E+01 7.660000E+02 2.200000E+02
2.200000E-04 8.600000E+01 2.000000E+01 8.180000E+02 2.500000E+02
2.300000E-04 9.400000E+01 2.000000E+01 8.660000E+02 2.600000E+02
2.400000E-04 1.020000E+02 2.000000E+01 8.960000E+02 2.800000E+02
2.500000E-04 1.220000E+02 2.000000E+01 9.400000E+02 3.000000E+02
2.600000E-04 1.280000E+02 2.000000E+01 9.800000E+02 3.300000E+02
2.700000E-04 1.400000E+02 2.000000E+01 1.016000E+03 3.300000E+02
2.800000E-04 1.560000E+02 2.000000E+01 1.046000E+03 3.400000E+02
2.900000E-04 1.660000E+02 2.000000E+01 1.080000E+03 3.500000E+02
3.000000E-04 1.700000E+02 2.000000E+01 1.120000E+03 3.700000E+02
3.100000E-04 1.800000E+02 2.000000E+01 1.156000E+03 3.800000E+02
3.200000E-04 1.960000E+02 4.000000E+01 1.190000E+03 3.800000E+02
3.300000E-04 2.100000E+02 4.000000E+01 1.256000E+03 4.000000E+02
3.400000E-04 2.160000E+02 4.000000E+01 1.308000E+03 4.200000E+02
3.500000E-04 2.360000E+02 4.000000E+01 1.354000E+03 4.300000E+02
3.600000E-04 2.440000E+02 4.000000E+01 1.402000E+03 4.400000E+02
3.700000E-04 2.640000E+02 4.000000E+01 1.438000E+03 4.500000E+02
3.800000E-04 2.720000E+02 5.000000E+01 1.494000E+03 4.500000E+02
3.900000E-04 2.880000E+02 5.000000E+01 1.540000E+03 4.600000E+02
4.000000E-04 3.040000E+02 5.000000E+01 1.578000E+03 4.600000E+02
4.100000E-04 3.220000E+02 5.000000E+01 1.628000E+03 4.900000E+02
4.200000E-04 3.440000E+02 5.000000E+01 1.674000E+03 5.200000E+02
4.300000E-04 3.580000E+02 5.000000E+01 1.720000E+03 5.300000E+02
4.400000E-04 3.820000E+02 6.000000E+01 1.742000E+03 5.400000E+02
4.500000E-04 3.880000E+02 7.000000E+01 1.774000E+03 5.400000E+02
4.600000E-04 3.980000E+02 7.000000E+01 1.820000E+03 5.400000E+02
4.700000E-04 4.060000E+02 7.000000E+01 1.852000E+03 5.400000E+02
4.800000E-04 4.220000E+02 7.000000E+01 1.890000E+03 5.400000E+02
4.900000E-04 4.380000E+02 7.000000E+01 1.924000E+03 5.500000E+02
5.000000E-04 4.540000E+02 7.000000E+01 1.966000E+03 5.800000E+02
5.100000E-04 4.720000E+02 7.000000E+01 2.002000E+03 6.000000E+02
5.200000E-04 4.900000E+02 8.000000E+01 2.040000E+03 6.100000E+02
5.300000E-04 5.040000E+02 9.000000E+01 2.074000E+03 6.300000E+02
5.400000E-04 5.200000E+02 9.000000E+01 2.128000E+03 6.300000E+02
5.500000E-04 5.320000E+02 9.000000E+01 2.160000E+03 6.300000E+02
5.600000E-04 5.500000E+02 1.000000E+02 2.202000E+03 6.400000E+02
5.700000E-04 5.600000E+02 1.000000E+02 2.244000E+03 6.500000E+02
5.800000E-04 5.780000E+02 1.000000E+02 2.298000E+03 6.700000E+02
5.900000E-04 5.940000E+02 1.000000E+02 2.334000E+03 6.900000E+02
6.000000E-04 6.100000E+02 1.200000E+02 2.354000E+03 6.900000E+02
6.100000E-04 6.320000E+02 1.200000E+02 2.388000E+03 6.900000E+02
6.200000E-04 6.440000E+02 1.200000E+02 2.430000E+03 6.900000E+02
6.300000E-04 6.680000E+02 1.200000E+02 2.478000E+03 7.000000E+02
6.400000E-04 6.900000E+02 1.200000E+02 2.532000E+03 7.100000E+02
6.500000E-04 7.060000E+02 1.300000E+02 2.590000E+03 7.300000E+02
6.600000E-04 7.280000E+02 1.300000E+02 2.636000E+03 7.300000E+02
6.700000E-04 7.420000E+02 1.300000E+02 2.678000E+03 7.500000E+02
6.800000E-04 7.720000E+02 1.400000E+02 2.710000E+03 7.500000E+02
6.900000E-04 7.880000E+02 1.500000E+02 2.746000E+03 7.600000E+02
7.000000E-04 8.060000E+02 1.500000E+02 2.802000E+03 7.700000E+02
7.100000E-04 8.300000E+02 1.500000E+02 2.834000E+03 7.800000E+02
7.200000E-04 8.460000E+02 1.600000E+02 2.872000E+03 7.900000E+02
7.300000E-04 8.740000E+02 1.600000E+02 2.900000E+03 7.900000E+02
7.400000E-04 8.940000E+02 1.700000E+02 2.948000E+03 8.000000E+02
7.500000E-04 9.160000E+02 1.700000E+02 3.002000E+03 8.200000E+02
7.600000E-04 9.400000E+02 1.800000E+02 3.052000E+03 8.200000E+02
7.700000E-04 9.620000E+02 1.900000E+02 3.086000E+03 8.200000E+02
7.800000E-04 9.840000E+02 2.000000E+02 3.126000E+03 8.200000E+02
7.900000E-04 9.980000E+02 2.000000E+02 3.164000E+03 8.400000E+02
8.000000E-04 1.018000E+03 2.000000E+02 3.208000E+03 8.500000E+02
8.100000E-04 1.046000E+03 2.000000E+02 3.242000E+03 8.600000E+02
8.200000E-04 1.072000E+03 2.100000E+02 3.278000E+03 8.700000E+02
8.300000E-04 1.082000E+03 2.100000E+02 3.330000E+03 8.800000E+02
8.400000E-04 1.102000E+03 2.200000E+02 3.366000E+03 8.800000E+02
8.500000E-04 1.142000E+03 2.200000E+02 3.414000E+03 8.900000E+02
8.600000E-04 1.178000E+03 2.200000E+02 3.456000E+03 8.900000E+02
8.700000E-04 1.196000E+03 2.200000E+02 3.492000E+03 9.100000E+02
8.800000E-04 1.218000E+03 2.200000E+02 3.532000E+03 9.100000E+02
8.900000E-04 1.232000E+03 2.200000E+02 3.572000E+03 9.200000E+02
9.000000E-04 1.256000E+03 2.200000E+02 3.612000E+03 9.500000E+02
9.100000E-04 1.278000E+03 2.200000E+02 3.666000E+03 9.600000E+02
9.200000E-04 1.312000E+03 2.200000E+02 3.698000E+03 9.600000E+02
9.300000E-04 1.346000E+03 2.200000E+02 3.730000E+03 9.600000E+02
9.400000E-04 1.366000E+03 2.300000E+02 3.766000E+03 9.700000E+02
9.500000E-04 1.388000E+03 2.300000E+02 3.800000E+03 9.700000E+02
9.600000E-04 1.420000E+03 2.400000E+02 3.850000E+03 9.800000E+02
9.700000E-04 1.444000E+03 2.400000E+02 3.888000E+03 9.800000E+02
9.800000E-04 1.466000E+03 2.400000E+02 3.918000E+03 9.900000E+02
9.900000E-04 1.498000E+03 2.500000E+02 3.964000E+03 1.000000E+03
1.000000E-03 1.522000E+03 2.600000E+02 4.020000E+03 1.010000E+03
