time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 6.000000E+00 0.000000E+00
2.000000E-05 0.000000E+00 0.000000E+00 2.800000E+01 0.000000E+00
3.000000E-05 0.000000E+00 0.000000E+00 4.400000E+01 0.000000E+00
4.000000E-05 0.000000E+00 0.000000E+00 8.200000E+01 0.000000E+00
5.000000E-05 0.000000E+00 0.000000E+00 1.200000E+02 1.000000E+01
6.000000E-05 0.000000E+00 0.000000E+00 1.700000E+02 1.000000E+01
7.000000E-05 1.000000E+01 0.000000E+00 2.040000E+02 2.000000E+01
8.000000E-05 1.200000E+01 0.000000E+00 2.420000E+02 4.000000E+01
9.000000E-05 1.400000E+01 1.000000E+01 2.840000E+02 6.000000E+01
1.000000E-04 1.400000E+01 1.000000E+01 3.240000E+02 7.000000E+01
1.100000E-04 1.800000E+01 1.000000E+01 3.560000E+02 7.000000E+01
1.200000E-04 2.200000E+01 1.000000E+01 3.880000E+02 8.000000E+01
1.300000E-04 2.600000E+01 1.000000E+01 4.200000E+02 8.000000E+01
1.400000E-04 3.000000E+01 2.000000E+01 4.740000E+02 8.000000E+01
1.500000E-04 3.200000E+01 2.000000E+01 5.060000E+02 9.000000E+01
1.600000E-04 3.800000E+01 2.000000E+01 5.480000E+02 1.000000E+02
1.700000E-04 3.800000E+01 2.000000E+01 5.920000E+02 1.100000E+02
1.800000E-04 4.600000E+01 2.000000E+01 6.260000E+02 1.100000E+02
1.900000E-04 5.400000E+01 2.000000E+01 6.660000E+02 1.400000E+02
2.000000E-04 5.800000E+01 3.000000E+01 7.280000E+02 1.400000E+02
2.100000E-04 6.400000E+01 3.000000E+01 7.640000E+02 1.700000E+02
2.200000E-04 6.800000E+01 3.000000E+01 7.920000E+02 1.800000E+02
2.300000E-04 7.400000E+01 3.000000E+01 8.420000E+02 1.900000E+02
2.400000E-04 7.800000E+01 3.000000E+01 8.860000E+02 1.900000E+02
2.500000E-04 8.600000E+01 3.000000E+01 9.140000E+02 1.900000E+02
2.600000E-04 1.060000E+02 3.000000E+01 9.640000E+02 2.300000E+02
2.700000E-04 1.080000E+02 3.000000E+01 1.006000E+03 2.300000E+02
2.800000E-04 1.260000E+02 3.000000E+01 1.066000E+03 2.400000E+02
2.900000E-04 1.420000E+02 3.000000E+01 1.102000E+03 2.500000E+02
3.000000E-04 1.580000E+02 3.000000E+01 1.132000E+03 2.800000E+02
3.100000E-04 1.720000E+02 3.000000E+01 1.178000E+03 2.900000E+02
3.200000E-04 1.800000E+02 6.000000E+01 1.222000E+03 3.100000E+02
3.300000E-04 1.880000E+02 6.000000E+01 1.266000E+03 3.100000E+02
3.400000E-04 2.040000E+02 6.000000E+01 1.300000E+03 3.100000E+02
3.500000E-04 2.160000E+02 6.000000E+01 1.348000E+03 3.300000E+02
3.600000E-04 2.320000E+02 7.000000E+01 1.394000E+03 3.300000E+02
3.700000E-04 2.440000E+02 7.000000E+01 1.432000E+03 3.300000E+02
3.800000E-04 2.500000E+02 7.000000E+01 1.476000E+03 3.400000E+02
3.900000E-04 2.640000E+02 7.000000E+01 1.526000E+03 3.500000E+02
4.000000E-04 2.720000E+02 8.000000E+01 1.582000E+03 3.500000E+02
4.100000E-04 2.840000E+02 8.000000E+01 1.620000E+03 3.500000E+02
4.200000E-04 3.060000E+02 9.000000E+01 1.658000E+03 3.700000E+02
4.300000E-04 3.220000E+02 9.000000E+01 1.706000E+03 3.800000E+02
4.400000E-04 3.420000E+02 9.000000E+01 1.748000E+03 3.800000E+02
4.500000E-04 3.520000E+02 9.000000E+01 1.792000E+03 3.800000E+02
4.600000E-04 3.680000E+02 9.000000E+01 1.834000E+03 4.000000E+02
4.700000E-04 3.860000E+02 1.000000E+02 1.872000E+03 4.000000E+02
4.800000E-04 3.940000E+02 1.000000E+02 1.904000E+03 4.100000E+02
4.900000E-04 4.120000E+02 1.100000E+02 1.952000E+03 4.400000E+02
5.000000E-04 4.300000E+02 1.100000E+02 1.988000E+03 4.400000E+02
5.100000E-04 4.500000E+02 1.100000E+02 2.044000E+03 4.400000E+02
5.200000E-04 4.780000E+02 1.100000E+02 2.094000E+03 4.400000E+02
5.300000E-04 4.920000E+02 1.100000E+02 2.138000E+03 4.600000E+02
5.400000E-04 5.020000E+02 1.100000E+02 2.164000E+03 4.600000E+02
5.500000E-04 5.300000E+02 1.100000E+02 2.202000E+03 4.600000E+02
5.600000E-04 5.460000E+02 1.100000E+02 2.252000E+03 4.600000E+02
5.700000E-04 5.620000E+02 1.100000E+02 2.288000E+03 4.600000E+02
5.800000E-04 5.800000E+02 1.200000E+02 2.324000E+03 4.700000E+02
5.900000E-04 6.040000E+02 1.200000E+02 2.358000E+03 4.700000E+02
6.000000E-04 6.280000E+02 1.300000E+02 2.402000E+03 4.800000E+02
6.100000E-04 6.380000E+02 1.400000E+02 2.436000E+03 4.900000E+02
6.200000E-04 6.580000E+02 1.500000E+02 2.482000E+03 5.000000E+02
6.300000E-04 6.780000E+02 1.600000E+02 2.518000E+03 5.000000E+02
6.400000E-04 6.940000E+02 1.700000E+02 2.562000E+03 5.100000E+02
6.500000E-04 7.260000E+02 1.700000E+02 2.608000E+03 5.100000E+02
6.600000E-04 7.480000E+02 1.800000E+02 2.644000E+03 5.200000E+02
6.700000E-04 7.580000E+02 1.800000E+02 2.684000E+03 5.300000E+02
6.800000E-04 7.700000E+02 1.800000E+02 2.702000E+03 5.300000E+02
6.900000E-04 7.940000E+02 1.800000E+02 2.736000E+03 5.300000E+02
7.000000E-04 8.200000E+02 1.800000E+02 2.766000E+03 5.300000E+02
