time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 2.000000E+00 0.000000E+00
2.000000E-05 0.000000E+00 0.000000E+00 1.400000E+01 0.000000E+00
3.000000E-05 0.000000E+00 0.000000E+00 5.200000E+01 0.000000E+00
4.000000E-05 2.000000E+00 0.000000E+00 1.100000E+02 0.000000E+00
5.000000E-05 6.000000E+00 0.000000E+00 1.280000E+02 2.000000E+01
6.000000E-05 8.000000E+00 0.000000E+00 1.580000E+02 2.000000E+01
7.000000E-05 1.000000E+01 1.000000E+01 1.880000E+02 3.000000E+01
8.000000E-05 1.400000E+01 1.000000E+01 2.220000E+02 4.000000E+01
9.000000E-05 2.000000E+01 1.000000E+01 2.700000E+02 5.000000E+01
1.000000E-04 2.400000E+01 1.000000E+01 3.060000E+02 5.000000E+01
1.100000E-04 2.800000E+01 1.000000E+01 3.400000E+02 5.000000E+01
1.200000E-04 3.200000E+01 1.000000E+01 3.780000E+02 6.000000E+01
1.300000E-04 3.600000E+01 1.000000E+01 4.380000E+02 6.000000E+01
1.400000E-04 3.800000E+01 2.000000E+01 4.940000E+02 6.000000E+01
1.500000E-04 4.600000E+01 3.000000E+01 5.380000E+02 8.000000E+01
1.600000E-04 4.800000E+01 4.000000E+01 5.760000E+02 8.000000E+01
1.700000E-04 5.200000E+01 4.000000E+01 6.120000E+02 9.000000E+01
1.800000E-04 6.000000E+01 4.000000E+01 6.600000E+02 9.000000E+01
1.900000E-04 7.600000E+01 5.000000E+01 6.920000E+02 1.100000E+02
2.000000E-04 8.600000E+01 5.000000E+01 7.340000E+02 1.200000E+02
2.100000E-04 9.400000E+01 5.000000E+01 7.660000E+02 1.200000E+02
2.200000E-04 1.060000E+02 6.000000E+01 8.180000E+02 1.200000E+02
2.300000E-04 1.120000E+02 6.000000E+01 8.600000E+02 1.300000E+02
