time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 8.000000E+00 0.000000E+00
2.000000E-05 0.000000E+00 0.000000E+00 1.600000E+01 1.000000E+01
3.000000E-05 0.000000E+00 0.000000E+00 4.800000E+01 2.000000E+01
4.000000E-05 2.000000E+00 0.000000E+00 8.200000E+01 5.000000E+01
5.000000E-05 4.000000E+00 0.000000E+00 1.120000E+02 6.000000E+01
6.000000E-05 6.000000E+00 0.000000E+00 1.560000E+02 9.000000E+01
7.000000E-05 1.000000E+01 0.000000E+00 1.880000E+02 1.100000E+02
8.000000E-05 1.400000E+01 0.000000E+00 2.400000E+02 1.200000E+02
9.000000E-05 1.800000E+01 0.000000E+00 2.740000E+02 1.300000E+02
1.000000E-04 1.800000E+01 0.000000E+00 3.200000E+02 1.600000E+02
1.100000E-04 2.400000E+01 0.000000E+00 3.580000E+02 1.900000E+02
1.200000E-04 2.600000E+01 0.000000E+00 4.120000E+02 1.900000E+02
1.300000E-04 3.000000E+01 0.000000E+00 4.520000E+02 2.000000E+02
1.400000E-04 3.000000E+01 0.000000E+00 4.880000E+02 2.100000E+02
1.500000E-04 3.400000E+01 0.000000E+00 5.280000E+02 2.200000E+02
1.600000E-04 4.400000E+01 0.000000E+00 5.780000E+02 2.200000E+02
1.700000E-04 4.400000E+01 0.000000E+00 6.120000E+02 2.300000E+02
1.800000E-04 5.200000E+01 0.000000E+00 6.660000E+02 2.400000E+02
1.900000E-04 5.400000E+01 0.000000E+00 7.060000E+02 2.400000E+02
2.000000E-04 6.000000E+01 0.000000E+00 7.620000E+02 2.400000E+02
2.100000E-04 6.000000E+01 0.000000E+00 8.100000E+02 2.500000E+02
2.200000E-04 6.800000E+01 0.000000E+00 8.480000E+02 2.500000E+02
2.300000E-04 7.400000E+01 0.000000E+00 8.840000E+02 2.600000E+02
2.400000E-04 8.000000E+01 0.000000E+00 9.160000E+02 2.600000E+02
2.500000E-04 9.200000E+01 1.000000E+01 9.620000E+02 2.600000E+02
2.600000E-04 1.020000E+02 1.000000E+01 1.002000E+03 2.700000E+02
2.700000E-04 1.180000E+02 1.000000E+01 1.040000E+03 2.700000E+02
2.800000E-04 1.300000E+02 1.000000E+01 1.084000E+03 2.700000E+02
2.900000E-04 1.420000E+02 1.000000E+01 1.132000E+03 2.800000E+02
3.000000E-04 1.520000E+02 1.000000E+01 1.170000E+03 2.800000E+02
3.100000E-04 1.640000E+02 1.000000E+01 1.214000E+03 2.800000E+02
3.200000E-04 1.820000E+02 2.000000E+01 1.256000E+03 3.100000E+02
3.300000E-04 1.920000E+02 2.000000E+01 1.296000E+03 3.200000E+02
3.400000E-04 2.000000E+02 2.000000E+01 1.338000E+03 3.200000E+02
3.500000E-04 2.120000E+02 2.000000E+01 1.384000E+03 3.200000E+02
3.600000E-04 2.200000E+02 3.000000E+01 1.412000E+03 3.200000E+02
3.700000E-04 2.300000E+02 5.000000E+01 1.456000E+03 3.200000E+02
3.800000E-04 2.440000E+02 6.000000E+01 1.506000E+03 3.300000E+02
3.900000E-04 2.540000E+02 7.000000E+01 1.538000E+03 3.500000E+02
4.000000E-04 2.600000E+02 7.000000E+01 1.568000E+03 3.700000E+02
4.100000E-04 2.720000E+02 7.000000E+01 1.608000E+03 3.800000E+02
4.200000E-04 2.800000E+02 7.000000E+01 1.650000E+03 3.800000E+02
4.300000E-04 2.940000E+02 7.000000E+01 1.688000E+03 3.900000E+02
4.400000E-04 3.060000E+02 7.000000E+01 1.720000E+03 3.900000E+02
4.500000E-04 3.200000E+02 7.000000E+01 1.756000E+03 3.900000E+02
4.600000E-04 3.320000E+02 7.000000E+01 1.792000E+03 3.900000E+02
4.700000E-04 3.600000E+02 7.000000E+01 1.826000E+03 4.000000E+02
4.800000E-04 3.700000E+02 8.000000E+01 1.870000E+03 4.000000E+02
4.900000E-04 3.800000E+02 8.000000E+01 1.900000E+03 4.000000E+02
5.000000E-04 3.860000E+02 8.000000E+01 1.920000E+03 4.200000E+02
5.100000E-04 3.960000E+02 8.000000E+01 1.968000E+03 4.200000E+02
5.200000E-04 4.100000E+02 9.000000E+01 2.012000E+03 4.300000E+02
5.300000E-04 4.500000E+02 9.000000E+01 2.054000E+03 4.500000E+02
5.400000E-04 4.700000E+02 9.000000E+01 2.084000E+03 4.600000E+02
5.500000E-04 4.920000E+02 1.100000E+02 2.136000E+03 4.600000E+02
5.600000E-04 5.080000E+02 1.100000E+02 2.168000E+03 4.600000E+02
5.700000E-04 5.280000E+02 1.100000E+02 2.210000E+03 4.700000E+02
5.800000E-04 5.520000E+02 1.100000E+02 2.244000E+03 4.700000E+02
5.900000E-04 5.720000E+02 1.200000E+02 2.290000E+03 4.700000E+02
6.000000E-04 5.820000E+02 1.200000E+02 2.336000E+03 4.800000E+02
6.100000E-04 5.920000E+02 1.300000E+02 2.370000E+03 4.800000E+02
6.200000E-04 6.120000E+02 1.300000E+02 2.418000E+03 4.900000E+02
6.300000E-04 6.180000E+02 1.300000E+02 2.458000E+03 5.100000E+02
6.400000E-04 6.440000E+02 1.300000E+02 2.504000E+03 5.200000E+02
6.500000E-04 6.680000E+02 1.300000E+02 2.556000E+03 5.200000E+02
6.600000E-04 7.020000E+02 1.400000E+02 2.590000E+03 5.300000E+02
6.700000E-04 7.180000E+02 1.400000E+02 2.622000E+03 5.500000E+02
6.800000E-04 7.440000E+02 1.400000E+02 2.672000E+03 5.600000E+02
6.900000E-04 7.700000E+02 1.400000E+02 2.708000E+03 5.600000E+02
7.000000E-04 7.900000E+02 1.400000E+02 2.748000E+03 5.600000E+02
7.100000E-04 8.000000E+02 1.500000E+02 2.798000E+03 5.700000E+02
7.200000E-04 8.240000E+02 1.500000E+02 2.828000E+03 6.000000E+02
7.300000E-04 8.440000E+02 1.500000E+02 2.866000E+03 6.100000E+02
7.400000E-04 8.580000E+02 1.500000E+02 2.904000E+03 6.200000E+02
7.500000E-04 8.820000E+02 1.500000E+02 2.950000E+03 6.300000E+02
7.600000E-04 9.040000E+02 1.600000E+02 2.996000E+03 6.600000E+02
7.700000E-04 9.180000E+02 1.600000E+02 3.030000E+03 6.600000E+02
7.800000E-04 9.320000E+02 1.600000E+02 3.072000E+03 6.600000E+02
7.900000E-04 9.560000E+02 1.700000E+02 3.130000E+03 6.600000E+02
8.000000E-04 9.740000E+02 1.700000E+02 3.154000E+03 6.600000E+02
8.100000E-04 1.006000E+03 1.900000E+02 3.182000E+03 6.700000E+02
8.200000E-04 1.036000E+03 1.900000E+02 3.226000E+03 6.700000E+02
8.300000E-04 1.060000E+03 2.000000E+02 3.266000E+03 6.800000E+02
8.400000E-04 1.088000E+03 2.100000E+02 3.296000E+03 6.800000E+02
8.500000E-04 1.118000E+03 2.300000E+02 3.358000E+03 6.900000E+02
8.600000E-04 1.152000E+03 2.300000E+02 3.390000E+03 6.900000E+02
8.700000E-04 1.172000E+03 2.300000E+02 3.430000E+03 7.000000E+02
8.800000E-04 1.198000E+03 2.300000E+02 3.462000E+03 7.100000E+02
8.900000E-04 1.212000E+03 2.300000E+02 3.496000E+03 7.100000E+02
9.000000E-04 1.236000E+03 2.300000E+02 3.530000E+03 7.400000E+02
9.100000E-04 1.264000E+03 2.300000E+02 3.562000E+03 7.500000E+02
9.200000E-04 1.286000E+03 2.500000E+02 3.604000E+03 7.800000E+02
9.300000E-04 1.310000E+03 2.500000E+02 3.664000E+03 7.800000E+02
9.400000E-04 1.328000E+03 2.600000E+02 3.714000E+03 7.800000E+02
9.500000E-04 1.362000E+03 2.600000E+02 3.752000E+03 7.800000E+02
9.600000E-04 1.388000E+03 2.800000E+02 3.798000E+03 7.800000E+02
9.700000E-04 1.414000E+03 2.800000E+02 3.832000E+03 7.800000E+02
9.800000E-04 1.442000E+03 2.800000E+02 3.872000E+03 7.800000E+02
9.900000E-04 1.462000E+03 2.800000E+02 3.904000E+03 7.900000E+02
1.000000E-03 1.486000E+03 2.800000E+02 3.940000E+03 8.000000E+02
