time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 6.000000E+00 0.000000E+00
2.000000E-05 2.000000E+00 0.000000E+00 2.200000E+01 1.000000E+01
3.000000E-05 2.000000E+00 0.000000E+00 5.000000E+01 3.000000E+01
4.000000E-05 2.000000E+00 0.000000E+00 8.200000E+01 4.000000E+01
5.000000E-05 4.000000E+00 0.000000E+00 1.180000E+02 4.000000E+01
6.000000E-05 1.000000E+01 0.000000E+00 1.600000E+02 5.000000E+01
7.000000E-05 1.200000E+01 0.000000E+00 1.940000E+02 5.000000E+01
8.000000E-05 1.200000E+01 0.000000E+00 2.400000E+02 5.000000E+01
9.000000E-05 1.800000E+01 0.000000E+00 2.640000E+02 6.000000E+01
1.000000E-04 2.000000E+01 0.000000E+00 3.000000E+02 7.000000E+01
1.100000E-04 3.200000E+01 1.000000E+01 3.500000E+02 9.000000E+01
1.200000E-04 3.600000E+01 1.000000E+01 3.840000E+02 9.000000E+01
1.300000E-04 3.600000E+01 1.000000E+01 4.400000E+02 1.100000E+02
1.400000E-04 4.200000E+01 1.000000E+01 4.760000E+02 1.400000E+02
1.500000E-04 4.400000E+01 1.000000E+01 5.120000E+02 1.500000E+02
1.600000E-04 5.400000E+01 1.000000E+01 5.440000E+02 1.700000E+02
1.700000E-04 6.000000E+01 1.000000E+01 5.820000E+02 1.800000E+02
1.800000E-04 6.600000E+01 1.000000E+01 6.160000E+02 1.800000E+02
1.900000E-04 7.600000E+01 1.000000E+01 6.500000E+02 2.000000E+02
2.000000E-04 8.200000E+01 1.000000E+01 6.840000E+02 2.100000E+02
2.100000E-04 8.200000E+01 1.000000E+01 7.240000E+02 2.100000E+02
2.200000E-04 9.400000E+01 2.000000E+01 7.800000E+02 2.300000E+02
2.300000E-04 9.600000E+01 3.000000E+01 8.180000E+02 2.300000E+02
2.400000E-04 1.080000E+02 3.000000E+01 8.520000E+02 2.300000E+02
2.500000E-04 1.140000E+02 3.000000E+01 9.040000E+02 2.400000E+02
2.600000E-04 1.280000E+02 3.000000E+01 9.520000E+02 2.500000E+02
2.700000E-04 1.360000E+02 3.000000E+01 9.880000E+02 2.600000E+02
2.800000E-04 1.500000E+02 3.000000E+01 1.022000E+03 2.600000E+02
2.900000E-04 1.660000E+02 4.000000E+01 1.058000E+03 2.700000E+02
3.000000E-04 1.720000E+02 4.000000E+01 1.108000E+03 2.700000E+02
3.100000E-04 1.760000E+02 4.000000E+01 1.132000E+03 2.700000E+02
3.200000E-04 1.880000E+02 4.000000E+01 1.176000E+03 2.700000E+02
3.300000E-04 1.980000E+02 4.000000E+01 1.226000E+03 2.700000E+02
3.400000E-04 2.060000E+02 5.000000E+01 1.266000E+03 2.900000E+02
3.500000E-04 2.340000E+02 5.000000E+01 1.300000E+03 3.100000E+02
3.600000E-04 2.460000E+02 6.000000E+01 1.346000E+03 3.100000E+02
3.700000E-04 2.560000E+02 6.000000E+01 1.386000E+03 3.300000E+02
3.800000E-04 2.760000E+02 6.000000E+01 1.430000E+03 3.400000E+02
3.900000E-04 2.920000E+02 6.000000E+01 1.470000E+03 3.600000E+02
4.000000E-04 3.120000E+02 6.000000E+01 1.508000E+03 3.800000E+02
4.100000E-04 3.240000E+02 6.000000E+01 1.540000E+03 3.800000E+02
4.200000E-04 3.360000E+02 6.000000E+01 1.592000E+03 3.900000E+02
4.300000E-04 3.440000E+02 6.000000E+01 1.630000E+03 3.900000E+02
4.400000E-04 3.660000E+02 7.000000E+01 1.668000E+03 4.000000E+02
4.500000E-04 3.840000E+02 7.000000E+01 1.710000E+03 4.100000E+02
4.600000E-04 4.060000E+02 7.000000E+01 1.748000E+03 4.200000E+02
4.700000E-04 4.260000E+02 7.000000E+01 1.788000E+03 4.300000E+02
4.800000E-04 4.380000E+02 9.000000E+01 1.832000E+03 4.500000E+02
4.900000E-04 4.520000E+02 9.000000E+01 1.872000E+03 4.600000E+02
5.000000E-04 4.720000E+02 9.000000E+01 1.906000E+03 4.600000E+02
5.100000E-04 4.880000E+02 9.000000E+01 1.938000E+03 4.800000E+02
5.200000E-04 5.000000E+02 9.000000E+01 1.988000E+03 4.900000E+02
5.300000E-04 5.200000E+02 9.000000E+01 2.036000E+03 4.900000E+02
5.400000E-04 5.460000E+02 9.000000E+01 2.082000E+03 5.000000E+02
5.500000E-04 5.660000E+02 9.000000E+01 2.118000E+03 5.100000E+02
5.600000E-04 5.800000E+02 1.000000E+02 2.156000E+03 5.300000E+02
5.700000E-04 5.920000E+02 1.000000E+02 2.182000E+03 5.300000E+02
5.800000E-04 6.140000E+02 1.000000E+02 2.222000E+03 5.300000E+02
5.900000E-04 6.340000E+02 1.100000E+02 2.250000E+03 5.300000E+02
6.000000E-04 6.580000E+02 1.100000E+02 2.282000E+03 5.500000E+02
6.100000E-04 6.820000E+02 1.200000E+02 2.322000E+03 5.600000E+02
6.200000E-04 7.040000E+02 1.200000E+02 2.346000E+03 5.600000E+02
6.300000E-04 7.280000E+02 1.200000E+02 2.384000E+03 5.600000E+02
6.400000E-04 7.440000E+02 1.200000E+02 2.438000E+03 5.700000E+02
6.500000E-04 7.640000E+02 1.300000E+02 2.460000E+03 5.800000E+02
6.600000E-04 7.800000E+02 1.300000E+02 2.504000E+03 5.900000E+02
6.700000E-04 7.980000E+02 1.300000E+02 2.552000E+03 5.900000E+02
6.800000E-04 8.120000E+02 1.300000E+02 2.580000E+03 5.900000E+02
6.900000E-04 8.240000E+02 1.300000E+02 2.634000E+03 6.000000E+02
7.000000E-04 8.360000E+02 1.300000E+02 2.674000E+03 6.100000E+02
