time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 2.000000E+00 0.000000E+00
2.000000E-05 0.000000E+00 0.000000E+00 1.800000E+01 2.000000E+01
3.000000E-05 0.000000E+00 0.000000E+00 5.400000E+01 2.000000E+01
4.000000E-05 0.000000E+00 0.000000E+00 1.020000E+02 4.000000E+01
5.000000E-05 2.000000E+00 0.000000E+00 1.320000E+02 5.000000E+01
6.000000E-05 4.000000E+00 0.000000E+00 1.660000E+02 5.000000E+01
7.000000E-05 4.000000E+00 0.000000E+00 2.100000E+02 5.000000E+01
8.000000E-05 4.000000E+00 0.000000E+00 2.580000E+02 7.000000E+01
9.000000E-05 6.000000E+00 0.000000E+00 2.880000E+02 9.000000E+01
1.000000E-04 6.000000E+00 0.000000E+00 3.180000E+02 1.000000E+02
1.100000E-04 1.800000E+01 0.000000E+00 3.600000E+02 1.000000E+02
1.200000E-04 1.800000E+01 0.000000E+00 4.200000E+02 1.100000E+02
1.300000E-04 2.000000E+01 0.000000E+00 4.460000E+02 1.100000E+02
1.400000E-04 2.000000E+01 0.000000E+00 5.000000E+02 1.100000E+02
1.500000E-04 2.000000E+01 1.000000E+01 5.360000E+02 1.300000E+02
1.600000E-04 2.800000E+01 1.000000E+01 5.740000E+02 1.700000E+02
1.700000E-04 3.000000E+01 2.000000E+01 6.100000E+02 1.900000E+02
1.800000E-04 3.600000E+01 2.000000E+01 6.400000E+02 2.000000E+02
1.900000E-04 4.200000E+01 2.000000E+01 6.800000E+02 2.100000E+02
2.000000E-04 4.800000E+01 2.000000E+01 7.060000E+02 2.100000E+02
2.100000E-04 5.600000E+01 3.000000E+01 7.420000E+02 2.200000E+02
2.200000E-04 6.200000E+01 3.000000E+01 7.820000E+02 2.200000E+02
2.300000E-04 6.800000E+01 4.000000E+01 8.360000E+02 2.300000E+02
