time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 6.000000E+00 1.000000E+01
2.000000E-05 0.000000E+00 0.000000E+00 2.800000E+01 2.000000E+01
3.000000E-05 0.000000E+00 0.000000E+00 4.400000E+01 2.000000E+01
4.000000E-05 0.000000E+00 0.000000E+00 7.400000E+01 2.000000E+01
5.000000E-05 0.000000E+00 0.000000E+00 1.120000E+02 2.000000E+01
6.000000E-05 2.000000E+00 0.000000E+00 1.320000E+02 2.000000E+01
7.000000E-05 4.000000E+00 0.000000E+00 1.740000E+02 3.000000E+01
8.000000E-05 6.000000E+00 0.000000E+00 2.260000E+02 4.000000E+01
9.000000E-05 1.200000E+01 0.000000E+00 2.860000E+02 5.000000E+01
1.000000E-04 1.600000E+01 0.000000E+00 3.160000E+02 6.000000E+01
1.100000E-04 2.200000E+01 0.000000E+00 3.440000E+02 7.000000E+01
1.200000E-04 2.400000E+01 0.000000E+00 3.860000E+02 8.000000E+01
1.300000E-04 2.800000E+01 1.000000E+01 4.280000E+02 8.000000E+01
1.400000E-04 3.600000E+01 1.000000E+01 4.800000E+02 9.000000E+01
1.500000E-04 4.200000E+01 1.000000E+01 5.180000E+02 9.000000E+01
1.600000E-04 4.600000E+01 1.000000E+01 5.660000E+02 1.000000E+02
1.700000E-04 4.600000E+01 2.000000E+01 6.140000E+02 1.000000E+02
1.800000E-04 5.400000E+01 2.000000E+01 6.500000E+02 1.300000E+02
1.900000E-04 6.000000E+01 2.000000E+01 6.920000E+02 1.300000E+02
2.000000E-04 7.000000E+01 2.000000E+01 7.220000E+02 1.300000E+02
2.100000E-04 7.600000E+01 2.000000E+01 7.660000E+02 1.400000E+02
2.200000E-04 8.400000E+01 2.000000E+01 8.040000E+02 1.400000E+02
2.300000E-04 9.600000E+01 2.000000E+01 8.320000E+02 1.500000E+02
2.400000E-04 1.060000E+02 3.000000E+01 8.740000E+02 1.500000E+02
2.500000E-04 1.160000E+02 3.000000E+01 9.000000E+02 1.500000E+02
2.600000E-04 1.260000E+02 3.000000E+01 9.560000E+02 1.500000E+02
2.700000E-04 1.360000E+02 3.000000E+01 9.940000E+02 1.500000E+02
2.800000E-04 1.360000E+02 3.000000E+01 1.032000E+03 1.500000E+02
2.900000E-04 1.440000E+02 4.000000E+01 1.078000E+03 1.500000E+02
3.000000E-04 1.560000E+02 5.000000E+01 1.108000E+03 1.600000E+02
3.100000E-04 1.600000E+02 5.000000E+01 1.150000E+03 1.600000E+02
3.200000E-04 1.740000E+02 5.000000E+01 1.200000E+03 1.700000E+02
3.300000E-04 1.920000E+02 5.000000E+01 1.238000E+03 1.700000E+02
3.400000E-04 2.040000E+02 5.000000E+01 1.276000E+03 1.700000E+02
3.500000E-04 2.140000E+02 5.000000E+01 1.326000E+03 1.800000E+02
3.600000E-04 2.240000E+02 5.000000E+01 1.356000E+03 1.900000E+02
3.700000E-04 2.280000E+02 5.000000E+01 1.400000E+03 2.000000E+02
3.800000E-04 2.440000E+02 5.000000E+01 1.454000E+03 2.100000E+02
3.900000E-04 2.580000E+02 5.000000E+01 1.498000E+03 2.300000E+02
4.000000E-04 2.740000E+02 5.000000E+01 1.536000E+03 2.300000E+02
4.100000E-04 3.080000E+02 5.000000E+01 1.568000E+03 2.300000E+02
4.200000E-04 3.180000E+02 5.000000E+01 1.606000E+03 2.600000E+02
4.300000E-04 3.360000E+02 5.000000E+01 1.656000E+03 2.700000E+02
4.400000E-04 3.400000E+02 5.000000E+01 1.694000E+03 2.900000E+02
4.500000E-04 3.520000E+02 5.000000E+01 1.730000E+03 3.100000E+02
4.600000E-04 3.760000E+02 5.000000E+01 1.784000E+03 3.100000E+02
4.700000E-04 3.940000E+02 5.000000E+01 1.828000E+03 3.100000E+02
4.800000E-04 4.120000E+02 5.000000E+01 1.882000E+03 3.300000E+02
4.900000E-04 4.220000E+02 5.000000E+01 1.916000E+03 3.300000E+02
5.000000E-04 4.360000E+02 6.000000E+01 1.940000E+03 3.400000E+02
5.100000E-04 4.560000E+02 6.000000E+01 1.980000E+03 3.500000E+02
5.200000E-04 4.740000E+02 6.000000E+01 2.028000E+03 3.500000E+02
5.300000E-04 4.840000E+02 6.000000E+01 2.072000E+03 3.700000E+02
5.400000E-04 4.980000E+02 6.000000E+01 2.114000E+03 3.800000E+02
5.500000E-04 5.080000E+02 6.000000E+01 2.148000E+03 3.900000E+02
5.600000E-04 5.200000E+02 6.000000E+01 2.196000E+03 4.000000E+02
5.700000E-04 5.320000E+02 6.000000E+01 2.256000E+03 4.200000E+02
5.800000E-04 5.440000E+02 7.000000E+01 2.290000E+03 4.200000E+02
5.900000E-04 5.660000E+02 7.000000E+01 2.336000E+03 4.200000E+02
6.000000E-04 5.820000E+02 7.000000E+01 2.378000E+03 4.400000E+02
6.100000E-04 6.040000E+02 7.000000E+01 2.418000E+03 4.500000E+02
6.200000E-04 6.120000E+02 7.000000E+01 2.462000E+03 4.700000E+02
6.300000E-04 6.380000E+02 7.000000E+01 2.518000E+03 4.900000E+02
6.400000E-04 6.620000E+02 8.000000E+01 2.562000E+03 4.900000E+02
6.500000E-04 6.700000E+02 8.000000E+01 2.590000E+03 5.100000E+02
6.600000E-04 6.900000E+02 8.000000E+01 2.630000E+03 5.400000E+02
6.700000E-04 6.940000E+02 8.000000E+01 2.678000E+03 5.800000E+02
6.800000E-04 7.060000E+02 8.000000E+01 2.718000E+03 6.100000E+02
6.900000E-04 7.220000E+02 8.000000E+01 2.776000E+03 6.200000E+02
7.000000E-04 7.440000E+02 8.000000E+01 2.802000E+03 6.400000E+02
7.100000E-04 7.680000E+02 1.100000E+02 2.856000E+03 6.500000E+02
7.200000E-04 7.940000E+02 1.100000E+02 2.892000E+03 6.500000E+02
7.300000E-04 8.240000E+02 1.200000E+02 2.936000E+03 6.500000E+02
7.400000E-04 8.480000E+02 1.200000E+02 2.984000E+03 6.500000E+02
7.500000E-04 8.740000E+02 1.200000E+02 3.038000E+03 6.500000E+02
7.600000E-04 8.900000E+02 1.300000E+02 3.074000E+03 6.600000E+02
7.700000E-04 9.120000E+02 1.400000E+02 3.108000E+03 6.700000E+02
7.800000E-04 9.280000E+02 1.400000E+02 3.152000E+03 6.700000E+02
7.900000E-04 9.540000E+02 1.400000E+02 3.196000E+03 6.700000E+02
8.000000E-04 9.740000E+02 1.400000E+02 3.240000E+03 6.900000E+02
8.100000E-04 9.980000E+02 1.400000E+02 3.272000E+03 6.900000E+02
8.200000E-04 1.020000E+03 1.400000E+02 3.312000E+03 7.100000E+02
8.300000E-04 1.042000E+03 1.500000E+02 3.352000E+03 7.100000E+02
