time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 6.000000E+00 0.000000E+00
2.000000E-05 0.000000E+00 0.000000E+00 1.600000E+01 1.000000E+01
3.000000E-05 0.000000E+00 0.000000E+00 5.000000E+01 2.000000E+01
4.000000E-05 6.000000E+00 0.000000E+00 8.200000E+01 2.000000E+01
5.000000E-05 6.000000E+00 0.000000E+00 1.200000E+02 5.000000E+01
6.000000E-05 6.000000E+00 0.000000E+00 1.740000E+02 5.000000E+01
7.000000E-05 6.000000E+00 0.000000E+00 2.200000E+02 6.000000E+01
8.000000E-05 1.200000E+01 1.000000E+01 2.560000E+02 7.000000E+01
9.000000E-05 2.200000E+01 1.000000E+01 2.820000E+02 7.000000E+01
1.000000E-04 2.800000E+01 1.000000E+01 2.980000E+02 7.000000E+01
1.100000E-04 3.200000E+01 1.000000E+01 3.480000E+02 8.000000E+01
1.200000E-04 3.800000E+01 1.000000E+01 3.660000E+02 8.000000E+01
1.300000E-04 4.600000E+01 1.000000E+01 3.960000E+02 1.000000E+02
1.400000E-04 5.800000E+01 2.000000E+01 4.400000E+02 1.100000E+02
1.500000E-04 5.800000E+01 2.000000E+01 4.700000E+02 1.100000E+02
1.600000E-04 6.600000E+01 2.000000E+01 5.040000E+02 1.200000E+02
1.700000E-04 7.200000E+01 2.000000E+01 5.560000E+02 1.300000E+02
1.800000E-04 7.800000E+01 2.000000E+01 5.960000E+02 1.800000E+02
1.900000E-04 8.600000E+01 2.000000E+01 6.380000E+02 1.900000E+02
2.000000E-04 8.600000E+01 2.000000E+01 6.660000E+02 2.000000E+02
2.100000E-04 9.600000E+01 2.000000E+01 7.140000E+02 2.000000E+02
2.200000E-04 1.040000E+02 2.000000E+01 7.600000E+02 2.000000E+02
2.300000E-04 1.080000E+02 2.000000E+01 8.060000E+02 2.200000E+02
2.400000E-04 1.260000E+02 2.000000E+01 8.440000E+02 2.300000E+02
2.500000E-04 1.340000E+02 2.000000E+01 9.000000E+02 2.400000E+02
2.600000E-04 1.460000E+02 2.000000E+01 9.340000E+02 2.500000E+02
2.700000E-04 1.600000E+02 2.000000E+01 9.820000E+02 2.600000E+02
2.800000E-04 1.680000E+02 2.000000E+01 1.010000E+03 2.800000E+02
2.900000E-04 1.760000E+02 2.000000E+01 1.050000E+03 3.000000E+02
3.000000E-04 1.940000E+02 5.000000E+01 1.098000E+03 3.100000E+02
3.100000E-04 2.180000E+02 5.000000E+01 1.150000E+03 3.100000E+02
3.200000E-04 2.340000E+02 7.000000E+01 1.202000E+03 3.100000E+02
3.300000E-04 2.500000E+02 7.000000E+01 1.240000E+03 3.200000E+02
3.400000E-04 2.740000E+02 7.000000E+01 1.280000E+03 3.400000E+02
3.500000E-04 2.860000E+02 7.000000E+01 1.306000E+03 3.500000E+02
3.600000E-04 2.980000E+02 7.000000E+01 1.346000E+03 3.800000E+02
3.700000E-04 3.120000E+02 8.000000E+01 1.402000E+03 4.000000E+02
3.800000E-04 3.220000E+02 8.000000E+01 1.436000E+03 4.000000E+02
3.900000E-04 3.420000E+02 8.000000E+01 1.464000E+03 4.100000E+02
4.000000E-04 3.560000E+02 8.000000E+01 1.506000E+03 4.100000E+02
4.100000E-04 3.720000E+02 8.000000E+01 1.554000E+03 4.200000E+02
4.200000E-04 3.840000E+02 8.000000E+01 1.594000E+03 4.300000E+02
4.300000E-04 3.920000E+02 8.000000E+01 1.634000E+03 4.600000E+02
4.400000E-04 3.940000E+02 1.000000E+02 1.682000E+03 4.600000E+02
4.500000E-04 4.020000E+02 1.000000E+02 1.726000E+03 4.700000E+02
4.600000E-04 4.160000E+02 1.100000E+02 1.772000E+03 4.700000E+02
4.700000E-04 4.340000E+02 1.100000E+02 1.818000E+03 4.700000E+02
4.800000E-04 4.500000E+02 1.100000E+02 1.844000E+03 4.900000E+02
4.900000E-04 4.640000E+02 1.100000E+02 1.900000E+03 5.100000E+02
5.000000E-04 4.840000E+02 1.100000E+02 1.920000E+03 5.200000E+02
5.100000E-04 5.040000E+02 1.200000E+02 1.958000E+03 5.200000E+02
5.200000E-04 5.200000E+02 1.200000E+02 1.996000E+03 5.300000E+02
5.300000E-04 5.400000E+02 1.200000E+02 2.032000E+03 5.400000E+02
5.400000E-04 5.600000E+02 1.200000E+02 2.060000E+03 5.400000E+02
5.500000E-04 5.760000E+02 1.200000E+02 2.096000E+03 5.400000E+02
5.600000E-04 5.880000E+02 1.200000E+02 2.138000E+03 5.400000E+02
5.700000E-04 6.040000E+02 1.300000E+02 2.178000E+03 5.500000E+02
5.800000E-04 6.180000E+02 1.300000E+02 2.222000E+03 5.700000E+02
5.900000E-04 6.420000E+02 1.300000E+02 2.268000E+03 5.900000E+02
6.000000E-04 6.720000E+02 1.400000E+02 2.302000E+03 5.900000E+02
6.100000E-04 6.980000E+02 1.400000E+02 2.338000E+03 6.000000E+02
6.200000E-04 7.160000E+02 1.400000E+02 2.392000E+03 6.000000E+02
6.300000E-04 7.320000E+02 1.400000E+02 2.416000E+03 6.000000E+02
6.400000E-04 7.440000E+02 1.400000E+02 2.444000E+03 6.000000E+02
6.500000E-04 7.600000E+02 1.400000E+02 2.496000E+03 6.200000E+02
6.600000E-04 7.780000E+02 1.400000E+02 2.546000E+03 6.200000E+02
6.700000E-04 8.020000E+02 1.400000E+02 2.586000E+03 6.500000E+02
6.800000E-04 8.220000E+02 1.400000E+02 2.626000E+03 6.500000E+02
6.900000E-04 8.380000E+02 1.400000E+02 2.672000E+03 6.600000E+02
7.000000E-04 8.680000E+02 1.400000E+02 2.704000E+03 6.700000E+02
