time 'microParticles_with_electrons_from_Flavin' 'microParticles_with_electrons_from_mtrC' 'nanoParticles_with_electrons_from_Flavin' 'nanoParticles_with_electrons_from_mtrC'
0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00 0.000000E+00
1.000000E-05 0.000000E+00 0.000000E+00 0.000000E+00 1.000000E+01
2.000000E-05 0.000000E+00 0.000000E+00 2.000000E+01 2.000000E+01
3.000000E-05 0.000000E+00 1.000000E+01 4.800000E+01 2.000000E+01
4.000000E-05 0.000000E+00 1.000000E+01 9.000000E+01 6.000000E+01
5.000000E-05 2.000000E+00 1.000000E+01 1.140000E+02 9.000000E+01
6.000000E-05 2.000000E+00 1.000000E+01 1.540000E+02 1.100000E+02
7.000000E-05 4.000000E+00 1.000000E+01 1.920000E+02 1.100000E+02
8.000000E-05 6.000000E+00 1.000000E+01 2.180000E+02 1.200000E+02
9.000000E-05 8.000000E+00 1.000000E+01 2.740000E+02 1.300000E+02
1.000000E-04 1.000000E+01 1.000000E+01 3.160000E+02 1.400000E+02
1.100000E-04 1.600000E+01 1.000000E+01 3.540000E+02 1.500000E+02
1.200000E-04 1.800000E+01 1.000000E+01 3.880000E+02 1.500000E+02
1.300000E-04 2.200000E+01 1.000000E+01 4.300000E+02 1.500000E+02
1.400000E-04 2.400000E+01 1.000000E+01 4.720000E+02 1.600000E+02
1.500000E-04 3.400000E+01 1.000000E+01 5.140000E+02 1.700000E+02
1.600000E-04 4.000000E+01 2.000000E+01 5.560000E+02 1.700000E+02
1.700000E-04 4.600000E+01 2.000000E+01 5.960000E+02 1.900000E+02
1.800000E-04 6.200000E+01 2.000000E+01 6.540000E+02 2.000000E+02
1.900000E-04 7.000000E+01 3.000000E+01 6.900000E+02 2.000000E+02
2.000000E-04 8.200000E+01 3.000000E+01 7.240000E+02 2.000000E+02
2.100000E-04 8.600000E+01 3.000000E+01 7.780000E+02 2.000000E+02
2.200000E-04 1.080000E+02 4.000000E+01 8.140000E+02 2.100000E+02
2.300000E-04 1.220000E+02 4.000000E+01 8.520000E+02 2.100000E+02
2.400000E-04 1.260000E+02 5.000000E+01 8.880000E+02 2.300000E+02
2.500000E-04 1.300000E+02 5.000000E+01 9.320000E+02 2.400000E+02
2.600000E-04 1.500000E+02 6.000000E+01 9.700000E+02 2.400000E+02
2.700000E-04 1.600000E+02 6.000000E+01 1.008000E+03 2.500000E+02
2.800000E-04 1.660000E+02 6.000000E+01 1.048000E+03 2.600000E+02
2.900000E-04 1.740000E+02 6.000000E+01 1.078000E+03 2.600000E+02
3.000000E-04 1.760000E+02 6.000000E+01 1.120000E+03 2.600000E+02
3.100000E-04 1.880000E+02 6.000000E+01 1.164000E+03 2.600000E+02
3.200000E-04 1.960000E+02 6.000000E+01 1.196000E+03 2.600000E+02
3.300000E-04 2.120000E+02 6.000000E+01 1.234000E+03 2.800000E+02
3.400000E-04 2.300000E+02 6.000000E+01 1.276000E+03 3.100000E+02
3.500000E-04 2.420000E+02 6.000000E+01 1.314000E+03 3.200000E+02
3.600000E-04 2.540000E+02 6.000000E+01 1.342000E+03 3.300000E+02
3.700000E-04 2.700000E+02 7.000000E+01 1.400000E+03 3.300000E+02
3.800000E-04 2.800000E+02 7.000000E+01 1.436000E+03 3.500000E+02
3.900000E-04 2.900000E+02 7.000000E+01 1.480000E+03 3.500000E+02
4.000000E-04 3.000000E+02 9.000000E+01 1.522000E+03 3.700000E+02
4.100000E-04 3.160000E+02 9.000000E+01 1.552000E+03 3.800000E+02
4.200000E-04 3.300000E+02 1.000000E+02 1.586000E+03 4.100000E+02
4.300000E-04 3.380000E+02 1.100000E+02 1.628000E+03 4.200000E+02
4.400000E-04 3.460000E+02 1.200000E+02 1.666000E+03 4.200000E+02
4.500000E-04 3.560000E+02 1.300000E+02 1.706000E+03 4.200000E+02
4.600000E-04 3.760000E+02 1.300000E+02 1.740000E+03 4.300000E+02
4.700000E-04 3.840000E+02 1.300000E+02 1.780000E+03 4.400000E+02
4.800000E-04 3.920000E+02 1.300000E+02 1.824000E+03 4.500000E+02
4.900000E-04 4.080000E+02 1.300000E+02 1.852000E+03 4.700000E+02
5.000000E-04 4.240000E+02 1.300000E+02 1.898000E+03 4.700000E+02
5.100000E-04 4.360000E+02 1.300000E+02 1.930000E+03 4.900000E+02
5.200000E-04 4.460000E+02 1.400000E+02 1.968000E+03 4.900000E+02
5.300000E-04 4.640000E+02 1.400000E+02 2.006000E+03 5.000000E+02
5.400000E-04 4.760000E+02 1.500000E+02 2.050000E+03 5.000000E+02
5.500000E-04 4.920000E+02 1.500000E+02 2.100000E+03 5.100000E+02
5.600000E-04 5.100000E+02 1.500000E+02 2.154000E+03 5.300000E+02
5.700000E-04 5.220000E+02 1.500000E+02 2.192000E+03 5.500000E+02
5.800000E-04 5.500000E+02 1.500000E+02 2.218000E+03 5.700000E+02
5.900000E-04 5.700000E+02 1.500000E+02 2.254000E+03 5.900000E+02
6.000000E-04 5.860000E+02 1.500000E+02 2.300000E+03 6.100000E+02
6.100000E-04 6.080000E+02 1.500000E+02 2.342000E+03 6.100000E+02
6.200000E-04 6.360000E+02 1.500000E+02 2.386000E+03 6.100000E+02
6.300000E-04 6.620000E+02 1.600000E+02 2.420000E+03 6.100000E+02
6.400000E-04 6.920000E+02 1.700000E+02 2.464000E+03 6.300000E+02
6.500000E-04 7.280000E+02 1.700000E+02 2.502000E+03 6.400000E+02
6.600000E-04 7.480000E+02 1.700000E+02 2.536000E+03 6.600000E+02
6.700000E-04 7.680000E+02 1.700000E+02 2.590000E+03 6.600000E+02
6.800000E-04 7.760000E+02 1.700000E+02 2.624000E+03 6.800000E+02
6.900000E-04 8.040000E+02 1.700000E+02 2.666000E+03 6.900000E+02
7.000000E-04 8.220000E+02 1.700000E+02 2.722000E+03 7.000000E+02
7.100000E-04 8.400000E+02 1.700000E+02 2.764000E+03 7.200000E+02
7.200000E-04 8.560000E+02 1.800000E+02 2.808000E+03 7.300000E+02
7.300000E-04 8.860000E+02 2.000000E+02 2.832000E+03 7.300000E+02
7.400000E-04 9.180000E+02 2.100000E+02 2.878000E+03 7.300000E+02
7.500000E-04 9.420000E+02 2.100000E+02 2.914000E+03 7.300000E+02
7.600000E-04 9.560000E+02 2.200000E+02 2.946000E+03 7.400000E+02
7.700000E-04 9.720000E+02 2.300000E+02 2.972000E+03 7.400000E+02
7.800000E-04 9.840000E+02 2.500000E+02 3.004000E+03 7.400000E+02
7.900000E-04 1.008000E+03 2.700000E+02 3.054000E+03 7.500000E+02
8.000000E-04 1.030000E+03 2.700000E+02 3.094000E+03 7.500000E+02
8.100000E-04 1.056000E+03 2.700000E+02 3.130000E+03 7.600000E+02
8.200000E-04 1.076000E+03 2.700000E+02 3.172000E+03 7.800000E+02
8.300000E-04 1.102000E+03 2.900000E+02 3.222000E+03 7.800000E+02
8.400000E-04 1.114000E+03 2.900000E+02 3.270000E+03 7.900000E+02
8.500000E-04 1.140000E+03 3.000000E+02 3.310000E+03 7.900000E+02
8.600000E-04 1.160000E+03 3.000000E+02 3.354000E+03 7.900000E+02
8.700000E-04 1.182000E+03 3.100000E+02 3.396000E+03 8.000000E+02
